Strompreis_2050_CO2frei;Erdgaspreis_2050;Oelpreis_2050;Biomassepreis_2050;Wasserstoffpreis_2050;Synthetische_Kraftstoffe_2050
95,10498281;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
114,6249921;20,34;28,49;25;74;120,22
108,5303667;20,34;28,49;25;74;120,22
95,96224835;20,34;28,49;25;74;120,22
100,3060608;20,34;28,49;25;74;120,22
113,6314485;20,34;28,49;25;74;120,22
130,5013235;20,34;28,49;25;74;120,22
132,0423004;20,34;28,49;25;74;120,22
135,5473809;20,34;28,49;25;74;120,22
138,7631193;20,34;28,49;25;74;120,22
124,6877525;20,34;28,49;25;74;120,22
106,1922434;20,34;28,49;25;74;120,22
99,9469041;20,34;28,49;25;74;120,22
89,60253098;20,34;28,49;25;74;120,22
87,05893409;20,34;28,49;25;74;120,22
92,3774597;20,34;28,49;25;74;120,22
89,34388563;20,34;28,49;25;74;120,22
93,51067183;20,34;28,49;25;74;120,22
90,61242752;20,34;28,49;25;74;120,22
94,74249346;20,34;28,49;25;74;120,22
98,39423428;20,34;28,49;25;74;120,22
110,5492601;20,34;28,49;25;74;120,22
131,2426892;20,34;28,49;25;74;120,22
136,1355227;20,34;28,49;25;74;120,22
134,2935955;20,34;28,49;25;74;120,22
131,6261741;20,34;28,49;25;74;120,22
126,4141738;20,34;28,49;25;74;120,22
103,9100297;20,34;28,49;25;74;120,22
88,80554322;20,34;28,49;25;74;120,22
86,79325014;20,34;28,49;25;74;120,22
97,86934098;20,34;28,49;25;74;120,22
110,727684;20,34;28,49;25;74;120,22
115,7093054;20,34;28,49;25;74;120,22
114,4347753;20,34;28,49;25;74;120,22
106,1108156;20,34;28,49;25;74;120,22
98,71673894;20,34;28,49;25;74;120,22
100,1043823;20,34;28,49;25;74;120,22
104,3892344;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
97,29840559;20,34;28,49;25;74;120,22
95,76337373;20,34;28,49;25;74;120,22
88,52528821;20,34;28,49;25;74;120,22
90,35360089;20,34;28,49;25;74;120,22
88,96340736;20,34;28,49;25;74;120,22
88,01902326;20,34;28,49;25;74;120,22
94,28032106;20,34;28,49;25;74;120,22
99,58875724;20,34;28,49;25;74;120,22
101,8747394;20,34;28,49;25;74;120,22
103,5803632;20,34;28,49;25;74;120,22
103,457292;20,34;28,49;25;74;120,22
77,86086334;20,34;28,49;25;74;120,22
73,18518732;20,34;28,49;25;74;120,22
76,61214393;20,34;28,49;25;74;120,22
88,08006726;20,34;28,49;25;74;120,22
95,33714797;20,34;28,49;25;74;120,22
103,6930981;20,34;28,49;25;74;120,22
112,7189352;20,34;28,49;25;74;120,22
105,8658779;20,34;28,49;25;74;120,22
101,9107209;20,34;28,49;25;74;120,22
99,4643748;20,34;28,49;25;74;120,22
89,18255099;20,34;28,49;25;74;120,22
93,65194543;20,34;28,49;25;74;120,22
93,34921215;20,34;28,49;25;74;120,22
91,08840775;20,34;28,49;25;74;120,22
83,2247702;20,34;28,49;25;74;120,22
85,31222178;20,34;28,49;25;74;120,22
96,60897408;20,34;28,49;25;74;120,22
105,5118604;20,34;28,49;25;74;120,22
115,1603182;20,34;28,49;25;74;120,22
133,4251506;20,34;28,49;25;74;120,22
138,1251188;20,34;28,49;25;74;120,22
132,2317789;20,34;28,49;25;74;120,22
131,2409531;20,34;28,49;25;74;120,22
126,0466952;20,34;28,49;25;74;120,22
119,2488073;20,34;28,49;25;74;120,22
115,4667101;20,34;28,49;25;74;120,22
118,6966478;20,34;28,49;25;74;120,22
122,1613629;20,34;28,49;25;74;120,22
128,0518147;20,34;28,49;25;74;120,22
130,1433783;20,34;28,49;25;74;120,22
126,8097209;20,34;28,49;25;74;120,22
115,7279198;20,34;28,49;25;74;120,22
103,8485149;20,34;28,49;25;74;120,22
97,12118981;20,34;28,49;25;74;120,22
86,86972398;20,34;28,49;25;74;120,22
81,61116962;20,34;28,49;25;74;120,22
78,33749496;20,34;28,49;25;74;120,22
77,62354147;20,34;28,49;25;74;120,22
77,41293896;20,34;28,49;25;74;120,22
80,0564532;20,34;28,49;25;74;120,22
97,20886229;20,34;28,49;25;74;120,22
108,3857123;20,34;28,49;25;74;120,22
115,7163947;20,34;28,49;25;74;120,22
131,5327009;20,34;28,49;25;74;120,22
129,0664585;20,34;28,49;25;74;120,22
123,1682645;20,34;28,49;25;74;120,22
123,5519578;20,34;28,49;25;74;120,22
104,002987;20,34;28,49;25;74;120,22
94,26449625;20,34;28,49;25;74;120,22
95,34790646;20,34;28,49;25;74;120,22
102,5519335;20,34;28,49;25;74;120,22
121,873794;20,34;28,49;25;74;120,22
141,542691;20,34;28,49;25;74;120,22
152,3127734;20,34;28,49;25;74;120,22
137,379095;20,34;28,49;25;74;120,22
120,9205268;20,34;28,49;25;74;120,22
118,6412553;20,34;28,49;25;74;120,22
108,0093265;20,34;28,49;25;74;120,22
93,5964292;20,34;28,49;25;74;120,22
78,33297411;20,34;28,49;25;74;120,22
75,33322122;20,34;28,49;25;74;120,22
73,53775739;20,34;28,49;25;74;120,22
74,37846838;20,34;28,49;25;74;120,22
78,06483939;20,34;28,49;25;74;120,22
89,46122616;20,34;28,49;25;74;120,22
102,2921031;20,34;28,49;25;74;120,22
120,822406;20,34;28,49;25;74;120,22
154,4593027;20,34;28,49;25;74;120,22
151,4363289;20,34;28,49;25;74;120,22
146,5766266;20,34;28,49;25;74;120,22
146,3894684;20,34;28,49;25;74;120,22
150,423695;20,34;28,49;25;74;120,22
140,054386;20,34;28,49;25;74;120,22
129,1126515;20,34;28,49;25;74;120,22
146,3747967;20,34;28,49;25;74;120,22
138,6245574;20,34;28,49;25;74;120,22
129,5336283;20,34;28,49;25;74;120,22
132,0088313;20,34;28,49;25;74;120,22
127,842876;20,34;28,49;25;74;120,22
109,1791284;20,34;28,49;25;74;120,22
99,03727911;20,34;28,49;25;74;120,22
92,06304921;20,34;28,49;25;74;120,22
83,1782451;20,34;28,49;25;74;120,22
74,77068874;20,34;28,49;25;74;120,22
73,23967422;20,34;28,49;25;74;120,22
71,61658837;20,34;28,49;25;74;120,22
71,31471812;20,34;28,49;25;74;120,22
74,70782276;20,34;28,49;25;74;120,22
85,33349497;20,34;28,49;25;74;120,22
97,03647471;20,34;28,49;25;74;120,22
108,0141325;20,34;28,49;25;74;120,22
116,1499047;20,34;28,49;25;74;120,22
118,3197729;20,34;28,49;25;74;120,22
115,3173474;20,34;28,49;25;74;120,22
96,33742689;20,34;28,49;25;74;120,22
108,0550117;20,34;28,49;25;74;120,22
102,0179767;20,34;28,49;25;74;120,22
110,816986;20,34;28,49;25;74;120,22
114,7168633;20,34;28,49;25;74;120,22
118,2188342;20,34;28,49;25;74;120,22
122,2904852;20,34;28,49;25;74;120,22
123,9506897;20,34;28,49;25;74;120,22
116,8661305;20,34;28,49;25;74;120,22
105,5356819;20,34;28,49;25;74;120,22
97,01320417;20,34;28,49;25;74;120,22
89,87714364;20,34;28,49;25;74;120,22
81,47402096;20,34;28,49;25;74;120,22
72,38810774;20,34;28,49;25;74;120,22
70,91227582;20,34;28,49;25;74;120,22
69,20810636;20,34;28,49;25;74;120,22
68,95407664;20,34;28,49;25;74;120,22
73,97005906;20,34;28,49;25;74;120,22
81,85704314;20,34;28,49;25;74;120,22
92,50828332;20,34;28,49;25;74;120,22
104,6928897;20,34;28,49;25;74;120,22
118,1462848;20,34;28,49;25;74;120,22
113,3600767;20,34;28,49;25;74;120,22
112,1608577;20,34;28,49;25;74;120,22
123,7710473;20,34;28,49;25;74;120,22
119,5693803;20,34;28,49;25;74;120,22
111,8092674;20,34;28,49;25;74;120,22
105,7425337;20,34;28,49;25;74;120,22
103,5756858;20,34;28,49;25;74;120,22
110,5954405;20,34;28,49;25;74;120,22
120,0620284;20,34;28,49;25;74;120,22
119,5886033;20,34;28,49;25;74;120,22
112,339604;20,34;28,49;25;74;120,22
101,4077022;20,34;28,49;25;74;120,22
93,52608027;20,34;28,49;25;74;120,22
86,79145169;20,34;28,49;25;74;120,22
78,55941945;20,34;28,49;25;74;120,22
69,6623175;20,34;28,49;25;74;120,22
69,21114848;20,34;28,49;25;74;120,22
68,50997228;20,34;28,49;25;74;120,22
74,12077615;20,34;28,49;25;74;120,22
72,61612305;20,34;28,49;25;74;120,22
78,98061513;20,34;28,49;25;74;120,22
88,76247164;20,34;28,49;25;74;120,22
91,87073494;20,34;28,49;25;74;120,22
94,764306;20,34;28,49;25;74;120,22
90,81792724;20,34;28,49;25;74;120,22
73,7169327;20,34;28,49;25;74;120,22
74,54483652;20,34;28,49;25;74;120,22
97,37910474;20,34;28,49;25;74;120,22
108,9777485;20,34;28,49;25;74;120,22
104,8781141;20,34;28,49;25;74;120,22
89,52300407;20,34;28,49;25;74;120,22
86,84817667;20,34;28,49;25;74;120,22
95,33111139;20,34;28,49;25;74;120,22
101,6556174;20,34;28,49;25;74;120,22
104,8451314;20,34;28,49;25;74;120,22
95,70039045;20,34;28,49;25;74;120,22
85,99853147;20,34;28,49;25;74;120,22
83,0670239;20,34;28,49;25;74;120,22
73,78004703;20,34;28,49;25;74;120,22
70,08069571;20,34;28,49;25;74;120,22
71,08900316;20,34;28,49;25;74;120,22
71,92126905;20,34;28,49;25;74;120,22
70,93259239;20,34;28,49;25;74;120,22
66,85415769;20,34;28,49;25;74;120,22
69,02043589;20,34;28,49;25;74;120,22
69,10746162;20,34;28,49;25;74;120,22
70,09546264;20,34;28,49;25;74;120,22
68,35483782;20,34;28,49;25;74;120,22
57,38807152;20,34;28,49;25;74;120,22
52,70364433;20,34;28,49;25;74;120,22
46,26396618;20,34;28,49;25;74;120,22
46,43081104;20,34;28,49;25;74;120,22
46,31106506;20,34;28,49;25;74;120,22
49,59732413;20,34;28,49;25;74;120,22
53,00179288;20,34;28,49;25;74;120,22
71,84499438;20,34;28,49;25;74;120,22
83,45435981;20,34;28,49;25;74;120,22
89,47487009;20,34;28,49;25;74;120,22
97,0458284;20,34;28,49;25;74;120,22
93,01271603;20,34;28,49;25;74;120,22
83,92632802;20,34;28,49;25;74;120,22
77,49453892;20,34;28,49;25;74;120,22
70,47188106;20,34;28,49;25;74;120,22
71,22447096;20,34;28,49;25;74;120,22
69,6421577;20,34;28,49;25;74;120,22
67,96667385;20,34;28,49;25;74;120,22
67,32367632;20,34;28,49;25;74;120,22
70,52613599;20,34;28,49;25;74;120,22
80,0922045;20,34;28,49;25;74;120,22
91,14216992;20,34;28,49;25;74;120,22
103,0489333;20,34;28,49;25;74;120,22
112,7653707;20,34;28,49;25;74;120,22
99,05844385;20,34;28,49;25;74;120,22
87,59544875;20,34;28,49;25;74;120,22
81,1684505;20,34;28,49;25;74;120,22
82,37197522;20,34;28,49;25;74;120,22
86,5528135;20,34;28,49;25;74;120,22
81,04087847;20,34;28,49;25;74;120,22
89,97630539;20,34;28,49;25;74;120,22
101,6125357;20,34;28,49;25;74;120,22
115,6850649;20,34;28,49;25;74;120,22
117,5099775;20,34;28,49;25;74;120,22
111,4411669;20,34;28,49;25;74;120,22
100,7969455;20,34;28,49;25;74;120,22
92,56558621;20,34;28,49;25;74;120,22
85,57144367;20,34;28,49;25;74;120,22
77,78941012;20,34;28,49;25;74;120,22
71,05333103;20,34;28,49;25;74;120,22
69,52647394;20,34;28,49;25;74;120,22
67,85450519;20,34;28,49;25;74;120,22
67,61130239;20,34;28,49;25;74;120,22
71,47792597;20,34;28,49;25;74;120,22
84,98845685;20,34;28,49;25;74;120,22
92,42634007;20,34;28,49;25;74;120,22
102,4101612;20,34;28,49;25;74;120,22
109,2476126;20,34;28,49;25;74;120,22
96,06707741;20,34;28,49;25;74;120,22
81,71373028;20,34;28,49;25;74;120,22
76,037033;20,34;28,49;25;74;120,22
71,95422486;20,34;28,49;25;74;120,22
64,55226565;20,34;28,49;25;74;120,22
67,58377433;20,34;28,49;25;74;120,22
80,83921261;20,34;28,49;25;74;120,22
97,71346313;20,34;28,49;25;74;120,22
114,9851008;20,34;28,49;25;74;120,22
118,5770269;20,34;28,49;25;74;120,22
112,8034752;20,34;28,49;25;74;120,22
102,1713632;20,34;28,49;25;74;120,22
97,216024;20,34;28,49;25;74;120,22
91,56400435;20,34;28,49;25;74;120,22
83,46985325;20,34;28,49;25;74;120,22
76,52410234;20,34;28,49;25;74;120,22
74,09862822;20,34;28,49;25;74;120,22
73,66080263;20,34;28,49;25;74;120,22
73,00919873;20,34;28,49;25;74;120,22
75,64322646;20,34;28,49;25;74;120,22
85,18668646;20,34;28,49;25;74;120,22
96,9007986;20,34;28,49;25;74;120,22
109,3199216;20,34;28,49;25;74;120,22
136,9078921;20,34;28,49;25;74;120,22
152,601307;20,34;28,49;25;74;120,22
148,1858948;20,34;28,49;25;74;120,22
151,8674233;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
110,1914482;20,34;28,49;25;74;120,22
82,40235411;20,34;28,49;25;74;120,22
109,3603479;20,34;28,49;25;74;120,22
122,8476883;20,34;28,49;25;74;120,22
123,3162241;20,34;28,49;25;74;120,22
123,5931497;20,34;28,49;25;74;120,22
116,3653042;20,34;28,49;25;74;120,22
104,8661948;20,34;28,49;25;74;120,22
96,36067289;20,34;28,49;25;74;120,22
89,31570715;20,34;28,49;25;74;120,22
80,97146393;20,34;28,49;25;74;120,22
73,35110839;20,34;28,49;25;74;120,22
71,74630766;20,34;28,49;25;74;120,22
70,04311331;20,34;28,49;25;74;120,22
69,67460793;20,34;28,49;25;74;120,22
73,12136332;20,34;28,49;25;74;120,22
83,29024265;20,34;28,49;25;74;120,22
94,60426708;20,34;28,49;25;74;120,22
105,2924622;20,34;28,49;25;74;120,22
113,6635815;20,34;28,49;25;74;120,22
110,745341;20,34;28,49;25;74;120,22
101,6780839;20,34;28,49;25;74;120,22
88,77852095;20,34;28,49;25;74;120,22
96,75923454;20,34;28,49;25;74;120,22
82,33476304;20,34;28,49;25;74;120,22
86,76377072;20,34;28,49;25;74;120,22
96,62466384;20,34;28,49;25;74;120,22
107,8286662;20,34;28,49;25;74;120,22
119,1973433;20,34;28,49;25;74;120,22
121,7383751;20,34;28,49;25;74;120,22
114,6587532;20,34;28,49;25;74;120,22
103,7075005;20,34;28,49;25;74;120,22
96,02097713;20,34;28,49;25;74;120,22
99,44026955;20,34;28,49;25;74;120,22
92,8931046;20,34;28,49;25;74;120,22
71,99703429;20,34;28,49;25;74;120,22
69,69307321;20,34;28,49;25;74;120,22
66,00720327;20,34;28,49;25;74;120,22
65,54702135;20,34;28,49;25;74;120,22
68,46624974;20,34;28,49;25;74;120,22
77,73732427;20,34;28,49;25;74;120,22
88,32597589;20,34;28,49;25;74;120,22
98,49842491;20,34;28,49;25;74;120,22
114,7752248;20,34;28,49;25;74;120,22
120,6396181;20,34;28,49;25;74;120,22
124,4916592;20,34;28,49;25;74;120,22
126,3938239;20,34;28,49;25;74;120,22
124,906303;20,34;28,49;25;74;120,22
117,4065753;20,34;28,49;25;74;120,22
112,1415252;20,34;28,49;25;74;120,22
117,4399947;20,34;28,49;25;74;120,22
116,4237585;20,34;28,49;25;74;120,22
129,3609879;20,34;28,49;25;74;120,22
142,5645655;20,34;28,49;25;74;120,22
138,9146485;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
99,79035646;20,34;28,49;25;74;120,22
77,81228376;20,34;28,49;25;74;120,22
72,14424835;20,34;28,49;25;74;120,22
74,03680672;20,34;28,49;25;74;120,22
81,33697377;20,34;28,49;25;74;120,22
88,77162938;20,34;28,49;25;74;120,22
101,496036;20,34;28,49;25;74;120,22
124,825345;20,34;28,49;25;74;120,22
138,3581701;20,34;28,49;25;74;120,22
132,1105053;20,34;28,49;25;74;120,22
126,0924663;20,34;28,49;25;74;120,22
120,7750009;20,34;28,49;25;74;120,22
118,1633464;20,34;28,49;25;74;120,22
113,6637969;20,34;28,49;25;74;120,22
106,7103843;20,34;28,49;25;74;120,22
109,6193218;20,34;28,49;25;74;120,22
109,8257885;20,34;28,49;25;74;120,22
111,6231726;20,34;28,49;25;74;120,22
108,3516566;20,34;28,49;25;74;120,22
99,82137264;20,34;28,49;25;74;120,22
97,91423653;20,34;28,49;25;74;120,22
89,88905118;20,34;28,49;25;74;120,22
81,34056546;20,34;28,49;25;74;120,22
75,3983118;20,34;28,49;25;74;120,22
73,35655816;20,34;28,49;25;74;120,22
70,27679325;20,34;28,49;25;74;120,22
72,12621085;20,34;28,49;25;74;120,22
75,85613843;20,34;28,49;25;74;120,22
89,75162673;20,34;28,49;25;74;120,22
99,84025988;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
110,3948087;20,34;28,49;25;74;120,22
109,6924859;20,34;28,49;25;74;120,22
104,0811392;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
63,05752066;20,34;28,49;25;74;120,22
92,92925999;20,34;28,49;25;74;120,22
102,3531688;20,34;28,49;25;74;120,22
103,4419627;20,34;28,49;25;74;120,22
106,7934343;20,34;28,49;25;74;120,22
97,67196864;20,34;28,49;25;74;120,22
89,66123991;20,34;28,49;25;74;120,22
82,85847463;20,34;28,49;25;74;120,22
75,30884079;20,34;28,49;25;74;120,22
73,25314187;20,34;28,49;25;74;120,22
71,6339612;20,34;28,49;25;74;120,22
69,97063338;20,34;28,49;25;74;120,22
69,80825401;20,34;28,49;25;74;120,22
72,93908822;20,34;28,49;25;74;120,22
83,626856;20,34;28,49;25;74;120,22
95,48848321;20,34;28,49;25;74;120,22
106,1624597;20,34;28,49;25;74;120,22
120,4543448;20,34;28,49;25;74;120,22
124,3262415;20,34;28,49;25;74;120,22
118,6689158;20,34;28,49;25;74;120,22
110,4891508;20,34;28,49;25;74;120,22
107,6959529;20,34;28,49;25;74;120,22
106,2243849;20,34;28,49;25;74;120,22
106,4869124;20,34;28,49;25;74;120,22
114,9660625;20,34;28,49;25;74;120,22
122,8421723;20,34;28,49;25;74;120,22
143,157928;20,34;28,49;25;74;120,22
134,0494157;20,34;28,49;25;74;120,22
135,1711609;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
84,14458502;20,34;28,49;25;74;120,22
79,31511699;20,34;28,49;25;74;120,22
85,23852665;20,34;28,49;25;74;120,22
98,56971116;20,34;28,49;25;74;120,22
110,0809541;20,34;28,49;25;74;120,22
123,36044;20,34;28,49;25;74;120,22
122,9922179;20,34;28,49;25;74;120,22
112,4596083;20,34;28,49;25;74;120,22
107,2723197;20,34;28,49;25;74;120,22
96,18541032;20,34;28,49;25;74;120,22
94,63504969;20,34;28,49;25;74;120,22
75,12020139;20,34;28,49;25;74;120,22
80,01608531;20,34;28,49;25;74;120,22
105,0258485;20,34;28,49;25;74;120,22
135,0188893;20,34;28,49;25;74;120,22
141,0221339;20,34;28,49;25;74;120,22
129,0124681;20,34;28,49;25;74;120,22
117,9486563;20,34;28,49;25;74;120,22
111,1457707;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
100,792029;20,34;28,49;25;74;120,22
96,81689432;20,34;28,49;25;74;120,22
100,8720026;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
98,48699479;20,34;28,49;25;74;120,22
101,8667048;20,34;28,49;25;74;120,22
109,7285363;20,34;28,49;25;74;120,22
120,3960218;20,34;28,49;25;74;120,22
122,4608061;20,34;28,49;25;74;120,22
104,6634161;20,34;28,49;25;74;120,22
96,63041267;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
145,3765934;20,34;28,49;25;74;120,22
153,002419;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
97,89161546;20,34;28,49;25;74;120,22
84,31814695;20,34;28,49;25;74;120,22
83,28463131;20,34;28,49;25;74;120,22
89,213821;20,34;28,49;25;74;120,22
116,2744952;20,34;28,49;25;74;120,22
0;20,34;28,49;25;74;120,22
135,3905007;20,34;28,49;25;74;120,22
139,3247973;20,34;28,49;25;74;120,22
141,0980628;20,34;28,49;25;74;120,22
145,1112325;20,34;28,49;25;74;120,22
138,6110849;20,34;28,49;25;74;120,22
133,7515677;20,34;28,49;25;74;120,22
101,4907854;20,34;28,49;25;74;120,22
95,34373128;20,34;28,49;25;74;120,22
101,1107805;20,34;28,49;25;74;120,22
113,4605984;20,34;28,49;25;74;120,22
126,4950442;20,34;28,49;25;74;120,22
128,8428267;20,34;28,49;25;74;120,22
121,6758676;20,34;28,49;25;74;120,22
109,6135188;20,34;28,49;25;74;120,22
98,73353932;20,34;28,49;25;74;120,22
91,69793071;20,34;28,49;25;74;120,22
83,07820285;20,34;28,49;25;74;120,22
78,47603654;20,34;28,49;25;74;120,22
77,60768696;20,34;28,49;25;74;120,22
74,06082549;20,34;28,49;25;74;120,22
73,76782018;20,34;28,49;25;74;120,22
76,1334457;20,34;28,49;25;74;120,22
91,49465005;20,34;28,49;25;74;120,22
99,77371217;20,34;28,49;25;74;120,22
116,5115363;20,34;28,49;25;74;120,22
120,8047262;20,34;28,49;25;74;120,22
123,9786347;20,34;28,49;25;74;120,22
128,1021959;20,34;28,49;25;74;120,22
126,0370329;20,34;28,49;25;74;120,22
123,6928535;20,34;28,49;25;74;120,22
85,79723317;20,34;28,49;25;74;120,22
71,21509681;20,34;28,49;25;74;120,22
72,27850385;20,34;28,49;25;74;120,22
86,233101;20,34;28,49;25;74;120,22
101,809198;20,34;28,49;25;74;120,22
108,0144153;20,34;28,49;25;74;120,22
108,893229;20,34;28,49;25;74;120,22
101,6634506;20,34;28,49;25;74;120,22
91,71983472;20,34;28,49;25;74;120,22
86,10719156;20,34;28,49;25;74;120,22
79,49954077;20,34;28,49;25;74;120,22
78,54037743;20,34;28,49;25;74;120,22
75,94106558;20,34;28,49;25;74;120,22
73,31197285;20,34;28,49;25;74;120,22
72,58111503;20,34;28,49;25;74;120,22
72,50987703;20,34;28,49;25;74;120,22
83,4429998;20,34;28,49;25;74;120,22
83,48672131;20,34;28,49;25;74;120,22
84,82644818;20,34;28,49;25;74;120,22
79,72282767;20,34;28,49;25;74;120,22
76,36610288;20,34;28,49;25;74;120,22
64,0089921;20,34;28,49;25;74;120,22
67,97675536;20,34;28,49;25;74;120,22
61,34561011;20,34;28,49;25;74;120,22
66,57610243;20,34;28,49;25;74;120,22
65,51336566;20,34;28,49;25;74;120,22
65,67528072;20,34;28,49;25;74;120,22
80,85009269;20,34;28,49;25;74;120,22
99,5141315;20,34;28,49;25;74;120,22
112,6513602;20,34;28,49;25;74;120,22
123,7695765;20,34;28,49;25;74;120,22
116,6124341;20,34;28,49;25;74;120,22
101,2104968;20,34;28,49;25;74;120,22
91,51610117;20,34;28,49;25;74;120,22
84,27967844;20,34;28,49;25;74;120,22
82,63454796;20,34;28,49;25;74;120,22
82,71672483;20,34;28,49;25;74;120,22
83,24037864;20,34;28,49;25;74;120,22
83,32480876;20,34;28,49;25;74;120,22
93,56398297;20,34;28,49;25;74;120,22
108,6637748;20,34;28,49;25;74;120,22
115,9531743;20,34;28,49;25;74;120,22
122,7439195;20,34;28,49;25;74;120,22
130,0907871;20,34;28,49;25;74;120,22
130,2751666;20,34;28,49;25;74;120,22
142,7403332;20,34;28,49;25;74;120,22
138,8924533;20,34;28,49;25;74;120,22
146,0000178;20,34;28,49;25;74;120,22
143,2025526;20,34;28,49;25;74;120,22
115,3187464;20,34;28,49;25;74;120,22
117,9351553;20,34;28,49;25;74;120,22
117,9441063;20,34;28,49;25;74;120,22
129,9840769;20,34;28,49;25;74;120,22
130,4432017;20,34;28,49;25;74;120,22
125,2400093;20,34;28,49;25;74;120,22
112,8135942;20,34;28,49;25;74;120,22
104,503576;20,34;28,49;25;74;120,22
97,44756798;20,34;28,49;25;74;120,22
87,68443301;20,34;28,49;25;74;120,22
81,63598436;20,34;28,49;25;74;120,22
79,30340899;20,34;28,49;25;74;120,22
77,26165612;20,34;28,49;25;74;120,22
76,93905945;20,34;28,49;25;74;120,22
80,24639243;20,34;28,49;25;74;120,22
93,5603836;20,34;28,49;25;74;120,22
104,9501173;20,34;28,49;25;74;120,22
114,0592913;20,34;28,49;25;74;120,22
127,2610217;20,34;28,49;25;74;120,22
129,8332114;20,34;28,49;25;74;120,22
126,8354434;20,34;28,49;25;74;120,22
