Wasserkraft;PV_Freifeld_Erfurt;PV_Freifeld_Nordhausen;PV_Freifeld_Gera;PV_Freifeld_Hildburghausen;Wind_Erfurt;Wind_Nordhausen;Wind_Gera;Wind_Hildburghausen;PV_Aufdach_Erfurt;PV_Aufdach_Nordhausen;PV_Aufdach_Gera;PV_Aufdach_Hildburghausen
0,83;0,072387;0,04147;0,063379;0,047365;0,035183;0,032122;0,033989;0,015213;0,071320879;0,041402305;0,062083232;0,047157174
0,83;0,043858;0,049239;0,042788;0,039198;0,012839;0,012839;0,013902;0,0017268;0,043523179;0,049319463;0,042228695;0,039188968
0,83;0,02751;0,035933;0,029176;0,028867;0,012131;0,012131;0,012839;0,0032131;0,027692716;0,036210884;0,029254958;0,029090258
0,83;0,012026;0,0084014;0,008344;0,0046749;0,026295;0,026295;0,030898;0,011388;0,012249442;0,008507477;0,008487251;0,004743167
0,83;0,010312;0,0025793;0,0018176;0,0017209;0,038689;0,038689;0,038689;0,026295;0,010505163;0,002612084;0,001849071;0,001746205
0,83;0,0020332;0,0014198;0,00077709;0,00041734;0,038689;0,038689;0,038689;0,038689;0,002071464;0,001438187;0,000790666;0,000423549
0,83;5,93E-05;3,85E-05;0;0;0,063169;0,038689;0,038689;0,038689;6,05E-05;3,90E-05;0;0
0,83;0;0;0;0;0,08459;0,038689;0,063169;0,063169;0;0;0;0
0,83;0;0;0;0;0,08459;0,063169;0,08459;0,08459;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,08459;0,08459;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,08459;0,08459;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,08459;0,08459;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,08459;0,08459;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,08459;0,08459;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,08459;0,096184;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,08459;0,15029;0;0;0;0
0,83;0;0;0;0;0,093607;0,08459;0,08459;0,15705;0;0;0;0
0,83;0;0;0;0;0,14803;0,10971;0,093607;0,19829;0;0;0;0
0,83;0;0;0;0;0,16974;0,15744;0,14803;0,28545;0;0;0;0
0,83;0;0;0;0;0,24633;0,22367;0,16974;0,39563;0;0;0;0
0,83;0;0;0;0;0,30562;0,26081;0,24633;0,52813;0;0;0;0
0,83;0;0;0;0;0,38986;0,31398;0,25902;0,60013;0;0;0;0
0,83;0;0;0;0;0,30562;0,26499;0,25902;0,52813;0;0;0;0
0,83;0;0;0;0;0,24633;0,25902;0,21143;0,39563;0;0;0;0
0,83;0;0;0;0;0,16974;0,25448;0,15705;0,28545;0;0;0;0
0,83;0;0;0;0;0,14256;0,18197;0,15705;0,19829;0;0;0;0
0,83;0;0;0;0;0,089421;0,15705;0,12323;0,15705;0;0;0;0
0,83;0;0;0;0;0,08459;0,15029;0,08459;0,15029;0;0;0;0
0,83;0;0;0;0;0,08255;0,096184;0,08459;0,096184;0;0;0;0
0,83;0;0;0;0;0,068474;0,087811;0,08459;0,087811;0;0;0;0
0,83;0;0;0;0;0,10564;0,13934;0,10971;0,13934;0;0;0;0
0,83;0;0;0;0;0,18004;0,1924;0,1588;0,1924;0;0;0;0
0,83;0;0;0;0;0,27599;0,25945;0,22911;0,2702;0;0;0;0
0,83;0;0;0;0;0,3965;0,34684;0,28052;0,38308;0;0;0;0
0,83;0;0;0;0;0,53482;0,46107;0,3809;0,54649;0;0;0;0
0,83;0;0;0;0;0,68367;0,60122;0,45141;0,7764;0;0;0;0
0,83;0;0;0;0;0,85937;0,75421;0,56118;0,9513;0;0;0;0
0,83;0;0;0;0;0,95338;0,87012;0,69561;0,99584;0;0;0;0
0,83;0;0;0;0;0,99232;0,96555;0,76721;0,99993;0;0;0;0
0,83;0;0;0;0;0,99475;0,99629;0,76721;1;0;0;0;0
0,83;0;0;0;0;0,9951;0,99986;0,77873;1;0;0;0;0
0,83;0;0;0;0;0,9983;1;0,90544;1;0;0;0;0
0,83;0;0;0;0;0,99541;1;0,94;1;0;0;0;0
0,83;0,0094628;0;0,017833;0,013923;0,99475;1;0,94;1;0,009686479;0;0,018070768;0,014289411
0,83;0,021998;0;0,025067;0,020024;0,99475;1;0,94;1;0,022449284;0;0,025358984;0,0204777
0,83;0,037267;0;0,042425;0,033347;0,98599;1;0,8801;1;0,038012953;0;0,042908684;0,034087121
0,83;0,053615;0;0,063161;0,031177;0,9405;0,99818;0,76952;1;0,054676547;0;0,063873742;0,031865116
0,83;0,074456;0,0028235;0,10983;0,031757;0,8179;0,97876;0,69561;0,99895;0,074289332;0,002929156;0,110291211;0,032254232
0,83;0,11852;0,0074266;0,11781;0,064265;0,68367;0,89078;0,56341;0,98634;0,116532474;0,007672034;0,117370421;0,064923584
0,83;0,17617;0,012699;0,087816;0,11322;0,56157;0,77182;0,56066;0,94511;0,172251158;0,013108579;0,087100295;0,114057158
0,83;0,19564;0,017106;0,13995;0,13251;0,56066;0,76721;0,56066;0,94;0,190772684;0,017651795;0,138425053;0,133252895
0,83;0,26776;0,021692;0,28055;0,10345;0,56066;0,76721;0,56066;0,94;0,258916105;0,022309626;0,274480737;0,103578
0,83;0,3315;0,024859;0,28732;0,221;0,56066;0,78872;0,56066;0,95338;0,317861368;0,025456263;0,277890316;0,220139368
0,83;0,39302;0,028352;0,3455;0,23061;0,56066;0,8586;0,56066;0,97018;0,374851421;0,028943858;0,331769368;0,229087105
0,83;0,43093;0,032654;0,43352;0,18154;0,56066;0,76952;0,56066;0,88956;0,409592526;0,033260732;0,414389053;0,179889
0,83;0,48614;0,037105;0,38376;0,1692;0,5562;0,7259;0,48262;0,68828;0,460187211;0,037706668;0,364757526;0,167329421
0,83;0,473;0,04424;0,50828;0,23834;0,44249;0,57443;0,39344;0,51252;0,445585737;0,044862932;0,480066789;0,235328368
0,83;0,59865;0,049733;0,54408;0,14534;0,40087;0,56066;0,39344;0,3979;0,561829263;0,050351968;0,511253842;0,143202316
0,83;0,53993;0,055222;0,68091;0,49449;0,51978;0,56066;0,45141;0,45141;0,505089632;0,055838116;0,637292684;0,486683684
0,83;0,59982;0,056047;0,70424;0,41172;0,5937;0,57993;0,55843;0,56118;0,558737526;0,056627905;0,654976263;0,404497421
0,83;0,62741;0,052244;0,74631;0,41645;0,75024;0,73416;0,63226;0,69561;0,581834053;0,052757937;0,688927579;0,408301895
0,83;0,72441;0,056242;0,8287;0,22174;0,82942;0,76721;0,76446;0,76721;0,669067263;0,056769489;0,760114579;0,217018737
0,83;0,81139;0,059652;0,88686;0,30358;0,77182;0,68367;0,76721;0,69561;0,74664;0,060185811;0,809139316;0,296546684
0,83;0,8372;0,060649;0,8663;0,64464;0,73416;0,56157;0,67082;0,56118;0,768079895;0,061164379;0,787323789;0,628470158
0,83;0,81475;0,064178;0,93318;0,69696;0,57993;0,52721;0,56066;0,45141;0,745570895;0,0646905;0,845710421;0,678063158
0,83;0,81801;0,071433;0,89113;0,14927;0,56066;0,40459;0,56066;0,39344;0,746755579;0,071971011;0,805498579;0,144926368
0,83;0,74962;0,073693;0,84648;0,20373;0,57993;0,41425;0,6442;0,39344;0,682763368;0,074217095;0,763177421;0,197399211
0,83;0,77461;0,073803;0,44041;0,33218;0,73416;0,53985;0,7663;0,43432;0,707872895;0,074307632;0,398439158;0,321232421
0,83;0,53018;0,073492;0,42781;0,46974;0,77182;0,56066;0,77182;0,55322;0,489245684;0,073982084;0,391215474;0,453637737
0,83;0,21486;0,074221;0,56247;0,43835;0,81943;0,55322;0,82942;0,54505;0,200702842;0,074704453;0,521607789;0,422556632
0,83;0,18994;0,069618;0,3874;0,57003;0,71749;0,43432;0,76676;0,41422;0,181179632;0,070060105;0,365585842;0,548614737
0,83;0,27103;0,075625;0,6182;0,81682;0,5624;0,34684;0,63226;0,28916;0,260466789;0,076088511;0,590762526;0,786013895
0,83;0,31807;0,080429;0,299;0,57532;0,43372;0,25945;0,54505;0,18664;0,305195842;0,080900447;0,286838053;0,554095105
0,83;0,77581;0,080251;0,24818;0,32249;0,31338;0,1924;0,4202;0,1139;0,743240053;0,080701074;0,239450684;0,310839947
0,83;0,59349;0,082964;0,24409;0,090491;0,25222;0,14256;0,38448;0,07541;0,567839368;0,083408511;0,236898316;0,087302558
0,83;0,2749;0,077611;0,24362;0,20722;0,17744;0,089217;0,2859;0,041631;0,262990263;0,078027347;0,237293211;0,199893789
0,83;0,30263;0,075516;0,1977;0,40775;0,14546;0,057253;0,25766;0,022872;0,289920158;0,075938258;0,192650842;0,392862474
0,83;0,50095;0,071219;0,5316;0,47916;0,096184;0,038689;0,21732;0,012131;0,480538737;0,071632942;0,518390842;0,461188895
0,83;0,68409;0,06997;0,36932;0,74777;0,14256;0,039913;0,25448;0,012131;0,657047053;0,070393358;0,360278842;0,718939579
0,83;0,41659;0,068953;0,19248;0,4848;0,1575;0,071126;0,25902;0,018623;0,400509947;0,069388784;0,187661684;0,466351421
0,83;0,32464;0,071647;0,47962;0,40978;0,21778;0,08459;0,26499;0,037508;0,312342474;0,0721203;0,467131579;0,395087368
0,83;0,32325;0,06008;0,44199;0,19759;0,25902;0,08459;0,32115;0,038689;0,311215579;0,060495947;0,429895895;0,190974947
0,83;0,51252;0,059664;0,26288;0,40643;0,21778;0,08459;0,2626;0,034439;0,493801421;0,060098163;0,255400579;0,393854526
0,83;0,47492;0,051655;0,14745;0,30259;0,1575;0,071126;0,25856;0,01461;0,457779316;0,052055795;0,143356421;0,293820947
0,83;0,42563;0,04495;0,22856;0,26647;0,14256;0,039913;0,19829;0,011636;0,410382316;0,045330063;0,222894;0,259233947
0,83;0,27001;0,052852;0,27316;0,28203;0,089421;0,038689;0,15705;0,0037086;0,260409;0,053341611;0,267237789;0,274817842
0,83;0,26747;0,050801;0,256;0,33266;0,08459;0,038689;0,15705;0,00098361;0,25803;0,051317053;0,251547947;0,324921316
0,83;0,24969;0,041782;0,12339;0,43447;0,07541;0,038689;0,15608;0,00098361;0,241271053;0,042238326;0,121608316;0,425089737
0,83;0,22357;0,042843;0,1494;0,26947;0,041749;0,038689;0,10971;0,00098361;0,216604579;0,0433344;0,147363158;0,264049737
0,83;0,30787;0,040999;0,18313;0,12116;0,049909;0,038893;0,10584;0,0033311;0,299291684;0,041494768;0,180765474;0,118969263
0,83;0,20826;0,03677;0,25097;0,12329;0,12799;0,069246;0,19047;0,030264;0,203293737;0,037238574;0,247974632;0,121338632
0,83;0,15585;0,033356;0,21379;0,20994;0,2788;0,15203;0,31202;0,089902;0,152622;0,033815511;0,211095316;0,207001895
0,83;0,11192;0,025928;0,10974;0,11243;0,49862;0,26784;0,48294;0,19704;0,109838526;0,026325995;0,108008526;0,111081
0,83;0,13157;0,020025;0,17893;0,12193;0,71672;0,3809;0,64236;0,35356;0,129477316;0,020373679;0,175593316;0,120760737
0,83;0,14739;0,016795;0,15191;0,10333;0,75803;0,39344;0,57443;0,39344;0,145533158;0,017135542;0,148682684;0,102663
0,83;0,1071;0,013779;0,11262;0,069981;0,61115;0,39344;0,56066;0,39344;0,106111105;0,014106411;0,110214158;0,069740337
0,83;0,071089;0,010455;0,06581;0,058759;0,56066;0,39344;0,56066;0,39344;0,070642816;0,010751732;0,064691463;0,058702547
0,83;0,031486;0,0072464;0,032645;0,043324;0,56066;0,39344;0,56066;0,39344;0,031443253;0,007505986;0,032351511;0,043461537
0,83;0,015031;0,0047926;0,031241;0,029975;0,56066;0,41425;0,56066;0,39344;0,015121579;0,005033367;0,031526084;0,030281684
0,83;0,0071444;0,0022047;0,020142;0,013812;0,56066;0,53985;0,56066;0,43432;0,007243911;0,002344134;0,020670332;0,014030321
0,83;0,0079125;0,0013559;0,010093;0,0021924;0,56066;0,56066;0,56066;0,55322;0,008023587;0,001443003;0,010383805;0,002227303
0,83;0,0027187;0,00053565;0,0038504;0,0029696;0,53985;0,53985;0,5562;0,5339;0,002757328;0,000571403;0,003975723;0,003017381
0,83;6,63E-05;2,92E-05;0;6,53E-05;0,39274;0,4017;0,44249;0,36962;6,73E-05;3,13E-05;0;6,64E-05
0,83;0;0;0;0;0,25117;0,27917;0,33907;0,21405;0;0;0;0
0,83;0;0;0;0;0,14936;0,19208;0,2433;0,10665;0;0;0;0
0,83;0;0;0;0;0,089421;0,1139;0,16657;0,047869;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,15705;0,038689;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,15705;0,038689;0;0;0;0
0,83;0;0;0;0;0,063169;0,08459;0,15705;0,038689;0;0;0;0
0,83;0;0;0;0;0,038689;0,08459;0,15705;0,038689;0;0;0;0
0,83;0;0;0;0;0,038689;0,08459;0,15705;0,038689;0;0;0;0
0,83;0;0;0;0;0,038689;0,08459;0,12323;0,038689;0;0;0;0
0,83;0;0;0;0;0,038689;0,08459;0,08459;0,038689;0;0;0;0
0,83;0;0;0;0;0,038689;0,08459;0,08459;0,038689;0;0;0;0
0,83;0;0;0;0;0,063169;0,08459;0,08459;0,038689;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,12323;0,038689;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,15705;0,049909;0;0;0;0
0,83;0;0;0;0;0,08459;0,099082;0,15705;0,08255;0;0;0;0
0,83;0;0;0;0;0,08459;0,15222;0,15705;0,08459;0;0;0;0
0,83;0;0;0;0;0,1023;0,15705;0,16657;0,08459;0;0;0;0
0,83;0;0;0;0;0,15383;0,15705;0,2427;0,08459;0;0;0;0
0,83;0;0;0;0;0,15705;0,15705;0,25902;0,08459;0;0;0;0
0,83;0;0;0;0;0,15705;0,15705;0,25902;0,08459;0;0;0;0
0,83;0;0;0;0;0,15705;0,15705;0,25902;0,08459;0;0;0;0
0,83;0;0;0;0;0,18197;0,15705;0,25902;0,08459;0;0;0;0
0,83;0;0;0;0;0,22956;0,15705;0,25902;0,08255;0;0;0;0
0,83;0;0;0;0;0,16158;0,15705;0,25902;0,049909;0;0;0;0
0,83;0;0;0;0;0,15705;0,15029;0,2495;0,038689;0;0;0;0
0,83;0;0;0;0;0,13193;0,096184;0,17336;0,038689;0;0;0;0
0,83;0;0;0;0;0,085556;0,08459;0,15705;0,038689;0;0;0;0
0,83;0;0;0;0;0,08459;0,08459;0,15705;0,038689;0;0;0;0
0,83;0;0;0;0;0,08459;0,078878;0,15608;0,038689;0;0;0;0
0,83;0;0;0;0;0,078878;0,044401;0,10971;0,033377;0;0;0;0
0,83;0;0;0;0;0,060313;0,046033;0,093607;0,021692;0;0;0;0
0,83;0;0;0;0;0,083978;0,080306;0,14803;0,03798;0;0;0;0
0,83;0;0;0;0;0,12323;0,12323;0,16974;0,039913;0;0;0;0
0,83;0;0;0;0;0,15841;0,16657;0,24633;0,071126;0;0;0;0
0,83;0;0;0;0;0,22367;0,2427;0,25902;0,08459;0;0;0;0
0,83;0;0;0;0;0,25902;0,25902;0,25902;0,08459;0;0;0;0
0,83;0;0,0072678;0,0089854;0,012887;0,25902;0,25902;0,25902;0,08459;0;0,00751215;0,009133241;0,013174074
0,83;0;0,014982;0,019684;0,021686;0,25902;0,25902;0,25902;0,08459;0;0,015419195;0,019961447;0,022119884
0,83;0;0,018835;0,038327;0,033856;0,25902;0,25902;0,25902;0,08459;0;0,019371995;0,038858605;0,034522468
0,83;0;0,021219;0,053103;0,07212;0,2427;0,24633;0,25902;0,077246;0;0,021817453;0,053830895;0,073528437
0,83;0,011988;0,030754;0,069473;0,071269;0,16657;0,16974;0,25902;0,042973;0,012116526;0,031428805;0,070053363;0,071685916
0,83;0,037994;0,047587;0,10459;0,10184;0,15705;0,15705;0,25222;0,038689;0,038360653;0,048337042;0,104936053;0,101237526
0,83;0,043391;0,061948;0,11657;0,13304;0,13193;0,15512;0,17744;0,030898;0,043799605;0,062717953;0,116619158;0,131442158
0,83;0,054245;0,068911;0,093769;0,16558;0,083516;0,10584;0,15383;0,012839;0,054751674;0,069624758;0,093634358;0,163062632
0,83;0,054467;0,065602;0,12615;0,2221;0,049909;0,07337;0,1023;0,0088612;0,054990537;0,066135237;0,125643947;0,216749053
0,83;0,040302;0,071087;0,16932;0,26612;0,030898;0,040729;0,080306;0,0012809;0,040714611;0,071506768;0,168234789;0,257692895
0,83;0,02025;0,095247;0,23841;0,30583;0,012839;0,030898;0,046033;0,00098361;0,020471921;0,095644468;0,236445632;0,294601105
0,83;0,025967;0,13441;0,16441;0,40703;0,012131;0,012839;0,038689;0,0008612;0,026273984;0,134803579;0,16287;0,390743526
0,83;0,062337;0,13446;0,13225;0,47654;0,0099016;0,011834;0,030898;0,0001224;0,062733363;0,134688;0,130411579;0,455034316
0,83;0,099406;0,13052;0,18742;0,52475;0,0017268;0,0042536;0,012839;0;0,099494211;0,130594579;0,183953526;0,498106737
0,83;0,14383;0,12565;0,31538;0,57661;0,00098361;0,00098361;0,012131;0;0,143587579;0,125605421;0,308326105;0,544839158
0,83;0,19512;0,1413;0,59223;0,61957;0,0054922;0,006929;0,018623;0,00052459;0,194500105;0,141131526;0,577509474;0,583375105
0,83;0,24341;0,17487;0,46039;0,65381;0,012082;0,012131;0,037508;0,00098361;0,241463684;0,174495316;0,448417421;0,614234684
0,83;0,28624;0,1768;0,30145;0,74023;0,012839;0,026295;0,046033;0,006929;0,282484579;0,176248263;0,293657211;0,694388684
0,83;0,27949;0,16569;0,2534;0,50266;0,030898;0,038689;0,080306;0,012485;0,274798579;0,165037105;0,246895895;0,470897526
0,83;0,29729;0,15246;0,27402;0,45239;0,038689;0,038689;0,08459;0,029482;0,291586421;0,151735895;0,267035526;0,423211579
0,83;0,35426;0,22376;0,31542;0,61043;0,038689;0,038689;0,08459;0,038689;0,347247316;0,222508737;0,307208842;0,570911842
0,83;0,30402;0,21401;0,5387;0,73019;0,038689;0,038689;0,08459;0,040729;0,298155158;0,212626737;0,524217947;0,683341263
0,83;0,27031;0,18181;0,35893;0,74567;0,049909;0,038689;0,08459;0,07337;0,265244053;0,180486158;0,349009895;0,698260579
0,83;0,18676;0,17403;0,2757;0,33589;0,08255;0,063169;0,10971;0,08459;0,183356368;0,172636421;0,267815684;0,314750368
0,83;0,15372;0,18681;0,52939;0,35036;0,08459;0,08459;0,15608;0,12323;0,151090579;0,185215263;0,514162579;0,329130316
0,83;0,11698;0,22569;0,46099;0,17273;0,089421;0,08459;0,15705;0,15705;0,115222579;0,223722316;0,447858789;0,163158947
0,83;0,10365;0,19884;0,42642;0,066264;0,14256;0,1139;0,15977;0,19829;0,102431842;0,197062105;0,414389053;0,063359416
0,83;0,10999;0,21557;0,10458;0,034401;0,20463;0,18165;0,22911;0,331;0,109231737;0,213589895;0,101651684;0,033573758
0,83;0,072423;0,22935;0,096011;0,04227;0,29845;0,26046;0,26798;0,49578;0,0722118;0,227218579;0,093383937;0,042119858
0,83;0,049144;0,21565;0,50661;0,16751;0,41661;0,36133;0,36656;0,71173;0,049063263;0,213628421;0,493107947;0,166847842
0,83;0,071601;0,20117;0,35685;0,19924;0,54505;0,46627;0,39344;0,91235;0,071608863;0,199267737;0,347594053;0,198362368
0,83;0,11036;0,1896;0,44153;0,32962;0,51161;0,40905;0,39344;0,93232;0,110580158;0,187806158;0,430473789;0,328051579
0,83;0,14834;0,21908;0,65166;0,24088;0,3979;0,39344;0,39344;0,80945;0,148422632;0,217028368;0,634846263;0,238930579
0,83;0,15444;0,18401;0,42777;0,4845;0,38986;0,39344;0,39344;0,76721;0,154008947;0,182325789;0,415930105;0,478467947
0,83;0,17606;0,18993;0,29145;0,32952;0,30741;0,39344;0,39344;0,76721;0,175198421;0,188239579;0,282802421;0,324333789
0,83;0,16259;0,20461;0,21792;0,16009;0,36656;0,39344;0,39344;0,76721;0,161550474;0,202831421;0,211124211;0,157110316
0,83;0,14234;0,18358;0,19977;0,53566;0,39344;0,39344;0,39344;0,76721;0,141353053;0,182075368;0,193440632;0,522387947
0,83;0,14349;0,17371;0,25588;0,73743;0,39344;0,39344;0,39344;0,76721;0,142508842;0,172395632;0,248167263;0,715135105
0,83;0,15221;0,15602;0,4511;0,33185;0,39344;0,36058;0,39344;0,76721;0,151186895;0,154952842;0,438063474;0,320086263
0,83;0,19747;0,16838;0,4176;0,26588;0,33071;0,26499;0,38747;0,69561;0,196166368;0,167358316;0,406067368;0,255169421
0,83;0,18331;0,15985;0,27796;0,20396;0,25902;0,25902;0,29188;0,56118;0,181988684;0,158998105;0,270859263;0,195761842
0,83;0,17868;0,16733;0,35483;0,2313;0,21143;0,25448;0,25902;0,45141;0,177153632;0,166549263;0,346399737;0,223134789
0,83;0,18081;0,12607;0,19863;0,24554;0,15705;0,18197;0,25902;0,39344;0,179060684;0,125566895;0,194374895;0,238535684
0,83;0,20154;0,11954;0,18055;0,18532;0,15705;0,21143;0,25902;0,39344;0,199383316;0,119161895;0,177230684;0,181882737
0,83;0,20207;0,12068;0,27312;0,24646;0,15705;0,25902;0,25902;0,39344;0,198930632;0,120385105;0,268528421;0,242744684
0,83;0,37905;0,1228;0,1671;0,30909;0,18197;0,25902;0,25902;0,39344;0,370941;0,122600368;0,164478474;0,302865
0,83;0,30461;0,10454;0,14956;0,30889;0,26345;0,26798;0,29845;0,4202;0,296691158;0,104454474;0,147411316;0,301304684
0,83;0,27926;0,099462;0,15958;0,33997;0,39331;0,4;0,43073;0,66294;0,270878526;0,099484579;0,157505211;0,330343895
0,83;0,23345;0,088641;0,1406;0,2426;0,59554;0,63382;0,59454;0,94088;0,226216895;0,088755;0,138964421;0,235704
0,83;0,26033;0,070782;0,1239;0,13767;0,84013;0,87285;0,788;0,99847;0,252607421;0,070959695;0,122590737;0,134177526
0,83;0,15711;0,069497;0,098703;0,12353;0,97869;0,9838;0,92848;1;0,152727947;0,069781753;0,097818316;0,120982263
0,83;0,10619;0,050255;0,11073;0,11057;0,99475;0,99475;0,94;1;0,103472053;0,050558084;0,109944474;0,109077632
0,83;0,11478;0,045794;0,070701;0,082621;0,99475;0,99475;0,94;1;0,112207895;0,046154526;0,070322084;0,081998447
0,83;0,083275;0,036227;0,045002;0,07838;0,99541;0,99475;0,95338;1;0,081803889;0,036573995;0,044854263;0,078041795
0,83;0,045027;0,022186;0,030324;0,044774;0,9983;0,99475;0,98137;1;0,044577837;0,022451211;0,030315395;0,044839816
0,83;0,031552;0,011762;0,01407;0,025685;0,9951;0,98599;0,94365;1;0,031747611;0,011952789;0,014154568;0,025958068
0,83;0,021952;0,0038148;0,0025888;0,0040998;0,99475;0,94511;0,94;0,99935;0,0223992;0,003889424;0,002619693;0,00417972
0,83;0,01286;0,0025699;0,0037143;0,01014;0,99232;0,94;0,94;0,99541;0,013141326;0,00262056;0,003759109;0,010338537
0,83;0,005789;0,00084007;0,00058968;0,0032021;0,97237;0,94;0,94;0,99475;0,005930163;0,000856979;0,000596927;0,003265491
0,83;0,00026448;0,00013143;0;0,00015831;0,99402;0,94365;0,94;0,99475;0,000271948;0,000134187;0;0,000161493
0,83;0;0;0;0;0,99657;0,9838;0,94146;0,99755;0;0;0;0
0,83;0;0;0;0;0,99993;0,99559;0,97869;1;0;0;0;0
0,83;0;0;0;0;1;0,99951;0,99541;1;0;0;0;0
0,83;0;0;0;0;1;1;0,99935;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;1;1;0;0;0;0
0,83;0;0;0;0;1;1;0,99993;0,99846;0;0;0;0
0,83;0;0;0;0;1;0,99986;0,99723;0,99489;0;0;0;0
0,83;0;0;0;0;1;0,99629;0,99935;0,99475;0;0;0;0
0,83;0;0;0;0;1;0,99475;1;0,99475;0;0;0;0
0,83;0;0;0;0;1;0,97869;1;0,99475;0;0;0;0
0,83;0;0;0;0;1;0,94146;1;0,99475;0;0;0;0
0,83;0;0;0;0;1;0,94;1;0,99475;0;0;0;0
0,83;0,0067048;0,0040825;0,011405;0,0031204;0,99846;0,85937;1;0,98964;0,006897174;0,004177408;0,011617611;0,003230239
0,83;0,015133;0,014263;0,018638;0,0090738;0,99489;0,76721;0,99935;0,94876;0,015505879;0,014545611;0,018948205;0,009354286
0,83;0,021376;0,03086;0,040001;0,018239;0,99475;0,76721;0,99669;0,94073;0,021889689;0,031461553;0,040650079;0,018791211
0,83;0,023003;0,079679;0,084854;0,031911;0,99604;0,80945;0,99977;0,97577;0,023548247;0,081219253;0,086218042;0,0328668
0,83;0,02779;0,07826;0,1001;0,059508;0,99977;0,93232;1;0,99541;0,028321658;0,078663995;0,100043211;0,060864837
0,83;0,043804;0,094059;0,12785;0,053415;1;0,96214;1;0,99935;0,044419879;0,093483142;0,125894368;0,054291284
0,83;0,053004;0,12704;0,18947;0,037554;1;0,99535;1;1;0,053594921;0,125576526;0,185696842;0,038030289
0,83;0,049362;0,16564;0,17793;0,064769;1;0,99951;1;1;0,049806821;0,163226368;0,173878895;0,065461026
0,83;0,046217;0,28326;0,2398;0,07541;1;1;1;1;0,046603358;0,277033105;0,233902895;0,076056726
0,83;0,038913;0,22147;0,19521;0,088521;1;1;1;1;0,039248684;0,214996105;0,190127368;0,089069953
0,83;0,042502;0,28564;0,2923;0,13037;1;1;1;1;0,042879789;0,275771368;0,284333842;0,130970211
0,83;0,042685;0,30008;0,2158;0,11811;1;1;1;1;0,043077237;0,288870316;0,209708368;0,118497316
0,83;0,061289;0,28869;0,27785;0,13599;1;1;1;1;0,061730716;0,277167947;0,269106316;0,136200158
0,83;0,07267;0,34875;0,24732;0,1856;1;1;1;1;0,073001589;0,334167632;0,238622368;0,185590895
0,83;0,10137;0,47172;0,32879;0,13387;1;1;1;1;0,101651684;0,451239474;0,316195105;0,133676684
0,83;0,11816;0,51754;0,66255;0,16923;1;1;1;1;0,118333579;0,494340789;0,635414526;0,168793421
0,83;0,14711;0,69136;0,5803;0,21875;1;1;1;1;0,146968263;0,657480474;0,556541526;0,218049316
0,83;0,15597;0,61495;0,34308;0,16287;1;1;1;1;0,155405526;0,581159842;0,329775632;0,162301737
0,83;0,18028;0,42629;0,36523;0,16779;1;1;1;1;0,179262947;0,400741105;0,351812684;0,167165684
0,83;0,18355;0,50947;0,17485;0,13424;1;1;1;1;0,182258368;0,476705368;0,168783789;0,133705579
0,83;0,16256;0,66206;0,13375;0,23296;1;1;1;1;0,161300053;0,617249368;0,129294316;0,231832105
0,83;0,19294;0,63684;0,46197;0,20342;1;1;1;1;0,191398737;0,591831632;0,446789684;0,202195737
