HA4;Prozessgas;T24;Elektromobilitaet_PKW
0,414774;0,192398;0,267391;65068,49315
0,421379;0,190863;0,266781;65068,49315
0,401797;0,179727;0,269223;65068,49315
0,373758;0,174787;0,279601;65068,49315
0,368923;0,162363;0,288758;65068,49315
0,342702;0,149436;0,292421;65068,49315
0,291748;0,139407;0,29059;65068,49315
0,240103;0,13359;0,281433;65068,49315
0,230285;0,124855;0,258234;65068,49315
0,23309;0,112091;0,229542;65068,49315
0,242475;0,112039;0,169104;65068,49315
0,257311;0,054798;0,176398;65068,49315
0,275304;0,054219;0,173981;65068,49315
0,277131;0,055029;0,172169;65068,49315
0,276591;0,055856;0,179418;65068,49315
0,272002;0,05698;0,21204;65068,49315
0,287711;0,059227;0,331048;65068,49315
0,472048;0,061609;0,31957;65068,49315
0,510348;0,06336;0,281511;65068,49315
0,525323;0,066114;0,279699;65068,49315
0,50769;0,070246;0,271846;65068,49315
0,495544;0,072175;0,256743;65068,49315
0,488349;0,07322;0,264596;65068,49315
0,464064;0,067167;0,25916;65068,49315
0,461981;0,058478;0,255535;65068,49315
0,435397;0,050816;0,254327;65068,49315
0,388736;0,046556;0,260972;65068,49315
0,334518;0,044352;0,265805;65068,49315
0,325031;0,042423;0,279095;65068,49315
0,290038;0,040495;0,276678;65068,49315
0,287484;0,038567;0,283324;65068,49315
0,312052;0,036703;0,278491;65068,49315
0,317095;0,035736;0,263388;65068,49315
0,291812;0,034197;0,253723;65068,49315
0,265105;0,036575;0,190896;65068,49315
0,309381;0,042854;0,176226;65068,49315
0,322732;0,044016;0,173812;65068,49315
0,343359;0,048015;0,172001;65068,49315
0,370856;0,048613;0,179243;65068,49315
0,329465;0,050609;0,211833;65068,49315
0,408857;0,051115;0,330725;65068,49315
0,341448;0,050777;0,319258;65068,49315
0,457692;0,050412;0,281237;65068,49315
0,421151;0,050412;0,279426;65068,49315
0,407532;0,050432;0,27158;65068,49315
0,392719;0,050963;0,256493;65068,49315
0,372649;0,050963;0,264338;65068,49315
0,337188;0,050963;0,258907;65068,49315
0,339967;0,046263;0,255286;65068,49315
0,324325;0,046338;0,254079;65068,49315
0,353422;0,046148;0,260717;65068,49315
0,3486;0,047495;0,265545;65068,49315
0,360257;0,055095;0,278823;65068,49315
0,378031;0,05785;0,276409;65068,49315
0,345415;0,059778;0,283047;65068,49315
0,366669;0,060648;0,278219;65068,49315
0,414222;0,062966;0,263131;65068,49315
0,317643;0,06517;0,253475;65068,49315
0,396226;0,070756;0,19071;65068,49315
0,28012;0,108994;0,194627;65068,49315
0,283747;0,105472;0,191961;65068,49315
0,297027;0,107333;0,189961;65068,49315
0,306254;0,111657;0,19796;65068,49315
0,309338;0,132961;0,233952;65068,49315
0,346356;0,15819;0,365259;65068,49315
0,454831;0,188254;0,352595;65068,49315
0,534692;0,196219;0,310603;65068,49315
0,569353;0,19929;0,308604;65068,49315
0,569593;0,200333;0,299939;65068,49315
0,56678;0,198921;0,283276;65068,49315
0,554613;0,196131;0,291941;65068,49315
0,520331;0,194348;0,285942;65068,49315
0,46256;0,192398;0,281943;65068,49315
0,456339;0,190863;0,28061;65068,49315
0,447047;0,179727;0,287941;65068,49315
0,405592;0,174787;0,293274;65068,49315
0,40579;0,162363;0,307937;65068,49315
0,402036;0,149436;0,305271;65068,49315
0,359514;0,139407;0,312603;65068,49315
0,303965;0,13359;0,307271;65068,49315
0,314045;0,124855;0,290608;65068,49315
0,286624;0,112091;0,279943;65068,49315
0,275769;0,112039;0,210624;65068,49315
0,282465;0,108994;0,195728;65068,49315
0,286123;0,105472;0,193047;65068,49315
0,299514;0,107333;0,191036;65068,49315
0,308818;0,111657;0,199079;65068,49315
0,311928;0,132961;0,235275;65068,49315
0,349256;0,15819;0,367325;65068,49315
0,458639;0,188254;0,354589;65068,49315
0,539169;0,196219;0,31236;65068,49315
0,57412;0,19929;0,310349;65068,49315
0,574362;0,200333;0,301635;65068,49315
0,571526;0,198921;0,284878;65068,49315
0,559256;0,196131;0,293592;65068,49315
0,524688;0,194348;0,287559;65068,49315
0,466433;0,192398;0,283537;65068,49315
0,46016;0,190863;0,282196;65068,49315
0,45079;0,179727;0,28957;65068,49315
0,408988;0,174787;0,294932;65068,49315
0,409187;0,162363;0,309679;65068,49315
0,405402;0,149436;0,306998;65068,49315
0,362525;0,139407;0,314371;65068,49315
0,30651;0,13359;0,309008;65068,49315
0,316674;0,124855;0,292251;65068,49315
0,289023;0,112091;0,281526;65068,49315
0,278078;0,112039;0,211815;65068,49315
0,229623;0,108994;0,154786;65068,49315
0,23335;0,105472;0,158986;65068,49315
0,2345;0,107333;0,161986;65068,49315
0,241353;0,111657;0,174584;65068,49315
0,246161;0,132961;0,209381;65068,49315
0,298598;0,15819;0,304773;65068,49315
0,416432;0,188254;0,304173;65068,49315
0,508451;0,196219;0,287974;65068,49315
0,515214;0,19929;0,292774;65068,49315
0,507165;0,200333;0,287974;65068,49315
0,483486;0,198921;0,278975;65068,49315
0,474167;0,196131;0,271176;65068,49315
0,440488;0,194348;0,268776;65068,49315
0,400515;0,192398;0,262777;65068,49315
0,406894;0,190863;0,262177;65068,49315
0,387984;0,179727;0,264576;65068,49315
0,36091;0,174787;0,274776;65068,49315
0,35624;0,162363;0,283775;65068,49315
0,330921;0,149436;0,287374;65068,49315
0,281719;0,139407;0,285575;65068,49315
0,231849;0,13359;0,276575;65068,49315
0,222368;0,124855;0,253777;65068,49315
0,225077;0,112091;0,22558;65068,49315
0,23414;0,112039;0,166185;65068,49315
0,188953;0,108994;0,127088;65068,49315
0,195823;0,105472;0,135778;65068,49315
0,204147;0,107333;0,13795;65068,49315
0,207165;0,111657;0,149355;65068,49315
0,221451;0,132961;0,184114;65068,49315
0,249671;0,15819;0,274814;65068,49315
0,348004;0,188254;0,274814;65068,49315
0,43186;0,196219;0,26721;65068,49315
0,446681;0,19929;0,263409;65068,49315
0,423698;0,200333;0,257977;65068,49315
0,398314;0,198921;0,250917;65068,49315
0,375749;0,196131;0,242227;65068,49315
0,348178;0,194348;0,240055;65068,49315
0,323062;0,192398;0,239512;65068,49315
0,317402;0,190863;0,240055;65068,49315
0,315911;0,179727;0,24277;65068,49315
0,31198;0,174787;0,252546;65068,49315
0,306183;0,162363;0,261236;65068,49315
0,293504;0,149436;0,26721;65068,49315
0,247217;0,139407;0,266667;65068,49315
0,201083;0,13359;0,260693;65068,49315
0,186303;0,124855;0,238425;65068,49315
0,184224;0,112091;0,205296;65068,49315
0,191059;0,112039;0,150985;65068,49315
0,128064;0,108994;0,101484;65068,49315
0,132721;0,105472;0,108423;65068,49315
0,138362;0,107333;0,110158;65068,49315
0,140408;0,111657;0,119266;65068,49315
0,15009;0,132961;0,147022;65068,49315
0,169217;0,15819;0,219449;65068,49315
0,235862;0,188254;0,219449;65068,49315
0,292697;0,196219;0,213377;65068,49315
0,302742;0,19929;0,210341;65068,49315
0,287165;0,200333;0,206004;65068,49315
0,269961;0,198921;0,200366;65068,49315
0,254667;0,196131;0,193427;65068,49315
0,235981;0,194348;0,191692;65068,49315
0,218958;0,192398;0,191259;65068,49315
0,215122;0,190863;0,191692;65068,49315
0,214111;0,179727;0,193861;65068,49315
0,211447;0,174787;0,201667;65068,49315
0,207518;0,162363;0,208606;65068,49315
0,198925;0,149436;0,213377;65068,49315
0,167554;0,139407;0,212943;65068,49315
0,136285;0,13359;0,208173;65068,49315
0,126269;0,124855;0,190391;65068,49315
0,124859;0,112091;0,163936;65068,49315
0,129492;0,112039;0,120567;65068,49315
0,071613;0,054798;0,060408;65068,49315
0,080436;0,054219;0,066341;65068,49315
0,07356;0,055029;0,063375;65068,49315
0,076084;0,055856;0,069578;65068,49315
0,080803;0,05698;0,093309;65068,49315
0,084861;0,059227;0,138076;65068,49315
0,11078;0,061609;0,141313;65068,49315
0,13782;0,06336;0,136998;65068,49315
0,147859;0,066114;0,133492;65068,49315
0,13997;0,070246;0,126211;65068,49315
0,120254;0,072175;0,121626;65068,49315
0,10794;0,07322;0,117311;65068,49315
0,105522;0,067167;0,115154;65068,49315
0,091326;0,058478;0,113266;65068,49315
0,086205;0,050816;0,113536;65068,49315
0,084477;0,046556;0,116502;65068,49315
0,082623;0,044352;0,122705;65068,49315
0,076468;0,042423;0,128907;65068,49315
0,070808;0,040495;0,134571;65068,49315
0,064921;0,038567;0,138346;65068,49315
0,064139;0,036703;0,137267;65068,49315
0,06501;0,035736;0,125401;65068,49315
0,05837;0,034197;0,105715;65068,49315
0,058473;0,036575;0,077398;65068,49315
0,078183;0,042854;0,062422;65068,49315
0,099389;0,044016;0,068553;65068,49315
0,095622;0,048015;0,065487;65068,49315
0,099389;0,048613;0,071897;65068,49315
0,121795;0,050609;0,096419;65068,49315
0,158083;0,051115;0,142679;65068,49315
0,107291;0,050777;0,146023;65068,49315
0,120462;0,050412;0,141564;65068,49315
0,104085;0,050412;0,137941;65068,49315
0,106364;0,050432;0,130417;65068,49315
0,087772;0,050963;0,12568;65068,49315
0,088439;0,050963;0,121221;65068,49315
0,089495;0,050963;0,118992;65068,49315
0,075145;0,046263;0,117041;65068,49315
0,072347;0,046338;0,11732;65068,49315
0,071435;0,046148;0,120385;65068,49315
0,073053;0,047495;0,126794;65068,49315
0,072367;0,055095;0,133204;65068,49315
0,079543;0,05785;0,139056;65068,49315
0,081968;0,059778;0,142957;65068,49315
0,092745;0,060648;0,141843;65068,49315
0,100479;0,062966;0,129581;65068,49315
0,086794;0,06517;0,109238;65068,49315
0,086398;0,070756;0,079978;65068,49315
0,111428;0,108994;0,089567;65068,49315
0,118335;0,105472;0,098364;65068,49315
0,130087;0,107333;0,093965;65068,49315
0,13001;0,111657;0,103162;65068,49315
0,137141;0,132961;0,138349;65068,49315
0,157455;0,15819;0,204724;65068,49315
0,210732;0,188254;0,209523;65068,49315
0,266773;0,196219;0,203125;65068,49315
0,277962;0,19929;0,197927;65068,49315
0,244901;0,200333;0,187131;65068,49315
0,218539;0,198921;0,180333;65068,49315
0,205186;0,196131;0,173936;65068,49315
0,18918;0,194348;0,170737;65068,49315
0,172768;0,192398;0,167938;65068,49315
0,167487;0,190863;0,168338;65068,49315
0,162869;0,179727;0,172736;65068,49315
0,164824;0,174787;0,181933;65068,49315
0,171621;0,162363;0,191129;65068,49315
0,159617;0,149436;0,199526;65068,49315
0,145365;0,139407;0,205124;65068,49315
0,119652;0,13359;0,203525;65068,49315
0,109122;0,124855;0,185931;65068,49315
0,102666;0,112091;0,156742;65068,49315
0,109751;0,112039;0,114758;65068,49315
0,109757;0,108994;0,08882;65068,49315
0,116559;0,105472;0,097543;65068,49315
0,128135;0,107333;0,093182;65068,49315
0,128059;0,111657;0,102302;65068,49315
0,135084;0,132961;0,137195;65068,49315
0,155093;0,15819;0,203017;65068,49315
0,20757;0,188254;0,207775;65068,49315
0,262771;0,196219;0,201431;65068,49315
0,273792;0,19929;0,196276;65068,49315
0,241226;0,200333;0,18557;65068,49315
0,21526;0,198921;0,178829;65068,49315
0,202108;0,196131;0,172485;65068,49315
0,186342;0,194348;0,169313;65068,49315
0,170176;0,192398;0,166537;65068,49315
0,164974;0,190863;0,166934;65068,49315
0,160426;0,179727;0,171296;65068,49315
0,162351;0,174787;0,180416;65068,49315
0,169046;0,162363;0,189535;65068,49315
0,157223;0,149436;0,197862;65068,49315
0,143184;0,139407;0,203414;65068,49315
0,117857;0,13359;0,201827;65068,49315
0,107485;0,124855;0,184381;65068,49315
0,101125;0,112091;0,155435;65068,49315
0,108105;0,112039;0,113801;65068,49315
0,179295;0,108994;0,122855;65068,49315
0,185814;0,105472;0,131255;65068,49315
0,193713;0,107333;0,133355;65068,49315
0,196576;0,111657;0,144381;65068,49315
0,210133;0,132961;0,177982;65068,49315
0,23691;0,15819;0,265661;65068,49315
0,330217;0,188254;0,265661;65068,49315
0,409787;0,196219;0,25831;65068,49315
0,423851;0,19929;0,254635;65068,49315
0,402042;0,200333;0,249385;65068,49315
0,377956;0,198921;0,24256;65068,49315
0,356543;0,196131;0,234159;65068,49315
0,330382;0,194348;0,232059;65068,49315
0,30655;0,192398;0,231534;65068,49315
0,301179;0,190863;0,232059;65068,49315
0,299764;0,179727;0,234684;65068,49315
0,296035;0,174787;0,244135;65068,49315
0,290534;0,162363;0,252535;65068,49315
0,278502;0,149436;0,25831;65068,49315
0,234582;0,139407;0,257785;65068,49315
0,190805;0,13359;0,25201;65068,49315
0,176781;0,124855;0,230484;65068,49315
0,174808;0,112091;0,198458;65068,49315
0,181293;0,112039;0,145956;65068,49315
0,154523;0,108994;0,113569;65068,49315
0,160141;0,105472;0,121334;65068,49315
0,166949;0,107333;0,123276;65068,49315
0,169417;0,111657;0,133468;65068,49315
0,1811;0,132961;0,164529;65068,49315
0,204178;0,15819;0,245581;65068,49315
0,284593;0,188254;0,245581;65068,49315
0,353169;0,196219;0,238786;65068,49315
0,36529;0,19929;0,235389;65068,49315
0,346494;0,200333;0,230535;65068,49315
0,325736;0,198921;0,224226;65068,49315
0,307282;0,196131;0,21646;65068,49315
0,284735;0,194348;0,214519;65068,49315
0,264195;0,192398;0,214034;65068,49315
0,259567;0,190863;0,214519;65068,49315
0,258348;0,179727;0,216946;65068,49315
0,255133;0,174787;0,225682;65068,49315
0,250392;0,162363;0,233447;65068,49315
0,240023;0,149436;0,238786;65068,49315
0,202171;0,139407;0,238301;65068,49315
0,164443;0,13359;0,232962;65068,49315
0,152356;0,124855;0,213063;65068,49315
0,150655;0,112091;0,183458;65068,49315
0,156245;0,112039;0,134924;65068,49315
0,074265;0,108994;0,070762;65068,49315
0,078868;0,105472;0,077711;65068,49315
0,0867;0,107333;0,074236;65068,49315
0,086649;0,111657;0,081502;65068,49315
0,091402;0,132961;0,109301;65068,49315
0,104941;0,15819;0,161741;65068,49315
0,140449;0,188254;0,165531;65068,49315
0,177799;0,196219;0,160477;65068,49315
0,185256;0,19929;0,15637;65068,49315
0,163221;0,200333;0,147841;65068,49315
0,145652;0,198921;0,142471;65068,49315
0,136753;0,196131;0,137416;65068,49315
0,126085;0,194348;0,134889;65068,49315
0,115146;0,192398;0,132678;65068,49315
0,111627;0,190863;0,132994;65068,49315
0,108549;0,179727;0,136469;65068,49315
0,109852;0,174787;0,143734;65068,49315
0,114382;0,162363;0,151;65068,49315
0,106382;0,149436;0,157634;65068,49315
0,096883;0,139407;0,162056;65068,49315
0,079746;0,13359;0,160793;65068,49315
0,072727;0,124855;0,146893;65068,49315
0,068425;0,112091;0,123833;65068,49315
0,073147;0,112039;0,090663;65068,49315
0,222251;0,054798;0,130532;65068,49315
0,228104;0,054219;0,134074;65068,49315
0,233625;0,055029;0,136604;65068,49315
0,223355;0,055856;0,147228;65068,49315
0,238912;0,05698;0,176573;65068,49315
0,234336;0,059227;0,257017;65068,49315
0,349636;0,061609;0,256511;65068,49315
0,420818;0,06336;0,242851;65068,49315
0,403357;0,066114;0,246898;65068,49315
0,37448;0,070246;0,242851;65068,49315
0,384323;0,072175;0,235262;65068,49315
0,365667;0,07322;0,228685;65068,49315
0,341254;0,067167;0,226661;65068,49315
0,342678;0,058478;0,221601;65068,49315
0,320372;0,050816;0,221096;65068,49315
0,258539;0,046556;0,223119;65068,49315
0,267936;0,044352;0,23172;65068,49315
0,235459;0,042423;0,239309;65068,49315
0,193025;0,040495;0,242345;65068,49315
0,18857;0,038567;0,240827;65068,49315
0,202489;0,036703;0,233238;65068,49315
0,20312;0,035736;0,214012;65068,49315
0,175259;0,034197;0,190233;65068,49315
0,190187;0,036575;0,140145;65068,49315
0,201823;0,042854;0,1049;65068,49315
0,202785;0,044016;0,112073;65068,49315
0,194038;0,048015;0,113866;65068,49315
0,231671;0,048613;0,12328;65068,49315
0,257901;0,050609;0,151971;65068,49315
0,302066;0,051115;0,226836;65068,49315
0,248438;0,050777;0,226836;65068,49315
0,267355;0,050412;0,22056;65068,49315
0,275447;0,050412;0,217422;65068,49315
0,242018;0,050432;0,212939;65068,49315
0,224826;0,050963;0,207111;65068,49315
0,227916;0,050963;0,199938;65068,49315
0,218694;0,050963;0,198145;65068,49315
0,189315;0,046263;0,197697;65068,49315
0,186509;0,046338;0,198145;65068,49315
0,191477;0,046148;0,200386;65068,49315
0,196943;0,047495;0,208456;65068,49315
0,195972;0,055095;0,215628;65068,49315
0,196927;0,05785;0,22056;65068,49315
0,208077;0,059778;0,220111;65068,49315
0,190708;0,060648;0,21518;65068,49315
0,223059;0,062966;0,1968;65068,49315
0,190723;0,06517;0,169454;65068,49315
0,211457;0,070756;0,124625;65068,49315
0,152822;0,108994;0,112875;65068,49315
0,158378;0,105472;0,120593;65068,49315
0,165111;0,107333;0,122522;65068,49315
0,167552;0,111657;0,132652;65068,49315
0,179106;0,132961;0,163524;65068,49315
0,20193;0,15819;0,24408;65068,49315
0,28146;0,188254;0,24408;65068,49315
0,349282;0,196219;0,237327;65068,49315
0,361269;0,19929;0,23395;65068,49315
0,34268;0,200333;0,229127;65068,49315
0,322151;0,198921;0,222856;65068,49315
0,3039;0,196131;0,215138;65068,49315
0,281601;0,194348;0,213208;65068,49315
0,261287;0,192398;0,212726;65068,49315
0,256709;0,190863;0,213208;65068,49315
0,255504;0,179727;0,21562;65068,49315
0,252325;0,174787;0,224303;65068,49315
0,247636;0,162363;0,232021;65068,49315
0,237381;0,149436;0,237327;65068,49315
0,199945;0,139407;0,236845;65068,49315
0,162632;0,13359;0,231538;65068,49315
0,150679;0,124855;0,211761;65068,49315
0,148997;0,112091;0,182337;65068,49315
0,154525;0,112039;0,134099;65068,49315
0,157915;0,108994;0,114944;65068,49315
0,163656;0,105472;0,122803;65068,49315
0,170613;0,107333;0,124768;65068,49315
0,173135;0,111657;0,135084;65068,49315
0,185075;0,132961;0,166521;65068,49315
0,208659;0,15819;0,248554;65068,49315
0,290839;0,188254;0,248554;65068,49315
0,360921;0,196219;0,241677;65068,49315
0,373308;0,19929;0,238238;65068,49315
0,3541;0,200333;0,233326;65068,49315
0,332886;0,198921;0,226941;65068,49315
0,314027;0,196131;0,219081;65068,49315
0,290985;0,194348;0,217116;65068,49315
0,269995;0,192398;0,216625;65068,49315
0,265264;0,190863;0,217116;65068,49315
0,264018;0,179727;0,219572;65068,49315
0,260733;0,174787;0,228414;65068,49315
0,255888;0,162363;0,236274;65068,49315
0,245292;0,149436;0,241677;65068,49315
0,206609;0,139407;0,241186;65068,49315
0,168052;0,13359;0,235782;65068,49315
0,1557;0,124855;0,215643;65068,49315
0,153962;0,112091;0,185679;65068,49315
0,159675;0,112039;0,136557;65068,49315
0,14627;0,108994;0,109693;65068,49315
0,151588;0,105472;0,117193;65068,49315
0,158032;0,107333;0,119068;65068,49315
0,160368;0,111657;0,128912;65068,49315
0,171427;0,132961;0,158914;65068,49315
0,193273;0,15819;0,237199;65068,49315
0,269393;0,188254;0,237199;65068,49315
0,334307;0,196219;0,230636;65068,49315
0,34578;0,19929;0,227355;65068,49315
0,327988;0,200333;0,222667;65068,49315
0,308339;0,198921;0,216573;65068,49315
0,29087;0,196131;0,209072;65068,49315
0,269528;0,194348;0,207197;65068,49315
0,250085;0,192398;0,206729;65068,49315
0,245703;0,190863;0,207197;65068,49315
0,244549;0,179727;0,209541;65068,49315
0,241507;0,174787;0,217979;65068,49315
0,237019;0,162363;0,225479;65068,49315
0,227204;0,149436;0,230636;65068,49315
0,191373;0,139407;0,230167;65068,49315
0,15566;0,13359;0,225011;65068,49315
0,144219;0,124855;0,205791;65068,49315
0,142609;0,112091;0,177196;65068,49315
0,1479;0,112039;0,130319;65068,49315
0,224188;0,108994;0,153192;65068,49315
0,227826;0,105472;0,157349;65068,49315
0,228949;0,107333;0,160317;65068,49315
0,235641;0,111657;0,172787;65068,49315
0,240334;0,132961;0,207225;65068,49315
0,291531;0,15819;0,301634;65068,49315
0,406576;0,188254;0,30104;65068,49315
0,496416;0,196219;0,285009;65068,49315
0,503019;0,19929;0,289759;65068,49315
0,49516;0,200333;0,285009;65068,49315
0,472043;0,198921;0,276102;65068,49315
0,462944;0,196131;0,268383;65068,49315
0,430062;0,194348;0,266008;65068,49315
0,391035;0,192398;0,26007;65068,49315
0,397263;0,190863;0,259477;65068,49315
0,378801;0,179727;0,261852;65068,49315
0,352367;0,174787;0,271946;65068,49315
0,347808;0,162363;0,280852;65068,49315
0,323088;0,149436;0,284415;65068,49315
0,275051;0,139407;0,282634;65068,49315
0,226361;0,13359;0,273727;65068,49315
0,217105;0,124855;0,251164;65068,49315
0,21975;0,112091;0,223257;65068,49315
0,228598;0,112039;0,164474;65068,49315
0,227372;0,108994;0,153269;65068,49315
0,231062;0,105472;0,157427;65068,49315
0,232201;0,107333;0,160397;65068,49315
0,238987;0,111657;0,172873;65068,49315
0,243747;0,132961;0,207329;65068,49315
0,295671;0,15819;0,301785;65068,49315
0,41235;0,188254;0,301191;65068,49315
0,503466;0,196219;0,285151;65068,49315
0,510163;0,19929;0,289904;65068,49315
0,502192;0,200333;0,285151;65068,49315
0,478746;0,198921;0,27624;65068,49315
0,469518;0,196131;0,268517;65068,49315
