;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Biomass_2045;Hydrogen_2045;Synthetic_fuel_2045;Hard_coal_2045;Brown_coal_2045
2615;85,9554;0,1522;26,2165;12,4483;35,6;100;190;10000000;10000000
2616;87,0892;0,1522;26,2165;12,4483;35,6;100;190;10000000;10000000
2617;87,4631;0,1522;26,2165;12,4483;35,6;100;190;10000000;10000000
2618;94,0403;0,1522;26,2165;12,4483;35,6;100;190;10000000;10000000
2619;106,4829;0,1522;26,2165;12,4483;35,6;100;190;10000000;10000000
2620;130,9976;0,1522;26,2164;12,4483;35,6;100;190;10000000;10000000
2621;130,9976;0,1522;26,2164;12,4483;35,6;100;190;10000000;10000000
2622;109,7311;0,1522;26,2164;12,4483;35,6;100;190;10000000;10000000
2623;90,5774;0,1522;26,2164;12,4483;35,6;100;190;10000000;10000000
2624;85,3661;0,1522;26,2164;12,4483;35,6;100;190;10000000;10000000
2625;84,7165;0,1522;26,2164;12,4483;35,6;100;190;10000000;10000000
2626;84,1961;0,1522;26,2163;12,4483;35,6;100;190;10000000;10000000
2627;84,1961;0,1522;26,2163;12,4483;35,6;100;190;10000000;10000000
2628;84,1815;0,1522;26,2163;12,4483;35,6;100;190;10000000;10000000
2629;84,1815;0,1522;26,2163;12,4483;35,6;100;190;10000000;10000000
2630;84,1815;0,1522;26,2163;12,4483;35,6;100;190;10000000;10000000
2631;85,6841;0,1522;26,2163;12,4483;35,6;100;190;10000000;10000000
2632;86,9838;0,1522;26,2162;12,4483;35,6;100;190;10000000;10000000
2633;106,928;0,1522;26,2162;12,4484;35,6;100;190;10000000;10000000
2634;107,5319;0,1522;26,2162;12,4484;35,6;100;190;10000000;10000000
2635;94,7678;0,1522;26,2162;12,4484;35,6;100;190;10000000;10000000
2636;88,1691;0,1522;26,2162;12,4484;35,6;100;190;10000000;10000000
2637;84,7165;0,1522;26,2161;12,4484;35,6;100;190;10000000;10000000
2638;83,6786;0,1522;26,2161;12,4484;35,6;100;190;10000000;10000000
2639;83,7283;0,1522;26,2161;12,4484;35,6;100;190;10000000;10000000
2640;83,7965;0,1522;26,2161;12,4484;35,6;100;190;10000000;10000000
2641;84,4211;0,1522;26,2161;12,4484;35,6;100;190;10000000;10000000
2642;85,7468;0,1522;26,2161;12,4484;35,6;100;190;10000000;10000000
2643;89,9268;0,1522;26,216;12,4484;35,6;100;190;10000000;10000000
2644;115,3995;0,1522;26,216;12,4484;35,6;100;190;10000000;10000000
2645;131,0021;0,1522;26,216;12,4484;35,6;100;190;10000000;10000000
2646;98,3273;0,1522;26,216;12,4484;35,6;100;190;10000000;10000000
2647;84,1989;0,1522;26,216;12,4484;35,6;100;190;10000000;10000000
2648;82,6331;0,1522;26,216;12,4484;35,6;100;190;10000000;10000000
2649;81,6682;0,1522;26,2159;12,4484;35,6;100;190;10000000;10000000
2650;81,6682;0,1522;26,2159;12,4484;35,6;100;190;10000000;10000000
2651;81,2388;0,1522;26,2159;12,4484;35,6;100;190;10000000;10000000
2652;81,2388;0,1522;26,2159;12,4484;35,6;100;190;10000000;10000000
2653;81,2388;0,1522;26,2159;12,4485;35,6;100;190;10000000;10000000
2654;81,2388;0,1522;26,2158;12,4485;35,6;100;190;10000000;10000000
2655;81,4057;0,1522;26,2158;12,4485;35,6;100;190;10000000;10000000
2656;85,7468;0,1522;26,2158;12,4485;35,6;100;190;10000000;10000000
2657;116,6189;0,1522;26,2158;12,4485;35,6;100;190;10000000;10000000
2658;104,4701;0,1522;26,2158;12,4485;35,6;100;190;10000000;10000000
2659;102,2502;0,1522;26,2158;12,4485;35,6;100;190;10000000;10000000
2660;89,9268;0,1522;26,2157;12,4485;35,6;100;190;10000000;10000000
2661;85,7975;0,1522;26,2157;12,4485;35,6;100;190;10000000;10000000
2662;84,4292;0,1522;26,2157;12,4485;35,6;100;190;10000000;10000000
2663;83,4748;0,1522;26,2157;12,4485;35,6;100;190;10000000;10000000
2664;83,4776;0,1522;26,2157;12,4485;35,6;100;190;10000000;10000000
2665;83,0858;0,1522;26,2157;12,4485;35,6;100;190;10000000;10000000
2666;83,2875;0,1522;26,2156;12,4485;35,6;100;190;10000000;10000000
2667;83,2904;0,1522;26,2156;12,4485;35,6;100;190;10000000;10000000
2668;83,2904;0,1522;26,2156;12,4485;35,6;100;190;10000000;10000000
2669;83,2904;0,1522;26,2156;12,4485;35,6;100;190;10000000;10000000
2670;78,604;0,1522;26,2156;12,4485;35,6;100;190;10000000;10000000
2671;61,2498;0,1522;26,2155;12,4485;35,6;100;190;10000000;10000000
2672;61,2498;0,1522;26,2155;12,4485;35,6;100;190;10000000;10000000
2673;61,2498;0,1522;26,2155;12,4486;35,6;100;190;10000000;10000000
2674;61,2498;0,1522;26,2155;12,4486;35,6;100;190;10000000;10000000
2675;61,2498;0,1522;26,2155;12,4486;35,6;100;190;10000000;10000000
2676;61,2498;0,1522;26,2155;12,4486;35,6;100;190;10000000;10000000
2677;44,5245;0,1522;26,2154;12,4486;35,6;100;190;10000000;10000000
2678;25,4426;0,1522;26,2154;12,4486;35,6;100;190;10000000;10000000
2679;61,2498;0,1522;26,2154;12,4486;35,6;100;190;10000000;10000000
2680;65,6679;0,1522;26,2154;12,4486;35,6;100;190;10000000;10000000
2681;80,2539;0,1522;26,2154;12,4486;35,6;100;190;10000000;10000000
2682;83,2875;0,1522;26,2153;12,4486;35,6;100;190;10000000;10000000
2683;83,2098;0,1522;26,2153;12,4486;35,6;100;190;10000000;10000000
2684;83,2904;0,1522;26,2153;12,4486;35,6;100;190;10000000;10000000
2685;82,6359;0,1522;26,2153;12,4486;35,6;100;190;10000000;10000000
2686;80,0451;0,1522;26,2153;12,4486;35,6;100;190;10000000;10000000
2687;81,2416;0,1522;26,2153;12,4486;35,6;100;190;10000000;10000000
2688;81,3336;0,1522;26,2152;12,4486;35,6;100;190;10000000;10000000
2689;81,4753;0,1522;26,2152;12,4486;35,6;100;190;10000000;10000000
2690;82,1201;0,1522;26,2152;12,4486;35,6;100;190;10000000;10000000
2691;83,0386;0,1522;26,2152;12,4486;35,6;100;190;10000000;10000000
2692;83,2903;0,1522;26,2152;12,4486;35,6;100;190;10000000;10000000
2693;82,0693;0,1522;26,2152;12,4487;35,6;100;190;10000000;10000000
2694;82,0693;0,1522;26,2151;12,4487;35,6;100;190;10000000;10000000
2695;81,5053;0,1523;26,2151;12,4487;35,6;100;190;10000000;10000000
2696;80,1081;0,1523;26,2151;12,4487;35,6;100;190;10000000;10000000
2697;79,6393;0,1523;26,2151;12,4487;35,6;100;190;10000000;10000000
2698;80,1081;0,1523;26,2151;12,4487;35,6;100;190;10000000;10000000
2699;80,4507;0,1523;26,215;12,4487;35,6;100;190;10000000;10000000
2700;78,6067;0,1523;26,215;12,4487;35,6;100;190;10000000;10000000
2701;80,1081;0,1523;26,215;12,4487;35,6;100;190;10000000;10000000
2702;78,6067;0,1523;26,215;12,4487;35,6;100;190;10000000;10000000
2703;78,6067;0,1523;26,215;12,4487;35,6;100;190;10000000;10000000
2704;81,5053;0,1523;26,215;12,4487;35,6;100;190;10000000;10000000
2705;89,1152;0,1523;26,2149;12,4487;35,6;100;190;10000000;10000000
2706;102,8421;0,1523;26,2149;12,4487;35,6;100;190;10000000;10000000
2707;98,0917;0,1523;26,2149;12,4487;35,6;100;190;10000000;10000000
2708;87,0943;0,1523;26,2149;12,4487;35,6;100;190;10000000;10000000
2709;85,7527;0,1523;26,2149;12,4487;35,6;100;190;10000000;10000000
2710;82,1201;0,1523;26,2149;12,4487;35,6;100;190;10000000;10000000
2711;81,5053;0,1523;26,2148;12,4487;35,6;100;190;10000000;10000000
2712;81,1465;0,1523;26,2148;12,4487;35,6;100;190;10000000;10000000
2713;81,1465;0,1523;26,2148;12,4488;35,6;100;190;10000000;10000000
2714;81,4141;0,1523;26,2148;12,4488;35,6;100;190;10000000;10000000
2715;84,4379;0,1523;26,2148;12,4488;35,6;100;190;10000000;10000000
2716;99,4729;0,1523;26,2147;12,4488;35,6;100;190;10000000;10000000
2717;90,1473;0,1523;26,2147;12,4488;35,6;100;190;10000000;10000000
2718;84,7495;0,1523;26,2147;12,4488;35,6;100;190;10000000;10000000
2719;78,9523;0,1523;26,2147;12,4488;35,6;100;190;10000000;10000000
2720;61,254;0,1523;26,2147;12,4488;35,6;100;190;10000000;10000000
2721;61,254;0,1523;26,2147;12,4488;35,6;100;190;10000000;10000000
2722;61,254;0,1523;26,2146;12,4488;35,6;100;190;10000000;10000000
2723;61,254;0,1523;26,2146;12,4488;35,6;100;190;10000000;10000000
2724;61,254;0,1523;26,2146;12,4488;35,6;100;190;10000000;10000000
2725;59,5573;0,1523;26,2146;12,4488;35,6;100;190;10000000;10000000
2726;44,4846;0,1523;26,2146;12,4488;35,6;100;190;10000000;10000000
2727;53,526;0,1523;26,2146;12,4488;35,6;100;190;10000000;10000000
2728;61,254;0,1523;26,2145;12,4488;35,6;100;190;10000000;10000000
2729;78,6093;0,1523;26,2145;12,4488;35,6;100;190;10000000;10000000
2730;78,6093;0,1523;26,2145;12,4488;35,6;100;190;10000000;10000000
2731;78,3285;0,1523;26,2145;12,4488;35,6;100;190;10000000;10000000
2732;78,3285;0,1523;26,2145;12,4488;35,6;100;190;10000000;10000000
2733;63,5494;0,1523;26,2144;12,4489;35,6;100;190;10000000;10000000
2734;61,254;0,1523;26,2144;12,4489;35,6;100;190;10000000;10000000
2735;63,5494;0,1523;26,2144;12,4489;35,6;100;190;10000000;10000000
2736;61,2561;0,1523;26,2144;12,4489;35,6;100;190;10000000;10000000
2737;63,5097;0,1523;26,2144;12,4489;35,6;100;190;10000000;10000000
2738;63,5097;0,1523;26,2144;12,4489;35,6;100;190;10000000;10000000
2739;61,2561;0,1523;26,2143;12,4489;35,6;100;190;10000000;10000000
2740;78,3288;0,1523;26,2143;12,4489;35,6;100;190;10000000;10000000
2741;78,612;0,1523;26,2143;12,4489;35,6;100;190;10000000;10000000
2742;61,2561;0,1523;26,2143;12,4489;35,6;100;190;10000000;10000000
2743;61,2561;0,1523;26,2143;12,4489;35,6;100;190;10000000;10000000
2744;34,3534;0,1523;26,2143;12,4489;35,6;100;190;10000000;10000000
2745;47,4947;0,1523;26,2142;12,4489;35,6;100;190;10000000;10000000
2746;47,4947;0,1523;26,2142;12,4489;35,6;100;190;10000000;10000000
2747;51,0659;0,1523;26,2142;12,4489;35,6;100;190;10000000;10000000
2748;57,5771;0,1523;26,2142;12,4489;35,6;100;190;10000000;10000000
2749;44,4568;0,1523;26,2142;12,4489;35,6;100;190;10000000;10000000
2750;44,4568;0,1523;26,2141;12,4489;35,6;100;190;10000000;10000000
2751;58,1278;0,1523;26,2141;12,4489;35,6;100;190;10000000;10000000
2752;78,0914;0,1523;26,2141;12,4489;35,6;100;190;10000000;10000000
2753;81,4614;0,1523;26,2141;12,449;35,6;100;190;10000000;10000000
2754;82,6444;0,1523;26,2141;12,449;35,6;100;190;10000000;10000000
2755;81,5499;0,1523;26,2141;12,449;35,6;100;190;10000000;10000000
2756;81,2533;0,1523;26,214;12,449;35,6;100;190;10000000;10000000
2757;81,2533;0,1523;26,214;12,449;35,6;100;190;10000000;10000000
2758;80,793;0,1523;26,214;12,449;35,6;100;190;10000000;10000000
2759;80,793;0,1523;26,214;12,449;35,6;100;190;10000000;10000000
2760;81,2528;0,1523;26,214;12,449;35,6;100;190;10000000;10000000
2761;82,5304;0,1523;26,214;12,449;35,6;100;190;10000000;10000000
2762;82,6473;0,1523;26,2139;12,449;35,6;100;190;10000000;10000000
2763;83,6449;0,1523;26,2139;12,449;35,6;100;190;10000000;10000000
2764;87,4811;0,1523;26,2139;12,449;35,6;100;190;10000000;10000000
2765;100,6281;0,1523;26,2139;12,449;35,6;100;190;10000000;10000000
2766;87,4811;0,1523;26,2139;12,449;35,6;100;190;10000000;10000000
2767;83,2212;0,1523;26,2138;12,449;35,6;100;190;10000000;10000000
2768;81,4196;0,1523;26,2138;12,449;35,6;100;190;10000000;10000000
2769;79,4084;0,1523;26,2138;12,449;35,6;100;190;10000000;10000000
2770;79,4084;0,1523;26,2138;12,449;35,6;100;190;10000000;10000000
2771;78,6147;0,1523;26,2138;12,449;35,6;100;190;10000000;10000000
2772;78,6147;0,1523;26,2138;12,449;35,6;100;190;10000000;10000000
2773;78,6147;0,1523;26,2137;12,4491;35,6;100;190;10000000;10000000
2774;79,0098;0,1523;26,2137;12,4491;35,6;100;190;10000000;10000000
2775;80,0561;0,1523;26,2137;12,4491;35,6;100;190;10000000;10000000
2776;81,3102;0,1523;26,2137;12,4491;35,6;100;190;10000000;10000000
2777;83,4891;0,1523;26,2137;12,4491;35,6;100;190;10000000;10000000
2778;84,4437;0,1523;26,2137;12,4491;35,6;100;190;10000000;10000000
2779;84,3443;0,1523;26,2136;12,4491;35,6;100;190;10000000;10000000
2780;83,3019;0,1523;26,2136;12,4491;35,6;100;190;10000000;10000000
2781;81,4196;0,1523;26,2136;12,4491;35,6;100;190;10000000;10000000
2782;80,0561;0,1523;26,2136;12,4491;35,6;100;190;10000000;10000000
2783;80,6619;0,1523;26,2136;12,4491;35,6;100;190;10000000;10000000
2784;81,0306;0,1523;26,2135;12,4491;35,6;100;190;10000000;10000000
2785;81,1549;0,1523;26,2135;12,4491;35,6;100;190;10000000;10000000
2786;81,0306;0,1523;26,2135;12,4491;35,6;100;190;10000000;10000000
2787;82,7799;0,1523;26,2135;12,4491;35,6;100;190;10000000;10000000
2788;83,3047;0,1523;26,2135;12,4491;35,6;100;190;10000000;10000000
2789;84,3472;0,1523;26,2135;12,4491;35,6;100;190;10000000;10000000
2790;83,0678;0,1523;26,2134;12,4491;35,6;100;190;10000000;10000000
2791;78,3292;0,1523;26,2134;12,4491;35,6;100;190;10000000;10000000
2792;61,2604;0,1523;26,2134;12,4491;35,6;100;190;10000000;10000000
2793;61,2604;0,1523;26,2134;12,4492;35,6;100;190;10000000;10000000
2794;61,2604;0,1523;26,2134;12,4492;35,6;100;190;10000000;10000000
2795;61,2604;0,1523;26,2133;12,4492;35,6;100;190;10000000;10000000
2796;61,2604;0,1523;26,2133;12,4492;35,6;100;190;10000000;10000000
2797;61,2604;0,1523;26,2133;12,4492;35,6;100;190;10000000;10000000
2798;61,2604;0,1523;26,2133;12,4492;35,6;100;190;10000000;10000000
2799;62,644;0,1523;26,2133;12,4492;35,6;100;190;10000000;10000000
2800;81,3723;0,1523;26,2133;12,4492;35,6;100;190;10000000;10000000
2801;86,1828;0,1523;26,2132;12,4492;35,6;100;190;10000000;10000000
2802;89,4646;0,1523;26,2132;12,4492;35,6;100;190;10000000;10000000
2803;86,1828;0,1523;26,2132;12,4492;35,6;100;190;10000000;10000000
2804;85,7645;0,1523;26,2132;12,4492;35,6;100;190;10000000;10000000
2805;82,4677;0,1523;26,2132;12,4492;35,6;100;190;10000000;10000000
2806;78,6175;0,1523;26,2132;12,4492;35,6;100;190;10000000;10000000
2807;78,6175;0,1523;26,2131;12,4492;35,6;100;190;10000000;10000000
2808;78,6201;0,1523;26,2131;12,4492;35,6;100;190;10000000;10000000
2809;78,6201;0,1523;26,2131;12,4492;35,6;100;190;10000000;10000000
2810;79,0152;0,1523;26,2131;12,4492;35,6;100;190;10000000;10000000
2811;81,3158;0,1523;26,2131;12,4492;35,6;100;190;10000000;10000000
2812;83,2269;0,1523;26,213;12,4492;35,6;100;190;10000000;10000000
2813;87,115;0,1523;26,213;12,4492;35,6;100;190;10000000;10000000
2814;85,7674;0,1523;26,213;12,4493;35,6;100;190;10000000;10000000
2815;83,2269;0,1523;26,213;12,4493;35,6;100;190;10000000;10000000
2816;82,4516;0,1523;26,213;12,4493;35,6;100;190;10000000;10000000
2817;81,5337;0,1523;26,213;12,4493;35,6;100;190;10000000;10000000
2818;80,3386;0,1523;26,2129;12,4493;35,6;100;190;10000000;10000000
2819;80,3386;0,1523;26,2129;12,4493;35,6;100;190;10000000;10000000
2820;79,653;0,1523;26,2129;12,4493;35,6;100;190;10000000;10000000
2821;79,653;0,1523;26,2129;12,4493;35,6;100;190;10000000;10000000
2822;79,2179;0,1523;26,2129;12,4493;35,6;100;190;10000000;10000000
2823;80,0616;0,1523;26,2129;12,4493;35,6;100;190;10000000;10000000
2824;81,4252;0,1523;26,2128;12,4493;35,6;100;190;10000000;10000000
2825;83,5564;0,1523;26,2128;12,4493;35,6;100;190;10000000;10000000
2826;85,8796;0,1523;26,2128;12,4493;35,6;100;190;10000000;10000000
2827;85,8796;0,1523;26,2128;12,4493;35,6;100;190;10000000;10000000
2828;85,3896;0,1523;26,2128;12,4493;35,6;100;190;10000000;10000000
2829;84,1145;0,1523;26,2127;12,4493;35,6;100;190;10000000;10000000
2830;83,698;0,1523;26,2127;12,4493;35,6;100;190;10000000;10000000
2831;84,2171;0,1523;26,2127;12,4493;35,6;100;190;10000000;10000000
2832;84,4542;0,1523;26,2127;12,4493;35,6;100;190;10000000;10000000
2833;84,1077;0,1523;26,2127;12,4493;35,6;100;190;10000000;10000000
2834;84,718;0,1523;26,2127;12,4494;35,6;100;190;10000000;10000000
2835;85,7704;0,1523;26,2126;12,4494;35,6;100;190;10000000;10000000
2836;86,1887;0,1523;26,2126;12,4494;35,6;100;190;10000000;10000000
2837;86,0771;0,1523;26,2126;12,4494;35,6;100;190;10000000;10000000
2838;84,718;0,1523;26,2126;12,4494;35,6;100;190;10000000;10000000
2839;83,3589;0,1523;26,2126;12,4494;35,6;100;190;10000000;10000000
2840;81,6147;0,1523;26,2126;12,4494;35,6;100;190;10000000;10000000
2841;81,6147;0,1523;26,2125;12,4494;35,6;100;190;10000000;10000000
2842;81,6147;0,1523;26,2125;12,4494;35,6;100;190;10000000;10000000
2843;81,6147;0,1523;26,2125;12,4494;35,6;100;190;10000000;10000000
2844;81,6147;0,1523;26,2125;12,4494;35,6;100;190;10000000;10000000
2845;81,2611;0,1523;26,2125;12,4494;35,6;100;190;10000000;10000000
2846;81,9998;0,1523;26,2124;12,4494;35,6;100;190;10000000;10000000
2847;83,4977;0,1523;26,2124;12,4494;35,6;100;190;10000000;10000000
2848;85,7704;0,1523;26,2124;12,4494;35,6;100;190;10000000;10000000
2849;89,4292;0,1523;26,2124;12,4494;35,6;100;190;10000000;10000000
2850;106,5158;0,1523;26,2124;12,4494;35,6;100;190;10000000;10000000
2851;106,5158;0,1523;26,2124;12,4494;35,6;100;190;10000000;10000000
2852;87,3955;0,1523;26,2123;12,4494;35,6;100;190;10000000;10000000
2853;84,718;0,1523;26,2123;12,4494;35,6;100;190;10000000;10000000
2854;84,4542;0,1523;26,2123;12,4495;35,6;100;190;10000000;10000000
2855;83,5593;0,1523;26,2123;12,4495;35,6;100;190;10000000;10000000
2856;82,8549;0,1523;26,2123;12,4495;35,6;100;190;10000000;10000000
2857;83,5622;0,1523;26,2123;12,4495;35,6;100;190;10000000;10000000
2858;82,8549;0,1523;26,2122;12,4495;35,6;100;190;10000000;10000000
2859;83,3104;0,1523;26,2122;12,4495;35,6;100;190;10000000;10000000
2860;83,3104;0,1523;26,2122;12,4495;35,6;100;190;10000000;10000000
2861;81,2639;0,1523;26,2122;12,4495;35,6;100;190;10000000;10000000
2862;79,9073;0,1523;26,2122;12,4495;35,6;100;190;10000000;10000000
2863;78,1049;0,1523;26,2121;12,4495;35,6;100;190;10000000;10000000
2864;77,1677;0,1523;26,2121;12,4495;35,6;100;190;10000000;10000000
2865;65,7415;0,1523;26,2121;12,4495;35,6;100;190;10000000;10000000
2866;77,3366;0,1523;26,2121;12,4495;35,6;100;190;10000000;10000000
2867;63,5277;0,1523;26,2121;12,4495;35,6;100;190;10000000;10000000
2868;78,1049;0,1523;26,2121;12,4495;35,6;100;190;10000000;10000000
2869;77,3366;0,1523;26,212;12,4495;35,6;100;190;10000000;10000000
2870;63,5277;0,1523;26,212;12,4495;35,6;100;190;10000000;10000000
2871;78,3298;0,1523;26,212;12,4495;35,6;100;190;10000000;10000000
2872;78,3298;0,1523;26,212;12,4495;35,6;100;190;10000000;10000000
2873;81,1633;0,1523;26,212;12,4495;35,6;100;190;10000000;10000000
2874;83,2327;0,1523;26,212;12,4496;35,6;100;190;10000000;10000000
2875;83,2327;0,1523;26,2119;12,4496;35,6;100;190;10000000;10000000
2876;83,2327;0,1523;26,2119;12,4496;35,6;100;190;10000000;10000000
2877;80,8069;0,1523;26,2119;12,4496;35,6;100;190;10000000;10000000
2878;78,6255;0,1523;26,2119;12,4496;35,6;100;190;10000000;10000000
2879;78,6255;0,1523;26,2119;12,4496;35,6;100;190;10000000;10000000
2880;78,6283;0,1523;26,2118;12,4496;35,6;100;190;10000000;10000000
2881;78,6283;0,1523;26,2118;12,4496;35,6;100;190;10000000;10000000
2882;78,6283;0,1523;26,2118;12,4496;35,6;100;190;10000000;10000000
2883;78,6283;0,1523;26,2118;12,4496;35,6;100;190;10000000;10000000
2884;78,8757;0,1523;26,2118;12,4496;35,6;100;190;10000000;10000000
2885;78,6283;0,1523;26,2118;12,4496;35,6;100;190;10000000;10000000
2886;78,6283;0,1523;26,2117;12,4496;35,6;100;190;10000000;10000000
2887;63,3596;0,1523;26,2117;12,4496;35,6;100;190;10000000;10000000
2888;61,2688;0,1523;26,2117;12,4496;35,6;100;190;10000000;10000000
2889;61,2688;0,1523;26,2117;12,4496;35,6;100;190;10000000;10000000
2890;71,6883;0,1523;26,2117;12,4496;35,6;100;190;10000000;10000000
2891;66,2089;0,1523;26,2117;12,4496;35,6;100;190;10000000;10000000
2892;63,3596;0,1523;26,2116;12,4496;35,6;100;190;10000000;10000000
2893;61,2688;0,1523;26,2116;12,4496;35,6;100;190;10000000;10000000
2894;61,2688;0,1523;26,2116;12,4497;35,6;100;190;10000000;10000000
2895;61,2688;0,1523;26,2116;12,4497;35,6;100;190;10000000;10000000
2896;78,3301;0,1523;26,2116;12,4497;35,6;100;190;10000000;10000000
2897;81,4336;0,1523;26,2116;12,4497;35,6;100;190;10000000;10000000
2898;82,647;0,1523;26,2115;12,4497;35,6;100;190;10000000;10000000
2899;82,647;0,1523;26,2115;12,4497;35,6;100;190;10000000;10000000
2900;82,0918;0,1523;26,2115;12,4497;35,6;100;190;10000000;10000000
2901;81,34;0,1523;26,2115;12,4497;35,6;100;190;10000000;10000000
2902;81,2667;0,1523;26,2115;12,4497;35,6;100;190;10000000;10000000
2903;81,2667;0,1523;26,2115;12,4497;35,6;100;190;10000000;10000000
2904;84,0436;0,1523;26,2114;12,4497;35,6;100;190;10000000;10000000
2905;84,2308;0,1523;26,2114;12,4497;35,6;100;190;10000000;10000000
2906;85,7792;0,1523;26,2114;12,4497;35,6;100;190;10000000;10000000
2907;86,1976;0,1523;26,2114;12,4497;35,6;100;190;10000000;10000000
2908;106,5268;0,1523;26,2114;12,4497;35,6;100;190;10000000;10000000
2909;111,8055;0,1523;26,2113;12,4497;35,6;100;190;10000000;10000000
2910;87,4992;0,1523;26,2113;12,4497;35,6;100;190;10000000;10000000
2911;84,0388;0,1523;26,2113;12,4497;35,6;100;190;10000000;10000000
2912;83,5679;0,1523;26,2113;12,4497;35,6;100;190;10000000;10000000
2913;82,6733;0,1523;26,2113;12,4497;35,6;100;190;10000000;10000000
2914;83,3161;0,1523;26,2113;12,4497;35,6;100;190;10000000;10000000
2915;82,7694;0,1523;26,2112;12,4498;35,6;100;190;10000000;10000000
2916;83,3161;0,1523;26,2112;12,4498;35,6;100;190;10000000;10000000
2917;82,8606;0,1523;26,2112;12,4498;35,6;100;190;10000000;10000000
2918;83,3161;0,1523;26,2112;12,4498;35,6;100;190;10000000;10000000
2919;83,5679;0,1523;26,2112;12,4498;35,6;100;190;10000000;10000000
2920;89,1249;0,1523;26,2112;12,4498;35,6;100;190;10000000;10000000
2921;115,2641;0,1523;26,2111;12,4498;35,6;100;190;10000000;10000000
2922;136,7495;0,1523;26,2111;12,4498;35,6;100;190;10000000;10000000
2923;135,0069;0,1523;26,2111;12,4498;35,6;100;190;10000000;10000000
2924;131,0516;0,1523;26,2111;12,4498;35,6;100;190;10000000;10000000
2925;106,5268;0,1523;26,2111;12,4498;35,6;100;190;10000000;10000000
2926;90,6147;0,1523;26,2111;12,4498;35,6;100;190;10000000;10000000
2927;88,1544;0,1523;26,211;12,4498;35,6;100;190;10000000;10000000
2928;88,3274;0,1523;26,211;12,4498;35,6;100;190;10000000;10000000
2929;88,5834;0,1523;26,211;12,4498;35,6;100;190;10000000;10000000
2930;89,7444;0,1523;26,211;12,4498;35,6;100;190;10000000;10000000
