;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east;Solarthermal;Wind_east;Wind_swest;Wind_north;Wind_middle;Hydro_power
3881;0,103813492;0,188275697;0,162678091;0,218576645;0,10429025;0,19416;0,164996;0,2302025;0;0,01832775;0,00240985;0,00478808;0,006460153;0,71
3882;0,062532304;0,077225037;0,074505561;0,068413587;0,062487;0,07828725;0,0747085;0,07044725;0;0,07371825;0,07653625;0,05599575;0,06376525;0,71
3883;0,026994185;0,029627218;0,025024359;0,022054125;0,026757;0,0293705;0,024754675;0,02146465;0;0,15536;0,29417;0,1636325;0,213345;0,71
3884;0,000998482;0,000463657;0,000328345;0,000606525;0,00097935;0,000454808;0,000320875;0,000592925;0;0,11599;0,150606;0,1052005;0,16566;0,71
3885;0;0;0;0;0;0;0;0;0;0,22503;0,37922;0,26373;0,35198;0,71
3886;0;0;0;0;0;0;0;0;0;0,25902;0,39344;0,25902;0,39344;0,71
3887;0;0;0;0;0;0;0;0;0;0,25494;0,3609425;0,2437225;0,3777575;0,71
3888;0;0;0;0;0;0;0;0;0;0,1449375;0,10535075;0,0709775;0,1312855;0,71
3889;0;0;0;0;0;0;0;0;0;0,15705;0,08459;0,038689;0,08459;0,71
3890;0;0;0;0;0;0;0;0;0;0,11611025;0,05742425;0,06272675;0,102823;0,71
3891;0;0;0;0;0;0;0;0;0;0,02219125;0,002160658;0,006213105;0,01912025;0,71
3892;0,004192744;0,003670366;0;0,00273275;0,003808683;0,0033198;0;0,002348627;0;0,012131;0,000540985;0,00098361;0,00098361;0,71
3893;0,039175966;0,043711236;0,036640284;0,031388112;0,0386445;0,0428355;0,0361056;0,03068725;0;0,012131;0,00098361;0,00098361;0,005256878;0,71
3894;0,15188085;0,136160187;0,140685584;0,057018948;0,15485625;0,13741825;0,1418375;0,05657475;0;0,012131;0,000131148;0,000131148;0,00098361;0,71
3895;0,337557947;0,278550079;0,342867355;0,17175754;0,3536175;0,287585;0,355215;0,17286;7,25E-05;0,01699975;0,002125678;0,001471403;0,004770455;0,71
3896;0,526214092;0,428350026;0,345677368;0,276240908;0,561965;0,4501175;0,3601075;0,2814675;0,000245366;0,10427325;0,0892345;0,0596325;0,07718;0,71
3897;0,665498763;0,556902711;0,500025829;0,142985605;0,7235575;0,5949125;0,5242075;0,1456875;0,000345034;0,05474775;0,023865275;0,035858;0,06310825;0,71
3898;0,749457237;0,629409237;0,270064658;0,235366895;0,827735;0,6818575;0,28209;0,2383575;0,000295486;0,005716877;0,000229507;0,003153;0,007383628;0,71
3899;0,786690513;0,618027118;0,378838895;0,279551763;0,8786775;0,67192;0,3886025;0,2846525;0;0,000327868;0;0;0,000491803;0,71
3900;0,785508237;0,588682105;0,241092868;0,242910829;0,88231;0,638615;0,246555;0,2474725;6,45E-06;0,000131148;0;0;0,000868855;0,71
3901;0,744629408;0,558450987;0,097119786;0,310331881;0,8354275;0,603725;0,0978705;0,3170075;9,28E-05;0,00098361;0;0,000540985;0,00098361;0,71
3902;0,669064855;0,499698355;0,207688145;0,268928132;0,7448975;0,5369925;0,208785;0,275315;0,000127429;0,000868855;0;0,000868855;0,00098361;0,71
3903;0,556519855;0,412048579;0,222915671;0,099195873;0,6113125;0,4380725;0,22508;0,10071225;0,000169405;0;0;0;0,00098361;0,71
3904;0,407673434;0,303758329;0,137530038;0,08513473;0,44009;0,3182275;0,1384735;0,085211;2,67E-05;0;0;0;0,00098361;0,71
3905;0,234367618;0,184300263;0,125603736;0,105005882;0,248275;0,190125;0,12576625;0,1051225;7,39E-06;0;0;0;0,00037705;0,71
3906;0,075428507;0,081757176;0,060051932;0,060078178;0,0780905;0,08279975;0,059976;0,06006275;0;0;0;0;0;0,71
3907;0,020391738;0,02358569;0,012441614;0,023615067;0,0201;0,023357625;0,012285655;0,02340875;0;0;0;0;0;0,71
3908;0,000684706;0,000722532;0,000172316;0,00059332;0,000668783;0,000708253;0,000162568;0,000580903;0;0;0;0;0;0,71
3909;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
3910;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
3911;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
3912;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
3913;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
3914;0;0;0;0;0;0;0;0;0;0;0,00057377;0,000131148;0,00047541;0,71
3915;0;0;0;0;0;0;0;0;0;0,00034427;0,000977053;0,000819673;0,000944265;0,71
3916;0,004526221;0,00445566;0,002500021;0,005246295;0,004166898;0,00408664;0,002135;0,004874903;0;0;7,21E-05;0;2,30E-05;0,71
3917;0,044975621;0,041266982;0,046275162;0,046593967;0,04436925;0,0405835;0,045415175;0,04596925;0;0;0;0;0;0,71
3918;0,149606594;0,140998852;0,113498526;0,154105263;0,152559;0,14306175;0,11322;0,1572;0;0;0;0;0;0,71
3919;0,330683408;0,300512487;0,216594947;0,331068671;0,3464775;0,313145;0,2190575;0,3471925;4,64E-05;0;0;0;0;0,71
3920;0,516895539;0,473579921;0,297545961;0,510473684;0,5521025;0,503;0,3041075;0,54552;0,000187576;0;0;0;0;0,71
3921;0,650283276;0,605132842;0,31945395;0,627039869;0,70707;0,65354;0,32765225;0,6825175;0,000305145;7,21E-05;0,000213123;0,000131148;0,000311475;0,71
3922;0,730750303;0,687085539;0,219083506;0,729170724;0,807195;0,7537825;0,22325;0,8049475;0,000399646;0,000977053;0,0081057;0,008043653;0,008601025;0,71
3923;0,762758448;0,72463425;0,198032487;0,37665975;0,852245;0,8040625;0,1997075;0,408485;0,000460444;0,00098361;0,001664858;0,00377053;0,0108305;0,71
3924;0,762556184;0,720998329;0,271945224;0,413806342;0,8571025;0,8044725;0,2752225;0,4306725;0,000475397;0,00098361;0,000131148;0,00098361;0,00098361;0,71
3925;0,724162303;0,686866421;0,400741105;0,377743303;0,8133925;0,7656925;0,4110425;0,3913775;0,00045808;0,000704918;6,01E-05;0,000756653;0,001949733;0,71
3926;0,65140054;0,621595619;0,423088777;0,336539408;0,7260325;0,687915;0,440195;0,347765;0,000400064;0,010273275;0,01080315;0,030286;0,030153;0,71
3927;0,544439448;0,520933579;0,446363487;0,266785587;0,5985075;0,5694325;0,4680675;0,27416475;0,000287165;0,004513705;0,001032783;0,008859128;0,01313225;0,71
3928;0,404095303;0,393642632;0,235542671;0,202857908;0,4366625;0,4235525;0,2449825;0,20673;0,00016785;0,00098361;0;0,00098361;0,00098361;0,71
3929;0,231097697;0,230298276;0,189412223;0,123904725;0,2451925;0,2433775;0,19332;0,1253245;3,08E-05;0,000672135;0;0,000216393;0,00098361;0,71
3930;0,074025667;0,087297742;0,072631978;0,063169192;0,076819;0,09028825;0,07346725;0,06350325;0;0,00098361;0,000491803;0,001327153;0,006371653;0,71
3931;0,018144932;0,02202092;0,030315636;0,020295182;0,017884;0,0217205;0,029929;0,02011475;0;0,00098361;0,0091585;0,01178425;0,012131;0,71
3932;0,00085926;0,00148283;0,001192558;0,000227626;0,00083917;0,001444575;0,001170298;0,000222193;0;0,00414208;0,013754;0,012131;0,012131;0,71
3933;0;0;0;0;0;0;0;0;0;0,01443275;0,07559425;0,03458475;0,03414225;0,71
3934;0;0;0;0;0;0;0;0;0;0,0485455;0,27731;0,105998;0,1045255;0,71
3935;0;0;0;0;0;0;0;0;0;0,1862875;0,9132775;0,34098;0,3412925;0,71
3936;0;0;0;0;0;0;0;0;0;0,1407725;0,739205;0,27108;0,3134725;0,71
3937;0;0;0;0;0;0;0;0;0;0,0278345;0,0822068;0,0383339;0,04755425;0,71
3938;0;0;0;0;0;0;0;0;0;0,001243708;0,000295083;0,000471423;0,00302733;0,71
3939;0;0;0;0;0;0;0;0;0;0,000721313;0;0;0,000737705;0,71
3940;0,004636748;0,004756864;0;0,007153013;0,00427038;0,004441995;0;0,0067407;0;0;0;0;0;0,71
3941;0,043915184;0,055619479;0,025585086;0,047823197;0,0433385;0,054716;0,025079975;0,04722575;0;0,000131148;9,95E-05;6,55E-06;0,000131148;0,71
3942;0,156200132;0,139128158;0,07923876;0,164073947;0,15922225;0,1411115;0,07843575;0,1666125;0;0,006928928;0,02003735;0,005742045;0,008043653;0,71
3943;0,342318355;0,300948316;0,145615027;0,179244407;0,3585975;0,3139275;0,145499;0,18280225;1,65E-05;0,01443275;0,04863425;0,02009825;0,02541;0,71
3944;0,536163513;0,473854421;0,160401908;0,322058329;0,572815;0,5036075;0,160845;0,33112;7,33E-05;0,03936525;0,0899025;0,05245925;0,0677595;0,71
3945;0,674393526;0,589914947;0,202585816;0,56932504;0,733805;0,6371475;0,2037325;0,6023225;0,000142374;0,082295;0,1718625;0,11840525;0,1425575;0,71
3946;0,756895224;0,684590961;0,170551184;0,792202185;0,836915;0,7488375;0,17159;0,867825;0,000188388;0,08459;0,1221475;0,13652025;0,156245;0,71
3947;0,793863632;0,390151184;0,206693684;0,447394066;0,88803;0,4210725;0,2079575;0,4870325;0,000204262;0,08459;0,02219125;0,07540975;0,0890175;0,71
3948;0,789421066;0,427382053;0,243553737;0,384591355;0,88825;0,444425;0,2459925;0,4026325;0,000224572;0,1202625;0,0591875;0,1279775;0,1832825;0,71
3949;0,749382592;0,378482526;0,215405447;0,41197875;0,8421675;0,39233;0,2177475;0,4282225;0,000175348;0,4734925;0,596675;0,6973875;0,76164;0,71
3950;0,674364632;0,362652785;0,252491842;0,212583395;0,751965;0,37488275;0,255425;0,219375;0,00015571;0,5483975;0,5352475;0,7086875;0,79025;0,71
3951;0,561667934;0,308477803;0,218012475;0,418191119;0,617785;0,3175175;0,22057225;0,435065;0,000128569;0,3984575;0,3217475;0,5411475;0,6467225;0,71
3952;0,41761804;0,220647434;0,192432928;0,380577395;0,451315;0,225485;0,194059;0,40106;8,33E-05;0,5394775;0,46326;0,6965025;0,7665875;0,71
3953;0,242272737;0,146754442;0,125879921;0,196542;0,2570275;0,14870775;0,1265;0,205835;1,84E-05;0,2450525;0,1041095;0,2614375;0,365935;0,71
3954;0,076824123;0,069754303;0,072197353;0,072660632;0,0797355;0,0698765;0,07198775;0,07401175;0;0,15705;0,05169425;0,15705;0,204635;0,71
3955;0,019461809;0,022890651;0,024055013;0,012131744;0,01920775;0,022694525;0,02378575;0,0120019;0;0,15705;0,1087425;0,15705;0,18594;0,71
3956;0,000761677;0,000430397;0,000442778;0,000824297;0,00074395;0,000421585;0,00043163;0,000784348;0;0,2192525;0,241685;0,175745;0,25902;0,71
3957;0;0;0;0;0;0;0;0;0;0,15773;0,135695;0,1147815;0,18424;0,71
3958;0;0;0;0;0;0;0;0;0;0,091445;0,0618415;0,06928975;0,1314685;0,71
3959;0;0;0;0;0;0;0;0;0;0,03305275;0,00843705;0,0146908;0,02595275;0,71
3960;0;0;0;0;0;0;0;0;0;0,1185945;0,18315725;0,098418;0,15280725;0,71
3961;0;0;0;0;0;0;0;0;0;0,23091;0,4650075;0,2078275;0,30773;0,71
3962;0;0;0;0;0;0;0;0;0;0,4742425;0,723155;0,5075225;0,674485;0,71
3963;0;0;0;0;0;0;0;0;0;0,7520625;0,98494;0,8219275;0,9359675;0,71
3964;0,002056648;0;0;0,005328951;0,001677013;0;0;0,004956578;0;0,562295;0,9770325;0,60918;0,7719775;0,71
3965;0,036410499;0,03665962;0,036523188;0,0514779;0,035804;0,036174;0,03598175;0,050705;0;0,3105475;0,5321575;0,2859025;0,405575;0,71
3966;0,130548829;0,126217027;0,088868412;0,148844013;0,1316445;0,1265585;0,08828675;0,1513175;0;0,288145;0,48541;0,25902;0,39344;0,71
3967;0,254957527;0,178099934;0,202058487;0,314288053;0,261645;0,179915;0,2035575;0,327895;4,34E-05;0,39344;0,56066;0,3329525;0,44082;0,71
3968;0,393563171;0,290162874;0,26423996;0,477986369;0,410235;0,29655475;0,2683775;0,50734;0,000215256;0,4594325;0,47341;0,3710375;0,538365;0,71
3969;0,479028987;0,305877276;0,259291737;0,598776;0,5038875;0,3123945;0,26344;0,64538;0,000369959;0,209395;0,05516475;0,1201635;0,21406;0,71
3970;0,544357579;0,311227619;0,280517329;0,683006566;0,5781275;0,317505;0,2849875;0,746535;0,000488919;0,2471225;0,030692;0,09545825;0,2215175;0,71
3971;0,592346921;0,410305264;0,132428191;0,716295711;0,6339475;0,4232625;0,13430825;0,7908725;0,000559185;0,18764;0,0101891;0,06759775;0,1443325;0,71
3972;0,600040145;0,493969974;0,329012329;0,714976184;0,64616;0,51713;0,3343925;0,7930975;0,00057845;0,4468325;0,16429475;0,302445;0,434625;0,71
3973;0,563772434;0,49057725;0,284825534;0,674896776;0,6073425;0,51783;0,2907375;0,7478275;0,000548026;0,7351675;0,3183275;0,59394;0,82694;0,71
3974;0,510213632;0,550856487;0,342879395;0,603919263;0,5468075;0,587485;0,3507975;0,6645075;0,000466107;0,978325;0,8227;0,964885;0,9883625;0,71
3975;0,421802961;0,445778368;0,245000882;0,513038092;0,44764;0,4763175;0,2503425;0,5583375;0,000340741;0,995205;0,945535;0,995625;0,9965;0,71
3976;0,319332592;0,299626382;0,110721742;0,373464474;0,3347925;0,3150725;0,11192425;0,4005175;0,000186415;0,9999825;0,9988025;1;1;0,71
3977;0,199537421;0,193799408;0,051619725;0,216898342;0,2068625;0,2003575;0,05137225;0,2286675;2,35E-05;1;1;1;1;0,71
3978;0,08274971;0,080819061;0,011057823;0,07529222;0,08419975;0,0821965;0,0108431;0,077541;0;1;1;1;1;0,71
3979;0,02642231;0,031435788;0,011940774;0,019392944;0,0262325;0,031142;0,01142655;0,018957125;0;0,9990375;0,9999125;0,9983025;0,9998375;0,71
3980;0,000417796;0,003912347;0,00027214;0,000668793;0,000410798;0,0038492;0,000262663;0,00065286;0;0,8724275;0,6985525;0,69988;0,896255;0,71
3981;0;0;0;0;0;0;0;0;0;0,9774125;0,9655025;0,914315;0,9810625;0,71
3982;0;0;0;0;0;0;0;0;0;0,8707425;0,8319625;0,6745225;0,9127425;0,71
3983;0;0;0;0;0;0;0;0;0;0,732785;0,5034275;0,4672925;0,746325;0,71
3984;0;0;0;0;0;0;0;0;0;0,417815;0,192036;0,2025525;0,48021;0,71
3985;0;0;0;0;0;0;0;0;0;0,13290225;0,018329803;0,037246;0,163908;0,71
3986;0;0;0;0;0;0;0;0;0;0,03718575;0,000131148;0,002955198;0,02370175;0,71
3987;0;0;0;0;0;0;0;0;0;0,007300553;0;6,55E-06;0,001243708;0,71
3988;0;0,00331342;0;0,004736435;0;0,002932502;0;0,004406495;0;0,003398905;0;0;0,006371653;0,71
3989;0,007170084;0,039850417;0,0116401;0,044744945;0,006835025;0,03905875;0,0112309;0,04415025;0;0,012131;0;0;0,012131;0,71
3990;0,02401273;0,129958895;0,012519054;0,152361947;0,023472;0,130735;0,0120666;0,15498;0;0,013754;0,00036502;0,001054652;0,01832775;0,71
3991;0,039446132;0,260336764;0,098836855;0,312985382;0,038982;0,2672225;0,0980805;0,3265825;0;0,06210925;0,026656925;0,02529515;0,074604;0,71
3992;0,049745901;0,389527539;0,260536619;0,478937487;0,04935175;0,40556;0,26374;0,50872;4,75E-05;0,10029025;0,038689;0,038689;0,154795;0,71
3993;0,062944536;0,474962053;0,379989868;0,60516896;0,06259075;0,499755;0,3905275;0,652965;8,22E-05;0,15705;0,038689;0,07923475;0,15705;0,71
3994;0,076738161;0,550170237;0,349503513;0,680353066;0,07649;0,585765;0,3600125;0,744765;0,000143148;0,174045;0,040525;0,0966665;0,15705;0,71
3995;0,076330504;0,591629369;0,461029973;0,712419;0,0761525;0,6360125;0,47781;0,7874925;0,000163284;0,25902;0,083519;0,1910375;0,15705;0,71
3996;0,08260307;0,563676119;0,462568619;0,721520842;0,08243925;0,60575;0,48243;0,8026;0,000166401;0,25902;0,0631695;0,15705;0,156245;0,71
3997;0,081344945;0,524781395;0,394552816;0,689271908;0,08120325;0,56067;0,4104275;0,76707;0,000145751;0,19104;0,014212975;0,1087425;0,08366225;0,71
3998;0,07459682;0,494928316;0,445024697;0,610353158;0,074427;0,5267075;0,46383;0,6742325;0,000118022;0,1461825;0,00098361;0,05200025;0,038689;0,71
3999;0,061867966;0,397993697;0,435886737;0,519426237;0,06164025;0,42037;0,4573475;0,566325;7,78E-05;0,18934;0,0090842;0,091378;0,05781425;0,71
4000;0,049102753;0,302385829;0,260789447;0,366910184;0,04880725;0,31548;0,27104;0,39377;2,15E-05;0,097349;0,0006317;0,031601;0,01965575;0,71
4001;0,03446805;0,176770776;0,138298398;0,21543675;0,0341455;0,181545;0,14055325;0,227285;0;0,03293475;0;0,008601025;0,0089726;0,71
4002;0,015794345;0,089921144;0,070806553;0,075405391;0,015519;0,09082175;0,0709715;0,07776;0;0,005256805;0;0,000311475;0,000836065;0,71
4003;0,003568991;0,026234495;0,017346955;0,020320465;0,003458183;0,0260305;0,0171065;0,01986125;0;0,01001305;0;0,000665573;0,005628453;0,71
4004;0;0,000600185;0,000851215;0,000607479;0;0,00058936;0,000822708;0,000593;0;0,001057933;0;6,55E-06;0,000672133;0,71
4005;0;0;0;0;0;0;0;0;0;0,00098361;0;0;0,00098361;0,71
4006;0;0;0;0;0;0;0;0;0;0,00098361;0;0;0,00098361;0,71
4007;0;0;0;0;0;0;0;0;0;0,00098361;0;0;0,003770503;0,71
4008;0;0;0;0;0;0;0;0;0;0,000688523;0;0;0,000819673;0,71
4009;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
4010;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
4011;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
4012;0;0,005502088;0;0,005159191;0;0,00516811;0;0,00479483;0;0;0;0;0;0,71
4013;0,033189458;0,038228941;0,035361644;0,04592987;0,03284175;0,03754675;0,034832675;0,04529425;0;0;0;0;0;0,71
4014;0,080752362;0,14068727;0,129800455;0,149944421;0,08037125;0,142463;0,130571;0,15231;0;0;0;0;0;0,71
4015;0,122508868;0,340459461;0,305239184;0,308333329;0,1227025;0,3538875;0,31563;0,32113;3,05E-05;0;0;0;0;0,71
4016;0,176436079;0,424367368;0,519089132;0,459183118;0,177735;0,4468;0,550265;0,4859225;0,000183844;0;0;0;0;0,71
4017;0,264825079;0,507131526;0,613408776;0,583685724;0,2691425;0,5388025;0,661235;0,62734;0,000321444;0;0;0;0;0,71
4018;0,179277395;0,535674711;0,567540789;0,661684658;0,1821075;0,5720425;0,613165;0,72107;0,000428718;0,000491803;0,00036502;0,000327868;0,000491803;0,71
4019;0,185643868;0,373483737;0,507981513;0,695050855;0,18746;0,3930375;0,5427625;0,7652525;0,000494373;0,008601025;0,023971675;0,010273275;0,007226203;0,71
4020;0,225860526;0,430726618;0,387483237;0,687798276;0,22866;0,447815;0,40617;0,7603425;0,000509019;0,002469958;0,004914855;0,005256805;0,001057933;0,71
4021;0,18725475;0,397724013;0,384981434;0,659991908;0,1896975;0,4136;0,39804;0,729025;0,000487305;0,00098361;0,00098361;0,00098361;0,00098361;0,71
4022;0,177606316;0,294432553;0,298268329;0,596536658;0,17935;0,3034725;0,30674;0,65508;0,000417006;0,003398905;0,00098361;0,003398905;0,00098361;0,71
4023;0,118205961;0,240138861;0,31449754;0,495306355;0,1190525;0,2447675;0,322145;0,5377625;0,000311879;0,012131;0,008043653;0,012131;0,00098361;0,71
4024;0,11200804;0,112581841;0,186216948;0,369445698;0,112405;0,11362175;0,189695;0,3953625;0,000169391;0,01443275;0,02541;0,02009825;0,0108305;0,71
4025;0,098682991;0,108003951;0,178331092;0,218463474;0,09892625;0,10803775;0,180615;0,2304025;1,66E-05;0,03860025;0,094935;0,05016425;0,02496725;0,71
4026;0,055232049;0,062068062;0,087939446;0,070276334;0,05516575;0,06192825;0,08886375;0,0724585;0;0,05016425;0,148595;0,084284;0,0663315;0,71
4027;0,026462041;0,026309862;0,025985518;0,024558046;0,02619425;0,02606825;0,025648;0,0239974;0;0,03559025;0,0674775;0,04435;0,04776725;0,71
4028;0,001838909;0,00053313;0,002852079;0,000846866;0,0018039;0,00052205;0,00278045;0,000825977;0;0,07234975;0,24544;0,130923;0,16102675;0,71
4029;0;0;0;0;0;0;0;0;0;0,113125;0,464585;0,23522;0,2993125;0,71
4030;0;0;0;0;0;0;0;0;0;0,34098;0,9771725;0,6593575;0,794625;0,71
4031;0;0;0;0;0;0;0;0;0;0,39344;0,97069;0,6239975;0,7819875;0,71
4032;0;0;0;0;0;0;0;0;0;0,4714775;0,97533;0,7497675;0,5320325;0,71
4033;0;0;0;0;0;0;0;0;0;0,3105475;0,5321575;0,4190175;0,3060675;0,71
4034;0;0;0;0;0;0;0;0;0;0,2454225;0,3018475;0,2437225;0,34852;0,71
4035;0;0;0;0;0;0;0;0;0;0,1039135;0,039623;0,0709775;0,123883;0,71
4036;0,001888938;0;0;0;0,001537765;0;0;0;0;0,08459;0,03337725;0,0639345;0,05628425;0,71
4037;0,039406642;0,0473055;0,038459136;0,012830274;0,03869225;0,04678575;0,0378825;0,01250755;0;0,1051205;0,05322425;0,08459;0,05245925;0,71
4038;0,133651883;0,119270732;0,112090149;0,040038233;0,13506275;0,11959425;0,1119865;0,03947175;0;0,15705;0,134103;0,143765;0,10995025;0,71
4039;0,281470855;0,15495525;0,179956421;0,051196658;0,2908075;0,156105;0,18135;0,05079675;0;0,15705;0,10391;0,15705;0,10029025;0,71
4040;0,414018237;0,188694671;0,271473276;0,032612286;0,43425;0,1902275;0,2760775;0,03228275;4,82E-05;0,2471225;0,22163;0,240325;0,22333;0,71
4041;0,515698816;0,059109241;0,35214979;0,226616605;0,5480325;0,05951925;0,36178;0,229935;0,000132225;0,25902;0,25902;0,294865;0,3777575;0,71
4042;0,574964329;0,140333791;0,282337698;0,142414934;0,6179425;0,140621;0,2896275;0,1444625;0,000121852;0,2859025;0,2769425;0,26574;0,4554075;0,71
4043;0,632187947;0,271653869;0,209997316;0,357408631;0,6851575;0,27486;0,213245;0,36561;0,0001943;0,521085;0,653065;0,5229525;0,8663175;0,71
4044;0,637177105;0,375954237;0,140739039;0,40288654;0,6941325;0,38632;0,1417025;0,4172675;0,000201107;0,351925;0,354645;0,3274875;0,66913;0,71
4045;0,596765408;0,593890382;0,055195689;0,518022434;0,650205;0,630415;0,05519275;0,544745;0,00017462;0,312755;0,3147;0,297825;0,6376;0,71
4046;0,545701184;0,409272276;0,096322772;0,347553119;0,59135;0,435775;0,09583975;0,3660025;0,000206465;0,7526175;0,915635;0,7894025;0,9892875;0,71
4047;0,454234895;0,27234975;0,078994599;0,118764592;0,4873175;0,2823025;0,078695;0,121949;0,000196805;0,9700525;1;0,9929025;1;0,71
