index;car_2025;car_2030;car_2035;car_2040;car_2045;bus_2025;bus_2030;bus_2035;bus_2040;bus_2045;train_2025;train_2030;train_2035;train_2040;train_2045
4327;0,05183603022921259;0,007629615667398544;0,014013393054018447;0,04553079110448974;0,03544074369758027;0,0;0,0;0,0;0,0;0,0;0,1631697027867526;0,08601258084584533;0,11390083263820593;0,16507042398606322;0,16752154138612532
4328;0,06461878682477139;0,03591371000712826;0,03319232838726316;0,10524471134439586;0,11005108824101023;0,0;0,0;0,0;0,0;0,0;0,1812179522299949;0,11837114339058921;0,14216014854825842;0,16955558095667952;0,17508772155778882
4329;0,123979510405834;0,07595201753055021;0,11012277193661421;0,15535088650029166;0,15175507723335582;0,0;0,0;0,0;0,0;0,0;0,1742543106496128;0,1321428385087056;0,15367412233352992;0,17070826626867336;0,17704514175854183
4330;0,11256871693148843;0,10137033477933166;0,12604470096263032;0,09244241241719907;0,11485566226333192;0,0;0,0;0,0;0,0;0,0;0,18610479825874462;0,13325871948130305;0,1559671703464524;0,1720347210899792;0,1766623798620032
4331;0,10022317488830548;0,12847947281911828;0,18047389847390036;0,11316858546391959;0,1069124504167396;0,0;0,0;0,0;0,0;0,0;0,1809186693979887;0,14037686608822175;0,1604909196220546;0,17000174734680526;0,17403930201853843
4332;0,11284709396251225;0,12751832837966093;0,1635129356855419;0,12537384355670064;0,11014416523499113;0,0;0,0;0,0;0,0;0,0;0,18139099981978712;0,14373305479103077;0,16077313397757637;0,1678827546454771;0,17244963151136292
4333;0,10262372649613782;0,13076408073097576;0,17083449930521305;0,10334144389379651;0,10165829800372843;0,0;0,0;0,0;0,0;0,0;0,18067952661115308;0,1372382628098118;0,15785167707404882;0,16530142653627572;0,1741162506841174
4334;0,1149898122443902;0,1283597936344596;0,15672192634920074;0,13560125841182058;0,11478956973585785;0,0;0,0;0,0;0,0;0,0;0,1875884852749289;0,13416365254596893;0,1531971285067176;0,16670977766066514;0,1734906192421004
4335;0,15483786388224569;0,1233440258889032;0,17011766425495958;0,21192874971862133;0,19012601919749078;0,0;0,0;0,0;0,0;0,0;0,18423998606016115;0,13421604859273623;0,15306810786696842;0,17128584917803164;0,17422909091033206
4336;0,20964005057533844;0,12323281304633028;0,18172424729179948;0,2577647650522621;0,22868149207557287;0,0;0,0;0,0;0,0;0,0;0,1676606259058501;0,13011714838564953;0,1566028899818434;0,1726946534123861;0,17445812571799627
