;Electricity_raw_2025;Electricity_raw_2030;Electricity_2035;Electricity_raw_2040;Electricity_raw_2045;Electricity_raw_2050;CO2_2025;CO2_2030;CO2_2035;CO2_2040;CO2_2045;CO2_2050;Oil_2025;Oil_2030;Oil_2035;Oil_2040;Oil_2045;Oil_2050;Gas_2025;Gas_2030;Gas_2035;Gas_2040;Gas_2045;Gas_2050;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
1124;118,41;107,27;120,69;118,59;141,09;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1125;117,48;103,77;114,93;118,09;128,81;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1126;115,34;102,27;112,65;118,09;124,94;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1127;114,38;99,06;108,79;109,72;125,62;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1128;115,17;95,45;106,48;110,06;124,76;154,56;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1129;115,39;93,4;103,77;109,29;120,24;140,78;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1130;115,09;92,39;102,08;108,76;121,98;153,01;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1131;116,27;91,68;102,08;109,39;120,24;141,75;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1132;116,3;92,52;102,08;111,78;124,76;154,75;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1133;118,24;93;105,06;116,73;135,47;155,76;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1134;123,04;92,52;104,59;117,4;132,25;155,76;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1135;127,2;92,47;104,46;120,86;131,79;154,75;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1136;124,45;92,19;102,08;116,05;127,74;154,75;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1137;126,03;92,52;101,31;109,39;124,76;154,75;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1138;123,95;92,64;101,33;109,16;126,86;141,88;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1139;124,45;93,87;100,23;108,76;126,08;140,19;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1140;123,95;94,38;100,24;108,57;120,24;147,37;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1141;123,95;94,58;101,08;108,57;124,76;153,36;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1142;129,68;94,42;101,31;108,56;117,16;147,37;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1143;141,51;96,23;101,31;109,48;118,72;153,36;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1144;160,54;104,54;104,07;116,27;126,1;153,36;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1145;183,58;109,4;108,79;125,27;123,55;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1146;181,9;114,11;113,06;123,45;136,09;155,76;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1147;161,25;115,61;111,97;123,45;127,74;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1148;141,49;113,37;111,97;123,45;136,42;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1149;133,88;116,26;111,97;126,62;150,28;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1150;127,87;116,38;121,33;131,66;150,28;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1151;123,95;119,77;114,71;124,6;141,94;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1152;127,34;119,84;115,69;121,96;134,58;160,04;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1153;127,34;119,79;110,89;120,56;136,47;156,25;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1154;123,77;122,91;113,94;121,12;141,56;156,25;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1155;123,77;121,31;112,35;121,12;154,45;160,08;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1156;123,77;119,79;117,31;121,12;131,79;163,56;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1157;138,9;127,05;117,31;118,19;134,58;162,74;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1158;177,86;142,39;116,99;120,56;145,36;162,91;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1159;184,37;142,03;122,18;118,19;134,19;160,03;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1160;166,61;143,4;123,63;110,93;137,96;158,17;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1161;148,33;143,41;123,1;109,73;141,94;159,96;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1162;146,48;142,94;123,75;110,85;135,61;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1163;146,48;140,5;123,75;109,73;136,86;158,4;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1164;144,41;140,5;123,8;109,29;137,96;160,03;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1165;143,35;140,47;123,8;109,17;136,86;156,41;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1166;157,38;140,5;120,06;109,17;136,77;158,4;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1167;183,3;145,47;118,32;110,98;135,74;160,08;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1168;213,59;155,92;134,25;125,29;155,62;163,56;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1169;3000;195,23;148,8;151,15;157,6;170,6;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1170;284,23;176,78;150,57;151,39;157,6;171,21;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1171;193,84;155,6;148,87;140,31;157,29;165,34;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1172;184,82;151,86;146,72;135,74;157,29;166,36;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1173;174,2;149,04;148,8;135,62;155,62;165,34;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1174;150,62;144,62;143,26;125,14;141,94;164,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1175;138,9;142,39;137,4;118,19;136,47;163,56;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
