;('District heating_m', 'Heat storage_m');('Heat storage_m', 'District heating_m');('Heat storage_m', 'None')
;flow;flow;storage_content
2030-07-21 12:00:00;93,11;0,0;9753,21
2030-07-21 13:00:00;0,0;0,0;9752,36
2030-07-21 14:00:00;0,0;0,0;9751,51
2030-07-21 15:00:00;93,25;0,0;9843,91
2030-07-21 16:00:00;93,25;0,0;9936,31
2030-07-21 17:00:00;93,25;0,0;10028,69
2030-07-21 18:00:00;93,25;0,0;10121,07
2030-07-21 19:00:00;93,25;0,0;10213,44
2030-07-21 20:00:00;93,25;0,0;10305,8
2030-07-21 21:00:00;0,0;0,0;10304,9
2030-07-21 22:00:00;0,0;0,0;10304,0
2030-07-21 23:00:00;0,0;0,25;10302,85
2030-07-22 00:00:00;0,0;1,25;10300,71
2030-07-22 01:00:00;0,0;2,42;10297,39
2030-07-22 02:00:00;0,0;3,83;10292,66
2030-07-22 03:00:00;0,0;6,94;10284,82
2030-07-22 04:00:00;0,0;9,6;10274,33
2030-07-22 05:00:00;0,0;9,6;10263,83
2030-07-22 06:00:00;0,0;10,34;10252,59
2030-07-22 07:00:00;0,0;10,45;10241,25
2030-07-22 08:00:00;0,0;13,48;10226,87
2030-07-22 09:00:00;0,0;12,2;10213,78
2030-07-22 10:00:00;67,37;0,0;10280,25
2030-07-22 11:00:00;0,0;7,77;10271,58
2030-07-22 12:00:00;0,0;5,95;10264,74
2030-07-22 13:00:00;0,0;6,08;10257,76
2030-07-22 14:00:00;0,0;7,2;10249,67
2030-07-22 15:00:00;0,0;7,13;10241,65
2030-07-22 16:00:00;0,0;4,84;10235,91
2030-07-22 17:00:00;0,0;4,49;10230,53
2030-07-22 18:00:00;0,0;5,33;10224,31
2030-07-22 19:00:00;0,0;6,34;10217,08
2030-07-22 20:00:00;0,0;7,85;10208,34
2030-07-22 21:00:00;0,0;10,24;10197,21
2030-07-22 22:00:00;0,0;12,87;10183,46
2030-07-22 23:00:00;0,0;15,68;10166,88
2030-07-23 00:00:00;0,0;16,84;10149,16
2030-07-23 01:00:00;0,0;17,88;10130,4
2030-07-23 02:00:00;0,0;18,83;10110,68
2030-07-23 03:00:00;0,0;19,36;10090,44
2030-07-23 04:00:00;0,0;19,42;10070,14
2030-07-23 05:00:00;0,0;18,64;10050,62
2030-07-23 06:00:00;0,0;12,62;10037,12
2030-07-23 07:00:00;0,0;9,4;10026,84
2030-07-23 08:00:00;0,0;2,79;10023,18
2030-07-23 09:00:00;0,0;0,91;10021,4
2030-07-23 10:00:00;0,0;0,0;10020,52
2030-07-23 11:00:00;0,0;0,0;10019,65
2030-07-23 12:00:00;0,0;0,0;10018,78
2030-07-23 13:00:00;0,0;0,0;10017,9
2030-07-23 14:00:00;0,0;0,0;10017,03
2030-07-23 15:00:00;0,0;0,0;10016,15
2030-07-23 16:00:00;0,0;0,0;10015,28
2030-07-23 17:00:00;0,0;0,0;10014,41
2030-07-23 18:00:00;0,0;0,0;10013,53
2030-07-23 19:00:00;0,0;0,0;10012,66
2030-07-23 20:00:00;0,0;0,0;10011,78
2030-07-23 21:00:00;0,0;0,0;10010,91
2030-07-23 22:00:00;0,0;0,0;10010,04
2030-07-23 23:00:00;0,0;0,0;10009,16
2030-07-24 00:00:00;0,0;0,0;10008,29
2030-07-24 01:00:00;0,0;0,0;10007,42
2030-07-24 02:00:00;0,0;0,0;10006,54
2030-07-24 03:00:00;0,0;0,14;10005,53
2030-07-24 04:00:00;0,0;0,68;10003,97
2030-07-24 05:00:00;0,0;0,75;10002,35
2030-07-24 06:00:00;0,0;0,0;10001,48
2030-07-24 07:00:00;0,0;0,0;10000,6
2030-07-24 08:00:00;0,0;0,0;9999,73
2030-07-24 09:00:00;0,0;0,0;9998,86
2030-07-24 10:00:00;0,0;0,0;9997,99
2030-07-24 11:00:00;0,0;0,0;9997,11
2030-07-24 12:00:00;0,0;0,0;9996,24
2030-07-24 13:00:00;0,0;0,0;9995,37
2030-07-24 14:00:00;0,0;0,0;9994,5
2030-07-24 15:00:00;0,0;0,0;9993,63
2030-07-24 16:00:00;0,0;0,0;9992,75
2030-07-24 17:00:00;0,0;0,0;9991,88
2030-07-24 18:00:00;0,0;0,0;9991,01
2030-07-24 19:00:00;0,0;0,0;9990,14
2030-07-24 20:00:00;0,0;0,0;9989,27
2030-07-24 21:00:00;0,0;0,0;9988,39
2030-07-24 22:00:00;0,0;0,0;9987,52
2030-07-24 23:00:00;0,0;0,0;9986,65
2030-07-25 00:00:00;0,0;0,0;9985,78
2030-07-25 01:00:00;0,0;0,0;9984,91
2030-07-25 02:00:00;0,0;0,77;9983,26
2030-07-25 03:00:00;0,0;2,71;9979,68
2030-07-25 04:00:00;0,0;4,12;9974,69
2030-07-25 05:00:00;0,0;4,64;9969,18
2030-07-25 06:00:00;0,0;4,38;9963,93
2030-07-25 07:00:00;0,0;3,96;9959,1
2030-07-25 08:00:00;0,0;2,69;9955,54
2030-07-25 09:00:00;0,0;1,99;9952,68
2030-07-25 10:00:00;0,0;0,57;9951,24
2030-07-25 11:00:00;0,0;0,0;9950,37
2030-07-25 12:00:00;0,0;0,0;9949,5
2030-07-25 13:00:00;0,0;0,0;9948,63
2030-07-25 14:00:00;0,0;0,0;9947,76
2030-07-25 15:00:00;0,0;0,0;9946,9
2030-07-25 16:00:00;0,0;0,0;9946,03
2030-07-25 17:00:00;0,0;0,0;9945,16
2030-07-25 18:00:00;32,53;0,0;9976,82
2030-07-25 19:00:00;93,25;0,0;10069,2
2030-07-25 20:00:00;71,17;0,0;10139,49
2030-07-25 21:00:00;0,0;0,0;10138,61
2030-07-25 22:00:00;0,0;0,0;10137,72
2030-07-25 23:00:00;0,0;0,3;10136,54
2030-07-26 00:00:00;0,0;2,1;10133,56
2030-07-26 01:00:00;0,0;3,77;10128,9
2030-07-26 02:00:00;0,0;5,85;10122,17
2030-07-26 03:00:00;0,0;8,25;10113,04
2030-07-26 04:00:00;0,0;10,56;10101,6
2030-07-26 05:00:00;0,0;10,97;10089,75
2030-07-26 06:00:00;0,0;8,99;10079,88
2030-07-26 07:00:00;0,0;6,41;10072,58
2030-07-26 08:00:00;0,0;3,48;10068,22
2030-07-26 09:00:00;0,0;1,48;10065,86
2030-07-26 10:00:00;0,0;0,0;10064,98
2030-07-26 11:00:00;0,0;0,0;10064,1
2030-07-26 12:00:00;0,0;0,0;10063,22
2030-07-26 13:00:00;0,0;0,0;10062,35
2030-07-26 14:00:00;0,0;0,0;10061,47
2030-07-26 15:00:00;0,0;0,0;10060,59
2030-07-26 16:00:00;0,0;0,0;10059,71
2030-07-26 17:00:00;0,0;0,0;10058,83
2030-07-26 18:00:00;0,0;0,0;10057,96
2030-07-26 19:00:00;0,0;0,0;10057,08
2030-07-26 20:00:00;0,0;0,0;10056,2
2030-07-26 21:00:00;0,0;0,0;10055,32
2030-07-26 22:00:00;0,0;0,0;10054,45
2030-07-26 23:00:00;0,0;0,0;10053,57
2030-07-27 00:00:00;0,0;0,0;10052,69
2030-07-27 01:00:00;0,0;0,0;10051,82
2030-07-27 02:00:00;0,0;0,0;10050,94
2030-07-27 03:00:00;0,0;0,0;10050,06
2030-07-27 04:00:00;0,0;0,0;10049,18
2030-07-27 05:00:00;0,0;0,0;10048,31
2030-07-27 06:00:00;0,0;0,0;10047,43
2030-07-27 07:00:00;0,0;0,0;10046,55
2030-07-27 08:00:00;0,0;0,0;10045,68
2030-07-27 09:00:00;0,0;0,0;10044,8
2030-07-27 10:00:00;0,0;0,0;10043,92
2030-07-27 11:00:00;0,0;0,0;10043,05
2030-07-27 12:00:00;0,0;0,0;10042,17
2030-07-27 13:00:00;0,0;0,0;10041,3
2030-07-27 14:00:00;0,0;0,0;10040,42
2030-07-27 15:00:00;0,0;0,0;10039,54
2030-07-27 16:00:00;0,0;0,0;10038,67
2030-07-27 17:00:00;0,0;0,0;10037,79
2030-07-27 18:00:00;0,0;0,0;10036,92
2030-07-27 19:00:00;0,0;0,0;10036,04
2030-07-27 20:00:00;0,0;0,0;10035,16
2030-07-27 21:00:00;0,0;0,0;10034,29
2030-07-27 22:00:00;0,0;0,0;10033,41
2030-07-27 23:00:00;0,0;0,12;10032,42
2030-07-28 00:00:00;0,0;1,72;10029,83
2030-07-28 01:00:00;0,0;3,73;10025,22
2030-07-28 02:00:00;0,0;5,28;10019,07
2030-07-28 03:00:00;0,0;7,33;10010,86
2030-07-28 04:00:00;0,0;9,6;10000,39
2030-07-28 05:00:00;0,0;10,61;9988,91
2030-07-28 06:00:00;0,0;10,47;9977,57
2030-07-28 07:00:00;0,0;9,36;9967,34
2030-07-28 08:00:00;85,46;0,0;10051,92
2030-07-28 09:00:00;88,22;0,0;10139,27
2030-07-28 10:00:00;90,23;0,0;10228,62
2030-07-28 11:00:00;91,75;0,0;10319,48
2030-07-28 12:00:00;93,14;0,0;10411,71
2030-07-28 13:00:00;50,14;0,0;10460,95
2030-07-28 14:00:00;93,25;0,0;10553,29
2030-07-28 15:00:00;0,0;0,0;10552,37
2030-07-28 16:00:00;93,25;0,0;10644,7
2030-07-28 17:00:00;0,0;0,0;10643,77
2030-07-28 18:00:00;76,52;0,0;10719,37
2030-07-28 19:00:00;93,25;0,0;10811,68
2030-07-28 20:00:00;93,25;0,0;10903,99
2030-07-28 21:00:00;0,0;0,0;10903,04
2030-07-28 22:00:00;0,0;0,0;10902,09
2030-07-28 23:00:00;0,0;0,26;10900,88
2030-07-29 00:00:00;0,0;1,45;10898,48
2030-07-29 01:00:00;0,0;2,45;10895,07
2030-07-29 02:00:00;0,0;3,41;10890,71
2030-07-29 03:00:00;0,0;4,64;10885,12
2030-07-29 04:00:00;0,0;5,99;10878,18
2030-07-29 05:00:00;0,0;5,18;10872,05
2030-07-29 06:00:00;0,0;2,72;10868,38
2030-07-29 07:00:00;0,0;1,65;10865,79
2030-07-29 08:00:00;92,61;0,0;10957,45
2030-07-29 09:00:00;93,25;0,0;11049,75
2030-07-29 10:00:00;93,25;0,0;11142,04
2030-07-29 11:00:00;93,25;0,0;11234,32
2030-07-29 12:00:00;93,25;0,0;11326,59
2030-07-29 13:00:00;93,25;0,0;11418,86
2030-07-29 14:00:00;93,25;0,0;11511,11
2030-07-29 15:00:00;93,25;0,0;11603,36
2030-07-29 16:00:00;93,25;0,0;11695,6
2030-07-29 17:00:00;93,25;0,0;11787,83
2030-07-29 18:00:00;93,25;0,0;11880,06
2030-07-29 19:00:00;93,25;0,0;11972,28
2030-07-29 20:00:00;93,25;0,0;12064,48
2030-07-29 21:00:00;0,0;0,0;12063,43
2030-07-29 22:00:00;0,0;0,0;12062,38
2030-07-29 23:00:00;0,0;0,0;12061,33
2030-07-30 00:00:00;0,0;0,0;12060,27
2030-07-30 01:00:00;0,0;0,0;12059,22
2030-07-30 02:00:00;0,0;0,0;12058,17
2030-07-30 03:00:00;0,0;0,0;12057,12
2030-07-30 04:00:00;0,0;0,25;12055,82
2030-07-30 05:00:00;0,0;0,92;12053,85
2030-07-30 06:00:00;0,0;0,56;12052,24
2030-07-30 07:00:00;0,0;0,0;12051,19
2030-07-30 08:00:00;0,0;0,0;12050,14
2030-07-30 09:00:00;0,0;0,0;12049,09
2030-07-30 10:00:00;0,0;0,0;12048,04
2030-07-30 11:00:00;0,0;0,0;12046,99
2030-07-30 12:00:00;0,0;0,0;12045,93
2030-07-30 13:00:00;0,0;0,0;12044,88
2030-07-30 14:00:00;0,0;0,0;12043,83
2030-07-30 15:00:00;0,0;0,0;12042,78
2030-07-30 16:00:00;0,0;0,0;12041,73
2030-07-30 17:00:00;0,0;0,0;12040,68
2030-07-30 18:00:00;0,0;0,0;12039,63
2030-07-30 19:00:00;0,0;0,0;12038,58
2030-07-30 20:00:00;0,0;0,0;12037,53
2030-07-30 21:00:00;0,0;0,0;12036,48
2030-07-30 22:00:00;0,0;0,0;12035,43
2030-07-30 23:00:00;0,0;0,0;12034,38
2030-07-31 00:00:00;0,0;0,0;12033,33
2030-07-31 01:00:00;0,0;0,0;12032,28
2030-07-31 02:00:00;0,0;0,0;12031,23
2030-07-31 03:00:00;0,0;0,0;12030,18
2030-07-31 04:00:00;0,0;0,0;12029,13
2030-07-31 05:00:00;0,0;0,0;12028,08
2030-07-31 06:00:00;0,0;0,0;12027,03
2030-07-31 07:00:00;0,0;0,0;12025,98
2030-07-31 08:00:00;0,0;0,0;12024,93
2030-07-31 09:00:00;0,0;0,0;12023,88
2030-07-31 10:00:00;0,0;0,0;12022,83
2030-07-31 11:00:00;0,0;0,0;12021,78
2030-07-31 12:00:00;0,0;0,0;12020,74
2030-07-31 13:00:00;0,0;0,0;12019,69
2030-07-31 14:00:00;0,0;0,0;12018,64
2030-07-31 15:00:00;0,0;0,0;12017,59
2030-07-31 16:00:00;0,0;0,0;12016,54
2030-07-31 17:00:00;0,0;0,0;12015,49
2030-07-31 18:00:00;0,0;0,0;12014,44
2030-07-31 19:00:00;0,0;0,0;12013,4
2030-07-31 20:00:00;0,0;0,0;12012,35
2030-07-31 21:00:00;0,0;0,0;12011,3
2030-07-31 22:00:00;0,0;0,0;12010,25
2030-07-31 23:00:00;0,0;0,0;12009,2
2030-08-01 00:00:00;0,0;0,0;12008,16
2030-08-01 01:00:00;0,0;0,0;12007,11
2030-08-01 02:00:00;0,0;0,0;12006,06
2030-08-01 03:00:00;0,0;0,0;12005,01
2030-08-01 04:00:00;0,0;0,0;12003,97
2030-08-01 05:00:00;0,0;0,0;12002,92
2030-08-01 06:00:00;0,0;0,0;12001,87
2030-08-01 07:00:00;0,0;0,0;12000,82
2030-08-01 08:00:00;0,0;0,0;11999,78
2030-08-01 09:00:00;0,0;0,0;11998,73
2030-08-01 10:00:00;0,0;0,0;11997,68
2030-08-01 11:00:00;0,0;0,0;11996,64
2030-08-01 12:00:00;0,0;0,0;11995,59
2030-08-01 13:00:00;0,0;0,0;11994,54
2030-08-01 14:00:00;0,0;0,0;11993,5
2030-08-01 15:00:00;0,0;0,0;11992,45
2030-08-01 16:00:00;0,0;0,0;11991,4
2030-08-01 17:00:00;0,0;0,0;11990,36
2030-08-01 18:00:00;0,0;0,0;11989,31
2030-08-01 19:00:00;0,0;0,0;11988,26
2030-08-01 20:00:00;0,0;0,0;11987,22
2030-08-01 21:00:00;0,0;0,0;11986,17
2030-08-01 22:00:00;0,0;0,0;11985,13
2030-08-01 23:00:00;0,0;0,0;11984,08
2030-08-02 00:00:00;0,0;0,0;11983,03
2030-08-02 01:00:00;0,0;0,0;11981,99
2030-08-02 02:00:00;0,0;0,0;11980,94
2030-08-02 03:00:00;0,0;0,0;11979,9
2030-08-02 04:00:00;0,0;0,06;11978,79
2030-08-02 05:00:00;0,0;0,6;11977,15
2030-08-02 06:00:00;0,0;1,51;11974,59
2030-08-02 07:00:00;0,0;2,09;11971,46
2030-08-02 08:00:00;0,0;2,3;11968,11
2030-08-02 09:00:00;0,0;2,31;11964,76
2030-08-02 10:00:00;0,0;1,61;11962,1
2030-08-02 11:00:00;0,0;0,84;11960,22
2030-08-02 12:00:00;0,0;0,23;11958,95
2030-08-02 13:00:00;0,0;0,01;11957,89
2030-08-02 14:00:00;0,0;0,0;11956,85
2030-08-02 15:00:00;0,0;0,0;11955,81
2030-08-02 16:00:00;0,0;0,0;11954,76
2030-08-02 17:00:00;0,0;0,0;11953,72
2030-08-02 18:00:00;0,0;0,0;11952,68
2030-08-02 19:00:00;0,0;0,0;11951,63
2030-08-02 20:00:00;0,0;0,14;11950,45
2030-08-02 21:00:00;0,0;1,72;11947,69
2030-08-02 22:00:00;0,0;3,39;11943,25
2030-08-02 23:00:00;0,0;5,13;11937,08
2030-08-03 00:00:00;0,0;6,84;11929,2
2030-08-03 01:00:00;0,0;9,66;11918,5
2030-08-03 02:00:00;0,0;12,84;11904,62
2030-08-03 03:00:00;0,0;16,83;11886,76
2030-08-03 04:00:00;0,0;21,78;11863,94
2030-08-03 05:00:00;0,0;22,66;11840,25
2030-08-03 06:00:00;0,0;19,63;11819,59
2030-08-03 07:00:00;0,0;14,67;11803,89
2030-08-03 08:00:00;0,0;9,74;11793,13
2030-08-03 09:00:00;0,0;5,05;11787,04
2030-08-03 10:00:00;86,27;0,0;11872,28
2030-08-03 11:00:00;88,28;0,0;11959,53
2030-08-03 12:00:00;0,0;0,98;11957,51
2030-08-03 13:00:00;0,0;0,49;11955,97
2030-08-03 14:00:00;0,0;0,39;11954,54
2030-08-03 15:00:00;0,0;0,41;11953,09
2030-08-03 16:00:00;92,64;0,0;12044,69
2030-08-03 17:00:00;91,96;0,0;12135,6
2030-08-03 18:00:00;17,01;0,0;12151,55
2030-08-03 19:00:00;0,0;4,64;12145,85
2030-08-03 20:00:00;0,0;7,57;12137,22
2030-08-03 21:00:00;0,0;13,25;12122,91
2030-08-03 22:00:00;0,0;20,58;12101,27
2030-08-03 23:00:00;0,0;27,75;12072,46
2030-08-04 00:00:00;0,0;32,0;12039,41
2030-08-04 01:00:00;0,0;36,13;12002,22
2030-08-04 02:00:00;0,0;39,57;11961,61
2030-08-04 03:00:00;0,0;42,42;11918,15
2030-08-04 04:00:00;0,0;44,25;11872,86
2030-08-04 05:00:00;0,0;41,29;11830,54
2030-08-04 06:00:00;0,0;34,45;11795,05
2030-08-04 07:00:00;0,0;25,15;11768,87
2030-08-04 08:00:00;0,0;13,73;11754,11
2030-08-04 09:00:00;0,0;4,12;11748,97
2030-08-04 10:00:00;0,0;0,49;11747,45
2030-08-04 11:00:00;0,0;0,0;11746,43
2030-08-04 12:00:00;0,0;0,0;11745,4
2030-08-04 13:00:00;0,0;0,0;11744,38
2030-08-04 14:00:00;0,0;0,0;11743,35
2030-08-04 15:00:00;0,0;0,0;11742,33
2030-08-04 16:00:00;0,0;0,0;11741,31
2030-08-04 17:00:00;93,25;0,0;11833,53
2030-08-04 18:00:00;93,25;0,0;11925,75
2030-08-04 19:00:00;49,98;0,0;11974,69
2030-08-04 20:00:00;0,0;0,0;11973,65
2030-08-04 21:00:00;0,0;0,0;11972,61
2030-08-04 22:00:00;0,0;0,0;11971,56
2030-08-04 23:00:00;0,0;0,0;11970,52
2030-08-05 00:00:00;0,0;0,0;11969,47
2030-08-05 01:00:00;0,0;0,0;11968,43
2030-08-05 02:00:00;0,0;0,0;11967,38
2030-08-05 03:00:00;0,0;0,0;11966,34
2030-08-05 04:00:00;0,0;0,0;11965,29
2030-08-05 05:00:00;0,0;0,0;11964,25
2030-08-05 06:00:00;0,0;0,0;11963,21
2030-08-05 07:00:00;0,0;0,0;11962,16
2030-08-05 08:00:00;0,0;0,0;11961,12
2030-08-05 09:00:00;0,0;0,0;11960,08
2030-08-05 10:00:00;0,0;0,0;11959,03
2030-08-05 11:00:00;0,0;0,0;11957,99
2030-08-05 12:00:00;0,0;0,0;11956,94
2030-08-05 13:00:00;0,0;0,0;11955,9
2030-08-05 14:00:00;0,0;0,0;11954,86
2030-08-05 15:00:00;0,0;0,0;11953,82
2030-08-05 16:00:00;0,0;0,0;11952,77
2030-08-05 17:00:00;0,0;0,0;11951,73
2030-08-05 18:00:00;0,0;0,0;11950,69
2030-08-05 19:00:00;0,0;0,0;11949,64
2030-08-05 20:00:00;0,0;0,0;11948,6
2030-08-05 21:00:00;0,0;0,0;11947,56
2030-08-05 22:00:00;0,0;0,0;11946,52
2030-08-05 23:00:00;0,0;0,0;11945,47
2030-08-06 00:00:00;0,0;0,0;11944,43
2030-08-06 01:00:00;0,0;0,0;11943,39
2030-08-06 02:00:00;0,0;0,0;11942,35
2030-08-06 03:00:00;0,0;0,0;11941,31
2030-08-06 04:00:00;0,0;0,0;11940,26
2030-08-06 05:00:00;0,0;0,0;11939,22
2030-08-06 06:00:00;0,0;0,0;11938,18
2030-08-06 07:00:00;0,0;0,0;11937,14
2030-08-06 08:00:00;0,0;0,0;11936,1
2030-08-06 09:00:00;0,0;0,0;11935,06
2030-08-06 10:00:00;0,0;0,0;11934,01
2030-08-06 11:00:00;0,0;0,0;11932,97
2030-08-06 12:00:00;0,0;0,0;11931,93
2030-08-06 13:00:00;0,0;0,0;11930,89
2030-08-06 14:00:00;0,0;0,0;11929,85
2030-08-06 15:00:00;0,0;0,0;11928,81
2030-08-06 16:00:00;0,0;0,0;11927,77
2030-08-06 17:00:00;0,0;0,0;11926,73
2030-08-06 18:00:00;0,0;0,0;11925,69
2030-08-06 19:00:00;0,0;0,0;11924,65
2030-08-06 20:00:00;0,0;0,0;11923,61
2030-08-06 21:00:00;0,0;0,0;11922,57
2030-08-06 22:00:00;0,0;0,0;11921,52
2030-08-06 23:00:00;0,0;0,0;11920,48
2030-08-07 00:00:00;0,0;0,35;11919,09
2030-08-07 01:00:00;0,0;1,44;11916,61
2030-08-07 02:00:00;0,0;2,69;11912,88
2030-08-07 03:00:00;0,0;3,75;11908,09
2030-08-07 04:00:00;0,0;4,59;11902,46
2030-08-07 05:00:00;0,0;4,76;11896,66
2030-08-07 06:00:00;0,0;4,51;11891,11
2030-08-07 07:00:00;0,0;3,41;11886,67
2030-08-07 08:00:00;0,0;1,72;11883,91
2030-08-07 09:00:00;0,0;0,06;11882,82
2030-08-07 10:00:00;0,0;0,0;11881,78
2030-08-07 11:00:00;0,0;0,0;11880,74
2030-08-07 12:00:00;0,0;0,0;11879,71
2030-08-07 13:00:00;0,0;0,0;11878,67
2030-08-07 14:00:00;0,0;0,0;11877,64
2030-08-07 15:00:00;0,0;0,0;11876,6
2030-08-07 16:00:00;0,0;0,0;11875,56
2030-08-07 17:00:00;0,0;0,0;11874,53
2030-08-07 18:00:00;0,0;0,0;11873,49
2030-08-07 19:00:00;0,0;0,0;11872,45
2030-08-07 20:00:00;0,0;0,0;11871,42
2030-08-07 21:00:00;0,0;0,0;11870,38
2030-08-07 22:00:00;0,0;0,0;11869,35
2030-08-07 23:00:00;0,0;0,0;11868,31
2030-08-08 00:00:00;0,0;0,0;11867,28
2030-08-08 01:00:00;0,0;0,0;11866,24
2030-08-08 02:00:00;0,0;0,0;11865,2
2030-08-08 03:00:00;0,0;0,0;11864,17
2030-08-08 04:00:00;0,0;0,0;11863,13
2030-08-08 05:00:00;0,0;0,15;11861,94
2030-08-08 06:00:00;0,0;1,21;11859,7
2030-08-08 07:00:00;0,0;1,63;11857,03
2030-08-08 08:00:00;0,0;1,76;11854,23
2030-08-08 09:00:00;0,0;1,03;11852,17
2030-08-08 10:00:00;0,0;0,0;11851,14
2030-08-08 11:00:00;0,0;0,0;11850,1
2030-08-08 12:00:00;0,0;0,0;11849,07
2030-08-08 13:00:00;0,0;0,0;11848,04
2030-08-08 14:00:00;0,0;0,0;11847,0
2030-08-08 15:00:00;0,0;0,0;11845,97
2030-08-08 16:00:00;0,0;0,0;11844,94
2030-08-08 17:00:00;0,0;0,0;11843,9
2030-08-08 18:00:00;0,0;0,0;11842,87
2030-08-08 19:00:00;0,0;0,0;11841,84
2030-08-08 20:00:00;0,0;0,0;11840,8
2030-08-08 21:00:00;0,0;0,0;11839,77
2030-08-08 22:00:00;0,0;0,0;11838,74
2030-08-08 23:00:00;0,0;0,3;11837,4
2030-08-09 00:00:00;0,0;1,99;11834,38
2030-08-09 01:00:00;0,0;3,5;11829,84
2030-08-09 02:00:00;0,0;4,72;11824,09
2030-08-09 03:00:00;0,0;5,71;11817,36
2030-08-09 04:00:00;0,0;6,77;11809,56
2030-08-09 05:00:00;0,0;7,24;11801,29
2030-08-09 06:00:00;0,0;6,56;11793,7
2030-08-09 07:00:00;0,0;6,02;11786,64
2030-08-09 08:00:00;0,0;4,32;11781,29
2030-08-09 09:00:00;0,0;3,54;11776,73
2030-08-09 10:00:00;0,0;2,29;11773,41
2030-08-09 11:00:00;0,0;1,87;11770,52
2030-08-09 12:00:00;0,0;1,55;11767,94
2030-08-09 13:00:00;0,0;1,03;11765,89
2030-08-09 14:00:00;0,0;1,11;11763,75
2030-08-09 15:00:00;0,0;1,37;11761,35
2030-08-09 16:00:00;0,0;1,27;11759,06
2030-08-09 17:00:00;0,0;1,8;11756,23
2030-08-09 18:00:00;0,0;2,68;11752,53
2030-08-09 19:00:00;0,0;3,74;11747,77
2030-08-09 20:00:00;0,0;5,46;11741,28
2030-08-09 21:00:00;0,0;7,74;11732,51
2030-08-09 22:00:00;0,0;10,81;11720,68
2030-08-09 23:00:00;0,0;15,83;11703,82
2030-08-10 00:00:00;0,0;20,62;11682,18
2030-08-10 01:00:00;0,0;25,58;11655,58
2030-08-10 02:00:00;0,0;29,25;11625,31
2030-08-10 03:00:00;0,0;32,9;11591,4
2030-08-10 04:00:00;0,0;35,59;11554,8
2030-08-10 05:00:00;0,0;35,89;11517,9
2030-08-10 06:00:00;0,0;35,72;11481,17
2030-08-10 07:00:00;0,0;25,04;11455,13
2030-08-10 08:00:00;0,0;20,36;11433,77
2030-08-10 09:00:00;0,0;12,93;11419,84
2030-08-10 10:00:00;0,0;4,25;11414,6
2030-08-10 11:00:00;0,0;3,47;11410,13
2030-08-10 12:00:00;0,0;1,87;11407,27
2030-08-10 13:00:00;0,0;0,46;11405,81
2030-08-10 14:00:00;0,0;0,0;11404,82
2030-08-10 15:00:00;0,0;0,05;11403,77
2030-08-10 16:00:00;92,44;0,0;11495,22
2030-08-10 17:00:00;91,82;0,0;11586,03
2030-08-10 18:00:00;0,0;2,28;11582,73
2030-08-10 19:00:00;0,0;4,86;11576,86
2030-08-10 20:00:00;0,0;8,49;11567,36
2030-08-10 21:00:00;0,0;11,43;11554,93
2030-08-10 22:00:00;0,0;14,86;11539,06
2030-08-10 23:00:00;0,0;17,84;11520,22
2030-08-11 00:00:00;0,0;20,37;11498,84
2030-08-11 01:00:00;0,0;22,43;11475,41
2030-08-11 02:00:00;0,0;24,31;11450,1
2030-08-11 03:00:00;0,0;25,7;11423,39
2030-08-11 04:00:00;0,0;26,96;11395,44
2030-08-11 05:00:00;0,0;27,01;11367,43
2030-08-11 06:00:00;0,0;25,38;11341,06
2030-08-11 07:00:00;0,0;21,14;11318,94
2030-08-11 08:00:00;0,0;14,75;11303,2
2030-08-11 09:00:00;0,0;7,04;11295,18
2030-08-11 10:00:00;0,0;2,14;11292,05
2030-08-11 11:00:00;0,0;0,6;11290,47
2030-08-11 12:00:00;0,0;0,0;11289,48
2030-08-11 13:00:00;0,0;0,0;11288,5
2030-08-11 14:00:00;0,0;0,0;11287,51
2030-08-11 15:00:00;0,0;0,0;11286,53
2030-08-11 16:00:00;0,0;0,0;11285,54
2030-08-11 17:00:00;0,0;0,0;11284,56
2030-08-11 18:00:00;93,25;0,0;11376,83
2030-08-11 19:00:00;32,38;0,0;11408,21
2030-08-11 20:00:00;0,0;0,0;11407,22
2030-08-11 21:00:00;0,0;0,0;11406,22
2030-08-11 22:00:00;0,0;0,0;11405,23
2030-08-11 23:00:00;0,0;0,0;11404,23
2030-08-12 00:00:00;0,0;0,0;11403,24
2030-08-12 01:00:00;0,0;0,0;11402,24
2030-08-12 02:00:00;0,0;0,0;11401,25
2030-08-12 03:00:00;0,0;0,0;11400,25
2030-08-12 04:00:00;0,0;0,0;11399,26
2030-08-12 05:00:00;0,0;0,0;11398,26
2030-08-12 06:00:00;0,0;0,0;11397,27
2030-08-12 07:00:00;0,0;0,0;11396,27
2030-08-12 08:00:00;0,0;0,0;11395,28
2030-08-12 09:00:00;0,0;0,0;11394,28
2030-08-12 10:00:00;0,0;0,0;11393,29
2030-08-12 11:00:00;0,0;0,0;11392,3
2030-08-12 12:00:00;0,0;0,0;11391,3
2030-08-12 13:00:00;0,0;0,0;11390,31
2030-08-12 14:00:00;0,0;0,0;11389,31
2030-08-12 15:00:00;0,0;0,0;11388,32
2030-08-12 16:00:00;0,0;0,0;11387,33
2030-08-12 17:00:00;0,0;0,0;11386,33
2030-08-12 18:00:00;0,0;0,0;11385,34
2030-08-12 19:00:00;0,0;0,0;11384,35
