;('Battery_n', 'Electricity_n');('Biogas_n', 'Electricity_n');('Biomasse_elec_n', 'Electricity_n');('Electricity_n', 'Battery_n');('Electricity_n', 'Electric boiler_n');('Electricity_n', 'Electricity_demand_total_n');('Electricity_n', 'Electrolysis_n');('Electricity_n', 'Export_Electricity_n');('Electricity_n', 'HS<->North');('Electricity_n', 'Heatpump_air_n');('Electricity_n', 'Heatpump_water_n');('Electricity_n', 'North<->Middel');('Electricity_n', 'Pumped_hydro_storage_n');('Electricity_n', 'excess_b_el_n');('Fuelcell_n', 'Electricity_n');('GuD_n', 'Electricity_n');('HS<->North', 'Electricity_n');('Hydro power plant_n', 'Electricity_n');('North<->Middel', 'Electricity_n');('PV_open_n', 'Electricity_n');('PV_rooftop_n', 'Electricity_n');('Pumped_hydro_storage_n', 'Electricity_n');('Wind_n', 'Electricity_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-10-28 13:00:00;0,0;0,0;0,0;0,0;0,0;324,76;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;227,6;18,6;0,0;7,4;0,0;0,0;16,73
2030-10-28 14:00:00;0,0;0,0;0,0;0,0;0,0;325,66;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;214,77;18,6;0,0;5,19;0,0;0,0;32,67
2030-10-28 15:00:00;0,0;0,0;0,0;0,0;0,0;332,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;225,58;18,6;0,0;3,37;0,0;0,0;30,14
2030-10-28 16:00:00;0,0;0,0;0,0;0,0;0,0;329,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,2;0,0;249,39;6,4
2030-10-28 17:00:00;0,0;0,0;0,0;0,0;0,0;309,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;236,22;0,27
2030-10-28 18:00:00;0,0;0,0;0,0;0,0;0,0;296,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;220,3;3,51
2030-10-28 19:00:00;0,0;0,0;0,0;0,0;0,0;302,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;219,14;10,61
2030-10-28 20:00:00;0,0;0,0;0,0;0,0;0,0;306,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;232,71;18,6;0,0;0,0;0,0;0,0;1,16
2030-10-28 21:00:00;0,0;0,0;0,0;0,0;0,0;276,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;201,68;18,6;0,0;0,0;0,0;0,0;2,06
2030-10-28 22:00:00;0,0;0,0;0,0;0,0;0,0;249,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;167,01;18,6;0,0;0,0;0,0;0,0;9,45
2030-10-28 23:00:00;0,0;0,0;0,0;0,0;0,0;237,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;156,9;18,6;0,0;0,0;0,0;0,0;7,37
2030-10-29 00:00:00;0,0;0,0;0,0;0,0;0,0;158,84;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;76,31;18,6;0,0;0,0;0,0;0,0;9,5
2030-10-29 01:00:00;0,0;0,0;0,0;0,0;0,0;160,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;85,22;18,6;0,0;0,0;0,0;0,0;2,14
2030-10-29 02:00:00;0,0;0,0;0,0;0,0;0,0;160,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;87,28;18,6;0,0;0,0;0,0;0,0;0,59
2030-10-29 03:00:00;0,0;0,0;0,0;0,0;0,0;158,48;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;373,32;18,6;0,0;0,0;0,0;0,0;0,13
2030-10-29 04:00:00;0,0;0,0;0,0;0,0;0,0;159,4;0,0;0,0;0,0;0,0;0,0;0,0;141,47;0,0;0,0;54,43;227,75;18,6;0,0;0,0;0,0;0,0;0,08
2030-10-29 05:00:00;0,0;0,0;0,0;0,0;0,0;166,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;88,64;18,6;0,0;0,0;0,0;0,0;4,87
2030-10-29 06:00:00;0,0;0,0;0,0;0,0;0,0;195,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;107,08;18,6;0,0;0,0;0,0;0,0;15,2
2030-10-29 07:00:00;0,0;0,0;0,0;0,0;0,0;258,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;165,02;18,6;0,0;0,0;0,0;0,0;20,69
2030-10-29 08:00:00;0,0;0,0;0,0;0,0;0,0;282,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;202,13;18,6;0,0;4,95;0,0;0,0;2,41
2030-10-29 09:00:00;0,0;0,0;0,0;0,0;0,0;271,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;13,76;0,0;179,45;4,92
2030-10-29 10:00:00;0,0;0,0;0,0;0,0;0,0;268,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;23,15;0,0;164,13;8,05
2030-10-29 11:00:00;0,0;0,0;0,0;0,0;0,0;267,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;121,2;18,6;0,0;43,77;0,0;0,0;29,8
2030-10-29 12:00:00;0,0;0,0;0,0;0,0;0,0;256,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;102,94;18,6;0,0;57,38;0,0;0,0;23,09
2030-10-29 13:00:00;0,0;0,0;0,0;0,0;0,0;240,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;140,07;18,6;0,0;24,09;0,0;0,0;3,18
2030-10-29 14:00:00;0,0;0,0;0,0;0,0;0,0;223,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;141,29;18,6;0,0;8,71;0,0;0,0;0,43
2030-10-29 15:00:00;0,0;0,0;0,0;0,0;0,0;210,46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;134,7;18,6;0,0;2,66;0,0;0,0;0,07
2030-10-29 16:00:00;0,0;0,0;0,0;0,0;0,0;202,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;128,91;18,6;0,0;0,15;0,0;0,0;0,01
2030-10-29 17:00:00;0,0;0,0;0,0;0,0;0,0;190,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;116,68;18,6;0,0;0,0;0,0;0,0;0,78
2030-10-29 18:00:00;0,0;0,0;0,0;0,0;0,0;195,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;113,48;18,6;0,0;0,0;0,0;0,0;9,44
2030-10-29 19:00:00;0,0;0,0;0,0;0,0;0,0;227,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;145,17;18,6;0,0;0,0;0,0;0,0;9,58
2030-10-29 20:00:00;0,0;0,0;0,0;0,0;0,0;243,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;169,34;18,6;0,0;0,0;0,0;0,0;1,27
2030-10-29 21:00:00;0,0;0,0;0,0;0,0;0,0;222,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;135,32;18,6;0,0;0,0;0,0;0,0;14,33
2030-10-29 22:00:00;0,0;0,0;0,0;0,0;0,0;205,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;75,26;18,6;0,0;0,0;0,0;0,0;56,75
2030-10-29 23:00:00;0,0;0,0;0,0;0,0;0,0;190,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;84,8;18,6;0,0;0,0;0,0;0,0;32,95
2030-10-30 00:00:00;0,0;0,0;0,0;0,0;0,0;146,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;65,03;18,6;0,0;0,0;0,0;0,0;7,97
2030-10-30 01:00:00;0,0;0,0;0,0;0,0;0,0;146,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;26,27;18,6;0,0;0,0;0,0;0,0;47,46
2030-10-30 02:00:00;0,0;0,0;0,0;0,0;0,0;148,44;110,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;240,55
2030-10-30 03:00:00;0,0;0,0;0,0;0,0;0,0;148,46;154,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;284,04
2030-10-30 04:00:00;0,0;0,0;0,0;0,0;0,0;149,61;192,86;0,0;0,0;0,0;0,0;0,0;245,11;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;568,98
2030-10-30 05:00:00;0,0;0,0;0,0;0,0;0,0;160,29;192,86;0,0;0,0;0,0;0,0;0,0;268,81;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;603,36
2030-10-30 06:00:00;0,0;0,0;0,0;0,0;0,0;174,07;192,86;0,0;104,73;0,0;0,0;0,0;3,86;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;456,93
2030-10-30 07:00:00;0,0;0,0;0,0;0,0;0,0;224,8;192,86;0,0;54,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;453,29
2030-10-30 08:00:00;0,0;0,0;0,0;0,0;0,0;215,03;50,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;4,68;0,0;0,0;242,46
2030-10-30 09:00:00;0,0;0,0;0,0;0,0;0,0;193,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;21,14;18,6;0,0;10,56;0,0;0,0;89,23
2030-10-30 10:00:00;0,0;0,0;0,0;0,0;0,0;185,52;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;277,41;18,6;0,0;18,2;0,0;0,0;64,18
2030-10-30 11:00:00;0,0;0,0;0,0;0,0;0,0;187,9;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;316,28;18,6;0,0;18,71;0,0;0,0;27,17
2030-10-30 12:00:00;0,0;0,0;0,0;0,0;0,0;186,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;18,96;0,0;37,18;57,82
2030-10-30 13:00:00;0,0;0,0;0,0;0,0;0,0;180,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;20,43;0,0;79,61;7,55
2030-10-30 14:00:00;0,0;0,0;0,0;0,0;0,0;184,76;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;13,32;0,0;97,74;0,68
2030-10-30 15:00:00;0,0;0,0;0,0;0,0;0,0;192,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;5,08;0,0;112,08;1,84
2030-10-30 16:00:00;0,0;0,0;0,0;0,0;0,0;194,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,18;0,0;87,61;33,95
2030-10-30 17:00:00;0,0;0,0;0,0;0,0;0,0;195,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,51;0,0;18,6;0,0;0,0;0,0;0,0;134,9
2030-10-30 18:00:00;0,0;0,0;0,0;0,0;0,0;208,61;192,86;0,0;84,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;467,42
2030-10-30 19:00:00;0,0;0,0;0,0;0,0;0,0;245,26;192,86;432,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;851,93
2030-10-30 20:00:00;0,0;0,0;0,0;0,0;0,0;263,95;192,86;640,0;0,0;0,0;0,0;0,0;128,22;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1206,44
2030-10-30 21:00:00;0,0;0,0;0,0;0,0;0,0;237,33;192,86;640,0;0,0;0,0;0,0;0,0;158,29;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1209,88
2030-10-30 22:00:00;0,0;0,0;0,0;0,0;0,0;220,15;192,86;640,0;0,0;0,0;0,0;0,0;168,22;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1202,63
2030-10-30 23:00:00;0,0;0,0;0,0;0,0;0,0;209,9;192,86;640,0;0,0;0,0;0,0;0,0;185,7;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1209,86
2030-10-31 00:00:00;0,0;0,0;0,0;0,0;0,0;167,11;192,86;640,0;0,0;0,0;0,0;0,0;228,62;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1210,0
2030-10-31 01:00:00;0,0;0,0;0,0;0,0;0,0;151,62;192,86;572,57;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1186,46
2030-10-31 02:00:00;0,0;0,0;0,0;0,0;0,0;150,81;192,86;395,73;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1008,81
2030-10-31 03:00:00;0,0;0,0;0,0;0,0;0,0;151,59;192,86;14,74;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;628,59
2030-10-31 04:00:00;0,0;0,0;0,0;0,0;0,0;153,52;192,86;0,0;0,0;0,0;0,0;0,0;181,86;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;509,65
2030-10-31 05:00:00;0,0;0,0;0,0;0,0;0,0;169,98;192,86;0,0;0,0;0,0;0,0;0,0;168,24;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;512,48
2030-10-31 06:00:00;0,0;0,0;0,0;0,0;0,0;171,81;192,86;100,88;0,0;0,0;0,0;0,0;153,24;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;600,19
2030-10-31 07:00:00;0,0;0,0;0,0;0,0;0,0;180,54;192,86;159,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;513,93
2030-10-31 08:00:00;0,0;0,0;0,0;0,0;0,0;198,85;192,86;0,0;0,0;0,0;0,0;0,0;67,6;0,0;0,0;0,0;0,0;18,6;0,0;1,81;0,0;0,0;438,91
2030-10-31 09:00:00;0,0;0,0;0,0;0,0;0,0;219,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,9;0,0;18,6;0,0;4,19;0,0;0,0;158,74
2030-10-31 10:00:00;0,0;0,0;0,0;0,0;0,0;231,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,8;0,0;18,6;0,0;6,41;0,0;0,0;173,93
2030-10-31 11:00:00;0,0;0,0;0,0;0,0;0,0;219,05;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;230,46;18,6;0,0;7,37;0,0;0,0;155,49
2030-10-31 12:00:00;0,0;0,0;0,0;0,0;0,0;199,98;71,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;75,37;18,6;0,0;7,39;0,0;0,0;170,26
2030-10-31 13:00:00;0,0;0,0;0,0;0,0;0,0;195,52;136,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;6,22;0,0;0,0;307,58
2030-10-31 14:00:00;0,0;0,0;0,0;0,0;0,0;209,77;41,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;4,47;0,0;0,0;228,01
2030-10-31 15:00:00;0,0;0,0;0,0;0,0;0,0;224,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;2,22;0,0;45,4;103,71
2030-10-31 16:00:00;0,0;0,0;0,0;0,0;0,0;223,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,07;0,0;18,6;0,0;0,15;0,0;0,0;195,15
2030-10-31 17:00:00;0,0;0,0;0,0;0,0;0,0;211,15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;13,75;124,36
2030-10-31 18:00:00;0,0;0,0;0,0;0,0;0,0;226,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;61,33;91,72
2030-10-31 19:00:00;0,0;0,0;0,0;0,0;0,0;254,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;80,66;100,91
2030-10-31 20:00:00;0,0;0,0;0,0;0,0;0,0;253,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;122,87;57,74
2030-10-31 21:00:00;0,0;0,0;0,0;0,0;0,0;229,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;111,28;45,66
2030-10-31 22:00:00;0,0;0,0;0,0;0,0;0,0;216,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;124,17;18,92
2030-10-31 23:00:00;0,0;0,0;0,0;0,0;0,0;208,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,23;0,0;18,6;0,0;0,0;0,0;138,32;16,73
2030-11-01 00:00:00;0,0;0,0;0,0;0,0;0,0;198,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,82;0,0;21,7;0,0;0,0;0,0;115,85;32,67
2030-11-01 01:00:00;0,0;0,0;0,0;0,0;0,0;200,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,78;0,0;21,7;0,0;0,0;0,0;112,89;34,92
2030-11-01 02:00:00;0,0;0,0;0,0;0,0;0,0;200,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,83;0,0;21,7;0,0;0,0;0,0;110,83;34,14
2030-11-01 03:00:00;0,0;0,0;0,0;0,0;0,0;202,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,01;0,0;21,7;0,0;0,0;0,0;60,89;84,16
2030-11-01 04:00:00;0,0;0,0;0,0;0,0;0,0;219,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,14;0,0;21,7;0,0;0,0;0,0;72,38;87,2
2030-11-01 05:00:00;0,0;0,0;0,0;0,0;0,0;250,69;15,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;243,99
2030-11-01 06:00:00;0,0;0,0;0,0;0,0;0,0;297,27;192,86;98,63;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;855,06
2030-11-01 07:00:00;0,0;0,0;0,0;0,0;0,0;363,0;192,86;185,15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;719,32
2030-11-01 08:00:00;0,0;0,0;0,0;0,0;0,0;403,69;0,0;309,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;1,75;0,0;0,0;689,34
2030-11-01 09:00:00;0,0;0,0;0,0;0,0;0,0;397,05;0,0;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;4,38;0,0;144,02;812,52
2030-11-01 10:00:00;0,0;0,0;0,0;0,0;0,0;383,34;0,0;514,05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;6,32;0,0;0,0;869,37
2030-11-01 11:00:00;0,0;0,0;0,0;0,0;0,0;377,86;110,19;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;7,52;0,0;0,0;1098,83
2030-11-01 12:00:00;0,0;0,0;0,0;0,0;0,0;365,77;192,86;640,0;0,0;0,0;0,0;0,0;7,6;0,0;0,0;0,0;0,0;21,7;0,0;7,57;0,0;0,0;1176,96
2030-11-01 13:00:00;0,0;0,0;0,0;0,0;0,0;346,62;192,86;129,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;6,57;0,0;0,0;640,6
2030-11-01 14:00:00;0,0;0,0;0,0;0,0;0,0;344,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;4,6;0,0;13,43;250,63
2030-11-01 15:00:00;0,0;0,0;0,0;0,0;0,0;356,86;142,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;2,13;0,0;0,0;475,16
2030-11-01 16:00:00;0,0;0,0;0,0;0,0;0,0;364,4;161,64;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;0,13;0,0;0,0;1144,21
2030-11-01 17:00:00;0,0;0,0;0,0;0,0;0,0;348,39;0,0;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,0;0,0;17,37;894,89
2030-11-01 18:00:00;0,0;0,0;0,0;0,0;0,0;339,29;0,0;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,0;0,0;212,09;691,07
2030-11-01 19:00:00;0,0;0,0;0,0;0,0;0,0;338,22;0,0;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,0;0,0;148,05;754,04
2030-11-01 20:00:00;0,0;0,0;0,0;0,0;0,0;326,94;192,86;640,0;0,0;0,0;0,0;0,0;13,35;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;1151,46
2030-11-01 21:00:00;0,0;0,0;0,0;0,0;0,0;294,05;192,86;640,0;0,0;0,0;0,0;0,0;48,95;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;1154,16
2030-11-01 22:00:00;0,0;0,0;0,0;0,0;0,0;274,1;192,86;16,26;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;749,53
2030-11-01 23:00:00;0,0;0,0;0,0;0,0;0,0;256,63;192,86;0,0;0,0;0,0;0,0;0,0;218,42;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;646,21
2030-11-02 00:00:00;0,0;0,0;0,0;0,0;0,0;223,63;192,86;218,72;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;901,52
2030-11-02 01:00:00;0,0;0,0;0,0;0,0;0,0;206,19;192,86;0,0;0,0;0,0;0,0;0,0;130,65;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;508,01
2030-11-02 02:00:00;0,0;0,0;0,0;0,0;0,0;205,56;171,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;355,29
2030-11-02 03:00:00;0,0;0,0;0,0;0,0;0,0;206,89;192,86;0,0;0,0;0,0;0,0;0,0;76,32;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;454,37
2030-11-02 04:00:00;0,0;0,0;0,0;0,0;0,0;222,76;192,86;0,0;17,94;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;699,86
2030-11-02 05:00:00;0,0;0,0;0,0;0,0;0,0;250,37;192,86;488,23;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;1197,77
2030-11-02 06:00:00;0,0;0,0;0,0;0,0;0,0;284,55;192,86;640,0;0,0;0,0;0,0;0,0;114,29;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;1210,0
2030-11-02 07:00:00;0,0;0,0;0,0;0,0;0,0;316,44;192,86;640,0;0,0;0,0;0,0;0,0;82,4;0,0;0,0;0,0;0,0;21,7;0,0;0,0;0,0;0,0;1210,0
2030-11-02 08:00:00;0,0;0,0;0,0;0,0;0,0;371,28;192,86;640,0;39,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;12,04;0,0;0,0;1210,0
2030-11-02 09:00:00;0,0;0,0;0,0;0,0;0,0;405,39;192,86;640,0;0,0;0,0;0,0;12,56;0,0;0,0;0,0;0,0;0,0;21,7;0,0;24,86;0,0;0,0;1204,25
2030-11-02 10:00:00;0,0;0,0;0,0;0,0;0,0;412,27;109,6;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,7;0,0;37,91;0,0;0,0;1102,26
2030-11-02 11:00:00;0,0;0,0;0,0;0,0;0,0;400,44;0,0;507,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;44,26;0,0;0,0;787,5
2030-11-02 12:00:00;0,0;0,0;0,0;0,0;0,0;375,33;0,0;61,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;37,83;0,0;0,0;323,01
2030-11-02 13:00:00;0,0;0,0;0,0;0,0;0,0;356,72;0,0;0,0;0,92;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;33,57;0,0;0,0;247,94
2030-11-02 14:00:00;0,0;0,0;0,0;0,0;0,0;364,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;24,03;0,0;129,26;134,87
2030-11-02 15:00:00;0,0;0,0;0,0;0,0;0,0;377,46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;10,69;0,0;233,09;57,55
2030-11-02 16:00:00;0,0;0,0;0,0;0,0;0,0;381,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,13;0,0;269,65;35,15
2030-11-02 17:00:00;0,0;0,0;0,0;0,0;0,0;352,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,0;0,0;251,41;24,76
2030-11-02 18:00:00;0,0;0,0;0,0;0,0;0,0;343,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,0;0,0;232,06;34,92
2030-11-02 19:00:00;0,0;0,0;0,0;0,0;0,0;330,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,0;0,0;206,58;48,03
2030-11-02 20:00:00;0,0;0,0;0,0;0,0;0,0;314,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;21,7;0,0;0,0;0,0;187,82;50,08
