;('Battery_e', 'Electricity_e');('Biogas_e', 'Electricity_e');('Biomasse_elec_e', 'Electricity_e');('East<->Middel', 'Electricity_e');('Electricity_e', 'Battery_e');('Electricity_e', 'East<->Middel');('Electricity_e', 'Electric boiler_e');('Electricity_e', 'Electricity_demand_total_e');('Electricity_e', 'Electrolysis_e');('Electricity_e', 'Export_Electricity_e');('Electricity_e', 'HS<->East');('Electricity_e', 'Heatpump_air_e');('Electricity_e', 'Heatpump_water_e');('Electricity_e', 'Pumped_hydro_storage_e');('Electricity_e', 'excess_b_el_e');('Fuelcell_e', 'Electricity_e');('GuD_e', 'Electricity_e');('HS<->East', 'Electricity_e');('Hydro power plant_e', 'Electricity_e');('PV_open_e', 'Electricity_e');('PV_rooftop_e', 'Electricity_e');('Pumped_hydro_storage_e', 'Electricity_e');('Wind_e', 'Electricity_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-05-31 05:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;401,92;214,22;591,16;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;2,58;0,0;0,0;1652,03
2030-05-31 06:00:00;0,0;0,0;0,0;0,0;26,68;0,0;0,0;488,02;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,91;0,0;0,0;1820,0
2030-05-31 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;585,08;214,22;1039,55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,5;0,0;0,0;1819,35
2030-05-31 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;608,69;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,06;0,0;223,63;1669,21
2030-05-31 09:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;623,95;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,46;0,0;25,53;1714,86
2030-05-31 10:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;622,01;214,22;984,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,73;0,0;170,47;1446,92
2030-05-31 11:00:00;145,5;0,0;0,0;0,0;0,0;0,0;0,0;624,28;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,15;0,0;0,0;646,85
2030-05-31 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;617,52;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,96;0,0;263,31;522,46
2030-05-31 13:00:00;56,56;0,0;0,0;0,0;0,0;0,0;0,0;591,56;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,37;0,0;215,64;490,21
2030-05-31 14:00:00;0,0;0,0;0,0;0,0;55,74;0,0;0,0;583,81;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,54;0,0;0,0;815,23
2030-05-31 15:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;602,92;214,22;414,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,27;0,0;0,0;1359,34
2030-05-31 16:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;604,16;214,22;838,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,12;0,0;0,0;1793,85
2030-05-31 17:00:00;122,22;0,0;0,0;0,0;0,0;0,0;0,0;580,98;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,78;0,0;0,0;1761,19
2030-05-31 18:00:00;108,23;0,0;0,0;0,0;0,0;0,0;0,0;561,87;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,42;0,0;0,0;1764,43
2030-05-31 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;549,25;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,83;0,0;94,31;1609,02
2030-05-31 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;542,77;214,22;863,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1620,28
2030-05-31 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;496,6;214,22;793,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1503,94
2030-05-31 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;456,72;214,22;1100,0;0,0;0,0;0,0;42,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1813,58
2030-05-31 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;359,25;214,22;1100,0;0,0;0,0;0,0;146,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1820,0
2030-06-01 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;352,0;214,22;965,01;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1819,23
2030-06-01 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;308,84;214,22;812,15;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1782,52
2030-06-01 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;304,46;214,22;849,55;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1815,53
2030-06-01 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;310,83;214,22;847,64;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1820,0
2030-06-01 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;342,69;214,22;811,55;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1815,77
2030-06-01 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;373,86;214,22;892,32;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;2,23;0,0;0,0;1766,17
2030-06-01 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;418,21;214,22;782,71;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;3,76;0,0;0,0;1699,37
2030-06-01 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;458,09;214,22;0,0;22,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,77;0,0;0,0;691,69
2030-06-01 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;519,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,22;0,0;11,59;0,0;0,0;461,22
2030-06-01 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;614,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61,82;0,0;5,87;0,0;0,0;546,4
2030-06-01 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;642,0;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,97;0,0;5,73;0,0;0,0;648,49
2030-06-01 11:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;637,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;73,38;28,43;0,0;26,88;0,0;44,34;304,73
2030-06-01 12:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;610,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;78,98;48,2;0,0;31,71;0,0;0,0;291,91
2030-06-01 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;583,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,15;0,0;29,11;0,0;0,0;544,02
2030-06-01 14:00:00;93,93;0,0;0,0;0,0;0,0;0,0;0,0;588,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;85,7;0,0;0,0;28,62;0,0;0,0;379,94
2030-06-01 15:00:00;24,1;0,0;0,0;0,0;0,0;0,0;0,0;609,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;58,28;0,0;0,0;35,18;0,0;198,52;292,99
2030-06-01 16:00:00;89,8;0,0;0,0;0,0;0,0;0,0;0,0;588,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,58;0,0;0,0;480,89
2030-06-01 17:00:00;47,07;0,0;0,0;0,0;0,0;0,0;0,0;539,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,06;0,0;0,0;485,84
2030-06-01 18:00:00;0,0;0,0;0,0;0,0;0,0;333,6;0,0;527,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,57;0,0;0,0;860,4
2030-06-01 19:00:00;0,0;0,0;0,0;0,0;159,31;169,16;0,0;517,33;214,22;351,53;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;1699,49
2030-06-01 20:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;492,35;214,22;0,0;448,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1314,76
2030-06-01 21:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;438,0;13,82;0,0;285,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;896,84
2030-06-01 22:00:00;37,06;0,0;0,0;0,0;0,0;0,0;0,0;405,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;368,12
2030-06-01 23:00:00;133,61;0,0;0,0;0,0;0,0;0,0;0,0;321,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;110,71;0,0;0,0;0,0;0,0;76,93
2030-06-02 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;325,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;273,29;0,0;0,0;0,0;0,0;52,53
2030-06-02 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;283,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;217,22;0,0;0,0;0,0;0,0;66,73
2030-06-02 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;281,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;91,42;0,0;0,0;0,0;0,0;190,4
2030-06-02 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;288,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;89,42;0,0;0,0;0,0;0,0;198,84
2030-06-02 04:00:00;0,0;0,0;0,0;0,0;30,32;0,0;0,0;321,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;351,45
2030-06-02 05:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;353,05;41,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,26;0,0;0,0;552,02
2030-06-02 06:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;397,39;214,22;0,0;0,0;0,0;0,0;15,57;0,0;0,0;0,0;0,0;0,0;3,54;0,0;0,0;782,94
2030-06-02 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;439,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;143,55;0,0;3,57;0,0;0,0;292,02
2030-06-02 08:00:00;28,41;0,0;0,0;0,0;0,0;0,0;0,0;503,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;4,28;0,0;288,0;84,27
2030-06-02 09:00:00;108,56;0,0;0,0;0,0;0,0;0,0;0,0;597,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;5,12;0,0;288,0;97,16
2030-06-02 10:00:00;52,43;0,0;0,0;0,0;0,0;0,0;0,0;628,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;8,94;0,0;288,0;179,81
2030-06-02 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;628,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;14,23;0,0;209,61;305,57
2030-06-02 12:00:00;110,54;0,0;0,0;0,0;0,0;0,0;0,0;595,66;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;17,22;0,0;193,59;175,36
2030-06-02 13:00:00;146,9;0,0;0,0;0,0;0,0;0,0;0,0;565,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;231,62;0,0;10,19;0,0;0,0;77,88
2030-06-02 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;573,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;395,49;0,0;9,47;0,0;0,0;168,86
2030-06-02 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;595,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;91,4;418,39;0,0;11,38;0,0;0,0;74,61
2030-06-02 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;581,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;366,07;0,0;8,58;0,0;0,0;107,77
2030-06-02 17:00:00;83,73;0,0;0,0;0,0;0,0;0,0;0,0;535,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;4,82;0,0;288,0;59,81
2030-06-02 18:00:00;42,95;0,0;0,0;0,0;0,0;0,0;0,0;512,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;2,32;0,0;288,0;80,46
2030-06-02 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;505,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,09;0,0;0,0;0,63;0,0;0,0;469,35
2030-06-02 20:00:00;0,0;0,0;0,0;0,0;0,0;19,64;0,0;476,39;214,22;586,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1296,36
2030-06-02 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;418,58;214,22;743,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1376,1
2030-06-02 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;395,01;214,22;1100,0;0,0;0,0;0,0;49,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1758,81
2030-06-02 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;366,09;214,22;1070,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1650,98
2030-06-03 00:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;293,84;214,22;636,25;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1591,62
2030-06-03 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;288,81;214,22;542,22;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1492,56
2030-06-03 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;287,71;214,22;464,51;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1413,75
2030-06-03 03:00:00;0,0;0,0;0,0;0,0;155,26;0,0;0,0;297,99;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;955,46
2030-06-03 04:00:00;0,0;0,0;0,0;0,0;4,05;0,0;0,0;328,56;214,22;0,0;0,0;0,0;0,0;78,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;624,88
2030-06-03 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;365,71;214,22;0,0;0,0;0,0;0,0;254,72;0,0;0,0;0,0;0,0;0,0;1,82;0,0;0,0;832,83
2030-06-03 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;444,01;214,22;52,72;8,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,63;0,0;0,0;713,73
2030-06-03 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;537,19;214,22;813,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,4;0,0;0,0;1553,59
2030-06-03 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;563,62;214,22;433,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,13;0,0;0,0;1193,74
2030-06-03 09:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;578,56;214,22;858,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,99;0,0;288,0;1187,3
2030-06-03 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;575,8;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,57;0,0;157,19;1711,27
2030-06-03 11:00:00;53,87;0,0;0,0;0,0;0,0;0,0;0,0;584,39;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,08;0,0;0,0;1819,65
2030-06-03 12:00:00;41,14;0,0;0,0;0,0;0,0;0,0;0,0;584,25;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,02;0,0;68,26;1770,04
2030-06-03 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;553,07;214,22;409,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,36;0,0;0,0;1159,62
2030-06-03 14:00:00;45,78;0,0;0,0;0,0;0,0;0,0;0,0;550,07;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,87;0,0;0,0;702,64
2030-06-03 15:00:00;36,05;0,0;0,0;0,0;0,0;0,0;0,0;568,66;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,77;0,0;0,0;735,06
2030-06-03 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;571,32;214,22;41,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,54;0,0;28,93;788,5
2030-06-03 17:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;541,59;214,22;863,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,34;0,0;288,0;1166,35
2030-06-03 18:00:00;67,13;0,0;0,0;0,0;0,0;0,0;0,0;520,59;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,78;0,0;0,0;1765,9
2030-06-03 19:00:00;10,3;0,0;0,0;0,0;0,0;0,0;0,0;515,98;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,17;0,0;0,0;1819,73
2030-06-03 20:00:00;0,64;0,0;0,0;0,0;0,0;0,0;0,0;505,65;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1819,23
2030-06-03 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;462,43;214,22;1083,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1759,78
2030-06-03 22:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;425,97;214,22;731,56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1531,06
2030-06-03 23:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;382,59;214,22;96,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;852,9
2030-06-04 00:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;274,21;214,22;0,0;0,0;0,0;0,0;23,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;671,24
2030-06-04 01:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;273,28;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;63,99;264,2
2030-06-04 02:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;271,6;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;183,39;143,12
2030-06-04 03:00:00;111,52;0,0;0,0;0,0;0,0;0,0;0,0;272,36;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;168,53;206,52
2030-06-04 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;276,8;214,22;157,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;648,42
2030-06-04 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;290,94;214,22;932,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;1437,59
2030-06-04 06:00:00;0,0;0,0;0,0;0,0;129,49;0,0;0,0;343,76;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,68;0,0;0,0;1786,78
2030-06-04 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;426,07;214,22;674,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,36;0,0;0,0;1313,07
2030-06-04 08:00:00;116,54;0,0;0,0;0,0;0,0;0,0;0,0;458,59;214,22;893,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;1447,3
2030-06-04 09:00:00;0,0;0,0;0,0;0,0;34,04;0,0;0,0;461,29;214,22;0,0;0,0;0,0;0,0;184,96;0,0;0,0;0,0;0,0;0,0;2,65;0,0;0,0;891,85
2030-06-04 10:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;450,1;214,22;79,88;0,0;0,0;0,0;175,04;0,0;0,0;0,0;0,0;0,0;14,86;0,0;0,0;1063,69
2030-06-04 11:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;453,63;214,22;1097,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;0,0;288,0;1302,36
2030-06-04 12:00:00;14,7;0,0;0,0;0,0;0,0;0,0;0,0;443,14;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,61;0,0;0,0;1716,04
2030-06-04 13:00:00;0,0;0,0;0,0;0,0;0,0;121,96;0,0;409,56;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,9;0,0;0,0;1815,84
2030-06-04 14:00:00;0,0;0,0;0,0;0,0;8,15;0,0;0,0;370,18;214,22;1100,0;0,0;0,0;0,0;144,48;0,0;0,0;0,0;0,0;0,0;17,02;0,0;0,0;1820,0
2030-06-04 15:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;350,35;214,22;825,06;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;16,93;0,0;0,0;1820,0
2030-06-04 16:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;336,56;214,22;837,93;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;16,01;0,0;0,0;1820,0
2030-06-04 17:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;323,0;214,22;844,87;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;9,39;0,0;0,0;1820,0
2030-06-04 18:00:00;0,0;0,0;0,0;0,0;151,16;0,0;0,0;330,14;214,22;1100,0;28,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,54;0,0;0,0;1820,0
2030-06-04 19:00:00;0,0;0,0;0,0;0,0;0,0;62,41;0,0;372,45;214,22;1100,0;0,0;0,0;0,0;71,52;0,0;0,0;0,0;0,0;0,0;0,59;0,0;0,0;1820,0
2030-06-04 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;393,83;214,22;1100,0;111,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1820,0
2030-06-04 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;361,06;214,22;1100,0;57,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1732,72
2030-06-04 22:00:00;159,31;0,0;0,0;0,0;0,0;253,97;0,0;329,93;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;288,0;1450,8
2030-06-04 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;303,42;214,22;1100,0;180,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1797,76
2030-06-05 00:00:00;85,46;0,0;0,0;0,0;0,0;130,45;0,0;236,29;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1595,5
2030-06-05 01:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;237,96;214,22;569,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;288,0;573,89
2030-06-05 02:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;239,26;214,22;1034,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;288,0;1040,96
2030-06-05 03:00:00;10,13;0,0;0,0;0,0;0,0;0,0;0,0;244,13;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1548,22
2030-06-05 04:00:00;0,0;0,0;0,0;0,0;0,0;93,42;0,0;251,03;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09;0,0;0,0;1658,58
2030-06-05 05:00:00;0,0;0,0;0,0;0,0;0,0;74,69;0,0;263,1;214,22;1100,0;0,0;0,0;0,0;161,04;0,0;0,0;0,0;0,0;0,0;2,52;0,0;0,0;1810,53
2030-06-05 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;311,95;214,22;1100,0;0,0;0,0;0,0;199,31;0,0;0,0;0,0;0,0;0,0;7,88;0,0;0,0;1817,6
2030-06-05 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;378,5;214,22;1100,0;0,0;0,0;0,0;142,97;0,0;0,0;0,0;0,0;0,0;15,68;0,0;0,0;1820,0
2030-06-05 08:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;352,87;214,22;829,34;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;23,74;0,0;0,0;1820,0
2030-06-05 09:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;334,48;214,22;854,61;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;30,62;0,0;0,0;1820,0
2030-06-05 10:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;330,0;214,22;863,96;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;35,49;0,0;0,0;1820,0
2030-06-05 11:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;331,18;214,22;864,18;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;36,88;0,0;0,0;1820,0
