;('Biogas_e', 'District heating_e');('Biomasse_heat_e', 'District heating_e');('District heating_e', 'Heat storage_e');('District heating_e', 'Heat_demand_total_e');('District heating_e', 'excess_b_distheat_e');('Electric boiler_e', 'District heating_e');('GuD_e', 'District heating_e');('Heat storage_e', 'District heating_e');('Heatpump_air_e', 'District heating_e');('Heatpump_water_e', 'District heating_e');('ST_e', 'District heating_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-11-14 07:00:00;0,0;0,0;46,37;48,18;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 08:00:00;0,0;0,0;48,31;46,25;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 09:00:00;0,0;0,0;50,28;44,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 10:00:00;0,0;0,0;55,09;39,46;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 11:00:00;0,0;0,0;63,91;30,64;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 12:00:00;0,0;0,0;69,69;24,87;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 13:00:00;0,0;0,0;70,97;23,58;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 14:00:00;0,0;0,0;68,57;25,99;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 15:00:00;0,0;0,0;66,34;28,22;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 16:00:00;0,0;0,0;67,78;26,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 17:00:00;0,0;0,0;67,97;26,58;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 18:00:00;0,0;0,0;66,87;27,68;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 19:00:00;0,0;0,0;66,0;28,55;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 20:00:00;0,0;0,0;64,63;29,92;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 21:00:00;0,0;0,0;63,55;31,01;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 22:00:00;0,0;0,0;62,0;32,55;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-14 23:00:00;0,0;0,0;60,36;34,19;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 00:00:00;0,0;0,0;59,47;35,08;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 01:00:00;0,0;0,0;58,22;36,34;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 02:00:00;0,0;0,0;57,35;37,2;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 03:00:00;0,0;0,0;56,94;37,61;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 04:00:00;0,0;0,0;56,19;38,36;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 05:00:00;0,0;0,0;55,87;38,68;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 06:00:00;0,0;0,0;55,62;38,94;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 07:00:00;0,0;0,0;54,98;39,58;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 08:00:00;0,0;0,0;54,73;39,83;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 09:00:00;0,0;0,0;52,85;41,7;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 10:00:00;0,0;0,0;54,23;40,33;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 11:00:00;0,0;0,0;59,23;35,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 12:00:00;0,0;0,0;62,28;32,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 13:00:00;0,0;0,0;71,2;23,35;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 14:00:00;0,0;0,0;74,23;20,33;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 15:00:00;0,0;0,0;75,68;18,87;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 16:00:00;0,0;0,0;78,29;16,26;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 17:00:00;0,0;0,0;77,7;16,85;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 18:00:00;0,0;0,0;76,39;18,16;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 19:00:00;0,0;0,0;74,82;19,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 20:00:00;0,0;0,0;57,36;21,94;0,0;0,0;79,3;0,0;0,0;0,0;0,0
2030-11-15 21:00:00;0,0;0,0;0,0;23,96;0,0;0,0;19,59;4,37;0,0;0,0;0,0
2030-11-15 22:00:00;0,0;0,0;68,45;26,11;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-15 23:00:00;0,0;0,0;66,19;28,36;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 00:00:00;0,0;0,0;62,62;31,93;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 01:00:00;0,0;0,0;0,0;35,31;0,0;0,0;0,0;35,31;0,0;0,0;0,0
2030-11-16 02:00:00;0,0;0,0;0,0;38,82;0,0;0,0;0,0;38,82;0,0;0,0;0,0
2030-11-16 03:00:00;0,0;0,0;0,0;41,2;0,0;0,0;0,0;41,2;0,0;0,0;0,0
2030-11-16 04:00:00;0,0;0,0;0,0;43,51;0,0;0,0;0,0;43,51;0,0;0,0;0,0
2030-11-16 05:00:00;0,0;0,0;49,2;45,35;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 06:00:00;0,0;0,0;47,05;47,5;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 07:00:00;0,0;0,0;15,23;47,99;0,0;0,0;63,22;0,0;0,0;0,0;0,0
2030-11-16 08:00:00;0,0;0,0;48,78;45,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 09:00:00;0,0;0,0;51,88;42,67;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 10:00:00;0,0;0,0;52,96;41,59;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 11:00:00;0,0;0,0;55,74;38,81;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 12:00:00;0,0;0,0;55,88;38,68;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 13:00:00;0,0;0,0;64,6;29,95;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 14:00:00;0,0;0,0;69,7;24,85;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 15:00:00;0,0;0,0;70,19;24,36;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 16:00:00;0,0;0,0;67,17;27,38;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 17:00:00;0,0;0,0;64,19;30,36;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 18:00:00;0,0;0,0;61,29;33,26;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 19:00:00;0,0;0,0;57,76;36,79;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 20:00:00;0,0;0,0;54,41;40,14;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 21:00:00;0,0;0,0;50,92;43,63;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 22:00:00;0,0;0,0;46,92;47,63;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-16 23:00:00;0,0;0,0;43,19;51,36;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 00:00:00;0,0;0,0;39,4;55,15;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 01:00:00;0,0;0,0;35,56;58,99;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 02:00:00;0,0;0,0;30,86;63,7;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 03:00:00;0,0;0,0;28,08;66,47;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 04:00:00;0,0;0,0;25,04;69,51;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 05:00:00;0,0;0,0;22,48;72,07;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 06:00:00;0,0;0,0;20,02;74,53;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 07:00:00;0,0;0,0;18,88;75,67;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 08:00:00;0,0;0,0;21,67;72,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 09:00:00;0,0;0,0;25,53;69,02;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 10:00:00;0,0;0,0;29,14;65,41;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 11:00:00;0,0;0,0;32,29;62,26;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 12:00:00;0,0;0,0;35,18;59,38;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 13:00:00;0,0;0,0;36,49;58,06;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 14:00:00;0,0;0,0;36,42;58,14;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 15:00:00;0,0;0,0;34,86;59,69;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 16:00:00;0,0;0,0;32,55;62,0;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 17:00:00;0,0;0,0;30,73;63,83;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 18:00:00;0,0;0,0;28,32;66,23;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 19:00:00;0,0;0,0;25,73;68,82;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-17 20:00:00;0,0;0,0;11,57;71,56;0,0;0,0;83,13;0,0;0,0;0,0;0,0
2030-11-17 21:00:00;0,0;0,0;2,33;74,42;0,0;0,0;76,75;0,0;0,0;0,0;0,0
2030-11-17 22:00:00;0,0;0,0;2,33;77,38;0,0;0,0;79,71;0,0;0,0;0,0;0,0
2030-11-17 23:00:00;0,0;0,0;2,33;80,42;0,0;0,0;82,75;0,0;0,0;0,0;0,0
2030-11-18 00:00:00;0,0;0,0;2,33;88,46;0,0;0,0;90,79;0,0;0,0;0,0;0,0
2030-11-18 01:00:00;0,0;0,0;0,0;88,93;0,0;0,0;0,0;88,93;0,0;0,0;0,0
2030-11-18 02:00:00;0,0;0,0;0,0;90,56;0,0;0,0;0,0;90,56;0,0;0,0;0,0
2030-11-18 03:00:00;0,0;0,0;1,72;92,83;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-18 04:00:00;0,0;0,0;1,56;92,99;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-18 05:00:00;0,0;0,0;0,0;95,33;0,0;0,0;94,55;0,78;0,0;0,0;0,0
2030-11-18 06:00:00;0,0;0,0;0,0;95,69;0,0;0,0;94,55;1,13;0,0;0,0;0,0
2030-11-18 07:00:00;0,0;0,0;0,0;97,09;0,0;0,0;94,55;2,54;0,0;0,0;0,0
2030-11-18 08:00:00;0,0;0,0;0,0;98,92;0,0;0,0;94,55;4,36;0,0;0,0;0,0
2030-11-18 09:00:00;0,0;0,0;0,0;102,04;0,0;0,0;94,55;7,49;0,0;0,0;0,0
2030-11-18 10:00:00;0,0;0,0;0,0;101,93;0,0;0,0;94,55;7,38;0,0;0,0;0,0
2030-11-18 11:00:00;0,0;0,0;0,0;99,45;0,0;0,0;94,55;4,9;0,0;0,0;0,0
2030-11-18 12:00:00;0,0;0,0;0,0;97,02;0,0;0,0;94,55;2,46;0,0;0,0;0,0
2030-11-18 13:00:00;0,0;0,0;0,0;98,49;0,0;0,0;94,55;3,94;0,0;0,0;0,0
2030-11-18 14:00:00;0,0;0,0;0,0;101,87;0,0;0,0;94,55;7,32;0,0;0,0;0,0
2030-11-18 15:00:00;0,0;0,0;0,0;102,65;0,0;0,0;94,55;8,09;0,0;0,0;0,0
2030-11-18 16:00:00;0,0;0,0;0,0;98,75;0,0;0,0;94,55;4,2;0,0;0,0;0,0
2030-11-18 17:00:00;0,0;0,0;0,0;98,16;0,0;0,0;94,55;3,61;0,0;0,0;0,0
2030-11-18 18:00:00;0,0;0,0;0,0;98,4;0,0;0,0;94,55;3,85;0,0;0,0;0,0
2030-11-18 19:00:00;0,0;0,0;0,0;98,32;0,0;0,0;94,55;3,76;0,0;0,0;0,0
2030-11-18 20:00:00;0,0;0,0;0,0;99,07;0,0;0,0;94,55;4,52;0,0;0,0;0,0
2030-11-18 21:00:00;0,0;0,0;0,0;99,11;0,0;0,0;94,55;4,56;0,0;0,0;0,0
2030-11-18 22:00:00;0,0;0,0;0,0;99,97;0,0;0,0;94,55;5,42;0,0;0,0;0,0
2030-11-18 23:00:00;0,0;0,0;0,0;100,1;0,0;0,0;94,55;5,55;0,0;0,0;0,0
2030-11-19 00:00:00;0,0;0,0;0,0;100,21;0,0;0,0;0,0;100,21;0,0;0,0;0,0
2030-11-19 01:00:00;0,0;0,0;0,0;99,47;0,0;0,0;0,0;99,47;0,0;0,0;0,0
2030-11-19 02:00:00;0,0;0,0;0,0;99,02;0,0;0,0;0,0;99,02;0,0;0,0;0,0
2030-11-19 03:00:00;0,0;0,0;0,0;98,53;0,0;0,0;0,0;98,53;0,0;0,0;0,0
2030-11-19 04:00:00;0,0;0,0;0,0;98,42;0,0;0,0;0,0;98,42;0,0;0,0;0,0
2030-11-19 05:00:00;0,0;0,0;0,0;97,91;0,0;0,0;0,0;97,91;0,0;0,0;0,0
2030-11-19 06:00:00;0,0;0,0;0,0;97,79;0,0;0,0;0,0;97,79;0,0;0,0;0,0
2030-11-19 07:00:00;0,0;0,0;0,0;98,12;0,0;0,0;94,55;3,57;0,0;0,0;0,0
2030-11-19 08:00:00;0,0;0,0;0,0;97,71;0,0;0,0;94,55;3,15;0,0;0,0;0,0
2030-11-19 09:00:00;0,0;0,0;0,0;98,5;0,0;0,0;94,55;3,95;0,0;0,0;0,0
2030-11-19 10:00:00;0,0;0,0;0,0;96,0;0,0;0,0;94,55;1,45;0,0;0,0;0,0
2030-11-19 11:00:00;0,0;0,0;4,31;90,24;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 12:00:00;0,0;0,0;8,52;86,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 13:00:00;0,0;0,0;8,33;86,22;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 14:00:00;0,0;0,0;0,0;88,85;0,0;0,0;72,19;16,66;0,0;0,0;0,0
2030-11-19 15:00:00;0,0;0,0;0,0;89,84;0,0;0,0;0,0;89,84;0,0;0,0;0,0
2030-11-19 16:00:00;0,0;0,0;7,76;86,8;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 17:00:00;0,0;0,0;9,75;84,81;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 18:00:00;0,0;0,0;8,55;86,0;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 19:00:00;0,0;0,0;0,0;83,37;0,0;0,0;25,58;57,79;0,0;0,0;0,0
2030-11-19 20:00:00;0,0;0,0;11,62;82,93;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 21:00:00;0,0;0,0;13,21;81,35;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-19 22:00:00;0,0;0,0;0,0;80,5;0,0;0,0;30,77;49,73;0,0;0,0;0,0
2030-11-19 23:00:00;0,0;0,0;0,0;79,68;0,0;0,0;0,0;79,68;0,0;0,0;0,0
2030-11-20 00:00:00;0,0;0,0;0,0;79,31;0,0;0,0;0,0;79,31;0,0;0,0;0,0
2030-11-20 01:00:00;0,0;0,0;0,0;79,01;0,0;0,0;0,0;79,01;0,0;0,0;0,0
2030-11-20 02:00:00;0,0;0,0;0,0;78,35;0,0;0,0;0,0;78,35;0,0;0,0;0,0
2030-11-20 03:00:00;0,0;0,0;0,0;78,1;0,0;0,0;0,0;78,1;0,0;0,0;0,0
2030-11-20 04:00:00;0,0;0,0;0,0;77,9;0,0;0,0;0,0;77,9;0,0;0,0;0,0
2030-11-20 05:00:00;0,0;0,0;0,0;77,74;0,0;0,0;0,0;77,74;0,0;0,0;0,0
2030-11-20 06:00:00;0,0;0,0;0,0;77,2;0,0;0,0;0,0;77,2;0,0;0,0;0,0
2030-11-20 07:00:00;0,0;0,0;0,0;77,88;0,0;0,0;0,0;77,88;0,0;0,0;0,0
2030-11-20 08:00:00;0,0;0,0;0,0;77,06;0,0;0,0;0,0;77,06;0,0;0,0;0,0
2030-11-20 09:00:00;0,0;0,0;0,0;77,41;0,0;0,0;0,0;77,41;0,0;0,0;0,0
2030-11-20 10:00:00;0,0;0,0;0,0;74,82;0,0;0,0;0,0;74,82;0,0;0,0;0,0
2030-11-20 11:00:00;0,0;0,0;0,0;68,99;0,0;0,0;26,19;42,79;0,0;0,0;0,0
2030-11-20 12:00:00;0,0;0,0;0,0;64,72;0,0;0,0;36,9;27,82;0,0;0,0;0,0
2030-11-20 13:00:00;0,0;0,0;5,68;64,86;0,0;0,0;70,54;0,0;0,0;0,0;0,0
2030-11-20 14:00:00;0,0;0,0;27,1;67,45;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 15:00:00;0,0;0,0;26,14;68,42;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 16:00:00;0,0;0,0;29,62;64,93;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 17:00:00;0,0;0,0;30,03;64,52;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 18:00:00;0,0;0,0;29,93;64,63;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 19:00:00;0,0;0,0;28,89;65,67;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 20:00:00;0,0;0,0;27,66;66,89;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 21:00:00;0,0;0,0;26,69;67,86;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 22:00:00;0,0;0,0;25,24;69,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-20 23:00:00;0,0;0,0;23,26;71,29;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 00:00:00;0,0;0,0;19,91;74,64;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 01:00:00;0,0;0,0;18,77;75,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 02:00:00;0,0;0,0;16,49;78,07;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 03:00:00;0,0;0,0;14,53;80,02;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 04:00:00;0,0;0,0;12,57;81,98;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 05:00:00;0,0;0,0;11,42;83,14;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 06:00:00;0,0;0,0;9,95;84,61;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 07:00:00;0,0;0,0;8,07;86,49;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 08:00:00;0,0;0,0;6,97;87,58;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 09:00:00;0,0;0,0;4,28;90,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 10:00:00;0,0;0,0;4,87;89,69;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 11:00:00;0,0;0,0;8,69;85,86;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 12:00:00;0,0;0,0;10,54;84,02;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 13:00:00;0,0;0,0;9,98;84,57;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 14:00:00;0,0;0,0;6,36;88,19;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 15:00:00;0,0;0,0;4,85;89,7;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 16:00:00;0,0;0,0;8,72;85,83;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 17:00:00;0,0;0,0;9,29;85,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 18:00:00;0,0;0,0;9,02;85,53;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 19:00:00;0,0;0,0;8,68;85,87;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 20:00:00;0,0;0,0;8,28;86,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 21:00:00;0,0;0,0;7,41;87,14;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 22:00:00;0,0;0,0;6,86;87,69;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-21 23:00:00;0,0;0,0;6,29;88,26;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 00:00:00;0,0;0,0;6,52;88,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 01:00:00;0,0;0,0;7,25;87,3;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 02:00:00;0,0;0,0;7,69;86,86;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 03:00:00;0,0;0,0;8,18;86,38;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 04:00:00;0,0;0,0;8,7;85,86;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 05:00:00;0,0;0,0;9,25;85,31;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 06:00:00;0,0;0,0;9,41;85,15;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 07:00:00;0,0;0,0;9,11;85,45;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 08:00:00;0,0;0,0;9,54;85,01;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 09:00:00;0,0;0,0;9,18;85,38;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 10:00:00;0,0;0,0;17,73;76,82;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 11:00:00;0,0;0,0;25,39;69,17;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 12:00:00;0,0;0,0;29,93;64,63;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 13:00:00;0,0;0,0;34,69;59,86;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 14:00:00;0,0;0,0;36,02;58,53;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 15:00:00;0,0;0,0;36,76;57,79;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 16:00:00;0,0;0,0;38,74;55,81;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 17:00:00;0,0;0,0;39,76;54,8;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 18:00:00;0,0;0,0;39,44;55,11;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 19:00:00;0,0;0,0;39,34;55,21;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 20:00:00;0,0;0,0;38,72;55,83;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 21:00:00;0,0;0,0;38,37;56,18;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 22:00:00;0,0;0,0;37,55;57,01;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-22 23:00:00;0,0;0,0;37,03;57,52;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 00:00:00;0,0;0,0;0,0;59,3;0,0;0,0;23,53;35,77;0,0;0,0;0,0
2030-11-23 01:00:00;0,0;0,0;0,0;60,84;0,0;0,0;0,0;60,84;0,0;0,0;0,0
2030-11-23 02:00:00;0,0;0,0;0,0;61,66;0,0;0,0;0,0;61,66;0,0;0,0;0,0
2030-11-23 03:00:00;0,0;0,0;0,0;62,85;0,0;0,0;14,17;48,69;0,0;0,0;0,0
2030-11-23 04:00:00;0,0;0,0;0,0;64,08;0,0;0,0;0,0;64,08;0,0;0,0;0,0
2030-11-23 05:00:00;0,0;0,0;29,64;64,92;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 06:00:00;0,0;0,0;28,83;65,72;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 07:00:00;0,0;0,0;28,46;66,09;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 08:00:00;0,0;0,0;28,99;65,56;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 09:00:00;0,0;0,0;29,67;64,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 10:00:00;0,0;0,0;30,49;64,07;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 11:00:00;0,0;0,0;30,58;63,97;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 12:00:00;0,0;0,0;31,07;63,49;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 13:00:00;0,0;0,0;37,07;57,48;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 14:00:00;0,0;0,0;40,35;54,2;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 15:00:00;0,0;0,0;41,31;53,25;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 16:00:00;0,0;0,0;39,82;54,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 17:00:00;0,0;0,0;38,28;56,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 18:00:00;0,0;0,0;36,52;58,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 19:00:00;0,0;0,0;34,59;59,97;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 20:00:00;0,0;0,0;33,32;61,23;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 21:00:00;0,0;0,0;31,22;63,33;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 22:00:00;0,0;0,0;28,59;65,96;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-23 23:00:00;0,0;0,0;26,23;68,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-24 00:00:00;0,0;0,0;0,0;71,16;0,0;0,0;6,21;64,95;0,0;0,0;0,0
2030-11-24 01:00:00;0,0;0,0;0,0;73,68;0,0;0,0;3,53;70,16;0,0;0,0;0,0
2030-11-24 02:00:00;0,0;0,0;0,0;76,65;0,0;0,0;0,0;76,65;0,0;0,0;0,0
2030-11-24 03:00:00;0,0;0,0;0,0;78,88;0,0;0,0;0,0;78,88;0,0;0,0;0,0
2030-11-24 04:00:00;0,0;0,0;0,0;80,65;0,0;0,0;0,0;80,65;0,0;0,0;0,0
2030-11-24 05:00:00;0,0;0,0;12,21;82,34;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-24 06:00:00;0,0;0,0;10,59;83,97;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-11-24 07:00:00;0,0;0,0;9,84;84,71;0,0;0,0;94,55;0,0;0,0;0,0;0,0
