;('Import_Oil_m', 'Oil_fuel_m');('Import_Synthetic_fuel_m', 'Oil_fuel_m');('Oil_fuel_m', 'Material_demand_Oil_m');('Oil_fuel_m', 'Mobility_demand_total_m');('Oil_fuel_m', 'Oil_demand_total_m');('Oil_fuel_m', 'excess_b_oil_fuel_m');('PtL_m', 'Oil_fuel_m')
;flow;flow;flow;flow;flow;flow;flow
2030-06-06 08:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 09:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 10:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 20:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 21:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 22:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-06 23:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 00:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 01:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 02:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 03:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 04:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 05:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 06:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 07:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 08:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 09:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 10:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 20:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 21:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 22:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-07 23:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 00:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 01:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 02:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 03:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 04:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 05:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 06:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 07:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 08:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 09:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 10:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 20:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 21:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 22:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-08 23:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 00:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 01:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 02:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 03:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 04:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 05:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 06:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 07:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 08:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 09:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 10:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 20:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 21:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 22:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-09 23:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 00:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 01:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 02:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 03:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 04:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 05:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 06:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 07:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 08:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 09:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 10:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 20:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 21:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 22:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-10 23:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 00:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 01:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 02:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 03:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 04:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 05:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 06:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 07:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 08:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 09:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 10:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 20:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 21:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 22:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-11 23:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 00:00:00;544,74;0,0;25,45;519,15;0,14;0,0;0,0
2030-06-12 01:00:00;545,91;0,0;25,45;519,15;1,32;0,0;0,0
2030-06-12 02:00:00;547,57;0,0;25,45;519,15;2,97;0,0;0,0
2030-06-12 03:00:00;548,9;0,0;25,45;519,15;4,3;0,0;0,0
2030-06-12 04:00:00;549,82;0,0;25,45;519,15;5,22;0,0;0,0
2030-06-12 05:00:00;549,65;0,0;25,45;519,15;5,06;0,0;0,0
2030-06-12 06:00:00;549,12;0,0;25,45;519,15;4,53;0,0;0,0
2030-06-12 07:00:00;548,36;0,0;25,45;519,15;3,76;0,0;0,0
2030-06-12 08:00:00;547,27;0,0;25,45;519,15;2,67;0,0;0,0
2030-06-12 09:00:00;546,2;0,0;25,45;519,15;1,6;0,0;0,0
2030-06-12 10:00:00;544,84;0,0;25,45;519,15;0,24;0,0;0,0
2030-06-12 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-12 20:00:00;545,15;0,0;25,45;519,15;0,55;0,0;0,0
2030-06-12 21:00:00;546,28;0,0;25,45;519,15;1,68;0,0;0,0
2030-06-12 22:00:00;547,2;0,0;25,45;519,15;2,6;0,0;0,0
2030-06-12 23:00:00;548,23;0,0;25,45;519,15;3,64;0,0;0,0
2030-06-13 00:00:00;548,98;0,0;25,45;519,15;4,38;0,0;0,0
2030-06-13 01:00:00;549,84;0,0;25,45;519,15;5,24;0,0;0,0
2030-06-13 02:00:00;550,7;0,0;25,45;519,15;6,1;0,0;0,0
2030-06-13 03:00:00;551,41;0,0;25,45;519,15;6,81;0,0;0,0
2030-06-13 04:00:00;551,86;0,0;25,45;519,15;7,27;0,0;0,0
2030-06-13 05:00:00;550,59;0,0;25,45;519,15;5,99;0,0;0,0
2030-06-13 06:00:00;549,08;0,0;25,45;519,15;4,48;0,0;0,0
2030-06-13 07:00:00;548,43;0,0;25,45;519,15;3,84;0,0;0,0
2030-06-13 08:00:00;546,9;0,0;25,45;519,15;2,31;0,0;0,0
2030-06-13 09:00:00;546,11;0,0;25,45;519,15;1,51;0,0;0,0
2030-06-13 10:00:00;545,35;0,0;25,45;519,15;0,75;0,0;0,0
2030-06-13 11:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-13 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-13 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-13 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-13 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-13 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-13 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-13 18:00:00;544,78;0,0;25,45;519,15;0,18;0,0;0,0
2030-06-13 19:00:00;545,39;0,0;25,45;519,15;0,8;0,0;0,0
2030-06-13 20:00:00;546,0;0,0;25,45;519,15;1,4;0,0;0,0
2030-06-13 21:00:00;546,75;0,0;25,45;519,15;2,15;0,0;0,0
2030-06-13 22:00:00;547,19;0,0;25,45;519,15;2,59;0,0;0,0
2030-06-13 23:00:00;547,69;0,0;25,45;519,15;3,09;0,0;0,0
2030-06-14 00:00:00;548,8;0,0;25,45;519,15;4,2;0,0;0,0
2030-06-14 01:00:00;550,19;0,0;25,45;519,15;5,59;0,0;0,0
2030-06-14 02:00:00;551,03;0,0;25,45;519,15;6,44;0,0;0,0
2030-06-14 03:00:00;552,15;0,0;25,45;519,15;7,56;0,0;0,0
2030-06-14 04:00:00;552,85;0,0;25,45;519,15;8,26;0,0;0,0
2030-06-14 05:00:00;552,22;0,0;25,45;519,15;7,63;0,0;0,0
2030-06-14 06:00:00;550,99;0,0;25,45;519,15;6,4;0,0;0,0
2030-06-14 07:00:00;549,45;0,0;25,45;519,15;4,85;0,0;0,0
2030-06-14 08:00:00;548,18;0,0;25,45;519,15;3,58;0,0;0,0
2030-06-14 09:00:00;547,48;0,0;25,45;519,15;2,88;0,0;0,0
2030-06-14 10:00:00;545,82;0,0;25,45;519,15;1,23;0,0;0,0
2030-06-14 11:00:00;544,66;0,0;25,45;519,15;0,07;0,0;0,0
2030-06-14 12:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 13:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 14:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 15:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 16:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 17:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 18:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 19:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 20:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 21:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 22:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-14 23:00:00;544,6;0,0;25,45;519,15;0,0;0,0;0,0
2030-06-15 00:00:00;545,26;0,0;25,45;519,15;0,67;0,0;0,0
2030-06-15 01:00:00;546,66;0,0;25,45;519,15;2,06;0,0;0,0
2030-06-15 02:00:00;548,49;0,0;25,45;519,15;3,89;0,0;0,0
2030-06-15 03:00:00;551,11;0,0;25,45;519,15;6,52;0,0;0,0
2030-06-15 04:00:00;553,22;0,0;25,45;519,15;8,62;0,0;0,0
2030-06-15 05:00:00;554,25;0,0;25,45;519,15;9,65;0,0;0,0
2030-06-15 06:00:00;554,14;0,0;25,45;519,15;9,54;0,0;0,0
2030-06-15 07:00:00;553,83;0,0;25,45;519,15;9,23;0,0;0,0
2030-06-15 08:00:00;553,7;0,0;25,45;519,15;9,1;0,0;0,0
2030-06-15 09:00:00;553,37;0,0;25,45;519,15;8,77;0,0;0,0
2030-06-15 10:00:00;552,85;0,0;25,45;519,15;8,25;0,0;0,0
2030-06-15 11:00:00;551,91;0,0;25,45;519,15;7,32;0,0;0,0
2030-06-15 12:00:00;550,81;0,0;25,45;519,15;6,21;0,0;0,0
2030-06-15 13:00:00;550,13;0,0;25,45;519,15;5,53;0,0;0,0
2030-06-15 14:00:00;549,42;0,0;25,45;519,15;4,82;0,0;0,0
2030-06-15 15:00:00;549,19;0,0;25,45;519,15;4,59;0,0;0,0
2030-06-15 16:00:00;549,02;0,0;25,45;519,15;4,42;0,0;0,0
2030-06-15 17:00:00;549,69;0,0;25,45;519,15;5,09;0,0;0,0
2030-06-15 18:00:00;550,75;0,0;25,45;519,15;6,16;0,0;0,0
2030-06-15 19:00:00;552,22;0,0;25,45;519,15;7,62;0,0;0,0
2030-06-15 20:00:00;554,9;0,0;25,45;519,15;10,3;0,0;0,0
2030-06-15 21:00:00;556,49;0,0;25,45;519,15;11,89;0,0;0,0
2030-06-15 22:00:00;559,98;0,0;25,45;519,15;15,39;0,0;0,0
2030-06-15 23:00:00;563,47;0,0;25,45;519,15;18,88;0,0;0,0
2030-06-16 00:00:00;566,65;0,0;25,45;519,15;22,05;0,0;0,0
2030-06-16 01:00:00;569,92;0,0;25,45;519,15;25,33;0,0;0,0
2030-06-16 02:00:00;572,46;0,0;25,45;519,15;27,86;0,0;0,0
2030-06-16 03:00:00;574,67;0,0;25,45;519,15;30,08;0,0;0,0
2030-06-16 04:00:00;575,16;0,0;25,45;519,15;30,57;0,0;0,0
2030-06-16 05:00:00;571,74;0,0;25,45;519,15;27,14;0,0;0,0
2030-06-16 06:00:00;568,37;0,0;25,45;519,15;23,77;0,0;0,0
2030-06-16 07:00:00;566,09;0,0;25,45;519,15;21,49;0,0;0,0
2030-06-16 08:00:00;562,82;0,0;25,45;519,15;18,22;0,0;0,0
2030-06-16 09:00:00;559,3;0,0;25,45;519,15;14,7;0,0;0,0
2030-06-16 10:00:00;555,6;0,0;25,45;519,15;11,0;0,0;0,0
2030-06-16 11:00:00;550,92;0,0;25,45;519,15;6,32;0,0;0,0
2030-06-16 12:00:00;549,73;0,0;25,45;519,15;5,13;0,0;0,0
2030-06-16 13:00:00;552,12;0,0;25,45;519,15;7,52;0,0;0,0
2030-06-16 14:00:00;553,44;0,0;25,45;519,15;8,84;0,0;0,0
2030-06-16 15:00:00;551,98;0,0;25,45;519,15;7,38;0,0;0,0
2030-06-16 16:00:00;550,04;0,0;25,45;519,15;5,45;0,0;0,0
2030-06-16 17:00:00;548,22;0,0;25,45;519,15;3,63;0,0;0,0
2030-06-16 18:00:00;549,04;0,0;25,45;519,15;4,44;0,0;0,0
2030-06-16 19:00:00;551,12;0,0;25,45;519,15;6,52;0,0;0,0
2030-06-16 20:00:00;554,98;0,0;25,45;519,15;10,39;0,0;0,0
2030-06-16 21:00:00;557,49;0,0;25,45;519,15;12,9;0,0;0,0
2030-06-16 22:00:00;560,86;0,0;25,45;519,15;16,26;0,0;0,0
2030-06-16 23:00:00;564,07;0,0;25,45;519,15;19,48;0,0;0,0
2030-06-17 00:00:00;565,45;0,0;25,45;519,15;20,85;0,0;0,0
2030-06-17 01:00:00;566,64;0,0;25,45;519,15;22,04;0,0;0,0
2030-06-17 02:00:00;567,42;0,0;25,45;519,15;22,82;0,0;0,0
2030-06-17 03:00:00;568,32;0,0;25,45;519,15;23,72;0,0;0,0
2030-06-17 04:00:00;568,31;0,0;25,45;519,15;23,71;0,0;0,0
2030-06-17 05:00:00;566,48;0,0;25,45;519,15;21,88;0,0;0,0
2030-06-17 06:00:00;564,29;0,0;25,45;519,15;19,7;0,0;0,0
2030-06-17 07:00:00;562,38;0,0;25,45;519,15;17,78;0,0;0,0
2030-06-17 08:00:00;561,15;0,0;25,45;519,15;16,55;0,0;0,0
2030-06-17 09:00:00;558,83;0,0;25,45;519,15;14,23;0,0;0,0
2030-06-17 10:00:00;556,0;0,0;25,45;519,15;11,4;0,0;0,0
2030-06-17 11:00:00;551,06;0,0;25,45;519,15;6,46;0,0;0,0
2030-06-17 12:00:00;547,31;0,0;25,45;519,15;2,72;0,0;0,0
2030-06-17 13:00:00;546,36;0,0;25,45;519,15;1,76;0,0;0,0
2030-06-17 14:00:00;546,48;0,0;25,45;519,15;1,88;0,0;0,0
2030-06-17 15:00:00;545,91;0,0;25,45;519,15;1,31;0,0;0,0
2030-06-17 16:00:00;544,89;0,0;25,45;519,15;0,29;0,0;0,0
2030-06-17 17:00:00;544,86;0,0;25,45;519,15;0,26;0,0;0,0
2030-06-17 18:00:00;545,07;0,0;25,45;519,15;0,47;0,0;0,0
2030-06-17 19:00:00;545,5;0,0;25,45;519,15;0,9;0,0;0,0
2030-06-17 20:00:00;546,72;0,0;25,45;519,15;2,12;0,0;0,0
2030-06-17 21:00:00;552,23;0,0;25,45;519,15;7,63;0,0;0,0
2030-06-17 22:00:00;557,66;0,0;25,45;519,15;13,06;0,0;0,0
2030-06-17 23:00:00;563,43;0,0;25,45;519,15;18,83;0,0;0,0
2030-06-18 00:00:00;569,46;0,0;25,45;519,15;24,86;0,0;0,0
2030-06-18 01:00:00;575,98;0,0;25,45;519,15;31,38;0,0;0,0
2030-06-18 02:00:00;580,52;0,0;25,45;519,15;35,92;0,0;0,0
2030-06-18 03:00:00;584,14;0,0;25,45;519,15;39,54;0,0;0,0
2030-06-18 04:00:00;585,66;0,0;25,45;519,15;41,06;0,0;0,0
2030-06-18 05:00:00;583,1;0,0;25,45;519,15;38,5;0,0;0,0
2030-06-18 06:00:00;579,28;0,0;25,45;519,15;34,69;0,0;0,0
2030-06-18 07:00:00;575,22;0,0;25,45;519,15;30,62;0,0;0,0
2030-06-18 08:00:00;571,33;0,0;25,45;519,15;26,74;0,0;0,0
2030-06-18 09:00:00;568,34;0,0;25,45;519,15;23,75;0,0;0,0
2030-06-18 10:00:00;563,2;0,0;25,45;519,15;18,6;0,0;0,0
2030-06-18 11:00:00;555,93;0,0;25,45;519,15;11,33;0,0;0,0
2030-06-18 12:00:00;550,05;0,0;25,45;519,15;5,45;0,0;0,0
2030-06-18 13:00:00;547,73;0,0;25,45;519,15;3,13;0,0;0,0
2030-06-18 14:00:00;547,03;0,0;25,45;519,15;2,44;0,0;0,0
2030-06-18 15:00:00;546,22;0,0;25,45;519,15;1,62;0,0;0,0
2030-06-18 16:00:00;545,03;0,0;25,45;519,15;0,43;0,0;0,0
2030-06-18 17:00:00;545,04;0,0;25,45;519,15;0,45;0,0;0,0
2030-06-18 18:00:00;545,64;0,0;25,45;519,15;1,04;0,0;0,0
2030-06-18 19:00:00;547,81;0,0;25,45;519,15;3,22;0,0;0,0
2030-06-18 20:00:00;552,31;0,0;25,45;519,15;7,71;0,0;0,0
2030-06-18 21:00:00;558,5;0,0;25,45;519,15;13,91;0,0;0,0
2030-06-18 22:00:00;565,41;0,0;25,45;519,15;20,81;0,0;0,0
2030-06-18 23:00:00;572,55;0,0;25,45;519,15;27,95;0,0;0,0
2030-06-19 00:00:00;577,4;0,0;25,45;519,15;32,8;0,0;0,0
2030-06-19 01:00:00;582,64;0,0;25,45;519,15;38,04;0,0;0,0
2030-06-19 02:00:00;586,17;0,0;25,45;519,15;41,58;0,0;0,0
2030-06-19 03:00:00;589,18;0,0;25,45;519,15;44,59;0,0;0,0
2030-06-19 04:00:00;590,59;0,0;25,45;519,15;46,0;0,0;0,0
2030-06-19 05:00:00;588,24;0,0;25,45;519,15;43,64;0,0;0,0
2030-06-19 06:00:00;584,68;0,0;25,45;519,15;40,09;0,0;0,0
2030-06-19 07:00:00;580,34;0,0;25,45;519,15;35,74;0,0;0,0
2030-06-19 08:00:00;576,42;0,0;25,45;519,15;31,83;0,0;0,0
2030-06-19 09:00:00;573,73;0,0;25,45;519,15;29,13;0,0;0,0
2030-06-19 10:00:00;568,96;0,0;25,45;519,15;24,36;0,0;0,0
2030-06-19 11:00:00;562,35;0,0;25,45;519,15;17,76;0,0;0,0
2030-06-19 12:00:00;556,73;0,0;25,45;519,15;12,13;0,0;0,0
2030-06-19 13:00:00;554,16;0,0;25,45;519,15;9,56;0,0;0,0
2030-06-19 14:00:00;553,94;0,0;25,45;519,15;9,34;0,0;0,0
2030-06-19 15:00:00;552,52;0,0;25,45;519,15;7,93;0,0;0,0
2030-06-19 16:00:00;549,47;0,0;25,45;519,15;4,87;0,0;0,0
2030-06-19 17:00:00;550,25;0,0;25,45;519,15;5,65;0,0;0,0
2030-06-19 18:00:00;553,2;0,0;25,45;519,15;8,6;0,0;0,0
2030-06-19 19:00:00;556,65;0,0;25,45;519,15;12,05;0,0;0,0
2030-06-19 20:00:00;561,14;0,0;25,45;519,15;16,54;0,0;0,0
2030-06-19 21:00:00;566,75;0,0;25,45;519,15;22,15;0,0;0,0
2030-06-19 22:00:00;572,65;0,0;25,45;519,15;28,06;0,0;0,0
2030-06-19 23:00:00;578,53;0,0;25,45;519,15;33,93;0,0;0,0
2030-06-20 00:00:00;582,37;0,0;25,45;519,15;37,78;0,0;0,0
2030-06-20 01:00:00;586,35;0,0;25,45;519,15;41,75;0,0;0,0
2030-06-20 02:00:00;589,71;0,0;25,45;519,15;45,11;0,0;0,0
2030-06-20 03:00:00;592,38;0,0;25,45;519,15;47,79;0,0;0,0
2030-06-20 04:00:00;593,52;0,0;25,45;519,15;48,93;0,0;0,0
2030-06-20 05:00:00;591,21;0,0;25,45;519,15;46,62;0,0;0,0
2030-06-20 06:00:00;587,97;0,0;25,45;519,15;43,37;0,0;0,0
2030-06-20 07:00:00;584,42;0,0;25,45;519,15;39,82;0,0;0,0
