;('Biogas_s', 'District heating_s');('Biomasse_heat_s', 'District heating_s');('District heating_s', 'Heat storage_s');('District heating_s', 'Heat_demand_total_s');('District heating_s', 'excess_b_distheat_s');('Electric boiler_s', 'District heating_s');('GuD_s', 'District heating_s');('Heat storage_s', 'District heating_s');('Heatpump_air_s', 'District heating_s');('Heatpump_water_s', 'District heating_s');('ST_s', 'District heating_s')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-11-05 12:00:00;0,0;0,0;0,0;22,54;0,0;0,0;0,0;22,54;0,0;0,0;0,0
2030-11-05 13:00:00;0,0;0,0;0,0;23,22;0,0;0,0;0,0;23,22;0,0;0,0;0,0
2030-11-05 14:00:00;0,0;0,0;0,0;25,05;0,0;0,0;0,0;25,05;0,0;0,0;0,0
2030-11-05 15:00:00;0,0;0,0;0,0;25,63;0,0;0,0;0,0;25,63;0,0;0,0;0,0
2030-11-05 16:00:00;0,0;0,0;0,0;23,52;0,0;0,0;0,0;23,52;0,0;0,0;0,0
2030-11-05 17:00:00;0,0;0,0;0,0;23,62;0,0;0,0;0,0;23,62;0,0;0,0;0,0
2030-11-05 18:00:00;0,0;0,0;0,0;24,52;0,0;0,0;0,0;24,52;0,0;0,0;0,0
2030-11-05 19:00:00;0,0;0,0;0,0;25,29;0,0;0,0;0,0;25,29;0,0;0,0;0,0
2030-11-05 20:00:00;0,0;0,0;0,0;27,1;0,0;0,0;0,0;27,1;0,0;0,0;0,0
2030-11-05 21:00:00;0,0;0,0;0,0;27,65;0,0;0,0;0,0;27,65;0,0;0,0;0,0
2030-11-05 22:00:00;0,0;0,0;0,0;28,41;0,0;0,0;0,0;28,41;0,0;0,0;0,0
2030-11-05 23:00:00;0,0;0,0;0,0;29,64;0,0;0,0;0,0;29,64;0,0;0,0;0,0
2030-11-06 00:00:00;0,0;0,0;0,0;31,42;0,0;0,0;0,0;31,42;0,0;0,0;0,0
2030-11-06 01:00:00;0,0;0,0;0,0;31,63;0,0;0,0;0,0;31,63;0,0;0,0;0,0
2030-11-06 02:00:00;0,0;0,0;0,0;32,44;0,0;0,0;0,0;32,44;0,0;0,0;0,0
2030-11-06 03:00:00;0,0;0,0;0,0;33,0;0,0;0,0;0,0;33,0;0,0;0,0;0,0
2030-11-06 04:00:00;0,0;0,0;0,0;34,01;0,0;0,0;0,0;34,01;0,0;0,0;0,0
2030-11-06 05:00:00;0,0;0,0;0,0;34,33;0,0;0,0;0,0;34,33;0,0;0,0;0,0
2030-11-06 06:00:00;0,0;0,0;0,0;34,59;0,0;0,0;0,0;34,59;0,0;0,0;0,0
2030-11-06 07:00:00;0,0;0,0;0,0;35,05;0,0;0,0;0,0;35,05;0,0;0,0;0,0
2030-11-06 08:00:00;0,0;0,0;0,0;35,27;0,0;0,0;0,0;35,27;0,0;0,0;0,0
2030-11-06 09:00:00;0,0;0,0;0,0;36,43;0,0;0,0;0,0;36,43;0,0;0,0;0,0
2030-11-06 10:00:00;0,0;0,0;0,0;35,45;0,0;0,0;0,0;35,45;0,0;0,0;0,0
2030-11-06 11:00:00;0,0;0,0;0,0;32,79;0,0;0,0;0,0;32,79;0,0;0,0;0,0
2030-11-06 12:00:00;0,0;0,0;0,0;31,06;0,0;0,0;0,0;31,06;0,0;0,0;0,0
2030-11-06 13:00:00;0,0;0,0;0,0;31,43;0,0;0,0;0,0;31,43;0,0;0,0;0,0
2030-11-06 14:00:00;0,0;0,0;0,0;33,41;0,0;0,0;0,0;33,41;0,0;0,0;0,0
2030-11-06 15:00:00;0,0;0,0;0,0;33,94;0,0;0,0;0,0;33,94;0,0;0,0;0,0
2030-11-06 16:00:00;0,0;0,0;0,0;31,8;0,0;0,0;0,0;31,8;0,0;0,0;0,0
2030-11-06 17:00:00;0,0;0,0;0,0;31,63;0,0;0,0;0,0;31,63;0,0;0,0;0,0
2030-11-06 18:00:00;0,0;0,0;0,0;32,23;0,0;0,0;0,0;32,23;0,0;0,0;0,0
2030-11-06 19:00:00;0,0;0,0;0,0;32,7;0,0;0,0;0,0;32,7;0,0;0,0;0,0
2030-11-06 20:00:00;0,0;0,0;0,0;33,47;0,0;0,0;0,0;33,47;0,0;0,0;0,0
2030-11-06 21:00:00;0,0;0,0;0,0;34,08;0,0;0,0;0,0;34,08;0,0;0,0;0,0
2030-11-06 22:00:00;0,0;0,0;0,0;34,71;0,0;0,0;0,0;34,71;0,0;0,0;0,0
2030-11-06 23:00:00;0,0;0,0;0,0;35,38;0,0;0,0;0,0;35,38;0,0;0,0;0,0
2030-11-07 00:00:00;0,0;0,0;0,0;36,06;0,0;0,0;0,0;36,06;0,0;0,0;0,0
2030-11-07 01:00:00;0,0;0,0;27,44;36,76;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 02:00:00;0,0;0,0;26,72;37,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 03:00:00;0,0;0,0;26,24;37,96;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 04:00:00;0,0;0,0;25,77;38,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 05:00:00;0,0;0,0;25,55;38,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 06:00:00;0,0;0,0;25,14;39,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 07:00:00;0,0;0,0;24,72;39,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 08:00:00;0,0;0,0;24,77;39,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 09:00:00;0,0;0,0;23,9;40,3;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 10:00:00;0,0;0,0;24,48;39,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 11:00:00;0,0;0,0;28,1;36,11;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 12:00:00;0,0;0,0;30,18;34,02;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 13:00:00;0,0;0,0;29,94;34,26;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 14:00:00;0,0;0,0;28,06;36,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 15:00:00;0,0;0,0;27,37;36,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 16:00:00;0,0;0,0;29,54;34,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 17:00:00;0,0;0,0;29,5;34,7;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 18:00:00;0,0;0,0;28,89;35,31;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 19:00:00;0,0;0,0;28,42;35,78;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 20:00:00;0,0;0,0;27,65;36,56;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 21:00:00;0,0;0,0;27,04;37,16;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 22:00:00;0,0;0,0;26,4;37,8;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-07 23:00:00;0,0;0,0;25,5;38,7;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 00:00:00;0,0;0,0;24,06;40,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 01:00:00;0,0;0,0;23,73;40,47;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 02:00:00;0,0;0,0;22,98;41,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 03:00:00;0,0;0,0;22,47;41,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 04:00:00;0,0;0,0;21,74;42,46;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 05:00:00;0,0;0,0;21,48;42,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 06:00:00;0,0;0,0;21,04;43,16;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 07:00:00;0,0;0,0;20,35;43,85;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 08:00:00;0,0;0,0;20,58;43,62;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 09:00:00;0,0;0,0;19,7;44,5;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 10:00:00;0,0;0,0;20,74;43,46;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 11:00:00;0,0;0,0;23,93;40,27;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 12:00:00;0,0;0,0;26,0;38,2;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 13:00:00;0,0;0,0;25,98;38,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 14:00:00;0,0;0,0;24,36;39,84;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 15:00:00;0,0;0,0;23,95;40,25;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 16:00:00;0,0;0,0;25,71;38,49;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 17:00:00;0,0;0,0;25,65;38,55;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 18:00:00;0,0;0,0;24,8;39,4;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 19:00:00;0,0;0,0;24,06;40,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 20:00:00;0,0;0,0;22,99;41,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 21:00:00;0,0;0,0;21,83;42,37;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 22:00:00;0,0;0,0;20,84;43,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-08 23:00:00;0,0;0,0;19,57;44,63;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 00:00:00;0,0;0,0;17,06;47,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 01:00:00;0,0;0,0;14,12;50,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 02:00:00;0,0;0,0;11,0;53,2;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 03:00:00;0,0;0,0;8,69;55,51;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 04:00:00;0,0;0,0;6,62;57,58;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 05:00:00;0,0;0,0;4,81;59,39;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 06:00:00;0,0;0,0;3,05;61,15;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 07:00:00;0,0;0,0;2,77;61,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 08:00:00;0,0;0,0;9,82;54,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 09:00:00;0,0;0,0;15,9;48,3;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 10:00:00;0,0;0,0;20,95;43,26;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 11:00:00;0,0;0,0;26,14;38,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 12:00:00;0,0;0,0;30,48;33,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 13:00:00;0,0;0,0;36,88;27,33;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 14:00:00;0,0;0,0;40,77;23,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 15:00:00;0,0;0,0;40,43;23,77;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 16:00:00;0,0;0,0;35,47;28,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 17:00:00;0,0;0,0;33,83;30,37;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 18:00:00;0,0;0,0;32,05;32,15;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 19:00:00;0,0;0,0;29,92;34,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 20:00:00;0,0;0,0;27,92;36,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 21:00:00;0,0;0,0;25,62;38,58;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 22:00:00;0,0;0,0;23,48;40,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-09 23:00:00;0,0;0,0;21,07;43,13;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 00:00:00;0,0;0,0;19,55;44,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 01:00:00;0,0;0,0;18,1;46,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 02:00:00;0,0;0,0;16,71;47,49;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 03:00:00;0,0;0,0;15,6;48,6;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 04:00:00;0,0;0,0;14,56;49,64;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 05:00:00;0,0;0,0;13,8;50,4;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 06:00:00;0,0;0,0;13,12;51,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 07:00:00;0,0;0,0;12,97;51,23;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 08:00:00;0,0;0,0;14,12;50,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 09:00:00;0,0;0,0;16,22;47,99;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 10:00:00;0,0;0,0;18,34;45,86;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 11:00:00;0,0;0,0;20,17;44,03;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 12:00:00;0,0;0,0;21,62;42,58;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 13:00:00;0,0;0,0;22,61;41,59;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 14:00:00;0,0;0,0;22,84;41,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 15:00:00;0,0;0,0;22,24;41,96;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 16:00:00;0,0;0,0;20,97;43,23;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 17:00:00;0,0;0,0;20,22;43,98;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 18:00:00;0,0;0,0;19,15;45,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 19:00:00;0,0;0,0;17,99;46,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 20:00:00;0,0;0,0;16,75;47,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 21:00:00;0,0;0,0;15,45;48,75;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 22:00:00;0,0;0,0;14,35;49,85;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-10 23:00:00;0,0;0,0;12,99;51,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 00:00:00;0,0;0,0;0,0;52,36;0,0;0,0;39,31;13,06;0,0;0,0;0,0
2030-11-11 01:00:00;0,0;0,0;10,44;53,76;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 02:00:00;0,0;0,0;4,48;54,94;0,0;0,0;59,42;0,0;0,0;0,0;0,0
2030-11-11 03:00:00;0,0;0,0;0,62;55,65;0,0;0,0;56,27;0,0;0,0;0,0;0,0
2030-11-11 04:00:00;0,0;0,0;0,0;56,53;0,0;0,0;0,0;56,53;0,0;0,0;0,0
2030-11-11 05:00:00;0,0;0,0;0,0;57,15;0,0;0,0;0,0;57,15;0,0;0,0;0,0
2030-11-11 06:00:00;0,0;0,0;6,48;57,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 07:00:00;0,0;0,0;6,16;58,04;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 08:00:00;0,0;0,0;10,47;53,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 09:00:00;0,0;0,0;12,86;51,34;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 10:00:00;0,0;0,0;17,51;46,69;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 11:00:00;0,0;0,0;0,0;41,21;0,0;0,0;4,74;36,47;0,0;0,0;0,0
2030-11-11 12:00:00;0,0;0,0;0,0;36,75;0,0;0,0;0,0;36,75;0,0;0,0;0,0
2030-11-11 13:00:00;0,0;0,0;0,0;35,69;0,0;0,0;0,0;35,69;0,0;0,0;0,0
2030-11-11 14:00:00;0,0;0,0;0,0;37,33;0,0;0,0;0,0;37,33;0,0;0,0;0,0
2030-11-11 15:00:00;0,0;0,0;25,28;38,93;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 16:00:00;0,0;0,0;25,55;38,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 17:00:00;0,0;0,0;24,5;39,7;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 18:00:00;0,0;0,0;23,02;41,18;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 19:00:00;0,0;0,0;21,14;43,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 20:00:00;0,0;0,0;19,1;45,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 21:00:00;0,0;0,0;17,17;47,03;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 22:00:00;0,0;0,0;14,92;49,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-11 23:00:00;0,0;0,0;12,83;51,37;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 00:00:00;0,0;0,0;10,21;53,99;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 01:00:00;0,0;0,0;7,74;56,46;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 02:00:00;0,0;0,0;4,98;59,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 03:00:00;0,0;0,0;3,12;61,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 04:00:00;0,0;0,0;1,31;62,89;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 05:00:00;0,0;0,0;0,0;64,4;0,0;0,0;64,2;0,2;0,0;0,0;0,0
2030-11-12 06:00:00;0,0;0,0;0,0;65,61;0,0;0,0;64,2;1,41;0,0;0,0;0,0
2030-11-12 07:00:00;0,0;0,0;0,0;66,51;0,0;0,0;64,2;2,31;0,0;0,0;0,0
2030-11-12 08:00:00;0,0;0,0;4,99;59,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 09:00:00;0,0;0,0;12,93;51,27;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-12 10:00:00;0,0;0,0;0,0;41,45;0,0;0,0;17,16;24,28;0,0;0,0;0,0
2030-11-12 11:00:00;0,0;0,0;0,0;30,72;0,0;0,0;29,11;1,62;0,0;0,0;0,0
2030-11-12 12:00:00;0,0;0,0;27,76;22,16;0,0;0,0;49,92;0,0;0,0;0,0;0,0
2030-11-12 13:00:00;0,0;0,0;0,0;17,98;0,0;0,0;0,0;17,98;0,0;0,0;0,0
2030-11-12 14:00:00;0,0;0,0;0,0;17,75;0,0;0,0;0,0;17,75;0,0;0,0;0,0
2030-11-12 15:00:00;0,0;0,0;0,0;20,42;0,0;0,0;0,0;20,42;0,0;0,0;0,0
2030-11-12 16:00:00;0,0;0,0;0,0;23,73;0,0;0,0;0,0;23,73;0,0;0,0;0,0
2030-11-12 17:00:00;0,0;0,0;0,0;25,75;0,0;0,0;0,0;25,75;0,0;0,0;0,0
2030-11-12 18:00:00;0,0;0,0;0,0;28,15;0,0;0,0;0,0;28,15;0,0;0,0;0,0
2030-11-12 19:00:00;0,0;0,0;0,0;30,93;0,0;0,0;0,0;30,93;0,0;0,0;0,0
2030-11-12 20:00:00;0,0;0,0;0,0;33,6;0,0;0,0;0,0;33,6;0,0;0,0;0,0
2030-11-12 21:00:00;0,0;0,0;0,0;36,6;0,0;0,0;0,0;36,6;0,0;0,0;0,0
2030-11-12 22:00:00;0,0;0,0;0,0;39,45;0,0;0,0;0,0;39,45;0,0;0,0;0,0
2030-11-12 23:00:00;0,0;0,0;0,0;42,59;0,0;0,0;0,0;42,59;0,0;0,0;0,0
2030-11-13 00:00:00;0,0;0,0;0,0;45,55;0,0;0,0;0,0;45,55;0,0;0,0;0,0
2030-11-13 01:00:00;0,0;0,0;0,0;48,54;0,0;0,0;0,0;48,54;0,0;0,0;0,0
2030-11-13 02:00:00;0,0;0,0;0,0;51,56;0,0;0,0;0,0;51,56;0,0;0,0;0,0
2030-11-13 03:00:00;0,0;0,0;0,0;53,63;0,0;0,0;0,0;53,63;0,0;0,0;0,0
2030-11-13 04:00:00;0,0;0,0;0,0;55,84;0,0;0,0;0,0;55,84;0,0;0,0;0,0
2030-11-13 05:00:00;0,0;0,0;0,0;57,52;0,0;0,0;0,0;57,52;0,0;0,0;0,0
2030-11-13 06:00:00;0,0;0,0;0,0;59,1;0,0;0,0;0,0;59,1;0,0;0,0;0,0
2030-11-13 07:00:00;0,0;0,0;0,0;60,37;0,0;0,0;0,0;60,37;0,0;0,0;0,0
2030-11-13 08:00:00;0,0;0,0;0,0;56,57;0,0;0,0;0,0;56,57;0,0;0,0;0,0
2030-11-13 09:00:00;0,0;0,0;0,0;52,81;0,0;0,0;0,0;52,81;0,0;0,0;0,0
2030-11-13 10:00:00;0,0;0,0;0,0;46,88;0,0;0,0;0,0;46,88;0,0;0,0;0,0
2030-11-13 11:00:00;0,0;0,0;0,0;39,63;0,0;0,0;0,0;39,63;0,0;0,0;0,0
2030-11-13 12:00:00;0,0;0,0;0,0;35,39;0,0;0,0;0,0;35,39;0,0;0,0;0,0
2030-11-13 13:00:00;0,0;0,0;0,0;33,61;0,0;0,0;0,0;33,61;0,0;0,0;0,0
2030-11-13 14:00:00;0,0;0,0;0,0;35,34;0,0;0,0;0,0;35,34;0,0;0,0;0,0
2030-11-13 15:00:00;0,0;0,0;0,0;37,37;0,0;0,0;0,0;37,37;0,0;0,0;0,0
2030-11-13 16:00:00;0,0;0,0;0,0;38,25;0,0;0,0;0,0;38,25;0,0;0,0;0,0
2030-11-13 17:00:00;0,0;0,0;0,0;38,81;0,0;0,0;0,0;38,81;0,0;0,0;0,0
2030-11-13 18:00:00;0,0;0,0;0,0;39,91;0,0;0,0;0,0;39,91;0,0;0,0;0,0
2030-11-13 19:00:00;0,0;0,0;0,0;41,09;0,0;0,0;0,0;41,09;0,0;0,0;0,0
2030-11-13 20:00:00;0,0;0,0;0,0;42,35;0,0;0,0;0,0;42,35;0,0;0,0;0,0
2030-11-13 21:00:00;0,0;0,0;0,0;43,9;0,0;0,0;0,0;43,9;0,0;0,0;0,0
2030-11-13 22:00:00;0,0;0,0;0,0;45,28;0,0;0,0;0,0;45,28;0,0;0,0;0,0
2030-11-13 23:00:00;0,0;0,0;0,0;46,46;0,0;0,0;0,0;46,46;0,0;0,0;0,0
2030-11-14 00:00:00;0,0;0,0;0,0;47,4;0,0;0,0;0,0;47,4;0,0;0,0;0,0
2030-11-14 01:00:00;0,0;0,0;0,0;48,06;0,0;0,0;0,0;48,06;0,0;0,0;0,0
2030-11-14 02:00:00;0,0;0,0;0,0;48,67;0,0;0,0;0,0;48,67;0,0;0,0;0,0
2030-11-14 03:00:00;0,0;0,0;0,0;49,24;0,0;0,0;0,0;49,24;0,0;0,0;0,0
2030-11-14 04:00:00;0,0;0,0;0,0;49,77;0,0;0,0;0,0;49,77;0,0;0,0;0,0
2030-11-14 05:00:00;0,0;0,0;0,0;50,04;0,0;0,0;0,0;50,04;0,0;0,0;0,0
2030-11-14 06:00:00;0,0;0,0;13,71;50,49;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 07:00:00;0,0;0,0;13,25;50,95;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 08:00:00;0,0;0,0;13,99;50,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 09:00:00;0,0;0,0;13,66;50,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 10:00:00;0,0;0,0;15,54;48,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 11:00:00;0,0;0,0;19,15;45,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 12:00:00;0,0;0,0;21,63;42,57;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 13:00:00;0,0;0,0;21,78;42,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 14:00:00;0,0;0,0;20,06;44,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 15:00:00;0,0;0,0;19,25;44,95;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 16:00:00;0,0;0,0;20,78;43,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 17:00:00;0,0;0,0;21,19;43,01;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 18:00:00;0,0;0,0;21,33;42,87;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 19:00:00;0,0;0,0;21,21;42,99;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 20:00:00;0,0;0,0;21,04;43,16;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 21:00:00;0,0;0,0;20,82;43,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 22:00:00;0,0;0,0;20,82;43,39;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-14 23:00:00;0,0;0,0;20,57;43,63;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 00:00:00;0,0;0,0;20,3;43,9;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 01:00:00;0,0;0,0;20,24;43,96;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 02:00:00;0,0;0,0;19,96;44,24;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 03:00:00;0,0;0,0;19,66;44,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 04:00:00;0,0;0,0;19,81;44,39;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 05:00:00;0,0;0,0;19,78;44,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 06:00:00;0,0;0,0;19,75;44,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 07:00:00;0,0;0,0;19,47;44,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 08:00:00;0,0;0,0;20,12;44,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 09:00:00;0,0;0,0;20,35;43,85;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 10:00:00;0,0;0,0;22,36;41,84;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 11:00:00;0,0;0,0;25,59;38,61;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-15 12:00:00;0,0;0,0;27,63;36,57;0,0;0,0;64,2;0,0;0,0;0,0;0,0
