;('Import_Oil_s', 'Oil_fuel_s');('Import_Synthetic_fuel_s', 'Oil_fuel_s');('Oil_fuel_s', 'Material_demand_Oil_s');('Oil_fuel_s', 'Mobility_demand_total_s');('Oil_fuel_s', 'Oil_demand_total_s');('Oil_fuel_s', 'excess_b_oil_fuel_s');('PtL_s', 'Oil_fuel_s')
;flow;flow;flow;flow;flow;flow;flow
2030-03-02 03:00:00;402,1;0,0;19,61;321,87;60,62;0,0;0,0
2030-03-02 04:00:00;403,25;0,0;19,61;321,87;61,77;0,0;0,0
2030-03-02 05:00:00;404,35;0,0;19,61;321,87;62,86;0,0;0,0
2030-03-02 06:00:00;405,22;0,0;19,61;321,87;63,74;0,0;0,0
2030-03-02 07:00:00;405,67;0,0;19,61;321,87;64,19;0,0;0,0
2030-03-02 08:00:00;405,14;0,0;19,61;321,87;63,65;0,0;0,0
2030-03-02 09:00:00;403,87;0,0;19,61;321,87;62,39;0,0;0,0
2030-03-02 10:00:00;402,0;0,0;19,61;321,87;60,51;0,0;0,0
2030-03-02 11:00:00;400,26;0,0;19,61;321,87;58,77;0,0;0,0
2030-03-02 12:00:00;398,56;0,0;19,61;321,87;57,08;0,0;0,0
2030-03-02 13:00:00;397,17;0,0;19,61;321,87;55,68;0,0;0,0
2030-03-02 14:00:00;396,73;0,0;19,61;321,87;55,25;0,0;0,0
2030-03-02 15:00:00;396,94;0,0;19,61;321,87;55,45;0,0;0,0
2030-03-02 16:00:00;397,63;0,0;19,61;321,87;56,15;0,0;0,0
2030-03-02 17:00:00;398,84;0,0;19,61;321,87;57,35;0,0;0,0
2030-03-02 18:00:00;399,48;0,0;19,61;321,87;58,0;0,0;0,0
2030-03-02 19:00:00;399,99;0,0;19,61;321,87;58,51;0,0;0,0
2030-03-02 20:00:00;400,52;0,0;19,61;321,87;59,03;0,0;0,0
2030-03-02 21:00:00;401,23;0,0;19,61;321,87;59,75;0,0;0,0
2030-03-02 22:00:00;401,8;0,0;19,61;321,87;60,32;0,0;0,0
2030-03-02 23:00:00;402,37;0,0;19,61;321,87;60,89;0,0;0,0
2030-03-03 00:00:00;402,58;0,0;19,61;321,87;61,1;0,0;0,0
2030-03-03 01:00:00;402,76;0,0;19,61;321,87;61,27;0,0;0,0
2030-03-03 02:00:00;402,71;0,0;19,61;321,87;61,23;0,0;0,0
2030-03-03 03:00:00;402,8;0,0;19,61;321,87;61,32;0,0;0,0
2030-03-03 04:00:00;402,69;0,0;19,61;321,87;61,21;0,0;0,0
2030-03-03 05:00:00;402,73;0,0;19,61;321,87;61,25;0,0;0,0
2030-03-03 06:00:00;402,58;0,0;19,61;321,87;61,09;0,0;0,0
2030-03-03 07:00:00;402,04;0,0;19,61;321,87;60,55;0,0;0,0
2030-03-03 08:00:00;401,61;0,0;19,61;321,87;60,13;0,0;0,0
2030-03-03 09:00:00;400,07;0,0;19,61;321,87;58,58;0,0;0,0
2030-03-03 10:00:00;395,13;0,0;19,61;321,87;53,64;0,0;0,0
2030-03-03 11:00:00;391,86;0,0;19,61;321,87;50,37;0,0;0,0
2030-03-03 12:00:00;386,64;0,0;19,61;321,87;45,16;0,0;0,0
2030-03-03 13:00:00;384,19;0,0;19,61;321,87;42,7;0,0;0,0
2030-03-03 14:00:00;382,65;0,0;19,61;321,87;41,17;0,0;0,0
2030-03-03 15:00:00;381,88;0,0;19,61;321,87;40,39;0,0;0,0
2030-03-03 16:00:00;382,79;0,0;19,61;321,87;41,3;0,0;0,0
2030-03-03 17:00:00;384,28;0,0;19,61;321,87;42,8;0,0;0,0
2030-03-03 18:00:00;384,97;0,0;19,61;321,87;43,49;0,0;0,0
2030-03-03 19:00:00;385,94;0,0;19,61;321,87;44,45;0,0;0,0
2030-03-03 20:00:00;386,81;0,0;19,61;321,87;45,33;0,0;0,0
2030-03-03 21:00:00;387,75;0,0;19,61;321,87;46,27;0,0;0,0
2030-03-03 22:00:00;388,73;0,0;19,61;321,87;47,25;0,0;0,0
2030-03-03 23:00:00;389,93;0,0;19,61;321,87;48,45;0,0;0,0
2030-03-04 00:00:00;391,37;0,0;19,61;321,87;49,88;0,0;0,0
2030-03-04 01:00:00;393,22;0,0;19,61;321,87;51,74;0,0;0,0
2030-03-04 02:00:00;395,0;0,0;19,61;321,87;53,51;0,0;0,0
2030-03-04 03:00:00;396,28;0,0;19,61;321,87;54,8;0,0;0,0
2030-03-04 04:00:00;397,54;0,0;19,61;321,87;56,06;0,0;0,0
2030-03-04 05:00:00;398,61;0,0;19,61;321,87;57,12;0,0;0,0
2030-03-04 06:00:00;399,64;0,0;19,61;321,87;58,15;0,0;0,0
2030-03-04 07:00:00;400,1;0,0;19,61;321,87;58,62;0,0;0,0
2030-03-04 08:00:00;399,75;0,0;19,61;321,87;58,27;0,0;0,0
2030-03-04 09:00:00;399,74;0,0;19,61;321,87;58,25;0,0;0,0
2030-03-04 10:00:00;398,79;0,0;19,61;321,87;57,31;0,0;0,0
2030-03-04 11:00:00;396,55;0,0;19,61;321,87;55,06;0,0;0,0
2030-03-04 12:00:00;395,36;0,0;19,61;321,87;53,88;0,0;0,0
2030-03-04 13:00:00;395,62;0,0;19,61;321,87;54,13;0,0;0,0
2030-03-04 14:00:00;397,29;0,0;19,61;321,87;55,81;0,0;0,0
2030-03-04 15:00:00;397,89;0,0;19,61;321,87;56,4;0,0;0,0
2030-03-04 16:00:00;396,47;0,0;19,61;321,87;54,99;0,0;0,0
2030-03-04 17:00:00;397,12;0,0;19,61;321,87;55,64;0,0;0,0
2030-03-04 18:00:00;397,7;0,0;19,61;321,87;56,22;0,0;0,0
2030-03-04 19:00:00;398,52;0,0;19,61;321,87;57,04;0,0;0,0
2030-03-04 20:00:00;399,41;0,0;19,61;321,87;57,93;0,0;0,0
2030-03-04 21:00:00;400,54;0,0;19,61;321,87;59,05;0,0;0,0
2030-03-04 22:00:00;401,0;0,0;19,61;321,87;59,52;0,0;0,0
2030-03-04 23:00:00;401,98;0,0;19,61;321,87;60,49;0,0;0,0
2030-03-05 00:00:00;402,45;0,0;19,61;321,87;60,96;0,0;0,0
2030-03-05 01:00:00;402,7;0,0;19,61;321,87;61,22;0,0;0,0
2030-03-05 02:00:00;403,09;0,0;19,61;321,87;61,6;0,0;0,0
2030-03-05 03:00:00;403,28;0,0;19,61;321,87;61,79;0,0;0,0
2030-03-05 04:00:00;403,43;0,0;19,61;321,87;61,94;0,0;0,0
2030-03-05 05:00:00;403,55;0,0;19,61;321,87;62,06;0,0;0,0
2030-03-05 06:00:00;403,65;0,0;19,61;321,87;62,16;0,0;0,0
2030-03-05 07:00:00;403,74;0,0;19,61;321,87;62,25;0,0;0,0
2030-03-05 08:00:00;404,18;0,0;19,61;321,87;62,7;0,0;0,0
2030-03-05 09:00:00;405,4;0,0;19,61;321,87;63,92;0,0;0,0
2030-03-05 10:00:00;403,78;0,0;19,61;321,87;62,29;0,0;0,0
2030-03-05 11:00:00;400,4;0,0;19,61;321,87;58,91;0,0;0,0
2030-03-05 12:00:00;396,16;0,0;19,61;321,87;54,67;0,0;0,0
2030-03-05 13:00:00;394,28;0,0;19,61;321,87;52,79;0,0;0,0
2030-03-05 14:00:00;392,22;0,0;19,61;321,87;50,74;0,0;0,0
2030-03-05 15:00:00;389,15;0,0;19,61;321,87;47,67;0,0;0,0
2030-03-05 16:00:00;385,58;0,0;19,61;321,87;44,09;0,0;0,0
2030-03-05 17:00:00;385,66;0,0;19,61;321,87;44,18;0,0;0,0
2030-03-05 18:00:00;385,75;0,0;19,61;321,87;44,27;0,0;0,0
2030-03-05 19:00:00;385,72;0,0;19,61;321,87;44,24;0,0;0,0
2030-03-05 20:00:00;385,76;0,0;19,61;321,87;44,28;0,0;0,0
2030-03-05 21:00:00;385,85;0,0;19,61;321,87;44,36;0,0;0,0
2030-03-05 22:00:00;385,79;0,0;19,61;321,87;44,31;0,0;0,0
2030-03-05 23:00:00;385,93;0,0;19,61;321,87;44,44;0,0;0,0
2030-03-06 00:00:00;386,28;0,0;19,61;321,87;44,79;0,0;0,0
2030-03-06 01:00:00;386,67;0,0;19,61;321,87;45,19;0,0;0,0
2030-03-06 02:00:00;387,1;0,0;19,61;321,87;45,62;0,0;0,0
2030-03-06 03:00:00;387,38;0,0;19,61;321,87;45,9;0,0;0,0
2030-03-06 04:00:00;387,67;0,0;19,61;321,87;46,18;0,0;0,0
2030-03-06 05:00:00;387,95;0,0;19,61;321,87;46,47;0,0;0,0
2030-03-06 06:00:00;388,06;0,0;19,61;321,87;46,57;0,0;0,0
2030-03-06 07:00:00;388,7;0,0;19,61;321,87;47,21;0,0;0,0
2030-03-06 08:00:00;390,3;0,0;19,61;321,87;48,81;0,0;0,0
2030-03-06 09:00:00;393,15;0,0;19,61;321,87;51,67;0,0;0,0
2030-03-06 10:00:00;391,67;0,0;19,61;321,87;50,18;0,0;0,0
2030-03-06 11:00:00;389,44;0,0;19,61;321,87;47,96;0,0;0,0
2030-03-06 12:00:00;388,93;0,0;19,61;321,87;47,44;0,0;0,0
2030-03-06 13:00:00;388,81;0,0;19,61;321,87;47,33;0,0;0,0
2030-03-06 14:00:00;390,19;0,0;19,61;321,87;48,7;0,0;0,0
2030-03-06 15:00:00;390,61;0,0;19,61;321,87;49,13;0,0;0,0
2030-03-06 16:00:00;388,46;0,0;19,61;321,87;46,98;0,0;0,0
2030-03-06 17:00:00;387,93;0,0;19,61;321,87;46,44;0,0;0,0
2030-03-06 18:00:00;388,3;0,0;19,61;321,87;46,82;0,0;0,0
2030-03-06 19:00:00;388,23;0,0;19,61;321,87;46,74;0,0;0,0
2030-03-06 20:00:00;388,53;0,0;19,61;321,87;47,05;0,0;0,0
2030-03-06 21:00:00;388,71;0,0;19,61;321,87;47,22;0,0;0,0
2030-03-06 22:00:00;389,09;0,0;19,61;321,87;47,6;0,0;0,0
2030-03-06 23:00:00;389,69;0,0;19,61;321,87;48,2;0,0;0,0
2030-03-07 00:00:00;390,52;0,0;19,61;321,87;49,04;0,0;0,0
2030-03-07 01:00:00;391,42;0,0;19,61;321,87;49,94;0,0;0,0
2030-03-07 02:00:00;392,38;0,0;19,61;321,87;50,89;0,0;0,0
2030-03-07 03:00:00;393,01;0,0;19,61;321,87;51,53;0,0;0,0
2030-03-07 04:00:00;393,64;0,0;19,61;321,87;52,15;0,0;0,0
2030-03-07 05:00:00;394,25;0,0;19,61;321,87;52,77;0,0;0,0
2030-03-07 06:00:00;394,5;0,0;19,61;321,87;53,02;0,0;0,0
2030-03-07 07:00:00;394,71;0,0;19,61;321,87;53,23;0,0;0,0
2030-03-07 08:00:00;395,44;0,0;19,61;321,87;53,96;0,0;0,0
2030-03-07 09:00:00;396,4;0,0;19,61;321,87;54,91;0,0;0,0
2030-03-07 10:00:00;395,89;0,0;19,61;321,87;54,41;0,0;0,0
2030-03-07 11:00:00;393,95;0,0;19,61;321,87;52,47;0,0;0,0
2030-03-07 12:00:00;392,33;0,0;19,61;321,87;50,85;0,0;0,0
2030-03-07 13:00:00;388,94;0,0;19,61;321,87;47,46;0,0;0,0
2030-03-07 14:00:00;387,33;0,0;19,61;321,87;45,85;0,0;0,0
2030-03-07 15:00:00;385,72;0,0;19,61;321,87;44,23;0,0;0,0
2030-03-07 16:00:00;382,6;0,0;19,61;321,87;41,12;0,0;0,0
2030-03-07 17:00:00;382,5;0,0;19,61;321,87;41,02;0,0;0,0
2030-03-07 18:00:00;383,42;0,0;19,61;321,87;41,93;0,0;0,0
2030-03-07 19:00:00;383,87;0,0;19,61;321,87;42,38;0,0;0,0
2030-03-07 20:00:00;384,22;0,0;19,61;321,87;42,73;0,0;0,0
2030-03-07 21:00:00;384,79;0,0;19,61;321,87;43,31;0,0;0,0
2030-03-07 22:00:00;385,25;0,0;19,61;321,87;43,76;0,0;0,0
2030-03-07 23:00:00;385,73;0,0;19,61;321,87;44,24;0,0;0,0
2030-03-08 00:00:00;386,41;0,0;19,61;321,87;44,92;0,0;0,0
2030-03-08 01:00:00;387,13;0,0;19,61;321,87;45,64;0,0;0,0
2030-03-08 02:00:00;387,7;0,0;19,61;321,87;46,21;0,0;0,0
2030-03-08 03:00:00;388,27;0,0;19,61;321,87;46,79;0,0;0,0
2030-03-08 04:00:00;388,67;0,0;19,61;321,87;47,18;0,0;0,0
2030-03-08 05:00:00;389,22;0,0;19,61;321,87;47,74;0,0;0,0
2030-03-08 06:00:00;389,42;0,0;19,61;321,87;47,94;0,0;0,0
2030-03-08 07:00:00;390,5;0,0;19,61;321,87;49,02;0,0;0,0
2030-03-08 08:00:00;389,49;0,0;19,61;321,87;48,01;0,0;0,0
2030-03-08 09:00:00;389,02;0,0;19,61;321,87;47,54;0,0;0,0
2030-03-08 10:00:00;387,88;0,0;19,61;321,87;46,4;0,0;0,0
2030-03-08 11:00:00;385,67;0,0;19,61;321,87;44,19;0,0;0,0
2030-03-08 12:00:00;383,84;0,0;19,61;321,87;42,35;0,0;0,0
2030-03-08 13:00:00;383,58;0,0;19,61;321,87;42,1;0,0;0,0
2030-03-08 14:00:00;384,54;0,0;19,61;321,87;43,05;0,0;0,0
2030-03-08 15:00:00;384,21;0,0;19,61;321,87;42,72;0,0;0,0
2030-03-08 16:00:00;382,18;0,0;19,61;321,87;40,7;0,0;0,0
2030-03-08 17:00:00;382,22;0,0;19,61;321,87;40,74;0,0;0,0
2030-03-08 18:00:00;382,56;0,0;19,61;321,87;41,08;0,0;0,0
2030-03-08 19:00:00;383,55;0,0;19,61;321,87;42,07;0,0;0,0
2030-03-08 20:00:00;384,87;0,0;19,61;321,87;43,39;0,0;0,0
2030-03-08 21:00:00;386,15;0,0;19,61;321,87;44,66;0,0;0,0
2030-03-08 22:00:00;387,52;0,0;19,61;321,87;46,04;0,0;0,0
2030-03-08 23:00:00;388,97;0,0;19,61;321,87;47,48;0,0;0,0
2030-03-09 00:00:00;390,65;0,0;19,61;321,87;49,17;0,0;0,0
2030-03-09 01:00:00;392,41;0,0;19,61;321,87;50,93;0,0;0,0
2030-03-09 02:00:00;394,41;0,0;19,61;321,87;52,93;0,0;0,0
2030-03-09 03:00:00;395,75;0,0;19,61;321,87;54,27;0,0;0,0
2030-03-09 04:00:00;396,88;0,0;19,61;321,87;55,39;0,0;0,0
2030-03-09 05:00:00;397,96;0,0;19,61;321,87;56,47;0,0;0,0
2030-03-09 06:00:00;398,45;0,0;19,61;321,87;56,97;0,0;0,0
2030-03-09 07:00:00;396,18;0,0;19,61;321,87;54,7;0,0;0,0
2030-03-09 08:00:00;392,05;0,0;19,61;321,87;50,57;0,0;0,0
2030-03-09 09:00:00;386,84;0,0;19,61;321,87;45,35;0,0;0,0
2030-03-09 10:00:00;381,81;0,0;19,61;321,87;40,33;0,0;0,0
2030-03-09 11:00:00;377,17;0,0;19,61;321,87;35,68;0,0;0,0
2030-03-09 12:00:00;373,61;0,0;19,61;321,87;32,12;0,0;0,0
2030-03-09 13:00:00;370,76;0,0;19,61;321,87;29,27;0,0;0,0
2030-03-09 14:00:00;368,75;0,0;19,61;321,87;27,27;0,0;0,0
2030-03-09 15:00:00;368,01;0,0;19,61;321,87;26,53;0,0;0,0
2030-03-09 16:00:00;368,63;0,0;19,61;321,87;27,15;0,0;0,0
2030-03-09 17:00:00;371,05;0,0;19,61;321,87;29,57;0,0;0,0
2030-03-09 18:00:00;374,22;0,0;19,61;321,87;32,74;0,0;0,0
2030-03-09 19:00:00;376,27;0,0;19,61;321,87;34,79;0,0;0,0
2030-03-09 20:00:00;378,38;0,0;19,61;321,87;36,89;0,0;0,0
2030-03-09 21:00:00;380,35;0,0;19,61;321,87;38,87;0,0;0,0
2030-03-09 22:00:00;382,52;0,0;19,61;321,87;41,04;0,0;0,0
2030-03-09 23:00:00;384,72;0,0;19,61;321,87;43,24;0,0;0,0
2030-03-10 00:00:00;386,59;0,0;19,61;321,87;45,11;0,0;0,0
2030-03-10 01:00:00;388,62;0,0;19,61;321,87;47,14;0,0;0,0
2030-03-10 02:00:00;390,48;0,0;19,61;321,87;49,0;0,0;0,0
2030-03-10 03:00:00;391,77;0,0;19,61;321,87;50,29;0,0;0,0
2030-03-10 04:00:00;392,99;0,0;19,61;321,87;51,5;0,0;0,0
2030-03-10 05:00:00;393,95;0,0;19,61;321,87;52,47;0,0;0,0
2030-03-10 06:00:00;394,49;0,0;19,61;321,87;53,0;0,0;0,0
2030-03-10 07:00:00;392,17;0,0;19,61;321,87;50,68;0,0;0,0
2030-03-10 08:00:00;388,56;0,0;19,61;321,87;47,08;0,0;0,0
2030-03-10 09:00:00;384,3;0,0;19,61;321,87;42,81;0,0;0,0
2030-03-10 10:00:00;379,59;0,0;19,61;321,87;38,11;0,0;0,0
2030-03-10 11:00:00;374,71;0,0;19,61;321,87;33,23;0,0;0,0
2030-03-10 12:00:00;370,51;0,0;19,61;321,87;29,02;0,0;0,0
2030-03-10 13:00:00;367,44;0,0;19,61;321,87;25,96;0,0;0,0
2030-03-10 14:00:00;365,23;0,0;19,61;321,87;23,75;0,0;0,0
2030-03-10 15:00:00;364,1;0,0;19,61;321,87;22,62;0,0;0,0
2030-03-10 16:00:00;364,53;0,0;19,61;321,87;23,04;0,0;0,0
2030-03-10 17:00:00;366,85;0,0;19,61;321,87;25,36;0,0;0,0
2030-03-10 18:00:00;369,73;0,0;19,61;321,87;28,25;0,0;0,0
2030-03-10 19:00:00;372,23;0,0;19,61;321,87;30,74;0,0;0,0
2030-03-10 20:00:00;374,68;0,0;19,61;321,87;33,2;0,0;0,0
2030-03-10 21:00:00;377,23;0,0;19,61;321,87;35,75;0,0;0,0
2030-03-10 22:00:00;380,04;0,0;19,61;321,87;38,55;0,0;0,0
2030-03-10 23:00:00;382,74;0,0;19,61;321,87;41,26;0,0;0,0
2030-03-11 00:00:00;385,31;0,0;19,61;321,87;43,83;0,0;0,0
2030-03-11 01:00:00;388,08;0,0;19,61;321,87;46,59;0,0;0,0
2030-03-11 02:00:00;390,88;0,0;19,61;321,87;49,39;0,0;0,0
2030-03-11 03:00:00;392,98;0,0;19,61;321,87;51,49;0,0;0,0
2030-03-11 04:00:00;394,83;0,0;19,61;321,87;53,35;0,0;0,0
2030-03-11 05:00:00;396,43;0,0;19,61;321,87;54,94;0,0;0,0
2030-03-11 06:00:00;397,22;0,0;19,61;321,87;55,73;0,0;0,0
2030-03-11 07:00:00;394,55;0,0;19,61;321,87;53,06;0,0;0,0
2030-03-11 08:00:00;390,19;0,0;19,61;321,87;48,7;0,0;0,0
2030-03-11 09:00:00;385,79;0,0;19,61;321,87;44,31;0,0;0,0
2030-03-11 10:00:00;379,8;0,0;19,61;321,87;38,31;0,0;0,0
2030-03-11 11:00:00;372,7;0,0;19,61;321,87;31,22;0,0;0,0
2030-03-11 12:00:00;366,94;0,0;19,61;321,87;25,46;0,0;0,0
2030-03-11 13:00:00;363,52;0,0;19,61;321,87;22,03;0,0;0,0
2030-03-11 14:00:00;362,35;0,0;19,61;321,87;20,86;0,0;0,0
2030-03-11 15:00:00;361,25;0,0;19,61;321,87;19,76;0,0;0,0
2030-03-11 16:00:00;359,96;0,0;19,61;321,87;18,47;0,0;0,0
2030-03-11 17:00:00;362,41;0,0;19,61;321,87;20,93;0,0;0,0
2030-03-11 18:00:00;366,57;0,0;19,61;321,87;25,09;0,0;0,0
2030-03-11 19:00:00;369,15;0,0;19,61;321,87;27,67;0,0;0,0
2030-03-11 20:00:00;371,81;0,0;19,61;321,87;30,32;0,0;0,0
2030-03-11 21:00:00;374,51;0,0;19,61;321,87;33,03;0,0;0,0
2030-03-11 22:00:00;377,26;0,0;19,61;321,87;35,78;0,0;0,0
2030-03-11 23:00:00;380,05;0,0;19,61;321,87;38,57;0,0;0,0
2030-03-12 00:00:00;382,5;0,0;19,61;321,87;41,02;0,0;0,0
2030-03-12 01:00:00;384,76;0,0;19,61;321,87;43,27;0,0;0,0
2030-03-12 02:00:00;386,97;0,0;19,61;321,87;45,49;0,0;0,0
2030-03-12 03:00:00;388,61;0,0;19,61;321,87;47,13;0,0;0,0
2030-03-12 04:00:00;390,16;0,0;19,61;321,87;48,68;0,0;0,0
2030-03-12 05:00:00;391,28;0,0;19,61;321,87;49,8;0,0;0,0
2030-03-12 06:00:00;391,93;0,0;19,61;321,87;50,45;0,0;0,0
2030-03-12 07:00:00;390,46;0,0;19,61;321,87;48,97;0,0;0,0
2030-03-12 08:00:00;388,53;0,0;19,61;321,87;47,04;0,0;0,0
2030-03-12 09:00:00;386,21;0,0;19,61;321,87;44,73;0,0;0,0
2030-03-12 10:00:00;382,29;0,0;19,61;321,87;40,81;0,0;0,0
2030-03-12 11:00:00;377,35;0,0;19,61;321,87;35,87;0,0;0,0
2030-03-12 12:00:00;371,7;0,0;19,61;321,87;30,22;0,0;0,0
2030-03-12 13:00:00;370,38;0,0;19,61;321,87;28,89;0,0;0,0
2030-03-12 14:00:00;372,33;0,0;19,61;321,87;30,84;0,0;0,0
2030-03-12 15:00:00;374,77;0,0;19,61;321,87;33,29;0,0;0,0
2030-03-12 16:00:00;373,42;0,0;19,61;321,87;31,94;0,0;0,0
2030-03-12 17:00:00;374,6;0,0;19,61;321,87;33,11;0,0;0,0
2030-03-12 18:00:00;376,75;0,0;19,61;321,87;35,27;0,0;0,0
2030-03-12 19:00:00;378,06;0,0;19,61;321,87;36,57;0,0;0,0
2030-03-12 20:00:00;379,21;0,0;19,61;321,87;37,72;0,0;0,0
2030-03-12 21:00:00;380,55;0,0;19,61;321,87;39,06;0,0;0,0
2030-03-12 22:00:00;381,73;0,0;19,61;321,87;40,25;0,0;0,0
2030-03-12 23:00:00;383,09;0,0;19,61;321,87;41,61;0,0;0,0
2030-03-13 00:00:00;384,47;0,0;19,61;321,87;42,99;0,0;0,0
2030-03-13 01:00:00;385,69;0,0;19,61;321,87;44,21;0,0;0,0
2030-03-13 02:00:00;386,9;0,0;19,61;321,87;45,42;0,0;0,0
2030-03-13 03:00:00;387,74;0,0;19,61;321,87;46,26;0,0;0,0
2030-03-13 04:00:00;388,53;0,0;19,61;321,87;47,05;0,0;0,0
2030-03-13 05:00:00;389,28;0,0;19,61;321,87;47,8;0,0;0,0
2030-03-13 06:00:00;389,46;0,0;19,61;321,87;47,98;0,0;0,0
2030-03-13 07:00:00;388,56;0,0;19,61;321,87;47,07;0,0;0,0
2030-03-13 08:00:00;386,3;0,0;19,61;321,87;44,82;0,0;0,0
2030-03-13 09:00:00;383,32;0,0;19,61;321,87;41,84;0,0;0,0
2030-03-13 10:00:00;379,3;0,0;19,61;321,87;37,82;0,0;0,0
2030-03-13 11:00:00;376,53;0,0;19,61;321,87;35,05;0,0;0,0
2030-03-13 12:00:00;376,09;0,0;19,61;321,87;34,61;0,0;0,0
2030-03-13 13:00:00;375,74;0,0;19,61;321,87;34,25;0,0;0,0
2030-03-13 14:00:00;378,69;0,0;19,61;321,87;37,2;0,0;0,0
2030-03-13 15:00:00;380,21;0,0;19,61;321,87;38,72;0,0;0,0
2030-03-13 16:00:00;379,47;0,0;19,61;321,87;37,98;0,0;0,0
2030-03-13 17:00:00;380,28;0,0;19,61;321,87;38,8;0,0;0,0
2030-03-13 18:00:00;381,36;0,0;19,61;321,87;39,87;0,0;0,0
2030-03-13 19:00:00;382,51;0,0;19,61;321,87;41,02;0,0;0,0
2030-03-13 20:00:00;383,54;0,0;19,61;321,87;42,06;0,0;0,0
2030-03-13 21:00:00;384,6;0,0;19,61;321,87;43,11;0,0;0,0
2030-03-13 22:00:00;385,86;0,0;19,61;321,87;44,38;0,0;0,0
2030-03-13 23:00:00;386,98;0,0;19,61;321,87;45,5;0,0;0,0
2030-03-14 00:00:00;388,47;0,0;19,61;321,87;46,99;0,0;0,0
2030-03-14 01:00:00;390,02;0,0;19,61;321,87;48,54;0,0;0,0
2030-03-14 02:00:00;391,61;0,0;19,61;321,87;50,12;0,0;0,0
2030-03-14 03:00:00;392,86;0,0;19,61;321,87;51,38;0,0;0,0
2030-03-14 04:00:00;393,92;0,0;19,61;321,87;52,44;0,0;0,0
2030-03-14 05:00:00;394,95;0,0;19,61;321,87;53,47;0,0;0,0
2030-03-14 06:00:00;395,4;0,0;19,61;321,87;53,92;0,0;0,0
2030-03-14 07:00:00;394,04;0,0;19,61;321,87;52,55;0,0;0,0
2030-03-14 08:00:00;392,07;0,0;19,61;321,87;50,59;0,0;0,0
2030-03-14 09:00:00;390,35;0,0;19,61;321,87;48,87;0,0;0,0
2030-03-14 10:00:00;388,67;0,0;19,61;321,87;47,19;0,0;0,0
2030-03-14 11:00:00;386,07;0,0;19,61;321,87;44,59;0,0;0,0
2030-03-14 12:00:00;383,83;0,0;19,61;321,87;42,34;0,0;0,0
2030-03-14 13:00:00;382,28;0,0;19,61;321,87;40,79;0,0;0,0
2030-03-14 14:00:00;382,62;0,0;19,61;321,87;41,13;0,0;0,0
2030-03-14 15:00:00;381,92;0,0;19,61;321,87;40,43;0,0;0,0
2030-03-14 16:00:00;379,49;0,0;19,61;321,87;38,0;0,0;0,0
2030-03-14 17:00:00;379,68;0,0;19,61;321,87;38,19;0,0;0,0
2030-03-14 18:00:00;381,5;0,0;19,61;321,87;40,02;0,0;0,0
2030-03-14 19:00:00;382,33;0,0;19,61;321,87;40,85;0,0;0,0
2030-03-14 20:00:00;383,23;0,0;19,61;321,87;41,74;0,0;0,0
2030-03-14 21:00:00;384,17;0,0;19,61;321,87;42,69;0,0;0,0
2030-03-14 22:00:00;385,35;0,0;19,61;321,87;43,86;0,0;0,0
2030-03-14 23:00:00;386,4;0,0;19,61;321,87;44,91;0,0;0,0
2030-03-15 00:00:00;387,11;0,0;19,61;321,87;45,62;0,0;0,0
2030-03-15 01:00:00;387,61;0,0;19,61;321,87;46,13;0,0;0,0
2030-03-15 02:00:00;388,08;0,0;19,61;321,87;46,6;0,0;0,0
2030-03-15 03:00:00;388,51;0,0;19,61;321,87;47,03;0,0;0,0
2030-03-15 04:00:00;388,73;0,0;19,61;321,87;47,25;0,0;0,0
2030-03-15 05:00:00;388,92;0,0;19,61;321,87;47,43;0,0;0,0
2030-03-15 06:00:00;389,06;0,0;19,61;321,87;47,58;0,0;0,0
2030-03-15 07:00:00;387,55;0,0;19,61;321,87;46,07;0,0;0,0
2030-03-15 08:00:00;385,82;0,0;19,61;321,87;44,34;0,0;0,0
2030-03-15 09:00:00;384,09;0,0;19,61;321,87;42,61;0,0;0,0
2030-03-15 10:00:00;381,86;0,0;19,61;321,87;40,38;0,0;0,0
2030-03-15 11:00:00;379,11;0,0;19,61;321,87;37,63;0,0;0,0
2030-03-15 12:00:00;376,0;0,0;19,61;321,87;34,52;0,0;0,0
2030-03-15 13:00:00;373,54;0,0;19,61;321,87;32,05;0,0;0,0
2030-03-15 14:00:00;372,37;0,0;19,61;321,87;30,89;0,0;0,0
2030-03-15 15:00:00;369,94;0,0;19,61;321,87;28,46;0,0;0,0
2030-03-15 16:00:00;366,11;0,0;19,61;321,87;24,62;0,0;0,0
2030-03-15 17:00:00;366,31;0,0;19,61;321,87;24,83;0,0;0,0
2030-03-15 18:00:00;368,11;0,0;19,61;321,87;26,62;0,0;0,0
2030-03-15 19:00:00;369,53;0,0;19,61;321,87;28,04;0,0;0,0
2030-03-15 20:00:00;370,94;0,0;19,61;321,87;29,46;0,0;0,0
2030-03-15 21:00:00;372,66;0,0;19,61;321,87;31,18;0,0;0,0
2030-03-15 22:00:00;374,51;0,0;19,61;321,87;33,02;0,0;0,0
2030-03-15 23:00:00;376,26;0,0;19,61;321,87;34,78;0,0;0,0
2030-03-16 00:00:00;378,26;0,0;19,61;321,87;36,78;0,0;0,0
2030-03-16 01:00:00;380,51;0,0;19,61;321,87;39,02;0,0;0,0
2030-03-16 02:00:00;382,83;0,0;19,61;321,87;41,35;0,0;0,0
