;('Biogas_feedin_existing_m', 'Gas_m');('Biogas_feedin_new_m', 'Gas_m');('Gas_m', 'Gas_demand_total_m');('Gas_m', 'Gas_storage_m');('Gas_m', 'GuD_m');('Gas_m', 'Material_demand_Gas_m');('Gas_m', 'excess_b_gas_m');('Gas_storage_m', 'Gas_m');('Hydrogen_feedin_m', 'Gas_m');('Import_Gas_m', 'Gas_m');('Methanisation_m', 'Gas_m')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-07-04 09:00:00;388,17;0,0;161,91;225,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 10:00:00;388,17;0,0;163,29;224,52;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 11:00:00;388,17;0,0;162,17;225,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 12:00:00;388,17;0,0;161,13;226,68;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 13:00:00;388,17;0,0;159,96;227,85;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 14:00:00;388,17;0,0;159,95;227,86;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 15:00:00;388,17;0,0;157,45;13,5;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 16:00:00;388,17;0,0;150,29;20,66;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 17:00:00;388,17;0,0;141,29;29,66;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 18:00:00;388,17;0,0;131,28;39,67;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 19:00:00;388,17;0,0;120,0;50,94;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 20:00:00;388,17;0,0;101,99;68,96;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 21:00:00;388,17;0,0;90,23;297,58;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 22:00:00;388,17;0,0;79,99;307,82;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-04 23:00:00;388,17;0,0;73,91;313,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 00:00:00;388,17;0,0;70,77;317,04;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 01:00:00;388,17;0,0;69,93;317,88;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 02:00:00;388,17;0,0;69,1;318,72;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 03:00:00;388,17;0,0;76,06;311,76;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 04:00:00;388,17;0,0;101,36;286,45;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 05:00:00;388,17;0,0;131,93;255,88;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 06:00:00;388,17;0,0;152,57;235,24;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 07:00:00;388,17;0,0;162,42;225,39;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 08:00:00;388,17;0,0;161,15;9,79;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 09:00:00;388,17;0,0;161,41;9,53;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 10:00:00;388,17;0,0;162,63;8,32;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 11:00:00;388,17;0,0;161,59;9,35;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 12:00:00;388,17;0,0;160,7;10,25;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 13:00:00;388,17;0,0;159,7;11,24;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 14:00:00;388,17;0,0;159,69;11,25;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 15:00:00;388,17;0,0;157,15;13,79;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 16:00:00;388,17;0,0;150,12;20,82;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 17:00:00;388,17;0,0;141,11;29,83;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 18:00:00;388,17;0,0;131,06;39,88;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 19:00:00;388,17;0,0;119,48;51,47;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 20:00:00;388,17;0,0;101,44;69,5;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 21:00:00;388,17;0,0;89,91;297,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 22:00:00;388,17;0,0;79,68;308,13;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-05 23:00:00;388,17;0,0;73,61;314,2;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 00:00:00;388,17;0,0;70,8;317,01;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 01:00:00;388,17;0,0;69,97;317,84;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 02:00:00;388,17;0,0;69,15;318,67;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 03:00:00;388,17;0,0;76,11;311,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 04:00:00;388,17;0,0;101,43;286,38;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 05:00:00;388,17;0,0;132,18;255,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 06:00:00;388,17;0,0;152,79;235,02;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 07:00:00;388,17;0,0;162,58;225,23;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 08:00:00;388,17;0,0;161,22;226,59;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 09:00:00;388,17;0,0;161,48;226,33;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 10:00:00;388,17;0,0;162,72;225,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 11:00:00;388,17;0,0;161,67;226,14;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 12:00:00;388,17;0,0;160,76;227,06;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 13:00:00;388,17;0,0;159,74;228,08;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 14:00:00;388,17;0,0;159,73;228,08;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 15:00:00;388,17;0,0;157,19;230,62;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 16:00:00;388,17;0,0;150,15;237,67;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 17:00:00;388,17;0,0;141,13;29,81;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 18:00:00;388,17;0,0;131,09;256,72;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 19:00:00;388,17;0,0;119,55;268,27;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 20:00:00;388,17;0,0;101,51;286,3;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 21:00:00;388,17;0,0;89,96;297,86;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 22:00:00;388,17;0,0;79,72;308,09;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-06 23:00:00;388,17;0,0;73,65;314,16;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 00:00:00;388,17;0,0;70,48;317,33;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 01:00:00;388,17;0,0;69,59;318,22;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 02:00:00;388,17;0,0;68,81;319,0;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 03:00:00;388,17;0,0;75,76;312,05;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 04:00:00;388,17;0,0;100,92;286,89;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 05:00:00;388,17;0,0;130,89;256,92;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 06:00:00;388,17;0,0;151,44;236,38;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 07:00:00;388,17;0,0;161,19;226,62;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 08:00:00;388,17;0,0;160,62;227,19;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 09:00:00;388,17;0,0;160,91;10,03;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 10:00:00;388,17;0,0;161,74;226,07;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 11:00:00;388,17;0,0;161,04;9,91;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 12:00:00;388,17;0,0;160,22;10,72;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 13:00:00;388,17;0,0;159,38;11,57;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 14:00:00;388,17;0,0;159,33;11,62;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 15:00:00;388,17;0,0;156,75;14,2;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 16:00:00;388,17;0,0;149,87;21,08;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 17:00:00;388,17;0,0;140,89;30,05;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 18:00:00;388,17;0,0;130,75;40,19;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 19:00:00;388,17;0,0;118,94;52,0;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 20:00:00;388,17;0,0;100,84;70,11;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 21:00:00;388,17;0,0;89,63;81,31;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 22:00:00;388,17;0,0;79,34;91,6;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-07 23:00:00;388,17;0,0;73,18;97,76;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 00:00:00;388,17;0,0;70,57;317,24;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 01:00:00;388,17;0,0;69,67;318,14;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 02:00:00;388,17;0,0;68,77;319,05;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 03:00:00;388,17;0,0;75,71;312,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 04:00:00;388,17;0,0;100,9;286,91;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 05:00:00;388,17;0,0;130,27;257,54;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 06:00:00;388,17;0,0;151,13;236,68;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 07:00:00;388,17;0,0;161,37;226,45;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 08:00:00;388,17;0,0;160,7;10,24;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 09:00:00;388,17;0,0;160,96;9,98;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 10:00:00;388,17;0,0;162,04;8,91;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 11:00:00;388,17;0,0;161,07;9,87;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 12:00:00;388,17;0,0;160,31;10,63;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 13:00:00;388,17;0,0;159,47;11,48;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 14:00:00;388,17;0,0;159,46;11,48;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 15:00:00;388,17;0,0;156,89;14,05;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 16:00:00;388,17;0,0;149,98;20,96;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 17:00:00;388,17;0,0;140,95;29,99;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 18:00:00;388,17;0,0;130,87;40,08;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 19:00:00;388,17;0,0;119,01;51,94;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 20:00:00;388,17;0,0;100,95;69,99;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 21:00:00;388,17;0,0;89,63;298,18;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 22:00:00;388,17;0,0;79,41;308,41;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-08 23:00:00;388,17;0,0;73,35;314,46;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 00:00:00;388,17;0,0;38,69;349,12;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 01:00:00;388,17;0,0;36,47;351,34;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 02:00:00;388,17;0,0;33,16;354,65;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 03:00:00;388,17;0,0;38,86;348,95;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 04:00:00;388,17;0,0;44,25;343,56;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 05:00:00;388,17;0,0;52,35;335,46;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 06:00:00;388,17;0,0;57,68;330,13;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 07:00:00;388,17;0,0;55,9;331,91;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 08:00:00;388,17;0,0;52,86;334,95;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 09:00:00;388,17;0,0;52,68;335,13;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 10:00:00;388,17;0,0;55,7;332,11;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 11:00:00;388,17;0,0;51,12;336,69;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 12:00:00;388,17;0,0;43,91;343,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 13:00:00;388,17;0,0;36,48;351,33;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 14:00:00;388,17;0,0;36,17;351,65;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 15:00:00;388,17;0,0;29,72;358,09;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 16:00:00;388,17;0,0;23,02;364,79;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 17:00:00;388,17;0,0;19,59;368,22;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 18:00:00;388,17;0,0;17,83;369,98;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 19:00:00;388,17;0,0;15,95;371,86;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 20:00:00;388,17;0,0;14,12;373,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 21:00:00;388,17;0,0;13,14;374,67;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 22:00:00;388,17;0,0;12,8;375,01;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-09 23:00:00;388,17;0,0;12,35;375,47;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 00:00:00;388,17;0,0;19,38;368,44;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 01:00:00;388,17;0,0;19,93;367,88;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 02:00:00;388,17;0,0;21,71;366,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 03:00:00;388,17;0,0;22,55;365,26;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 04:00:00;388,17;0,0;25,01;362,8;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 05:00:00;388,17;0,0;26,23;361,58;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 06:00:00;388,17;0,0;25,09;362,73;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 07:00:00;388,17;0,0;25,29;362,52;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 08:00:00;388,17;0,0;22,76;365,05;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 09:00:00;388,17;0,0;21,71;366,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 10:00:00;388,17;0,0;21,88;365,93;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 11:00:00;388,17;0,0;21,76;366,05;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 12:00:00;388,17;0,0;21,76;366,05;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 13:00:00;388,17;0,0;18,64;369,17;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 14:00:00;388,17;0,0;17,95;369,87;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 15:00:00;388,17;0,0;17,92;369,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 16:00:00;388,17;0,0;18,69;369,12;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 17:00:00;388,17;0,0;23,18;364,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 18:00:00;388,17;0,0;24,17;363,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 19:00:00;388,17;0,0;24,0;363,81;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 20:00:00;388,17;0,0;25,84;361,98;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 21:00:00;388,17;0,0;28,2;359,61;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 22:00:00;388,17;0,0;27,94;359,88;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-10 23:00:00;388,17;0,0;30,46;357,35;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 00:00:00;388,17;0,0;70,99;316,82;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 01:00:00;388,17;0,0;70,22;317,59;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 02:00:00;388,17;0,0;69,47;318,34;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 03:00:00;388,17;0,0;76,45;311,37;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 04:00:00;388,17;0,0;101,87;285,94;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 05:00:00;388,17;0,0;133,79;254,03;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 06:00:00;388,17;0,0;154,19;233,62;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 07:00:00;388,17;0,0;163,61;224,2;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 08:00:00;388,17;0,0;161,66;226,15;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 09:00:00;388,17;0,0;161,91;225,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 10:00:00;388,17;0,0;163,29;7,65;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 11:00:00;388,17;0,0;162,17;8,77;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 12:00:00;388,17;0,0;161,13;9,82;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 13:00:00;388,17;0,0;159,96;227,85;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 14:00:00;388,17;0,0;159,95;227,86;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 15:00:00;388,17;0,0;157,45;230,37;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 16:00:00;388,17;0,0;150,29;237,53;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 17:00:00;388,17;0,0;141,29;29,66;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 18:00:00;388,17;0,0;131,28;39,67;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 19:00:00;388,17;0,0;120,0;50,94;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 20:00:00;388,17;0,0;101,99;68,96;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 21:00:00;388,17;0,0;90,23;297,58;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 22:00:00;388,17;0,0;79,99;307,82;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-11 23:00:00;388,17;0,0;73,91;313,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 00:00:00;388,17;0,0;72,15;315,66;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 01:00:00;388,17;0,0;71,12;316,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 02:00:00;388,17;0,0;69,9;317,91;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 03:00:00;388,17;0,0;77,45;310,36;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 04:00:00;388,17;0,0;103,08;284,73;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 05:00:00;388,17;0,0;129,58;258,23;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 06:00:00;388,17;0,0;153,37;234,44;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 07:00:00;388,17;0,0;166,21;221,6;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 08:00:00;388,17;0,0;165,2;222,61;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 09:00:00;388,17;0,0;163,94;223,87;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 10:00:00;388,17;0,0;163,88;223,94;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 11:00:00;388,17;0,0;162,01;225,8;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 12:00:00;388,17;0,0;162,15;225,66;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 13:00:00;388,17;0,0;161,51;226,3;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 14:00:00;388,17;0,0;160,84;226,98;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 15:00:00;388,17;0,0;158,28;229,53;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 16:00:00;388,17;0,0;151,32;236,49;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 17:00:00;388,17;0,0;142,45;220,85;24,51;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 18:00:00;388,17;0,0;133,25;165,41;89,15;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 19:00:00;388,17;0,0;121,05;266,76;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 20:00:00;388,17;0,0;102,97;284,84;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 21:00:00;388,17;0,0;91,55;296,27;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 22:00:00;388,17;0,0;80,56;307,25;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-12 23:00:00;388,17;0,0;74,74;313,07;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 00:00:00;388,17;0,0;72,19;315,62;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 01:00:00;388,17;0,0;71,16;316,65;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 02:00:00;388,17;0,0;69,95;317,86;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 03:00:00;388,17;0,0;77,51;310,3;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 04:00:00;388,17;0,0;103,16;284,66;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 05:00:00;388,17;0,0;129,72;258,09;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 06:00:00;388,17;0,0;153,54;234,27;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 07:00:00;388,17;0,0;166,38;221,43;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 08:00:00;388,17;0,0;165,32;222,49;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 09:00:00;388,17;0,0;164,03;223,78;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 10:00:00;388,17;0,0;163,96;223,85;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 11:00:00;388,17;0,0;162,07;225,74;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 12:00:00;388,17;0,0;162,21;225,6;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 13:00:00;388,17;0,0;161,56;226,25;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 14:00:00;388,17;0,0;160,88;226,93;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 15:00:00;388,17;0,0;158,33;229,48;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 16:00:00;388,17;0,0;151,36;236,45;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 17:00:00;388,17;0,0;142,49;245,33;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 18:00:00;388,17;0,0;133,31;119,31;135,19;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 19:00:00;388,17;0,0;121,13;49,81;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 20:00:00;388,17;0,0;103,05;150,79;133,97;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 21:00:00;388,17;0,0;91,6;296,21;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 22:00:00;388,17;0,0;80,61;307,2;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-13 23:00:00;388,17;0,0;74,79;313,02;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 00:00:00;388,17;0,0;72,34;315,47;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 01:00:00;388,17;0,0;71,33;316,48;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 02:00:00;388,17;0,0;70,12;317,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 03:00:00;388,17;0,0;77,72;310,09;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 04:00:00;388,17;0,0;103,42;284,39;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 05:00:00;388,17;0,0;130,21;257,61;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 06:00:00;388,17;0,0;154,12;233,69;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 07:00:00;388,17;0,0;166,99;220,82;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 08:00:00;388,17;0,0;165,71;222,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-07-14 09:00:00;388,17;0,0;164,34;223,47;0,0;0,36;0,0;0,0;0,0;0,0;0,0
