;('Electricity_HS', 'HS<->East');('Electricity_HS', 'HS<->Middle');('Electricity_HS', 'HS<->North');('Electricity_HS', 'HS<->Swest');('Electricity_HS', 'HöS<->HS');('HS<->East', 'Electricity_HS');('HS<->Middle', 'Electricity_HS');('HS<->North', 'Electricity_HS');('HS<->Swest', 'Electricity_HS');('HöS<->HS', 'Electricity_HS')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-07-21 04:00:00;327,98;480,01;145,52;300,0;0,0;0,0;0,0;0,0;0,0;1253,51
2030-07-21 05:00:00;333,83;311,32;161,09;300,0;0,0;0,0;0,0;0,0;0,0;1106,24
2030-07-21 06:00:00;373,39;330,79;175,62;300,0;0,0;0,0;0,0;0,0;0,0;1179,81
2030-07-21 07:00:00;411,92;358,54;182,16;211,77;0,0;0,0;0,0;0,0;0,0;1164,39
2030-07-21 08:00:00;348,72;314,34;133,07;0,0;0,0;0,0;0,0;0,0;0,0;796,13
2030-07-21 09:00:00;406,42;384,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;790,96
2030-07-21 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-21 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-21 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-21 13:00:00;375,97;426,55;187,82;0,0;0,0;0,0;0,0;0,0;0,0;990,34
2030-07-21 14:00:00;682,62;632,6;248,67;86,4;0,0;0,0;0,0;0,0;0,0;1650,29
2030-07-21 15:00:00;452,69;412,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;865,37
2030-07-21 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-21 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-21 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-21 19:00:00;223,84;46,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;270,41
2030-07-21 20:00:00;363,16;338,66;171,02;0,0;0,0;0,0;0,0;0,0;0,0;872,83
2030-07-21 21:00:00;315,52;394,62;146,77;0,0;0,0;0,0;0,0;0,0;0,0;856,91
2030-07-21 22:00:00;380,41;362,38;183,26;22,95;0,0;0,0;0,0;0,0;0,0;949,01
2030-07-21 23:00:00;353,93;337,14;169,72;300,0;0,0;0,0;0,0;0,0;0,0;1160,79
2030-07-22 00:00:00;278,8;260,39;129,69;300,0;0,0;0,0;0,0;0,0;0,0;968,89
2030-07-22 01:00:00;270,85;253,1;125,59;300,0;0,0;0,0;0,0;0,0;0,0;949,53
2030-07-22 02:00:00;344,7;442,28;123,29;300,0;0,0;0,0;0,0;0,0;0,0;1210,27
2030-07-22 03:00:00;455,71;526,34;125,82;300,0;0,0;0,0;0,0;0,0;0,0;1407,87
2030-07-22 04:00:00;282,42;263,09;130,99;300,0;0,0;0,0;0,0;0,0;0,0;976,5
2030-07-22 05:00:00;328,36;313,19;156,86;300,0;0,0;0,0;0,0;0,0;0,0;1098,42
2030-07-22 06:00:00;206,15;157,78;162,3;267,62;0,0;0,0;0,0;0,0;0,0;793,85
2030-07-22 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 16:00:00;5,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,68;0,0
2030-07-22 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 18:00:00;5,3;0,0;0,0;0,0;0,0;0,0;0,0;5,3;0,0;0,0
2030-07-22 19:00:00;0,14;0,0;0,0;0,0;0,0;0,0;0,0;0,14;0,0;0,0
2030-07-22 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 21:00:00;0,0;53,22;0,0;0,0;0,0;53,22;0,0;0,0;0,0;0,0
2030-07-22 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-22 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 01:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-23 02:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-23 03:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-23 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 07:00:00;0,0;0,0;126,67;0,0;0,0;0,0;0,0;0,0;126,67;0,0
2030-07-23 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-23 12:00:00;0,0;0,0;60,42;0,0;0,0;0,0;0,0;0,0;60,42;0,0
2030-07-23 13:00:00;0,0;0,0;92,76;0,0;0,0;0,0;0,0;0,0;92,76;0,0
2030-07-23 14:00:00;0,0;457,2;123,33;0,0;0,0;0,0;0,0;0,0;580,53;0,0
2030-07-23 15:00:00;0,0;0,0;296,91;0,0;0,0;0,0;0,0;0,0;296,91;0,0
2030-07-23 16:00:00;0,0;0,0;338,62;0,0;0,0;0,0;0,0;0,0;338,62;0,0
2030-07-23 17:00:00;0,0;0,0;100,08;0,0;0,0;0,0;0,0;0,0;100,08;0,0
2030-07-23 18:00:00;0,0;0,0;101,99;0,0;0,0;0,0;0,0;0,0;101,99;0,0
2030-07-23 19:00:00;0,0;0,0;272,77;0,0;0,0;58,16;0,0;0,0;214,61;0,0
2030-07-23 20:00:00;0,0;0,0;422,83;0,0;0,0;0,0;0,0;0,0;422,83;0,0
2030-07-23 21:00:00;0,0;0,0;375,39;0,0;0,0;80,09;0,0;0,0;295,29;0,0
2030-07-23 22:00:00;0,0;0,0;341,5;0,0;0,0;0,0;0,0;0,0;341,5;0,0
2030-07-23 23:00:00;0,0;0,0;378,74;0,0;0,0;217,04;0,0;0,0;161,71;0,0
2030-07-24 00:00:00;0,0;0,0;212,8;0,0;0,0;212,8;0,0;0,0;0,0;0,0
2030-07-24 01:00:00;0,0;22,37;361,15;0,0;0,0;0,0;0,0;0,0;383,52;0,0
2030-07-24 02:00:00;0,0;123,6;297,04;0,0;0,0;49,77;0,0;0,0;370,88;0,0
2030-07-24 03:00:00;0,0;0,0;302,86;0,0;0,0;0,0;0,0;0,0;302,86;0,0
2030-07-24 04:00:00;0,0;0,0;166,7;0,0;0,0;98,91;0,0;0,0;0,0;67,79
2030-07-24 05:00:00;0,0;0,0;355,7;0,0;0,0;18,09;0,0;0,0;0,0;337,61
2030-07-24 06:00:00;0,0;0,0;524,4;41,02;0,0;0,0;0,0;0,0;0,0;565,42
2030-07-24 07:00:00;0,0;203,69;640,0;32,11;0,0;0,0;0,0;0,0;0,0;875,8
2030-07-24 08:00:00;0,0;32,45;640,0;300,0;0,0;0,0;0,0;0,0;0,0;972,45
2030-07-24 09:00:00;0,0;147,99;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1087,99
2030-07-24 10:00:00;0,0;43,37;640,0;300,0;0,0;114,84;0,0;0,0;0,0;868,53
2030-07-24 11:00:00;0,0;0,0;640,0;300,0;0,0;410,55;0,0;0,0;0,0;529,45
2030-07-24 12:00:00;0,0;0,0;521,14;300,0;0,0;724,09;0,0;0,0;0,0;97,05
2030-07-24 13:00:00;0,0;254,31;344,32;300,0;0,0;898,63;0,0;0,0;0,0;0,0
2030-07-24 14:00:00;0,0;0,0;525,46;300,0;0,0;338,34;0,0;0,0;0,0;487,12
2030-07-24 15:00:00;0,0;0,0;640,0;300,0;0,0;142,27;0,0;0,0;0,0;797,73
2030-07-24 16:00:00;0,0;138,67;424,69;300,0;0,0;863,36;0,0;0,0;0,0;0,0
2030-07-24 17:00:00;0,0;0,0;376,15;300,0;0,0;676,15;0,0;0,0;0,0;0,0
2030-07-24 18:00:00;0,0;39,07;620,87;300,0;0,0;959,94;0,0;0,0;0,0;0,0
2030-07-24 19:00:00;0,0;0,0;511,37;300,0;0,0;811,37;0,0;0,0;0,0;0,0
2030-07-24 20:00:00;0,0;0,0;455,35;300,0;0,0;573,68;0,0;0,0;0,0;181,68
2030-07-24 21:00:00;0,0;0,0;416,06;300,0;0,0;496,63;0,0;0,0;0,0;219,43
2030-07-24 22:00:00;0,0;0,0;383,27;300,0;0,0;258,05;0,0;0,0;0,0;425,22
2030-07-24 23:00:00;0,0;0,0;164,56;300,0;0,0;464,56;0,0;0,0;0,0;0,0
2030-07-25 00:00:00;0,0;0,0;310,56;300,0;0,0;610,56;0,0;0,0;0,0;0,0
2030-07-25 01:00:00;0,0;0,0;0,0;300,0;0,0;268,38;31,62;0,0;0,0;0,0
2030-07-25 02:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-07-25 03:00:00;0,0;0,0;0,0;300,0;0,0;150,94;149,06;0,0;0,0;0,0
2030-07-25 04:00:00;0,0;0,0;0,0;300,0;0,0;300,0;0,0;0,0;0,0;0,0
2030-07-25 05:00:00;0,0;0,0;0,0;300,0;0,0;0,83;273,75;25,42;0,0;0,0
2030-07-25 06:00:00;0,0;0,0;0,0;289,03;0,0;82,87;206,16;0,0;0,0;0,0
2030-07-25 07:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-07-25 08:00:00;0,0;0,0;0,0;300,0;0,0;300,0;0,0;0,0;0,0;0,0
2030-07-25 09:00:00;0,0;0,0;109,69;300,0;0,0;409,69;0,0;0,0;0,0;0,0
2030-07-25 10:00:00;0,0;0,0;482,44;300,0;0,0;428,95;0,0;0,0;0,0;353,49
2030-07-25 11:00:00;0,0;132,6;640,0;300,0;0,0;143,02;0,0;0,0;0,0;929,58
2030-07-25 12:00:00;0,0;0,0;584,61;300,0;0,0;349,2;0,0;0,0;0,0;535,41
2030-07-25 13:00:00;0,0;0,0;331,19;300,0;0,0;631,19;0,0;0,0;0,0;0,0
2030-07-25 14:00:00;0,0;528,36;640,0;300,0;0,0;10,35;0,0;0,0;0,0;1458,01
2030-07-25 15:00:00;135,64;972,71;640,0;300,0;0,0;0,0;0,0;0,0;0,0;2048,36
2030-07-25 16:00:00;0,0;1300,85;640,0;300,0;0,0;0,0;0,0;0,0;0,0;2240,85
2030-07-25 17:00:00;0,0;229,51;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1169,51
2030-07-25 18:00:00;0,0;0,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;940,0
2030-07-25 19:00:00;0,0;63,73;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1003,73
2030-07-25 20:00:00;0,0;0,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;940,0
2030-07-25 21:00:00;0,0;473,77;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1413,77
2030-07-25 22:00:00;0,0;228,24;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1168,24
2030-07-25 23:00:00;124,9;339,94;543,3;300,0;0,0;0,0;0,0;0,0;0,0;1308,14
2030-07-26 00:00:00;263,02;260,6;381,84;300,0;0,0;0,0;0,0;0,0;0,0;1205,46
2030-07-26 01:00:00;260,55;253,31;541,66;300,0;0,0;0,0;0,0;0,0;0,0;1355,52
2030-07-26 02:00:00;221,18;435,6;440,01;300,0;0,0;0,0;0,0;0,0;0,0;1396,8
2030-07-26 03:00:00;81,01;389,33;355,41;300,0;0,0;0,0;0,0;0,0;0,0;1125,76
2030-07-26 04:00:00;257,9;279,18;136,19;300,0;0,0;0,0;0,0;0,0;0,0;973,27
2030-07-26 05:00:00;278,47;302,58;153,24;300,0;0,0;0,0;0,0;0,0;0,0;1034,29
2030-07-26 06:00:00;367,22;354,46;198,42;300,0;0,0;0,0;0,0;0,0;0,0;1220,1
2030-07-26 07:00:00;449,5;387,33;276,14;300,0;0,0;0,0;0,0;0,0;0,0;1412,96
2030-07-26 08:00:00;372,59;315,94;321,03;300,0;0,0;0,0;0,0;0,0;0,0;1309,57
2030-07-26 09:00:00;309,84;266,15;330,61;300,0;0,0;0,0;0,0;0,0;0,0;1206,61
2030-07-26 10:00:00;205,2;204,57;535,26;300,0;0,0;0,0;0,0;0,0;0,0;1245,03
2030-07-26 11:00:00;401,78;277,01;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1618,78
2030-07-26 12:00:00;121,48;100,92;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1162,4
2030-07-26 13:00:00;0,0;0,0;426,47;300,0;0,0;0,0;0,0;0,0;0,0;726,47
2030-07-26 14:00:00;0,0;18,4;640,0;300,0;0,0;0,0;0,0;0,0;0,0;958,4
2030-07-26 15:00:00;0,0;19,17;640,0;300,0;0,0;0,0;0,0;0,0;0,0;959,17
2030-07-26 16:00:00;0,0;200,12;640,0;300,0;0,0;0,0;0,0;0,0;0,0;1140,12
2030-07-26 17:00:00;0,0;0,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;940,0
2030-07-26 18:00:00;0,0;0,0;477,08;63,28;0,0;138,95;0,0;0,0;0,0;401,41
2030-07-26 19:00:00;0,0;0,0;327,11;176,7;0,0;262,74;0,0;0,0;0,0;241,07
2030-07-26 20:00:00;0,0;0,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;940,0
2030-07-26 21:00:00;0,0;0,0;640,0;300,0;0,0;0,0;0,0;0,0;0,0;940,0
2030-07-26 22:00:00;0,0;363,12;607,37;189,2;0,0;0,0;0,0;0,0;0,0;1159,69
2030-07-26 23:00:00;337,48;346,25;498,1;300,0;0,0;0,0;0,0;0,0;0,0;1481,84
2030-07-27 00:00:00;193,69;264,95;362,9;300,0;0,0;0,0;0,0;0,0;0,0;1121,53
2030-07-27 01:00:00;0,0;0,0;232,58;0,0;0,0;111,87;0,0;0,0;120,71;0,0
2030-07-27 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 12:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-27 13:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-27 14:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-27 15:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-27 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-27 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 01:00:00;0,0;40,66;120,09;0,0;0,0;160,75;0,0;0,0;0,0;0,0
2030-07-28 02:00:00;0,0;0,0;220,79;0,0;0,0;0,0;0,0;0,0;220,79;0,0
2030-07-28 03:00:00;0,0;0,0;92,66;0,0;0,0;0,0;0,0;0,0;13,02;79,65
2030-07-28 04:00:00;82,64;5,52;84,92;0,0;0,0;0,0;0,0;0,0;0,0;173,08
2030-07-28 05:00:00;202,01;308,41;122,94;0,0;0,0;0,0;0,0;0,0;204,05;429,31
2030-07-28 06:00:00;276,77;342,87;152,97;0,0;0,0;0,0;0,0;0,0;94,05;678,56
2030-07-28 07:00:00;323,69;375,95;172,27;0,0;0,0;0,0;0,0;0,0;0,0;871,91
2030-07-28 08:00:00;0,0;324,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;324,89
2030-07-28 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 13:00:00;0,0;0,0;9,5;0,0;0,0;9,5;0,0;0,0;0,0;0,0
2030-07-28 14:00:00;0,0;1,21;39,06;0,0;0,0;0,0;0,0;0,0;40,27;0,0
2030-07-28 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-28 19:00:00;0,0;26,11;0,0;0,0;0,0;0,0;0,0;0,0;26,11;0,0
2030-07-28 20:00:00;0,0;195,34;22,93;0,0;0,0;0,0;0,0;0,0;0,0;218,27
2030-07-28 21:00:00;448,51;369,81;110,51;0,0;0,0;0,0;0,0;0,0;0,0;928,82
2030-07-28 22:00:00;332,29;293,62;88,29;0,0;0,0;0,0;0,0;0,0;0,0;714,2
2030-07-28 23:00:00;361,14;321,59;134,1;159,14;0,0;0,0;0,0;0,0;0,0;975,96
2030-07-29 00:00:00;339,79;258,56;125,7;300,0;0,0;0,0;0,0;0,0;0,0;1024,05
2030-07-29 01:00:00;445,72;727,83;120,2;300,0;0,0;0,0;0,0;0,0;0,0;1593,75
2030-07-29 02:00:00;470,31;727,67;166,2;300,0;0,0;0,0;0,0;0,0;0,0;1664,17
2030-07-29 03:00:00;670,56;733,1;414,15;300,0;0,0;0,0;0,0;0,0;0,0;2117,8
2030-07-29 04:00:00;482,47;574,38;143,48;300,0;0,0;0,0;0,0;0,0;0,0;1500,33
2030-07-29 05:00:00;374,49;313,72;162,41;300,0;0,0;0,0;0,0;0,0;0,0;1150,62
2030-07-29 06:00:00;467,09;371,16;197,54;300,0;0,0;0,0;0,0;0,0;0,0;1335,8
2030-07-29 07:00:00;536,85;437,09;226,62;0,0;0,0;0,0;0,0;0,0;0,0;1200,56
2030-07-29 08:00:00;505,75;372,88;185,43;0,0;0,0;0,0;0,0;0,0;0,0;1064,06
2030-07-29 09:00:00;258,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;258,19
2030-07-29 10:00:00;232,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;232,99
2030-07-29 11:00:00;233,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;233,44
2030-07-29 12:00:00;186,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;163,94;22,63
2030-07-29 13:00:00;651,0;325,8;0,0;0,0;0,0;0,0;0,0;0,0;159,38;817,43
2030-07-29 14:00:00;680,12;349,89;167,86;0,0;0,0;0,0;0,0;0,0;0,0;1197,88
2030-07-29 15:00:00;711,14;92,33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;803,47
2030-07-29 16:00:00;306,04;0,0;0,0;0,0;0,0;0,0;0,0;19,04;287,0;0,0
2030-07-29 17:00:00;139,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;139,93;0,0
2030-07-29 18:00:00;175,56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;175,56
2030-07-29 19:00:00;385,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;385,43
2030-07-29 20:00:00;518,9;291,55;134,72;0,0;0,0;0,0;0,0;0,0;0,0;945,17
2030-07-29 21:00:00;565,45;387,25;131,16;0,0;0,0;0,0;0,0;0,0;0,0;1083,86
2030-07-29 22:00:00;476,14;364,05;177,14;0,0;0,0;0,0;0,0;0,0;0,0;1017,33
2030-07-29 23:00:00;84,9;127,63;19,95;300,0;0,0;0,0;0,0;0,0;0,0;532,47
2030-07-30 00:00:00;33,81;38,05;8,11;245,47;0,0;0,0;0,0;0,0;0,0;325,44
2030-07-30 01:00:00;106,29;122,39;62,73;292,72;0,0;0,0;0,0;0,0;0,0;584,13
2030-07-30 02:00:00;119,17;187,57;74,11;300,0;0,0;0,0;0,0;0,0;0,0;680,85
2030-07-30 03:00:00;183,34;216,34;92,85;300,0;0,0;0,0;0,0;0,0;0,0;792,54
2030-07-30 04:00:00;212,86;214,27;105,02;300,0;0,0;0,0;0,0;0,0;0,0;832,15
2030-07-30 05:00:00;199,64;191,37;104,05;300,0;0,0;0,0;0,0;0,0;0,0;795,06
2030-07-30 06:00:00;287,32;253,85;136,22;300,0;0,0;0,0;0,0;0,0;0,0;977,38
2030-07-30 07:00:00;322,12;255,63;155,89;300,0;0,0;0,0;0,0;0,0;0,0;1033,63
2030-07-30 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 10:00:00;366,63;0,0;113,47;0,0;0,0;0,0;0,0;0,0;0,0;480,1
2030-07-30 11:00:00;135,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;135,43;0,0
2030-07-30 12:00:00;220,54;17,37;0,0;0,0;0,0;0,0;0,0;0,0;237,91;0,0
2030-07-30 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 15:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-30 16:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-07-30 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-30 21:00:00;130,47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;130,47
2030-07-30 22:00:00;148,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;148,68
2030-07-30 23:00:00;25,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,2
2030-07-31 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 01:00:00;140,21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;140,21
2030-07-31 02:00:00;266,47;203,79;0,0;300,0;0,0;0,0;0,0;0,0;0,0;770,26
2030-07-31 03:00:00;232,88;202,46;0,0;300,0;0,0;0,0;0,0;0,0;0,0;735,34
2030-07-31 04:00:00;215,69;201,77;0,0;300,0;0,0;0,0;0,0;0,0;0,0;717,45
2030-07-31 05:00:00;263,66;209,75;0,0;300,0;0,0;0,0;0,0;0,0;0,0;773,4
2030-07-31 06:00:00;389,08;21,28;0,0;300,0;0,0;0,0;0,0;0,0;0,0;710,36
2030-07-31 07:00:00;556,52;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;856,52
2030-07-31 08:00:00;612,41;0,0;0,0;241,95;0,0;0,0;0,0;0,0;0,0;854,36
2030-07-31 09:00:00;321,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;321,61
2030-07-31 10:00:00;176,3;0,0;0,0;0,0;0,0;0,0;0,0;36,1;140,2;0,0
2030-07-31 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-07-31 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
