;('Biogas_feedin_existing_e', 'Gas_e');('Biogas_feedin_new_e', 'Gas_e');('Gas_e', 'Gas_demand_total_e');('Gas_e', 'Gas_storage_e');('Gas_e', 'GuD_e');('Gas_e', 'Material_demand_Gas_e');('Gas_e', 'excess_b_gas_e');('Gas_storage_e', 'Gas_e');('Hydrogen_feedin_e', 'Gas_e');('Import_Gas_e', 'Gas_e');('Methanisation_e', 'Gas_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-10-22 18:00:00;419,76;0,0;161,06;258,33;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-22 19:00:00;419,76;0,0;167,31;252,07;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-22 20:00:00;419,76;0,0;174,81;244,58;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-22 21:00:00;419,76;0,0;185,31;234,07;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-22 22:00:00;419,76;0,0;190,92;228,47;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-22 23:00:00;419,76;0,0;205,47;213,91;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 00:00:00;419,76;0,0;234,16;185,23;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 01:00:00;419,76;0,0;255,27;164,11;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 02:00:00;419,76;0,0;267,78;151,61;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 03:00:00;419,76;0,0;277,88;141,51;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 04:00:00;419,76;0,0;295,15;124,23;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 05:00:00;419,76;0,0;317,14;102,24;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 06:00:00;419,76;0,0;296,07;123,32;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 07:00:00;419,76;0,0;304,31;115,07;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 08:00:00;419,76;0,0;302,95;116,44;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 09:00:00;419,76;0,0;311,48;107,91;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 10:00:00;419,76;0,0;303,54;0,0;219,89;0,37;0,0;104,05;0,0;0,0;0,0
2030-10-23 11:00:00;419,76;0,0;294,57;0,0;219,89;0,37;0,0;95,07;0,0;0,0;0,0
2030-10-23 12:00:00;419,76;0,0;282,22;137,17;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 13:00:00;419,76;0,0;242,75;129,62;47,01;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 14:00:00;419,76;0,0;234,22;0,0;219,89;0,37;0,0;34,72;0,0;0,0;0,0
2030-10-23 15:00:00;419,76;0,0;225,89;0,0;219,89;0,37;0,0;26,39;0,0;0,0;0,0
2030-10-23 16:00:00;419,76;0,0;222,45;0,0;196,93;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 17:00:00;419,76;0,0;234,34;0,0;185,05;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-23 18:00:00;419,76;0,0;245,17;0,0;219,89;0,37;0,0;45,67;0,0;0,0;0,0
2030-10-23 19:00:00;419,76;0,0;253,63;0,0;219,89;0,37;0,0;54,14;0,0;0,0;0,0
2030-10-23 20:00:00;419,76;0,0;266,16;0,0;219,89;0,37;0,0;66,67;0,0;0,0;0,0
2030-10-23 21:00:00;419,76;0,0;278,77;0,0;219,89;0,37;0,0;79,27;0,0;0,0;0,0
2030-10-23 22:00:00;419,76;0,0;283,37;0,0;219,89;0,37;0,0;83,88;0,0;0,0;0,0
2030-10-23 23:00:00;419,76;0,0;297,33;0,0;219,89;0,37;0,0;97,83;0,0;0,0;0,0
2030-10-24 00:00:00;419,76;0,0;350,57;0,0;219,89;0,37;0,0;151,07;0,0;0,0;0,0
2030-10-24 01:00:00;419,76;0,0;356,93;0,0;219,89;0,37;0,0;157,44;0,0;0,0;0,0
2030-10-24 02:00:00;419,76;0,0;372,0;0,0;219,89;0,37;0,0;172,5;0,0;0,0;0,0
2030-10-24 03:00:00;419,76;0,0;384,19;0,0;219,89;0,37;0,0;184,69;0,0;0,0;0,0
2030-10-24 04:00:00;419,76;0,0;420,2;0,0;219,89;0,37;0,0;220,71;0,0;0,0;0,0
2030-10-24 05:00:00;419,76;0,0;463,63;0,0;219,89;0,37;0,0;264,13;0,0;0,0;0,0
2030-10-24 06:00:00;419,76;0,0;519,76;0,0;219,89;0,37;0,0;320,27;0,0;0,0;0,0
2030-10-24 07:00:00;419,76;0,0;535,65;0,0;219,89;0,37;0,0;336,16;0,0;0,0;0,0
2030-10-24 08:00:00;419,76;0,0;535,92;0,0;219,89;0,37;0,0;336,43;0,0;0,0;0,0
2030-10-24 09:00:00;419,76;0,0;512,47;0,0;0,0;0,37;0,0;93,08;0,0;0,0;0,0
2030-10-24 10:00:00;419,76;0,0;463,96;0,0;0,0;0,37;0,0;44,58;0,0;0,0;0,0
2030-10-24 11:00:00;419,76;0,0;428,77;0,0;0,0;0,37;0,0;9,38;0,0;0,0;0,0
2030-10-24 12:00:00;419,76;0,0;401,41;17,98;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 13:00:00;419,76;0,0;404,72;14,67;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 14:00:00;419,76;0,0;413,84;5,54;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 15:00:00;419,76;0,0;397,94;21,45;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 16:00:00;419,76;0,0;393,63;25,75;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 17:00:00;419,76;0,0;384,5;34,89;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 18:00:00;419,76;0,0;370,29;49,09;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 19:00:00;419,76;0,0;359,49;59,9;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 20:00:00;419,76;0,0;350,89;68,49;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 21:00:00;419,76;0,0;343,57;75,82;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 22:00:00;419,76;0,0;333,78;85,61;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-24 23:00:00;419,76;0,0;343,41;75,98;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-25 00:00:00;419,76;0,0;356,46;62,92;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-25 01:00:00;419,76;0,0;362,37;57,02;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-25 02:00:00;419,76;0,0;379,6;39,79;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-25 03:00:00;419,76;0,0;392,0;27,39;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-25 04:00:00;419,76;0,0;428,7;0,0;0,0;0,37;0,0;9,31;0,0;0,0;0,0
2030-10-25 05:00:00;419,76;0,0;473,6;0,0;219,89;0,37;0,0;274,11;0,0;0,0;0,0
2030-10-25 06:00:00;419,76;0,0;536,03;0,0;219,89;0,37;0,0;336,54;0,0;0,0;0,0
2030-10-25 07:00:00;419,76;0,0;570,18;0,0;219,89;0,37;0,0;370,69;0,0;0,0;0,0
2030-10-25 08:00:00;419,76;0,0;578,05;0,0;219,89;0,37;0,0;378,56;0,0;0,0;0,0
2030-10-25 09:00:00;419,76;0,0;567,8;0,0;219,89;0,37;0,0;368,31;0,0;0,0;0,0
2030-10-25 10:00:00;419,76;0,0;549,59;0,0;219,89;0,37;0,0;350,09;0,0;0,0;0,0
2030-10-25 11:00:00;419,76;0,0;530,1;0,0;219,89;0,37;0,0;330,61;0,0;0,0;0,0
2030-10-25 12:00:00;419,76;0,0;517,7;0,0;219,89;0,37;0,0;318,2;0,0;0,0;0,0
2030-10-25 13:00:00;419,76;0,0;508,1;0,0;219,89;0,37;0,0;308,6;0,0;0,0;0,0
2030-10-25 14:00:00;419,76;0,0;508,59;0,0;219,89;0,37;0,0;309,09;0,0;0,0;0,0
2030-10-25 15:00:00;419,76;0,0;493,63;0,0;219,89;0,37;0,0;294,13;0,0;0,0;0,0
2030-10-25 16:00:00;419,76;0,0;480,67;0,0;219,89;0,37;0,0;281,18;0,0;0,0;0,0
2030-10-25 17:00:00;419,76;0,0;468,22;0,0;218,29;0,37;0,0;267,12;0,0;0,0;0,0
2030-10-25 18:00:00;419,76;0,0;451,85;0,0;0,0;0,37;0,0;32,47;0,0;0,0;0,0
2030-10-25 19:00:00;419,76;0,0;440,22;0,0;219,89;0,37;0,0;240,73;0,0;0,0;0,0
2030-10-25 20:00:00;419,76;0,0;429,14;0,0;219,89;0,37;0,0;229,65;0,0;0,0;0,0
2030-10-25 21:00:00;419,76;0,0;420,52;0,0;219,89;0,37;0,0;221,03;0,0;0,0;0,0
2030-10-25 22:00:00;419,76;0,0;409,83;0,0;219,89;0,37;0,0;210,33;0,0;0,0;0,0
2030-10-25 23:00:00;419,76;0,0;419,56;0,0;219,89;0,37;0,0;220,06;0,0;0,0;0,0
2030-10-26 00:00:00;419,76;0,0;422,62;0,0;219,89;0,37;0,0;223,13;0,0;0,0;0,0
2030-10-26 01:00:00;419,76;0,0;426,83;0,0;219,89;0,37;0,0;227,33;0,0;0,0;0,0
2030-10-26 02:00:00;419,76;0,0;440,99;0,0;219,89;0,37;0,0;241,49;0,0;0,0;0,0
2030-10-26 03:00:00;419,76;0,0;450,22;0,0;83,02;0,37;0,0;113,85;0,0;0,0;0,0
2030-10-26 04:00:00;419,76;0,0;484,75;0,0;82,65;0,37;0,0;148,01;0,0;0,0;0,0
2030-10-26 05:00:00;419,76;0,0;527,39;0,0;219,89;0,37;0,0;327,89;0,0;0,0;0,0
2030-10-26 06:00:00;419,76;0,0;587,27;0,0;219,89;0,37;0,0;387,77;0,0;0,0;0,0
2030-10-26 07:00:00;419,76;0,0;597,38;0,0;219,89;0,37;0,0;397,89;0,0;0,0;0,0
2030-10-26 08:00:00;419,76;0,0;576,17;0,0;219,89;0,37;0,0;376,68;0,0;0,0;0,0
2030-10-26 09:00:00;419,76;0,0;533,3;0,0;219,89;0,37;0,0;333,81;0,0;0,0;0,0
2030-10-26 10:00:00;419,76;0,0;491,24;0,0;219,89;0,37;0,0;291,74;0,0;0,0;0,0
2030-10-26 11:00:00;419,76;0,0;454,4;0,0;219,89;0,37;0,0;254,9;0,0;0,0;0,0
2030-10-26 12:00:00;419,76;0,0;423,93;0,0;219,89;0,37;0,0;224,43;0,0;0,0;0,0
2030-10-26 13:00:00;419,76;0,0;398,02;0,0;219,89;0,37;0,0;198,52;0,0;0,0;0,0
2030-10-26 14:00:00;419,76;0,0;389,92;0,0;219,89;0,37;0,0;190,42;0,0;0,0;0,0
2030-10-26 15:00:00;419,76;0,0;378,76;0,0;219,89;0,37;0,0;179,27;0,0;0,0;0,0
2030-10-26 16:00:00;419,76;0,0;390,95;0,0;219,89;0,37;0,0;191,46;0,0;0,0;0,0
2030-10-26 17:00:00;419,76;0,0;384,0;0,0;219,89;0,37;0,0;184,51;0,0;0,0;0,0
2030-10-26 18:00:00;419,76;0,0;369,95;0,0;219,89;0,37;0,0;170,45;0,0;0,0;0,0
2030-10-26 19:00:00;419,76;0,0;358,99;0,0;219,89;0,37;0,0;159,49;0,0;0,0;0,0
2030-10-26 20:00:00;419,76;0,0;349,43;0,0;219,89;0,37;0,0;149,93;0,0;0,0;0,0
2030-10-26 21:00:00;419,76;0,0;341,95;0,0;219,89;0,37;0,0;142,46;0,0;0,0;0,0
2030-10-26 22:00:00;419,76;0,0;330,91;0,0;219,89;0,37;0,0;131,42;0,0;0,0;0,0
2030-10-26 23:00:00;419,76;0,0;341,12;0,0;219,89;0,37;0,0;141,63;0,0;0,0;0,0
2030-10-27 00:00:00;419,76;0,0;348,17;0,0;219,89;0,37;0,0;148,67;0,0;0,0;0,0
2030-10-27 01:00:00;419,76;0,0;354,12;0,0;219,89;0,37;0,0;154,62;0,0;0,0;0,0
2030-10-27 02:00:00;419,76;0,0;367,75;0,0;219,89;0,37;0,0;168,26;0,0;0,0;0,0
2030-10-27 03:00:00;419,76;0,0;379,66;0,0;219,89;0,37;0,0;180,16;0,0;0,0;0,0
2030-10-27 04:00:00;419,76;0,0;414,83;0,0;219,89;0,37;0,0;215,33;0,0;0,0;0,0
2030-10-27 05:00:00;419,76;0,0;459,54;0,0;219,89;0,37;0,0;260,05;0,0;0,0;0,0
2030-10-27 06:00:00;419,76;0,0;521,14;0,0;219,89;0,37;0,0;321,64;0,0;0,0;0,0
2030-10-27 07:00:00;419,76;0,0;553,61;0,0;219,89;0,37;0,0;354,12;0,0;0,0;0,0
2030-10-27 08:00:00;419,76;0,0;558,23;0,0;219,89;0,37;0,0;358,73;0,0;0,0;0,0
2030-10-27 09:00:00;419,76;0,0;542,32;0,0;219,89;0,37;0,0;342,82;0,0;0,0;0,0
2030-10-27 10:00:00;419,76;0,0;527,67;0,0;219,89;0,37;0,0;328,18;0,0;0,0;0,0
2030-10-27 11:00:00;419,76;0,0;514,68;0,0;219,89;0,37;0,0;315,18;0,0;0,0;0,0
2030-10-27 12:00:00;419,76;0,0;502,93;0,0;219,89;0,37;0,0;303,43;0,0;0,0;0,0
2030-10-27 13:00:00;419,76;0,0;491,91;0,0;219,89;0,37;0,0;292,42;0,0;0,0;0,0
2030-10-27 14:00:00;419,76;0,0;488,1;0,0;219,89;0,37;0,0;288,6;0,0;0,0;0,0
2030-10-27 15:00:00;419,76;0,0;472,83;0,0;219,89;0,37;0,0;273,33;0,0;0,0;0,0
2030-10-27 16:00:00;419,76;0,0;469,44;0,0;219,89;0,37;0,0;269,94;0,0;0,0;0,0
2030-10-27 17:00:00;419,76;0,0;467,41;0,0;219,89;0,37;0,0;267,92;0,0;0,0;0,0
2030-10-27 18:00:00;419,76;0,0;445,22;0,0;219,89;0,37;0,0;245,72;0,0;0,0;0,0
2030-10-27 19:00:00;419,76;0,0;427,71;0,0;219,89;0,37;0,0;228,21;0,0;0,0;0,0
2030-10-27 20:00:00;419,76;0,0;413,44;0,0;219,89;0,37;0,0;213,95;0,0;0,0;0,0
2030-10-27 21:00:00;419,76;0,0;402,87;0,0;219,89;0,37;0,0;203,37;0,0;0,0;0,0
2030-10-27 22:00:00;419,76;0,0;386,5;0,0;219,89;0,37;0,0;187,0;0,0;0,0;0,0
2030-10-27 23:00:00;419,76;0,0;392,75;0,0;219,89;0,37;0,0;193,26;0,0;0,0;0,0
2030-10-28 00:00:00;419,76;0,0;390,82;0,0;219,89;0,37;0,0;191,33;0,0;0,0;0,0
2030-10-28 01:00:00;419,76;0,0;389,97;0,0;219,89;0,37;0,0;190,47;0,0;0,0;0,0
2030-10-28 02:00:00;419,76;0,0;398,97;0,0;219,89;0,37;0,0;199,47;0,0;0,0;0,0
2030-10-28 03:00:00;419,76;0,0;405,2;0,0;14,19;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-28 04:00:00;419,76;0,0;435,78;0,0;219,89;0,37;0,0;236,28;0,0;0,0;0,0
2030-10-28 05:00:00;419,76;0,0;475,88;0,0;219,89;0,37;0,0;276,38;0,0;0,0;0,0
2030-10-28 06:00:00;419,76;0,0;535,08;0,0;219,89;0,37;0,0;335,58;0,0;0,0;0,0
2030-10-28 07:00:00;419,76;0,0;562,57;0,0;219,89;0,37;0,0;363,07;0,0;0,0;0,0
2030-10-28 08:00:00;419,76;0,0;563,32;0,0;219,89;0,37;0,0;363,83;0,0;0,0;0,0
2030-10-28 09:00:00;419,76;0,0;551,77;0,0;219,89;0,37;0,0;352,27;0,0;0,0;0,0
2030-10-28 10:00:00;419,76;0,0;529,17;0,0;219,89;0,37;0,0;329,67;0,0;0,0;0,0
2030-10-28 11:00:00;419,76;0,0;501,62;0,0;219,89;0,37;0,0;302,12;0,0;0,0;0,0
2030-10-28 12:00:00;419,76;0,0;480,75;0,0;219,89;0,37;0,0;281,26;0,0;0,0;0,0
2030-10-28 13:00:00;419,76;0,0;468,53;0,0;219,89;0,37;0,0;269,03;0,0;0,0;0,0
2030-10-28 14:00:00;419,76;0,0;466,81;0,0;219,89;0,37;0,0;267,32;0,0;0,0;0,0
2030-10-28 15:00:00;419,76;0,0;452,78;0,0;219,89;0,37;0,0;253,28;0,0;0,0;0,0
2030-10-28 16:00:00;419,76;0,0;441,34;0,0;219,89;0,37;0,0;241,84;0,0;0,0;0,0
2030-10-28 17:00:00;419,76;0,0;430,92;0,0;219,89;0,37;0,0;231,42;0,0;0,0;0,0
2030-10-28 18:00:00;419,76;0,0;414,4;0,0;219,89;0,37;0,0;214,91;0,0;0,0;0,0
2030-10-28 19:00:00;419,76;0,0;401,39;0,0;219,89;0,37;0,0;201,89;0,0;0,0;0,0
2030-10-28 20:00:00;419,76;0,0;392,46;0,0;219,89;0,37;0,0;192,96;0,0;0,0;0,0
2030-10-28 21:00:00;419,76;0,0;382,68;0,0;219,89;0,37;0,0;183,18;0,0;0,0;0,0
2030-10-28 22:00:00;419,76;0,0;370,66;0,0;219,89;0,37;0,0;171,17;0,0;0,0;0,0
2030-10-28 23:00:00;419,76;0,0;381,49;0,0;219,89;0,37;0,0;181,99;0,0;0,0;0,0
2030-10-29 00:00:00;419,76;0,0;336,13;0,0;219,89;0,37;0,0;136,64;0,0;0,0;0,0
2030-10-29 01:00:00;419,76;0,0;354,16;0,0;219,89;0,37;0,0;154,66;0,0;0,0;0,0
2030-10-29 02:00:00;419,76;0,0;363,06;0,0;219,89;0,37;0,0;163,56;0,0;0,0;0,0
2030-10-29 03:00:00;419,76;0,0;375,0;0,0;44,39;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-29 04:00:00;419,76;0,0;389,24;0,0;30,15;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-29 05:00:00;419,76;0,0;402,31;0,0;219,89;0,37;0,0;202,82;0,0;0,0;0,0
2030-10-29 06:00:00;419,76;0,0;434,0;0,0;219,89;0,37;0,0;234,51;0,0;0,0;0,0
2030-10-29 07:00:00;419,76;0,0;459,6;0,0;219,89;0,37;0,0;260,11;0,0;0,0;0,0
2030-10-29 08:00:00;419,76;0,0;466,52;0,0;219,89;0,37;0,0;267,02;0,0;0,0;0,0
2030-10-29 09:00:00;419,76;0,0;461,6;0,0;219,89;0,37;0,0;262,11;0,0;0,0;0,0
2030-10-29 10:00:00;419,76;0,0;439,64;0,0;219,89;0,37;0,0;240,14;0,0;0,0;0,0
2030-10-29 11:00:00;419,76;0,0;412,63;0,0;219,89;0,37;0,0;213,13;0,0;0,0;0,0
2030-10-29 12:00:00;419,76;0,0;389,55;0,0;219,89;0,37;0,0;190,06;0,0;0,0;0,0
2030-10-29 13:00:00;419,76;0,0;366,66;0,0;219,89;0,37;0,0;167,17;0,0;0,0;0,0
2030-10-29 14:00:00;419,76;0,0;361,04;0,0;219,89;0,37;0,0;161,54;0,0;0,0;0,0
2030-10-29 15:00:00;419,76;0,0;361,14;0,0;219,89;0,37;0,0;161,64;0,0;0,0;0,0
2030-10-29 16:00:00;419,76;0,0;354,92;0,0;219,89;0,37;0,0;155,42;0,0;0,0;0,0
2030-10-29 17:00:00;419,76;0,0;349,39;0,0;219,89;0,37;0,0;149,9;0,0;0,0;0,0
2030-10-29 18:00:00;419,76;0,0;346,62;0,0;219,89;0,37;0,0;147,12;0,0;0,0;0,0
2030-10-29 19:00:00;419,76;0,0;345,1;0,0;219,89;0,37;0,0;145,61;0,0;0,0;0,0
2030-10-29 20:00:00;419,76;0,0;347,21;0,0;219,89;0,37;0,0;147,71;0,0;0,0;0,0
2030-10-29 21:00:00;419,76;0,0;353,12;0,0;219,89;0,37;0,0;153,62;0,0;0,0;0,0
2030-10-29 22:00:00;419,76;0,0;351,32;0,0;219,89;0,37;0,0;151,82;0,0;0,0;0,0
2030-10-29 23:00:00;419,76;0,0;361,24;0,0;219,89;0,37;0,0;161,74;0,0;0,0;0,0
2030-10-30 00:00:00;419,76;0,0;381,91;0,0;219,89;0,37;0,0;182,41;0,0;0,0;0,0
2030-10-30 01:00:00;419,76;0,0;400,73;0,0;214,45;0,37;0,0;195,8;0,0;0,0;0,0
2030-10-30 02:00:00;419,76;0,0;404,41;0,0;215,53;0,37;0,0;200,56;0,0;0,0;0,0
2030-10-30 03:00:00;419,76;0,0;409,13;0,0;216,4;0,37;0,0;206,14;0,0;0,0;0,0
2030-10-30 04:00:00;419,76;0,0;427,94;0,0;0,0;0,37;0,0;8,56;0,0;0,0;0,0
2030-10-30 05:00:00;419,76;0,0;455,73;0,0;0,0;0,37;0,0;36,34;0,0;0,0;0,0
2030-10-30 06:00:00;419,76;0,0;417,17;2,21;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 07:00:00;419,76;0,0;423,8;0,0;22,11;0,37;0,0;26,52;0,0;0,0;0,0
2030-10-30 08:00:00;419,76;0,0;406,84;0,0;219,89;0,37;0,0;207,35;0,0;0,0;0,0
2030-10-30 09:00:00;419,76;0,0;414,63;0,0;219,89;0,37;0,0;215,14;0,0;0,0;0,0
2030-10-30 10:00:00;419,76;0,0;389,17;30,21;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 11:00:00;419,76;0,0;354,31;65,08;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 12:00:00;419,76;0,0;326,53;0,0;219,89;0,37;0,0;127,03;0,0;0,0;0,0
2030-10-30 13:00:00;419,76;0,0;301,67;0,0;219,89;0,37;0,0;102,17;0,0;0,0;0,0
2030-10-30 14:00:00;419,76;0,0;295,62;0,0;219,89;0,37;0,0;96,12;0,0;0,0;0,0
2030-10-30 15:00:00;419,76;0,0;298,17;0,0;219,89;0,37;0,0;98,68;0,0;0,0;0,0
2030-10-30 16:00:00;419,76;0,0;296,95;0,0;219,89;0,37;0,0;97,45;0,0;0,0;0,0
2030-10-30 17:00:00;419,76;0,0;308,69;0,0;219,89;0,37;0,0;109,19;0,0;0,0;0,0
2030-10-30 18:00:00;419,76;0,0;322,96;96,43;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 19:00:00;419,76;0,0;332,35;87,03;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 20:00:00;419,76;0,0;349,44;69,95;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 21:00:00;419,76;0,0;365,92;53,47;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 22:00:00;419,76;0,0;368,03;51,36;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-30 23:00:00;419,76;0,0;384,78;34,6;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-31 00:00:00;419,76;0,0;372,75;46,63;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-31 01:00:00;419,76;0,0;388,11;31,28;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-31 02:00:00;419,76;0,0;405,57;13,82;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-10-31 03:00:00;419,76;0,0;429,66;0,0;0,0;0,37;0,0;10,28;0,0;0,0;0,0
2030-10-31 04:00:00;419,76;0,0;451,21;0,0;0,0;0,37;0,0;31,83;0,0;0,0;0,0
2030-10-31 05:00:00;419,76;0,0;474,81;0,0;0,0;0,37;0,0;55,42;0,0;0,0;0,0
2030-10-31 06:00:00;419,76;0,0;462,13;0,0;0,0;0,37;0,0;42,74;0,0;0,0;0,0
2030-10-31 07:00:00;419,76;0,0;467,82;0,0;0,0;0,37;0,0;48,43;0,0;0,0;0,0
2030-10-31 08:00:00;419,76;0,0;462,08;0,0;0,0;0,37;0,0;42,69;0,0;0,0;0,0
2030-10-31 09:00:00;419,76;0,0;443,62;0,0;219,89;0,37;0,0;244,12;0,0;0,0;0,0
2030-10-31 10:00:00;419,76;0,0;422,22;0,0;219,89;0,37;0,0;222,72;0,0;0,0;0,0
2030-10-31 11:00:00;419,76;0,0;398,98;0,0;219,89;0,37;0,0;199,49;0,0;0,0;0,0
2030-10-31 12:00:00;419,76;0,0;376,54;0,0;219,89;0,37;0,0;177,05;0,0;0,0;0,0
2030-10-31 13:00:00;419,76;0,0;353,65;0,0;219,89;0,37;0,0;154,15;0,0;0,0;0,0
2030-10-31 14:00:00;419,76;0,0;359,16;0,0;219,89;0,37;0,0;159,66;0,0;0,0;0,0
2030-10-31 15:00:00;419,76;0,0;367,39;0,0;219,89;0,37;0,0;167,9;0,0;0,0;0,0
2030-10-31 16:00:00;419,76;0,0;369,3;0,0;219,89;0,37;0,0;169,8;0,0;0,0;0,0
2030-10-31 17:00:00;419,76;0,0;382,31;0,0;219,89;0,37;0,0;182,82;0,0;0,0;0,0
2030-10-31 18:00:00;419,76;0,0;393,82;0,0;219,89;0,37;0,0;194,33;0,0;0,0;0,0
2030-10-31 19:00:00;419,76;0,0;407,55;0,0;219,89;0,37;0,0;208,06;0,0;0,0;0,0
2030-10-31 20:00:00;419,76;0,0;410,17;0,0;219,89;0,37;0,0;210,67;0,0;0,0;0,0
2030-10-31 21:00:00;419,76;0,0;433,24;0,0;219,89;0,37;0,0;233,75;0,0;0,0;0,0
2030-10-31 22:00:00;419,76;0,0;434,08;0,0;219,89;0,37;0,0;234,58;0,0;0,0;0,0
2030-10-31 23:00:00;419,76;0,0;457,93;0,0;219,89;0,37;0,0;258,43;0,0;0,0;0,0
2030-11-01 00:00:00;419,76;0,0;513,15;0,0;219,89;0,37;0,0;313,66;0,0;0,0;0,0
2030-11-01 01:00:00;419,76;0,0;523,55;0,0;219,89;0,37;0,0;324,05;0,0;0,0;0,0
2030-11-01 02:00:00;419,76;0,0;542,95;0,0;219,89;0,37;0,0;343,45;0,0;0,0;0,0
2030-11-01 03:00:00;419,76;0,0;557,65;0,0;219,89;0,37;0,0;358,16;0,0;0,0;0,0
2030-11-01 04:00:00;419,76;0,0;599,28;0,0;219,89;0,37;0,0;399,79;0,0;0,0;0,0
2030-11-01 05:00:00;419,76;0,0;650,21;0,0;219,89;0,37;0,0;450,72;0,0;0,0;0,0
2030-11-01 06:00:00;419,76;0,0;732,18;0,0;0,0;0,37;0,0;312,79;0,0;0,0;0,0
2030-11-01 07:00:00;419,76;0,0;774,63;0,0;199,62;0,37;0,0;554,87;0,0;0,0;0,0
2030-11-01 08:00:00;419,76;0,0;770,53;0,0;219,89;0,37;0,0;571,03;0,0;0,0;0,0
2030-11-01 09:00:00;419,76;0,0;751,54;0,0;219,89;0,37;0,0;552,04;0,0;0,0;0,0
2030-11-01 10:00:00;419,76;0,0;715,76;0,0;219,89;0,37;0,0;516,27;0,0;0,0;0,0
2030-11-01 11:00:00;419,76;0,0;671,39;0,0;219,89;0,37;0,0;471,89;0,0;0,0;0,0
2030-11-01 12:00:00;419,76;0,0;641,28;0,0;219,89;0,37;0,0;441,78;0,0;0,0;0,0
2030-11-01 13:00:00;419,76;0,0;626,91;0,0;76,19;0,37;0,0;283,71;0,0;0,0;0,0
2030-11-01 14:00:00;419,76;0,0;627,51;0,0;219,89;0,37;0,0;428,02;0,0;0,0;0,0
2030-11-01 15:00:00;419,76;0,0;622,99;0,0;219,89;0,37;0,0;423,49;0,0;0,0;0,0
2030-11-01 16:00:00;419,76;0,0;615,47;0,0;219,89;0,37;0,0;415,98;0,0;0,0;0,0
2030-11-01 17:00:00;419,76;0,0;602,39;0,0;219,89;0,37;0,0;402,89;0,0;0,0;0,0
2030-11-01 18:00:00;419,76;0,0;589,01;0,0;219,89;0,37;0,0;389,51;0,0;0,0;0,0
