;('Import_Oil_e', 'Oil_fuel_e');('Import_Synthetic_fuel_e', 'Oil_fuel_e');('Oil_fuel_e', 'Material_demand_Oil_e');('Oil_fuel_e', 'Mobility_demand_total_e');('Oil_fuel_e', 'Oil_demand_total_e');('Oil_fuel_e', 'excess_b_oil_fuel_e');('PtL_e', 'Oil_fuel_e')
;flow;flow;flow;flow;flow;flow;flow
2030-07-13 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 04:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 05:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 06:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 07:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 08:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-13 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-14 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-14 01:00:00;511,65;0,0;26,18;485,24;0,23;0,0;0,0
2030-07-14 02:00:00;512,64;0,0;26,18;485,24;1,22;0,0;0,0
2030-07-14 03:00:00;514,44;0,0;26,18;485,24;3,02;0,0;0,0
2030-07-14 04:00:00;515,77;0,0;26,18;485,24;4,35;0,0;0,0
2030-07-14 05:00:00;516,25;0,0;26,18;485,24;4,83;0,0;0,0
2030-07-14 06:00:00;516,32;0,0;26,18;485,24;4,9;0,0;0,0
2030-07-14 07:00:00;516,0;0,0;26,18;485,24;4,58;0,0;0,0
2030-07-14 08:00:00;515,43;0,0;26,18;485,24;4,01;0,0;0,0
2030-07-14 09:00:00;514,68;0,0;26,18;485,24;3,26;0,0;0,0
2030-07-14 10:00:00;513,82;0,0;26,18;485,24;2,4;0,0;0,0
2030-07-14 11:00:00;512,94;0,0;26,18;485,24;1,52;0,0;0,0
2030-07-14 12:00:00;512,19;0,0;26,18;485,24;0,76;0,0;0,0
2030-07-14 13:00:00;511,52;0,0;26,18;485,24;0,1;0,0;0,0
2030-07-14 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-14 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-14 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-14 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-14 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-14 19:00:00;511,98;0,0;26,18;485,24;0,56;0,0;0,0
2030-07-14 20:00:00;512,96;0,0;26,18;485,24;1,54;0,0;0,0
2030-07-14 21:00:00;513,78;0,0;26,18;485,24;2,36;0,0;0,0
2030-07-14 22:00:00;514,54;0,0;26,18;485,24;3,12;0,0;0,0
2030-07-14 23:00:00;515,34;0,0;26,18;485,24;3,92;0,0;0,0
2030-07-15 00:00:00;515,57;0,0;26,18;485,24;4,15;0,0;0,0
2030-07-15 01:00:00;515,68;0,0;26,18;485,24;4,26;0,0;0,0
2030-07-15 02:00:00;515,81;0,0;26,18;485,24;4,39;0,0;0,0
2030-07-15 03:00:00;515,99;0,0;26,18;485,24;4,57;0,0;0,0
2030-07-15 04:00:00;516,22;0,0;26,18;485,24;4,8;0,0;0,0
2030-07-15 05:00:00;515,62;0,0;26,18;485,24;4,2;0,0;0,0
2030-07-15 06:00:00;514,55;0,0;26,18;485,24;3,13;0,0;0,0
2030-07-15 07:00:00;513,41;0,0;26,18;485,24;1,99;0,0;0,0
2030-07-15 08:00:00;512,12;0,0;26,18;485,24;0,7;0,0;0,0
2030-07-15 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-15 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 04:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 05:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 06:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 07:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 08:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-16 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 01:00:00;511,5;0,0;26,18;485,24;0,08;0,0;0,0
2030-07-17 02:00:00;512,76;0,0;26,18;485,24;1,34;0,0;0,0
2030-07-17 03:00:00;514,1;0,0;26,18;485,24;2,68;0,0;0,0
2030-07-17 04:00:00;515,1;0,0;26,18;485,24;3,67;0,0;0,0
2030-07-17 05:00:00;514,94;0,0;26,18;485,24;3,52;0,0;0,0
2030-07-17 06:00:00;514,26;0,0;26,18;485,24;2,84;0,0;0,0
2030-07-17 07:00:00;513,22;0,0;26,18;485,24;1,8;0,0;0,0
2030-07-17 08:00:00;511,93;0,0;26,18;485,24;0,51;0,0;0,0
2030-07-17 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-17 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 04:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 05:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 06:00:00;511,52;0,0;26,18;485,24;0,1;0,0;0,0
2030-07-18 07:00:00;511,64;0,0;26,18;485,24;0,22;0,0;0,0
2030-07-18 08:00:00;511,67;0,0;26,18;485,24;0,25;0,0;0,0
2030-07-18 09:00:00;511,61;0,0;26,18;485,24;0,19;0,0;0,0
2030-07-18 10:00:00;511,44;0,0;26,18;485,24;0,02;0,0;0,0
2030-07-18 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-18 22:00:00;512,22;0,0;26,18;485,24;0,8;0,0;0,0
2030-07-18 23:00:00;513,72;0,0;26,18;485,24;2,3;0,0;0,0
2030-07-19 00:00:00;514,26;0,0;26,18;485,24;2,84;0,0;0,0
2030-07-19 01:00:00;514,52;0,0;26,18;485,24;3,1;0,0;0,0
2030-07-19 02:00:00;514,76;0,0;26,18;485,24;3,34;0,0;0,0
2030-07-19 03:00:00;514,93;0,0;26,18;485,24;3,51;0,0;0,0
2030-07-19 04:00:00;515,08;0,0;26,18;485,24;3,66;0,0;0,0
2030-07-19 05:00:00;515,1;0,0;26,18;485,24;3,68;0,0;0,0
2030-07-19 06:00:00;515,01;0,0;26,18;485,24;3,59;0,0;0,0
2030-07-19 07:00:00;514,91;0,0;26,18;485,24;3,49;0,0;0,0
2030-07-19 08:00:00;514,95;0,0;26,18;485,24;3,52;0,0;0,0
2030-07-19 09:00:00;515,04;0,0;26,18;485,24;3,62;0,0;0,0
2030-07-19 10:00:00;514,65;0,0;26,18;485,24;3,23;0,0;0,0
2030-07-19 11:00:00;513,97;0,0;26,18;485,24;2,55;0,0;0,0
2030-07-19 12:00:00;513,48;0,0;26,18;485,24;2,06;0,0;0,0
2030-07-19 13:00:00;513,41;0,0;26,18;485,24;1,99;0,0;0,0
2030-07-19 14:00:00;513,57;0,0;26,18;485,24;2,15;0,0;0,0
2030-07-19 15:00:00;513,58;0,0;26,18;485,24;2,16;0,0;0,0
2030-07-19 16:00:00;513,06;0,0;26,18;485,24;1,64;0,0;0,0
2030-07-19 17:00:00;514,51;0,0;26,18;485,24;3,09;0,0;0,0
2030-07-19 18:00:00;513,72;0,0;26,18;485,24;2,29;0,0;0,0
2030-07-19 19:00:00;514,26;0,0;26,18;485,24;2,84;0,0;0,0
2030-07-19 20:00:00;514,16;0,0;26,18;485,24;2,74;0,0;0,0
2030-07-19 21:00:00;513,57;0,0;26,18;485,24;2,15;0,0;0,0
2030-07-19 22:00:00;513,18;0,0;26,18;485,24;1,75;0,0;0,0
2030-07-19 23:00:00;512,95;0,0;26,18;485,24;1,52;0,0;0,0
2030-07-20 00:00:00;512,93;0,0;26,18;485,24;1,51;0,0;0,0
2030-07-20 01:00:00;512,65;0,0;26,18;485,24;1,23;0,0;0,0
2030-07-20 02:00:00;512,56;0,0;26,18;485,24;1,14;0,0;0,0
2030-07-20 03:00:00;512,48;0,0;26,18;485,24;1,06;0,0;0,0
2030-07-20 04:00:00;512,51;0,0;26,18;485,24;1,09;0,0;0,0
2030-07-20 05:00:00;512,25;0,0;26,18;485,24;0,83;0,0;0,0
2030-07-20 06:00:00;512,0;0,0;26,18;485,24;0,58;0,0;0,0
2030-07-20 07:00:00;511,97;0,0;26,18;485,24;0,55;0,0;0,0
2030-07-20 08:00:00;511,45;0,0;26,18;485,24;0,03;0,0;0,0
2030-07-20 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-20 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 04:00:00;511,52;0,0;26,18;485,24;0,1;0,0;0,0
2030-07-21 05:00:00;511,43;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 06:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 07:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 08:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-21 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 04:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 05:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 06:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 07:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 08:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-22 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 04:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 05:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 06:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 07:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 08:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-23 23:00:00;511,6;0,0;26,18;485,24;0,18;0,0;0,0
2030-07-24 00:00:00;512,0;0,0;26,18;485,24;0,58;0,0;0,0
2030-07-24 01:00:00;513,37;0,0;26,18;485,24;1,95;0,0;0,0
2030-07-24 02:00:00;514,47;0,0;26,18;485,24;3,05;0,0;0,0
2030-07-24 03:00:00;515,39;0,0;26,18;485,24;3,97;0,0;0,0
2030-07-24 04:00:00;516,02;0,0;26,18;485,24;4,6;0,0;0,0
2030-07-24 05:00:00;516,0;0,0;26,18;485,24;4,58;0,0;0,0
2030-07-24 06:00:00;515,52;0,0;26,18;485,24;4,09;0,0;0,0
2030-07-24 07:00:00;514,73;0,0;26,18;485,24;3,31;0,0;0,0
2030-07-24 08:00:00;513,86;0,0;26,18;485,24;2,44;0,0;0,0
2030-07-24 09:00:00;512,88;0,0;26,18;485,24;1,46;0,0;0,0
2030-07-24 10:00:00;511,59;0,0;26,18;485,24;0,17;0,0;0,0
2030-07-24 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-24 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 04:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 05:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 06:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 07:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 08:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-25 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 01:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 02:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 03:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 04:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 05:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 06:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 07:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 08:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 09:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 10:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 11:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 12:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 13:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 14:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 15:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 16:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 17:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 18:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 19:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 20:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 21:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 22:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-26 23:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
2030-07-27 00:00:00;511,42;0,0;26,18;485,24;0,0;0,0;0,0
