;('Biogas_n', 'District heating_n');('Biomasse_heat_n', 'District heating_n');('District heating_n', 'Heat storage_n');('District heating_n', 'Heat_demand_total_n');('District heating_n', 'excess_b_distheat_n');('Electric boiler_n', 'District heating_n');('GuD_n', 'District heating_n');('Heat storage_n', 'District heating_n');('Heatpump_air_n', 'District heating_n');('Heatpump_water_n', 'District heating_n');('ST_n', 'District heating_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-05-01 06:00:00;0,0;0,0;0,0;14,31;0,0;0,0;0,0;14,31;0,0;0,0;0,0
2030-05-01 07:00:00;0,0;0,0;0,0;16,12;0,0;0,0;0,0;16,12;0,0;0,0;0,0
2030-05-01 08:00:00;0,0;0,0;0,0;17,52;0,0;0,0;0,0;17,52;0,0;0,0;0,0
2030-05-01 09:00:00;0,0;0,0;0,0;19,33;0,0;0,0;0,0;19,33;0,0;0,0;0,0
2030-05-01 10:00:00;0,0;0,0;0,0;19,57;0,0;0,0;0,0;19,57;0,0;0,0;0,0
2030-05-01 11:00:00;0,0;0,0;0,0;18,83;0,0;0,0;0,0;18,83;0,0;0,0;0,0
2030-05-01 12:00:00;0,0;0,0;0,0;18,3;0,0;0,0;0,0;18,3;0,0;0,0;0,0
2030-05-01 13:00:00;0,0;0,0;0,0;18,93;0,0;0,0;0,0;18,93;0,0;0,0;0,0
2030-05-01 14:00:00;0,0;0,0;0,0;20,09;0,0;0,0;0,0;20,09;0,0;0,0;0,0
2030-05-01 15:00:00;0,0;0,0;0,0;20,62;0,0;0,0;0,0;20,62;0,0;0,0;0,0
2030-05-01 16:00:00;0,0;0,0;0,0;19,68;0,0;0,0;0,0;19,68;0,0;0,0;0,0
2030-05-01 17:00:00;0,0;0,0;0,0;19,96;0,0;0,0;0,0;19,96;0,0;0,0;0,0
2030-05-01 18:00:00;0,0;0,0;0,0;20,97;0,0;0,0;0,0;20,97;0,0;0,0;0,0
2030-05-01 19:00:00;0,0;0,0;29,95;22,06;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-01 20:00:00;0,0;0,0;28,56;23,45;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-01 21:00:00;0,0;0,0;27,08;24,93;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-01 22:00:00;0,0;0,0;0,0;26,47;0,0;0,0;13,22;13,25;0,0;0,0;0,0
2030-05-01 23:00:00;0,0;0,0;0,0;28,07;0,0;0,0;0,0;28,07;0,0;0,0;0,0
2030-05-02 00:00:00;0,0;0,0;0,0;28,36;0,0;0,0;0,0;28,36;0,0;0,0;0,0
2030-05-02 01:00:00;0,0;0,0;0,0;28,52;0,0;0,0;0,0;28,52;0,0;0,0;0,0
2030-05-02 02:00:00;0,0;0,0;0,0;28,58;0,0;0,0;0,0;28,58;0,0;0,0;0,0
2030-05-02 03:00:00;0,0;0,0;0,0;29,01;0,0;0,0;0,0;29,01;0,0;0,0;0,0
2030-05-02 04:00:00;0,0;0,0;0,0;28,97;0,0;0,0;0,0;28,97;0,0;0,0;0,0
2030-05-02 05:00:00;0,0;0,0;0,0;27,35;0,0;0,0;12,43;14,92;0,0;0,0;0,0
2030-05-02 06:00:00;0,0;0,0;26,03;25,98;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 07:00:00;0,0;0,0;0,0;22,12;0,0;0,0;0,0;22,12;0,0;0,0;0,0
2030-05-02 08:00:00;0,0;0,0;0,0;20,41;0,0;0,0;0,0;20,41;0,0;0,0;0,0
2030-05-02 09:00:00;0,0;0,0;0,0;16,99;0,0;0,0;0,0;16,99;0,0;0,0;0,0
2030-05-02 10:00:00;0,0;0,0;0,0;17,52;0,0;0,0;0,0;17,52;0,0;0,0;0,0
2030-05-02 11:00:00;0,0;0,0;0,0;14,06;0,0;0,0;0,0;14,06;0,0;0,0;0,0
2030-05-02 12:00:00;0,0;0,0;42,26;9,75;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 13:00:00;0,0;0,0;21,55;7,8;0,0;0,0;29,34;0,0;0,0;0,0;0,0
2030-05-02 14:00:00;0,0;0,0;46,72;5,29;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 15:00:00;0,0;0,0;48,26;3,75;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 16:00:00;0,0;0,0;50,41;1,6;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 17:00:00;0,0;0,0;49,98;2,03;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 18:00:00;0,0;0,0;48,6;3,41;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 19:00:00;0,0;0,0;46,66;5,35;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 20:00:00;0,0;0,0;44,9;7,11;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 21:00:00;0,0;0,0;43,43;8,58;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 22:00:00;0,0;0,0;41,45;10,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-02 23:00:00;0,0;0,0;39,58;12,43;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 00:00:00;0,0;0,0;0,0;14,58;0,0;0,0;0,0;14,58;0,0;0,0;0,0
2030-05-03 01:00:00;0,0;0,0;0,0;16,59;0,0;0,0;0,0;16,59;0,0;0,0;0,0
2030-05-03 02:00:00;0,0;0,0;0,0;17,73;0,0;0,0;0,0;17,73;0,0;0,0;0,0
2030-05-03 03:00:00;0,0;0,0;0,0;18,79;0,0;0,0;0,0;18,79;0,0;0,0;0,0
2030-05-03 04:00:00;0,0;0,0;0,0;19,33;0,0;0,0;0,0;19,33;0,0;0,0;0,0
2030-05-03 05:00:00;0,0;0,0;2,83;19,32;0,0;0,0;22,15;0,0;0,0;0,0;0,0
2030-05-03 06:00:00;0,0;0,0;32,61;19,4;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 07:00:00;0,0;0,0;32,57;19,44;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 08:00:00;0,0;0,0;33,21;18,8;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 09:00:00;0,0;0,0;33,43;18,58;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 10:00:00;0,0;0,0;37,65;14,36;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 11:00:00;0,0;0,0;39,53;12,48;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 12:00:00;0,0;0,0;43,29;8,72;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 13:00:00;0,0;0,0;48,44;3,57;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 14:00:00;0,0;0,0;51,08;0,93;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 15:00:00;0,0;0,0;51,9;0,11;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 16:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 17:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 18:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 19:00:00;0,0;0,0;51,88;0,13;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 20:00:00;0,0;0,0;51,45;0,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 21:00:00;0,0;0,0;50,81;1,2;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 22:00:00;0,0;0,0;49,22;2,79;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-03 23:00:00;0,0;0,0;46,04;5,97;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 00:00:00;0,0;0,0;0,0;9,98;0,0;0,0;0,0;9,98;0,0;0,0;0,0
2030-05-04 01:00:00;0,0;0,0;0,0;14,52;0,0;0,0;0,0;14,52;0,0;0,0;0,0
2030-05-04 02:00:00;0,0;0,0;0,0;17,6;0,0;0,0;0,0;17,6;0,0;0,0;0,0
2030-05-04 03:00:00;0,0;0,0;0,0;20,13;0,0;0,0;0,0;20,13;0,0;0,0;0,0
2030-05-04 04:00:00;0,0;0,0;0,0;21,39;0,0;0,0;0,0;21,39;0,0;0,0;0,0
2030-05-04 05:00:00;0,0;0,0;0,0;20,65;0,0;0,0;19,68;0,97;0,0;0,0;0,0
2030-05-04 06:00:00;0,0;0,0;34,19;17,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 07:00:00;0,0;0,0;38,49;13,52;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 08:00:00;0,0;0,0;43,75;8,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 09:00:00;0,0;0,0;0,0;3,17;0,0;0,0;0,0;3,17;0,0;0,0;0,0
2030-05-04 10:00:00;0,0;0,0;0,0;0,96;0,0;0,0;0,0;0,96;0,0;0,0;0,0
2030-05-04 11:00:00;0,0;0,0;51,98;0,03;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 12:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 13:00:00;0,0;0,0;19,23;0,0;0,0;0,0;19,23;0,0;0,0;0,0;0,0
2030-05-04 14:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 15:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 16:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 17:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-04 19:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 20:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 21:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 22:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-04 23:00:00;0,0;0,0;51,8;0,21;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 00:00:00;0,0;0,0;0,0;1,46;0,0;0,0;0,0;1,46;0,0;0,0;0,0
2030-05-05 01:00:00;0,0;0,0;0,0;3,97;0,0;0,0;0,0;3,97;0,0;0,0;0,0
2030-05-05 02:00:00;0,0;0,0;0,0;8,56;0,0;0,0;0,0;8,56;0,0;0,0;0,0
2030-05-05 03:00:00;0,0;0,0;0,0;12,83;0,0;0,0;0,0;12,83;0,0;0,0;0,0
2030-05-05 04:00:00;0,0;0,0;0,0;16,05;0,0;0,0;0,0;16,05;0,0;0,0;0,0
2030-05-05 05:00:00;0,0;0,0;0,0;16,61;0,0;0,0;0,0;16,61;0,0;0,0;0,0
2030-05-05 06:00:00;0,0;0,0;36,15;15,86;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 07:00:00;0,0;0,0;38,07;13,94;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 08:00:00;0,0;0,0;40,46;11,55;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 09:00:00;0,0;0,0;43,72;8,29;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 10:00:00;0,0;0,0;48,14;3,87;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 11:00:00;0,0;0,0;50,32;1,69;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 12:00:00;0,0;0,0;51,36;0,65;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 13:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 14:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 15:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 16:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 17:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 18:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 19:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 20:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 21:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 22:00:00;0,0;0,0;51,67;0,34;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-05 23:00:00;0,0;0,0;50,75;1,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-06 00:00:00;0,0;0,0;0,0;2,76;0,0;0,0;0,0;2,76;0,0;0,0;0,0
2030-05-06 01:00:00;0,0;0,0;0,0;5,44;0,0;0,0;0,0;5,44;0,0;0,0;0,0
2030-05-06 02:00:00;0,0;0,0;0,0;8,3;0,0;0,0;0,0;8,3;0,0;0,0;0,0
2030-05-06 03:00:00;0,0;0,0;0,0;10,85;0,0;0,0;0,0;10,85;0,0;0,0;0,0
2030-05-06 04:00:00;0,0;0,0;0,0;12,69;0,0;0,0;0,0;12,69;0,0;0,0;0,0
2030-05-06 05:00:00;0,0;0,0;0,0;13,95;0,0;0,0;0,0;13,95;0,0;0,0;0,0
2030-05-06 06:00:00;0,0;0,0;8,52;12,44;0,0;0,0;20,96;0,0;0,0;0,0;0,0
2030-05-06 07:00:00;0,0;0,0;11,58;9,97;0,0;0,0;21,55;0,0;0,0;0,0;0,0
2030-05-06 08:00:00;0,0;0,0;44,42;7,59;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-06 09:00:00;0,0;0,0;15,48;8,8;0,0;0,0;24,28;0,0;0,0;0,0;0,0
2030-05-06 10:00:00;0,0;0,0;0,0;3,69;0,0;0,0;0,0;3,69;0,0;0,0;0,0
2030-05-06 11:00:00;0,0;0,0;0,0;0,46;0,0;0,0;0,0;0,46;0,0;0,0;0,0
2030-05-06 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-06 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-06 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-06 15:00:00;0,0;0,0;43,23;0,0;0,0;0,0;43,23;0,0;0,0;0,0;0,0
2030-05-06 16:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-06 17:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-06 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-06 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-06 20:00:00;0,0;0,0;43,51;0,07;0,0;0,0;43,59;0,0;0,0;0,0;0,0
2030-05-06 21:00:00;0,0;0,0;51,29;0,71;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-06 22:00:00;0,0;0,0;50,52;1,49;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-06 23:00:00;0,0;0,0;48,83;3,18;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-07 00:00:00;0,0;0,0;0,0;7,43;0,0;0,0;0,0;7,43;0,0;0,0;0,0
2030-05-07 01:00:00;0,0;0,0;0,0;11,88;0,0;0,0;0,0;11,88;0,0;0,0;0,0
2030-05-07 02:00:00;0,0;0,0;0,0;15,16;0,0;0,0;0,0;15,16;0,0;0,0;0,0
2030-05-07 03:00:00;0,0;0,0;0,0;18,01;0,0;0,0;0,0;18,01;0,0;0,0;0,0
2030-05-07 04:00:00;0,0;0,0;0,0;19,76;0,0;0,0;0,0;19,76;0,0;0,0;0,0
2030-05-07 05:00:00;0,0;0,0;0,0;18,82;0,0;0,0;0,0;18,82;0,0;0,0;0,0
2030-05-07 06:00:00;0,0;0,0;0,0;16,53;0,0;0,0;0,0;16,53;0,0;0,0;0,0
2030-05-07 07:00:00;0,0;0,0;0,0;13,04;0,0;0,0;0,0;13,04;0,0;0,0;0,0
2030-05-07 08:00:00;0,0;0,0;0,0;9,16;0,0;0,0;0,0;9,16;0,0;0,0;0,0
2030-05-07 09:00:00;0,0;0,0;0,0;5,36;0,0;0,0;0,0;5,36;0,0;0,0;0,0
2030-05-07 10:00:00;0,0;0,0;0,0;1,8;0,0;0,0;0,0;1,8;0,0;0,0;0,0
2030-05-07 11:00:00;0,0;0,0;0,0;0,28;0,0;0,0;0,0;0,28;0,0;0,0;0,0
2030-05-07 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-07 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 00:00:00;0,0;0,0;0,0;0,12;0,0;0,0;0,0;0,12;0,0;0,0;0,0
2030-05-08 01:00:00;0,0;0,0;0,0;1,17;0,0;0,0;0,0;1,17;0,0;0,0;0,0
2030-05-08 02:00:00;0,0;0,0;0,0;2,28;0,0;0,0;0,0;2,28;0,0;0,0;0,0
2030-05-08 03:00:00;0,0;0,0;0,0;4,07;0,0;0,0;0,0;4,07;0,0;0,0;0,0
2030-05-08 04:00:00;0,0;0,0;0,0;6,99;0,0;0,0;0,0;6,99;0,0;0,0;0,0
2030-05-08 05:00:00;0,0;0,0;0,0;7,1;0,0;0,0;0,0;7,1;0,0;0,0;0,0
2030-05-08 06:00:00;0,0;0,0;0,0;6,57;0,0;0,0;0,0;6,57;0,0;0,0;0,0
2030-05-08 07:00:00;0,0;0,0;0,0;4,11;0,0;0,0;0,0;4,11;0,0;0,0;0,0
2030-05-08 08:00:00;0,0;0,0;0,0;2,13;0,0;0,0;0,0;2,13;0,0;0,0;0,0
2030-05-08 09:00:00;0,0;0,0;0,0;0,88;0,0;0,0;0,0;0,88;0,0;0,0;0,0
2030-05-08 10:00:00;0,0;0,0;0,0;0,06;0,0;0,0;0,0;0,06;0,0;0,0;0,0
2030-05-08 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-08 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 03:00:00;0,0;0,0;0,0;0,59;0,0;0,0;0,0;0,59;0,0;0,0;0,0
2030-05-09 04:00:00;0,0;0,0;0,0;1,56;0,0;0,0;0,0;1,56;0,0;0,0;0,0
2030-05-09 05:00:00;0,0;0,0;0,0;1,83;0,0;0,0;0,0;1,83;0,0;0,0;0,0
2030-05-09 06:00:00;0,0;0,0;33,05;1,6;0,0;0,0;34,64;0,0;0,0;0,0;0,0
2030-05-09 07:00:00;0,0;0,0;31,58;1,08;0,0;0,0;32,67;0,0;0,0;0,0;0,0
2030-05-09 08:00:00;0,0;0,0;34,36;0,29;0,0;0,0;34,66;0,0;0,0;0,0;0,0
2030-05-09 09:00:00;0,0;0,0;35,5;0,0;0,0;0,0;35,5;0,0;0,0;0,0;0,0
2030-05-09 10:00:00;0,0;0,0;36,1;0,0;0,0;0,0;36,1;0,0;0,0;0,0;0,0
2030-05-09 11:00:00;0,0;0,0;37,61;0,0;0,0;0,0;37,61;0,0;0,0;0,0;0,0
2030-05-09 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-09 19:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-09 20:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-09 21:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-09 22:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-09 23:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-10 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 04:00:00;0,0;0,0;0,0;0,01;0,0;0,0;0,0;0,01;0,0;0,0;0,0
2030-05-10 05:00:00;0,0;0,0;0,0;0,68;0,0;0,0;0,0;0,68;0,0;0,0;0,0
2030-05-10 06:00:00;0,0;0,0;0,0;1,08;0,0;0,0;0,0;1,08;0,0;0,0;0,0
2030-05-10 07:00:00;0,0;0,0;30,49;1,2;0,0;0,0;31,7;0,0;0,0;0,0;0,0
2030-05-10 08:00:00;0,0;0,0;32,26;0,98;0,0;0,0;33,24;0,0;0,0;0,0;0,0
2030-05-10 09:00:00;0,0;0,0;34,05;0,45;0,0;0,0;34,5;0,0;0,0;0,0;0,0
2030-05-10 10:00:00;0,0;0,0;0,0;0,03;0,0;0,0;0,0;0,03;0,0;0,0;0,0
2030-05-10 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-10 17:00:00;0,0;0,0;37,99;0,0;0,0;0,0;37,99;0,0;0,0;0,0;0,0
2030-05-10 18:00:00;0,0;0,0;51,78;0,0;0,0;0,0;51,78;0,0;0,0;0,0;0,0
2030-05-10 19:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-10 20:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-10 21:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-10 22:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-10 23:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-11 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-11 01:00:00;0,0;0,0;0,0;0,84;0,0;0,0;0,0;0,84;0,0;0,0;0,0
2030-05-11 02:00:00;0,0;0,0;0,0;1,71;0,0;0,0;0,0;1,71;0,0;0,0;0,0
2030-05-11 03:00:00;0,0;0,0;0,0;2,42;0,0;0,0;0,0;2,42;0,0;0,0;0,0
2030-05-11 04:00:00;0,0;0,0;0,0;2,97;0,0;0,0;0,0;2,97;0,0;0,0;0,0
2030-05-11 05:00:00;0,0;0,0;0,0;2,91;0,0;0,0;0,0;2,91;0,0;0,0;0,0
2030-05-11 06:00:00;0,0;0,0;29,62;2,31;0,0;0,0;31,93;0,0;0,0;0,0;0,0
