,"(('Biogaseinspeisung_Bestandsanlagen', 'Gas'), 'flow')","(('Biogaseinspeisung_Neuanlagen', 'Gas'), 'flow')","(('Erdgasspeicher', 'Gas'), 'flow')","(('Gas', 'Erdgasspeicher'), 'flow')","(('Gas', 'GuD'), 'flow')","(('Gas', 'Last_Gas_ges'), 'flow')","(('Gas', 'Materialbedarf_Gas'), 'flow')","(('Gas', 'excess_b_gas2'), 'flow')","(('Import_Gas', 'Gas'), 'flow')","(('Methanisierung', 'Gas'), 'flow')","(('Wasserstoffeinspeisung', 'Gas'), 'flow')"
2030-01-07 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1439,6724087980188","3,170979198376459","0,0","2018,1458531659168","0,0","0,0"
2030-01-07 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1331,2769169257476","3,170979198376459","0,0","1909,7503612936457","0,0","0,0"
2030-01-07 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1172,812020571988","3,170979198376459","0,0","1751,285464939886","0,0","0,0"
2030-01-07 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1032,9189356577858","3,170979198376459","0,0","1611,392380025684","0,0","0,0"
2030-01-08 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","598,7406398066369","3,170979198376459","0,0","1177,214084174535","0,0","0,0"
2030-01-08 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","631,7623843998464","3,170979198376459","0,0","1210,2358287677444","0,0","0,0"
2030-01-08 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","613,4842231863497","3,170979198376459","0,0","1191,9576675542478","0,0","0,0"
2030-01-08 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","643,2602456306465","3,170979198376459","0,0","1221,7336899985446","0,0","0,0"
2030-01-08 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","742,6108055776558","3,170979198376459","0,0","1321,084249945554","0,0","0,0"
2030-01-08 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","923,3471700873861","3,170979198376459","0,0","1501,8206144552842","0,0","0,0"
2030-01-08 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","982,0943061479013","3,170979198376459","0,0","1560,5677505157994","0,0","0,0"
2030-01-08 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1012,1107111961139","3,170979198376459","0,0","1590,584155564012","0,0","0,0"
2030-01-08 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1023,6851880928425","3,170979198376459","0,0","1602,1586324607406","0,0","0,0"
2030-01-08 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","999,7207407636649","3,170979198376459","0,0","1578,194185131563","0,0","0,0"
2030-01-08 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","960,5014203372741","3,170979198376459","0,0","1538,9748647051722","0,0","0,0"
2030-01-08 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","930,029702878725","3,170979198376459","0,0","1508,503147246623","0,0","0,0"
2030-01-08 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","896,7954051194827","3,170979198376459","0,0","1475,2688494873807","0,0","0,0"
2030-01-08 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","837,7915204740359","3,170979198376459","0,0","1416,264964841934","0,0","0,0"
2030-01-08 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","803,8627234140475","3,170979198376459","0,0","1382,3361677819457","0,0","0,0"
2030-01-08 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","797,1343611643015","3,170979198376459","0,0","1375,6078055321996","0,0","0,0"
2030-01-08 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","809,6262262212492","3,170979198376459","0,0","1388,0996705891473","0,0","0,0"
2030-01-08 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","816,7625871707328","3,170979198376459","0,0","1395,2360315386309","0,0","0,0"
2030-01-08 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","822,6279237977633","3,170979198376459","0,0","1401,1013681656614","0,0","0,0"
2030-01-08 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","821,1236861442989","3,170979198376459","0,0","1399,597130512197","0,0","0,0"
2030-01-08 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","809,2895425063991","3,170979198376459","0,0","1387,7629868742972","0,0","0,0"
2030-01-08 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","762,9226993071354","3,170979198376459","0,0","1341,3961436750335","0,0","0,0"
2030-01-08 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","674,3239355647368","3,170979198376459","0,0","1252,7973799326348","0,0","0,0"
2030-01-08 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","577,5156228878961","3,170979198376459","0,0","1155,9890672557942","0,0","0,0"
2030-01-09 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","673,8163119007133","3,170979198376459","0,0","1252,2897562686114","0,0","0,0"
2030-01-09 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","750,4116184010696","3,170979198376459","0,0","1328,8850627689676","0,0","0,0"
2030-01-09 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","742,8503866404328","3,170979198376459","0,0","1321,323831008331","0,0","0,0"
2030-01-09 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","782,0612071366783","3,170979198376459","0,0","1360,5346515045762","0,0","0,0"
2030-01-09 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","947,8308598815661","3,170979198376459","0,0","1526,3043042494642","0,0","0,0"
2030-01-09 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1236,324195838957","3,170979198376459","0,0","1814,797640206855","0,0","0,0"
2030-01-09 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1143,6149559869118","3,170979198376459","0,0","1722,08840035481","0,0","0,0"
2030-01-09 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1149,6986800937862","3,170979198376459","0,0","1728,1721244616842","0,0","0,0"
2030-01-09 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1098,8118497102996","3,170979198376459","0,0","1677,2852940781977","0,0","0,0"
2030-01-09 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1069,4415557996917","3,170979198376459","0,0","1647,9150001675898","0,0","0,0"
2030-01-09 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1010,7276740040228","3,170979198376459","0,0","1589,201118371921","0,0","0,0"
2030-01-09 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","991,8457832266265","3,170979198376459","0,0","1570,3192275945246","0,0","0,0"
2030-01-09 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","983,9226524559482","3,170979198376459","0,0","1562,3960968238462","0,0","0,0"
2030-01-09 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","928,0979506972624","3,170979198376459","0,0","1506,5713950651605","0,0","0,0"
2030-01-09 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","923,7562843040055","3,170979198376459","0,0","1502,2297286719036","0,0","0,0"
2030-01-09 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","935,1046308929391","3,170979198376459","0,0","1513,578075260837","0,0","0,0"
2030-01-09 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","972,478717545762","3,170979198376459","0,0","1550,9521619136601","0,0","0,0"
2030-01-09 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1027,3644404612187","3,170979198376459","0,0","1605,8378848291168","0,0","0,0"
2030-01-09 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1078,9114864493301","3,170979198376459","0,0","1657,3849308172282","0,0","0,0"
2030-01-09 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1108,647431178642","3,170979198376459","0,0","1687,12087554654","0,0","0,0"
2030-01-09 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1129,3279302698288","3,170979198376459","0,0","1707,801374637727","0,0","0,0"
2030-01-09 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1098,0846878983127","3,170979198376459","0,0","1676,5581322662108","0,0","0,0"
2030-01-09 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","984,6676946271452","3,170979198376459","0,0","1563,1411389950433","0,0","0,0"
2030-01-09 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","870,6948026440521","3,170979198376459","0,0","1449,1682470119501","0,0","0,0"
2030-01-10 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1354,8279494828496","3,170979198376459","0,0","1933,3013938507477","0,0","0,0"
2030-01-10 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1362,9020694541082","3,170979198376459","0,0","1941,3755138220063","0,0","0,0"
2030-01-10 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1382,1678652347928","3,170979198376459","0,0","1960,6413096026909","0,0","0,0"
2030-01-10 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1453,4756665616683","3,170979198376459","0,0","2031,9491109295664","0,0","0,0"
2030-01-10 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1663,8254528291873","3,170979198376459","0,0","2242,2988971970854","0,0","0,0"
2030-01-10 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2177,6604317539372","3,170979198376459","0,0","2756,133876121835","0,0","0,0"
2030-01-10 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2450,37442898672","3,170979198376459","0,0","3028,847873354618","0,0","0,0"
2030-01-10 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2550,313513700502","3,170979198376459","0,0","3128,7869580684","0,0","0,0"
2030-01-10 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2588,4690823679052","3,170979198376459","0,0","3166,942526735803","0,0","0,0"
2030-01-10 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2563,1932240443793","3,170979198376459","0,0","3141,6666684122774","0,0","0,0"
2030-01-10 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2491,565955744674","3,170979198376459","0,0","3070,0394001125715","0,0","0,0"
2030-01-10 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2439,8020644237845","3,170979198376459","0,0","3018,275508791682","0,0","0,0"
2030-01-10 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2376,7916579281455","3,170979198376459","0,0","2955,2651022960436","0,0","0,0"
2030-01-10 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2291,0642082706727","3,170979198376459","0,0","2869,5376526385708","0,0","0,0"
2030-01-10 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2292,4419324140845","3,170979198376459","0,0","2870,9153767819826","0,0","0,0"
2030-01-10 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2234,5478517924475","3,170979198376459","0,0","2813,0212961603456","0,0","0,0"
2030-01-10 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2215,745670952324","3,170979198376459","0,0","2794,219115320222","0,0","0,0"
2030-01-10 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2197,628541859387","3,170979198376459","0,0","2776,101986227285","0,0","0,0"
2030-01-10 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2128,614232981994","3,170979198376459","0,0","2707,087677349892","0,0","0,0"
2030-01-10 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2016,25993770793","3,170979198376459","0,0","2594,733382075828","0,0","0,0"
2030-01-10 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1891,6655024236557","3,170979198376459","0,0","2470,1389467915537","0,0","0,0"
2030-01-10 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1763,5272565147038","3,170979198376459","0,0","2342,000700882602","0,0","0,0"
2030-01-10 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1618,543841043805","3,170979198376459","0,0","2197,017285411703","0,0","0,0"
2030-01-10 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1413,8509844068487","3,170979198376459","0,0","1992,3244287747468","0,0","0,0"
2030-01-11 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1299,3734655984467","3,170979198376459","0,0","1877,8469099663448","0,0","0,0"
2030-01-11 01:00:00,"0,0","0,0","0,0","0,0","522,2339339158806","1306,2430124337702","3,170979198376459","0,0","1831,6479255480272","0,0","0,0"
2030-01-11 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1324,8258281398857","3,170979198376459","0,0","1903,2992725077838","0,0","0,0"
2030-01-11 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1393,0294463239752","3,170979198376459","0,0","1971,5028906918733","0,0","0,0"
2030-01-11 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1596,4898423767863","3,170979198376459","0,0","2174,9632867446844","0,0","0,0"
2030-01-11 05:00:00,"0,0","0,0","0,0","0,0","0,0","2086,7602316524926","3,170979198376459","0,0","2089,931210850869","0,0","0,0"
2030-01-11 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2345,5493029635036","3,170979198376459","0,0","2924,0227473314017","0,0","0,0"
2030-01-11 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2437,467864317883","3,170979198376459","0,0","3015,941308685781","0,0","0,0"
2030-01-11 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2473,946272048518","3,170979198376459","0,0","3052,419716416416","0,0","0,0"
2030-01-11 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2450,500755370421","3,170979198376459","0,0","3028,974199738319","0,0","0,0"
2030-01-11 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2383,325323407183","3,170979198376459","0,0","2961,7987677750807","0,0","0,0"
2030-01-11 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2334,0887041900896","3,170979198376459","0,0","2912,5621485579877","0,0","0,0"
2030-01-11 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2275,524725719206","3,170979198376459","0,0","2853,998170087104","0,0","0,0"
2030-01-11 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2195,6503578658258","3,170979198376459","0,0","2774,123802233724","0,0","0,0"
2030-01-11 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2196,3760751189266","3,170979198376459","0,0","2774,8495194868246","0,0","0,0"
2030-01-11 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2140,2997737218693","3,170979198376459","0,0","2718,7732180897674","0,0","0,0"
2030-01-11 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2122,8670441703775","3,170979198376459","0,0","2701,340488538275","0,0","0,0"
2030-01-11 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2103,679143101993","3,170979198376459","0,0","2682,152587469891","0,0","0,0"
2030-01-11 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2037,0258367217243","3,170979198376459","0,0","2615,4992810896224","0,0","0,0"
2030-01-11 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1930,8599160204988","3,170979198376459","0,0","2509,3333603883966","0,0","0,0"
2030-01-11 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1813,838374011639","3,170979198376459","0,0","2392,311818379537","0,0","0,0"
2030-01-11 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1690,9675479655302","3,170979198376459","0,0","2269,4409923334283","0,0","0,0"
2030-01-11 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1550,7787758202098","3,170979198376459","0,0","2129,252220188108","0,0","0,0"
2030-01-11 23:00:00,"0,0","0,0","0,0","0,0","0,0","1355,7919012391455","3,170979198376459","0,0","1358,962880437522","0,0","0,0"
2030-01-12 00:00:00,"0,0","0,0","0,0","0,0","0,0","1049,8914517874764","3,170979198376459","0,0","1053,0624309858529","0,0","0,0"
2030-01-12 01:00:00,"0,0","0,0","0,0","0,0","0,0","1071,1569412620202","3,170979198376459","0,0","1074,3279204603966","0,0","0,0"
2030-01-12 02:00:00,"0,0","0,0","0,0","0,0","0,0","1093,1938114236098","3,170979198376459","0,0","1096,3647906219862","0,0","0,0"
2030-01-12 03:00:00,"0,0","0,0","0,0","0,0","0,0","1146,8080771559341","3,170979198376459","0,0","1149,9790563543106","0,0","0,0"
2030-01-12 04:00:00,"0,0","0,0","0,0","0,0","0,0","1344,5720361770145","3,170979198376459","0,0","1347,743015375391","0,0","0,0"
2030-01-12 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1742,5857985812695","3,170979198376459","0,0","2321,0592429491676","0,0","0,0"
2030-01-12 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1953,087598484362","3,170979198376459","0,0","2531,56104285226","0,0","0,0"
2030-01-12 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2046,093635846879","3,170979198376459","0,0","2624,567080214777","0,0","0,0"
2030-01-12 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2060,936619652298","3,170979198376459","0,0","2639,410064020196","0,0","0,0"
2030-01-12 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2023,9224694436707","3,170979198376459","0,0","2602,395913811569","0,0","0,0"
2030-01-12 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1970,6209018310947","3,170979198376459","0,0","2549,0943461989928","0,0","0,0"
2030-01-12 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1910,3451509976137","3,170979198376459","0,0","2488,818595365512","0,0","0,0"
2030-01-12 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1868,423247520027","3,170979198376459","0,0","2446,896691887925","0,0","0,0"
2030-01-12 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1833,4688180393687","3,170979198376459","0,0","2411,9422624072668","0,0","0,0"
2030-01-12 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1823,719817584311","3,170979198376459","0,0","2402,193261952209","0,0","0,0"
2030-01-12 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1790,6771183823746","3,170979198376459","0,0","2369,150562750273","0,0","0,0"
2030-01-12 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1798,8865627296154","3,170979198376459","0,0","2377,3600070975135","0,0","0,0"
2030-01-12 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1775,0603344743058","3,170979198376459","0,0","2353,533778842204","0,0","0,0"
2030-01-12 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1733,8895892188348","3,170979198376459","0,0","2312,363033586733","0,0","0,0"
2030-01-12 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1647,8724261608545","3,170979198376459","0,0","2226,3458705287526","0,0","0,0"
2030-01-12 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1560,4134007951243","3,170979198376459","0,0","2138,8868451630224","0,0","0,0"
2030-01-12 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1445,386148833412","3,170979198376459","0,0","2023,8595932013102","0,0","0,0"
2030-01-12 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1295,9398732420655","3,170979198376459","0,0","1874,4133176099635","0,0","0,0"
2030-01-12 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1136,2968402981298","3,170979198376459","0,0","1714,770284666028","0,0","0,0"
2030-01-13 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","832,6370515719243","3,170979198376459","0,0","1411,1104959398224","0,0","0,0"
2030-01-13 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","852,549311050167","3,170979198376459","0,0","1431,0227554180651","0,0","0,0"
2030-01-13 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","857,6143995694329","3,170979198376459","0,0","1436,087843937331","0,0","0,0"
2030-01-13 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","900,0174950486214","3,170979198376459","0,0","1478,4909394165195","0,0","0,0"
2030-01-13 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1086,4298358410656","3,170979198376459","0,0","1664,9032802089637","0,0","0,0"
2030-01-13 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1391,217349657718","3,170979198376459","0,0","1969,690794025616","0,0","0,0"
2030-01-13 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1564,1761020907668","3,170979198376459","0,0","2142,649546458665","0,0","0,0"
2030-01-13 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1627,907351825766","3,170979198376459","0,0","2206,380796193664","0,0","0,0"
2030-01-13 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1634,4046571539768","3,170979198376459","0,0","2212,8781015218747","0,0","0,0"
2030-01-13 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1574,5305077918792","3,170979198376459","0,0","2153,0039521597773","0,0","0,0"
2030-01-13 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1524,087781345626","3,170979198376459","0,0","2102,561225713524","0,0","0,0"
2030-01-13 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1482,4379465690054","3,170979198376459","0,0","2060,9113909369034","0,0","0,0"
2030-01-13 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1451,231368731519","3,170979198376459","0,0","2029,7048130994172","0,0","0,0"
2030-01-13 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1420,2076618335911","3,170979198376459","0,0","1998,6811062014892","0,0","0,0"
2030-01-13 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1410,803654347696","3,170979198376459","0,0","1989,277098715594","0,0","0,0"
2030-01-13 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1379,4580233221332","3,170979198376459","0,0","1957,9314676900312","0,0","0,0"
2030-01-13 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1390,702695392432","3,170979198376459","0,0","1969,17613976033","0,0","0,0"
2030-01-13 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1379,8588480216365","3,170979198376459","0,0","1958,3322923895346","0,0","0,0"
2030-01-13 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1346,7376895750076","3,170979198376459","0,0","1925,2111339429057","0,0","0,0"
2030-01-13 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1313,5840412746174","3,170979198376459","0,0","1892,0574856425155","0,0","0,0"
2030-01-13 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1263,289083513946","3,170979198376459","0,0","1841,762527881844","0,0","0,0"
2030-01-13 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1170,2198118702267","3,170979198376459","0,0","1748,6932562381248","0,0","0,0"
2030-01-13 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1032,6050298815528","3,170979198376459","0,0","1611,078474249451","0,0","0,0"
2030-01-13 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","915,9115362156713","3,170979198376459","0,0","1494,3849805835694","0,0","0,0"
2030-01-14 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","699,9896862366159","3,170979198376459","0,0","1278,463130604514","0,0","0,0"
