,demand,capex,pv_flh,wind_flh,co2,import_electricity_price,import_price,RES
274,1.0,0.9333333333333333,0.8,0.9333333333333333,0.9666666666666668,0.7,0.8,23068.256280443788
275,1.0,0.9333333333333333,0.8,0.9333333333333333,0.9666666666666668,1.1,0.8,21905.576222626893
276,1.0,0.9333333333333333,0.8,0.9333333333333333,0.9666666666666668,1.1,1.0666666666666667,23672.3542480795
277,1.2,0.9333333333333333,0.8,0.9333333333333333,0.9666666666666668,1.1,1.0666666666666667,30439.629794728644
278,1.2,0.9333333333333333,0.8,1.2,0.9666666666666668,1.1,1.0666666666666667,26713.54354650416
279,1.2,0.9333333333333333,0.8,1.2,1.3,1.1,1.0666666666666667,26713.54354650416
280,1.1,1.0666666666666667,1.2,0.9333333333333333,0.9666666666666668,1.1,0.8,22301.95109674158
281,1.1,1.0666666666666667,1.2,0.9333333333333333,0.9666666666666668,1.1,1.0666666666666667,23474.742152058257
282,1.1,1.0666666666666667,1.2,0.9333333333333333,0.9666666666666668,0.7,1.0666666666666667,22964.135218270563
283,1.1,1.0666666666666667,1.2,1.2,0.9666666666666668,0.7,1.0666666666666667,20862.549266644754
284,1.1,1.0666666666666667,1.2,1.2,1.3,0.7,1.0666666666666667,20862.549266644754
285,1.1,1.0666666666666667,0.9333333333333333,1.2,1.3,0.7,1.0666666666666667,20475.037242486556
286,1.1,0.8,0.9333333333333333,1.2,1.3,0.7,1.0666666666666667,23752.580783765283
287,0.9,0.8,0.9333333333333333,1.2,1.3,0.7,1.0666666666666667,16841.05477178438
288,1.0,1.0666666666666667,1.2,0.9333333333333333,1.3,0.7,1.2,22203.322324245844
289,1.0,1.0666666666666667,1.2,0.9333333333333333,1.3,0.7,0.9333333333333333,20079.940670388667
290,1.0,1.0666666666666667,1.2,0.9333333333333333,0.9666666666666668,0.7,0.9333333333333333,20079.940670388667
291,1.2,1.0666666666666667,1.2,0.9333333333333333,0.9666666666666668,0.7,0.9333333333333333,26130.934125871026
292,1.2,1.0666666666666667,1.2,1.2,0.9666666666666668,0.7,0.9333333333333333,21431.541835350632
293,1.2,1.0666666666666667,0.9333333333333333,1.2,0.9666666666666668,0.7,0.9333333333333333,23259.480575616144
294,1.2,1.0666666666666667,0.9333333333333333,1.2,0.9666666666666668,1.1,0.9333333333333333,23540.09542761962
295,1.2,0.8,0.9333333333333333,1.2,0.9666666666666668,1.1,0.9333333333333333,25682.761883281913
296,1.0,0.9333333333333333,1.0666666666666667,1.0666666666666667,1.1333333333333333,1.1,0.9333333333333333,20556.191741261493
297,1.0,0.9333333333333333,1.0666666666666667,1.0666666666666667,0.8,1.1,0.9333333333333333,20556.191741261493
298,1.0,1.2,1.0666666666666667,1.0666666666666667,0.8,1.1,0.9333333333333333,18168.167670227223
299,1.2,1.2,1.0666666666666667,1.0666666666666667,0.8,1.1,0.9333333333333333,24462.406916285778
300,1.2,1.2,1.0666666666666667,1.0666666666666667,0.8,0.7,0.9333333333333333,24576.416869507993
301,1.2,1.2,0.8,1.0666666666666667,0.8,0.7,0.9333333333333333,23482.25940931413
302,1.2,1.2,0.8,0.8,0.8,0.7,0.9333333333333333,25814.85003182869
303,1.2,1.2,0.8,0.8,0.8,0.7,1.2,28104.0
304,1.0,1.2,1.0666666666666667,0.9333333333333333,1.1333333333333333,1.1,0.9333333333333333,20285.04568176553
305,1.0,1.2,1.0666666666666667,0.9333333333333333,1.1333333333333333,1.1,1.2,20474.960744148044
306,1.0,1.2,1.0666666666666667,1.2,1.1333333333333333,1.1,1.2,18493.15283321873
307,1.0,0.9333333333333333,1.0666666666666667,1.2,1.1333333333333333,1.1,1.2,19251.933307663538
308,1.0,0.9333333333333333,0.8,1.2,1.1333333333333333,1.1,1.2,21075.874566962746
309,1.0,0.9333333333333333,0.8,1.2,0.8,1.1,1.2,21075.874566962746
310,1.0,0.9333333333333333,0.8,1.2,0.8,0.7,1.2,20226.7929256095
311,1.2,0.9333333333333333,0.8,1.2,0.8,0.7,1.2,25444.116674496257
312,1.0,0.9333333333333333,1.0666666666666667,0.9333333333333333,1.3,0.9,0.8,21105.98990642229
313,1.0,0.9333333333333333,1.0666666666666667,1.2,1.3,0.9,0.8,18280.721303506416
314,1.0,1.2,1.0666666666666667,1.2,1.3,0.9,0.8,16218.6183823762
315,1.2,1.2,1.0666666666666667,1.2,1.3,0.9,0.8,21220.47749169828
316,1.2,1.2,1.0666666666666667,1.2,1.3,0.9,1.0666666666666667,22046.091789817394
317,1.2,1.2,1.0666666666666667,1.2,1.3,1.3,1.0666666666666667,22727.287768502967
318,1.2,1.2,0.8,1.2,1.3,1.3,1.0666666666666667,24194.286637900175
319,1.2,1.2,0.8,1.2,0.9666666666666668,1.3,1.0666666666666667,24194.286637900175
320,1.2,0.8,1.2,1.2,0.9666666666666668,1.1,0.9333333333333333,24199.998411967797
321,1.0,0.8,1.2,1.2,0.9666666666666668,1.1,0.9333333333333333,19003.167027532647
322,1.0,0.8,1.2,0.9333333333333333,0.9666666666666668,1.1,0.9333333333333333,22322.008753290887
323,1.0,0.8,1.2,0.9333333333333333,0.9666666666666668,0.7,0.9333333333333333,22162.672812748107
324,1.0,0.8,1.2,0.9333333333333333,0.9666666666666668,0.7,1.2,22785.662680244102
325,1.0,0.8,1.2,0.9333333333333333,1.3,0.7,1.2,22785.662680244102
326,1.0,0.8,0.9333333333333333,0.9333333333333333,1.3,0.7,1.2,25928.491005512045
327,1.0,1.0666666666666667,0.9333333333333333,0.9333333333333333,1.3,0.7,1.2,21565.145170534066
328,1.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,0.9666666666666668,1.1,0.8,17996.569772103132
329,1.0,1.0666666666666667,0.8,1.0666666666666667,0.9666666666666668,1.1,0.8,18321.032369595574
330,1.2,1.0666666666666667,0.8,1.0666666666666667,0.9666666666666668,1.1,0.8,25500.744077182542
331,1.2,1.0666666666666667,0.8,1.0666666666666667,0.9666666666666668,1.1,1.0666666666666667,28104.0
332,1.2,1.0666666666666667,0.8,0.8,0.9666666666666668,1.1,1.0666666666666667,28104.0
333,1.2,1.0666666666666667,0.8,0.8,0.9666666666666668,0.7,1.0666666666666667,28104.0
334,1.2,1.0666666666666667,0.8,0.8,1.3,0.7,1.0666666666666667,28104.0
335,1.2,0.8,0.8,0.8,1.3,0.7,1.0666666666666667,30123.922624095507
336,1.1,1.2,1.0666666666666667,1.0666666666666667,1.1333333333333333,0.7,1.0666666666666667,20647.60051141025
337,1.1,1.2,1.0666666666666667,0.8,1.1333333333333333,0.7,1.0666666666666667,26218.613392934538
338,1.1,1.2,1.0666666666666667,0.8,1.1333333333333333,1.1,1.0666666666666667,26718.30725065142
339,1.1,1.2,1.0666666666666667,0.8,1.1333333333333333,1.1,0.8,24688.43411876519
340,1.1,1.2,0.8,0.8,1.1333333333333333,1.1,0.8,28104.0
341,1.1,1.2,0.8,0.8,0.8,1.1,0.8,28104.0
342,0.9,1.2,0.8,0.8,0.8,1.1,0.8,19867.136523626115
343,0.9,0.9333333333333333,0.8,0.8,0.8,1.1,0.8,20946.002052055817
344,0.9,1.0666666666666667,0.9333333333333333,1.0666666666666667,1.1333333333333333,0.9,0.8,16085.867086311038
345,0.9,1.0666666666666667,0.9333333333333333,1.0666666666666667,1.1333333333333333,1.3,0.8,15574.147418323922
346,0.9,1.0666666666666667,1.2,1.0666666666666667,1.1333333333333333,1.3,0.8,15593.430662289047
347,0.9,1.0666666666666667,1.2,0.8,1.1333333333333333,1.3,0.8,19181.44998908735
348,0.9,1.0666666666666667,1.2,0.8,0.8,1.3,0.8,19181.44998908735
349,1.1,1.0666666666666667,1.2,0.8,0.8,1.3,0.8,24189.704656619022
350,1.1,1.0666666666666667,1.2,0.8,0.8,1.3,1.0666666666666667,25816.582547707025
351,1.1,0.8,1.2,0.8,0.8,1.3,1.0666666666666667,27634.791081317177
352,1.0,1.0666666666666667,1.2,1.0666666666666667,1.3,1.3,1.0666666666666667,20282.97469872317
353,1.0,1.0666666666666667,0.9333333333333333,1.0666666666666667,1.3,1.3,1.0666666666666667,19578.077020507877
354,1.0,1.0666666666666667,0.9333333333333333,1.0666666666666667,1.3,0.9,1.0666666666666667,19550.41816497372
355,1.2,1.0666666666666667,0.9333333333333333,1.0666666666666667,1.3,0.9,1.0666666666666667,26816.430770295003
356,1.2,1.0666666666666667,0.9333333333333333,1.0666666666666667,1.3,0.9,0.8,25805.787718788142
357,1.2,1.0666666666666667,0.9333333333333333,0.8,1.3,0.9,0.8,28104.0
358,1.2,1.0666666666666667,0.9333333333333333,0.8,0.9666666666666668,0.9,0.8,28104.0
359,1.2,0.8,0.9333333333333333,0.8,0.9666666666666668,0.9,0.8,31235.774677220434
360,1.2,1.2,0.8,1.0666666666666667,1.1333333333333333,0.7,1.0666666666666667,25123.392219406396
361,1.2,1.2,0.8,1.0666666666666667,0.8,0.7,1.0666666666666667,25123.392219406396
362,1.2,0.9333333333333333,0.8,1.0666666666666667,0.8,0.7,1.0666666666666667,28104.0
363,1.2,0.9333333333333333,0.8,0.8,0.8,0.7,1.0666666666666667,28104.0
364,1.2,0.9333333333333333,1.0666666666666667,0.8,0.8,0.7,1.0666666666666667,28913.43761958578
365,1.0,0.9333333333333333,1.0666666666666667,0.8,0.8,0.7,1.0666666666666667,23589.543266131604
366,1.0,0.9333333333333333,1.0666666666666667,0.8,0.8,1.1,1.0666666666666667,24019.743524443562
367,1.0,0.9333333333333333,1.0666666666666667,0.8,0.8,1.1,0.8,23200.644517927925
368,1.1,0.8,1.0666666666666667,0.9333333333333333,1.3,0.9,1.0666666666666667,25295.123685383965
369,1.1,1.0666666666666667,1.0666666666666667,0.9333333333333333,1.3,0.9,1.0666666666666667,24398.90402454768
370,1.1,1.0666666666666667,0.8,0.9333333333333333,1.3,0.9,1.0666666666666667,27512.049192655213
371,1.1,1.0666666666666667,0.8,1.2,1.3,0.9,1.0666666666666667,20540.58921290971
372,1.1,1.0666666666666667,0.8,1.2,1.3,1.3,1.0666666666666667,21593.827509107115
373,1.1,1.0666666666666667,0.8,1.2,0.9666666666666668,1.3,1.0666666666666667,21593.827509107115
374,1.1,1.0666666666666667,0.8,1.2,0.9666666666666668,1.3,0.8,18411.2994882591
375,0.9,1.0666666666666667,0.8,1.2,0.9666666666666668,1.3,0.8,14864.468213989438
376,0.9,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.3,1.1,1.0666666666666667,20721.439234654983
377,0.9,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9666666666666668,1.1,1.0666666666666667,20721.439234654983
378,0.9,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9666666666666668,0.7,1.0666666666666667,20823.415553899176
379,1.1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9666666666666668,0.7,1.0666666666666667,26016.725082682944
380,1.1,1.2,0.9333333333333333,0.9333333333333333,0.9666666666666668,0.7,1.0666666666666667,24048.11119064385
381,1.1,1.2,0.9333333333333333,1.2,0.9666666666666668,0.7,1.0666666666666667,18988.095915018974
382,1.1,1.2,0.9333333333333333,1.2,0.9666666666666668,0.7,0.8,18659.074644780198
383,1.1,1.2,1.2,1.2,0.9666666666666668,0.7,0.8,18193.511311272934
384,0.9,0.8,0.9333333333333333,0.8,1.1333333333333333,1.1,0.8,21175.71740320511
385,0.9,0.8,1.2,0.8,1.1333333333333333,1.1,0.8,20146.33479751328
386,0.9,0.8,1.2,0.8,1.1333333333333333,1.1,1.0666666666666667,22369.690153213334
387,0.9,0.8,1.2,0.8,1.1333333333333333,0.7,1.0666666666666667,21903.216344686218
388,0.9,0.8,1.2,1.0666666666666667,1.1333333333333333,0.7,1.0666666666666667,18137.298556120102
389,0.9,1.0666666666666667,1.2,1.0666666666666667,1.1333333333333333,0.7,1.0666666666666667,17689.62540010307
390,0.9,1.0666666666666667,1.2,1.0666666666666667,0.8,0.7,1.0666666666666667,17689.62540010307
391,1.1,1.0666666666666667,1.2,1.0666666666666667,0.8,0.7,1.0666666666666667,21974.077890302346
392,1.1,0.9333333333333333,0.8,1.2,1.1333333333333333,0.7,0.8,20889.93655581101
393,0.9,0.9333333333333333,0.8,1.2,1.1333333333333333,0.7,0.8,16252.099678844601
394,0.9,0.9333333333333333,0.8,1.2,0.8,0.7,0.8,16252.099678844601
395,0.9,0.9333333333333333,0.8,1.2,0.8,1.1,0.8,15884.546288546375
396,0.9,1.2,0.8,1.2,0.8,1.1,0.8,14334.81870193335
397,0.9,1.2,1.0666666666666667,1.2,0.8,1.1,0.8,14369.300677673375
398,0.9,1.2,1.0666666666666667,0.9333333333333333,0.8,1.1,0.8,17071.43726624495
399,0.9,1.2,1.0666666666666667,0.9333333333333333,0.8,1.1,1.0666666666666667,17816.39468578261
400,1.1,1.2,0.9333333333333333,1.2,1.3,1.3,1.0666666666666667,19977.732011292996
401,1.1,1.2,0.9333333333333333,0.9333333333333333,1.3,1.3,1.0666666666666667,25257.019427793966
402,1.1,1.2,1.2,0.9333333333333333,1.3,1.3,1.0666666666666667,23059.319635036423
403,1.1,1.2,1.2,0.9333333333333333,1.3,0.9,1.0666666666666667,22774.977229138392
404,0.9,1.2,1.2,0.9333333333333333,1.3,0.9,1.0666666666666667,17466.570856773607
405,0.9,1.2,1.2,0.9333333333333333,0.9666666666666668,0.9,1.0666666666666667,17466.570856773607
406,0.9,0.9333333333333333,1.2,0.9333333333333333,0.9666666666666668,0.9,1.0666666666666667,19790.725787241405
407,0.9,0.9333333333333333,1.2,0.9333333333333333,0.9666666666666668,0.9,0.8,17824.804592732973
408,0.9,0.8,1.0666666666666667,0.9333333333333333,1.1333333333333333,0.7,1.0666666666666667,20507.832961159977
409,0.9,0.8,0.8,0.9333333333333333,1.1333333333333333,0.7,1.0666666666666667,22225.882826171714
410,1.1,0.8,0.8,0.9333333333333333,1.1333333333333333,0.7,1.0666666666666667,28104.0
411,1.1,1.0666666666666667,0.8,0.9333333333333333,1.1333333333333333,0.7,1.0666666666666667,25291.15302698049
412,1.1,1.0666666666666667,0.8,0.9333333333333333,1.1333333333333333,0.7,0.8,24114.38627586745
413,1.1,1.0666666666666667,0.8,0.9333333333333333,1.1333333333333333,1.1,0.8,24794.154376228493
414,1.1,1.0666666666666667,0.8,0.9333333333333333,0.8,1.1,0.8,24794.154376228493
415,1.1,1.0666666666666667,0.8,1.2,0.8,1.1,0.8,19182.13557921963
416,0.9,0.9333333333333333,0.8,1.2,0.9666666666666668,1.3,0.8,15745.537308458877
417,0.9,0.9333333333333333,0.8,0.9333333333333333,0.9666666666666668,1.3,0.8,17951.169833866163
418,0.9,0.9333333333333333,0.8,0.9333333333333333,1.3,1.3,0.8,17951.169833866163
419,0.9,0.9333333333333333,1.0666666666666667,0.9333333333333333,1.3,1.3,0.8,17911.06737940015
420,0.9,0.9333333333333333,1.0666666666666667,0.9333333333333333,1.3,0.9,0.8,18274.714191023457
421,0.9,1.2,1.0666666666666667,0.9333333333333333,1.3,0.9,0.8,17582.01906476389
422,1.1,1.2,1.0666666666666667,0.9333333333333333,1.3,0.9,0.8,22917.460771454047
423,1.1,1.2,1.0666666666666667,0.9333333333333333,1.3,0.9,1.0666666666666667,23742.905523227884
424,1.0,0.8,1.0666666666666667,1.2,1.3,0.7,0.8,19096.70202584027
